Local time in Dhaka (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td,
21.03.2020 22:30,26.0,758.3,759.0,58,Wind blowing from the south-southwest,4,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.5,17.0,
21.03.2020 22:00,25.0,758.3,759.0,61,Wind blowing from the south-east,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,17.0,
21.03.2020 21:30,25.0,758.3,759.0,61,Wind blowing from the east-southeast,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,17.0,
21.03.2020 21:00,26.0,758.3,759.0,58,Wind blowing from the south-east,4,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,17.0,
21.03.2020 20:30,26.0,757.5,758.2,58,Wind blowing from the south-southeast,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,17.0,
21.03.2020 20:00,27.0,757.5,758.2,54,Wind blowing from the south-southeast,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,3.5,17.0,
21.03.2020 19:30,27.0,757.0,757.7,54,Wind blowing from the south-east,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,4.0,17.0,
21.03.2020 19:00,28.0,757.0,757.7,48,Wind blowing from the east,3,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,16.0,
21.03.2020 18:30,29.0,757.0,757.7,45,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,4.0,16.0,
21.03.2020 18:00,30.0,756.2,756.9,43,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,4.0,16.0,
21.03.2020 17:30,31.0,756.2,756.9,38,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,15.0,
21.03.2020 17:00,32.0,756.2,756.9,36,Wind blowing from the south,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,15.0,
21.03.2020 16:30,33.0,756.2,756.9,34,Wind blowing from the south-west,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,15.0,
21.03.2020 16:00,33.0,756.2,756.9,34,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,15.0,
21.03.2020 15:30,33.0,757.0,757.7,32,Wind blowing from the south-west,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,14.0,
21.03.2020 15:00,33.0,757.0,757.7,32,Wind blowing from the south-west,4,,Haze,,Few clouds (10-30%) 3000 m,4.0,14.0,
21.03.2020 14:30,34.0,757.0,757.7,30,Wind blowing from the north-west,4,,Haze,,Few clouds (10-30%) 3000 m,4.0,14.0,
21.03.2020 14:00,34.0,757.5,758.2,30,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 540 m,4.0,14.0,
21.03.2020 13:30,33.0,757.5,758.2,36,Wind blowing from the west-northwest,3,,Haze,,Few clouds (10-30%) 540 m  scattered clouds (40-50%) 3000 m,4.0,16.0,
21.03.2020 13:00,33.0,758.3,759.0,36,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 540 m  scattered clouds (40-50%) 3000 m,4.0,16.0,
21.03.2020 12:30,32.0,758.3,759.0,38,Wind blowing from the south-east,2,,Haze,,Few clouds (10-30%) 540 m  scattered clouds (40-50%) 3000 m,4.0,16.0,
21.03.2020 12:00,31.0,759.0,759.7,40,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 540 m  scattered clouds (40-50%) 3000 m,4.0,16.0,
21.03.2020 11:30,30.0,759.0,759.7,49,Wind blowing from the east-southeast,2,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,18.0,
21.03.2020 11:00,29.0,759.0,759.7,51,Wind blowing from the east,2,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,18.0,
21.03.2020 10:30,28.0,759.8,760.5,58,Wind blowing from the east,2,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,19.0,
21.03.2020 10:00,27.0,759.8,760.5,62,Wind blowing from the east,2,,Haze,,Scattered clouds (40-50%) 3000 m,3.0,19.0,
21.03.2020 09:30,26.0,759.8,760.5,65,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,3.0,19.0,
21.03.2020 09:00,26.0,759.8,760.5,70,Calm  no wind,0,,Haze,,No Significant Clouds,2.5,20.0,
21.03.2020 08:30,25.0,759.0,759.7,74,Calm  no wind,0,,Haze,,No Significant Clouds,2.0,20.0,
21.03.2020 08:00,24.0,759.0,759.7,78,Wind blowing from the east-southeast,2,,Mist,,Few clouds (10-30%) 3600 m,2.0,20.0,
21.03.2020 07:30,23.0,758.3,759.0,83,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,2.5,20.0,
21.03.2020 07:00,22.0,758.3,759.0,83,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,2.6,19.0,
21.03.2020 06:30,21.0,757.5,758.2,83,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,3.1,18.0,
21.03.2020 06:00,21.0,757.5,758.2,78,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,3.2,17.0,
21.03.2020 05:30,21.0,757.0,757.7,78,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,3.2,17.0,
21.03.2020 05:00,22.0,757.0,757.7,78,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3600 m,3.2,18.0,
21.03.2020 04:30,22.0,757.0,757.7,73,Calm  no wind,0,,Haze,,Few clouds (10-30%) 360 m  scattered clouds (40-50%) 3000 m,3.2,17.0,
21.03.2020 04:00,22.0,757.0,757.7,73,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,17.0,
21.03.2020 03:30,23.0,757.0,757.7,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,18.0,
21.03.2020 03:00,23.0,757.0,757.7,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,18.0,
21.03.2020 02:30,23.0,757.0,757.7,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,18.0,
21.03.2020 02:00,23.0,757.0,757.7,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,18.0,
21.03.2020 01:30,24.0,757.0,757.7,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,19.0,
21.03.2020 01:00,24.0,757.0,757.7,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,19.0,
21.03.2020 00:30,24.0,757.5,758.2,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,19.0,
21.03.2020 00:00,24.0,757.5,758.2,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,19.0,
20.03.2020 23:30,24.0,757.5,758.2,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,19.0,
20.03.2020 23:00,25.0,757.5,758.2,69,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,19.0,
20.03.2020 22:30,25.0,757.5,758.2,69,Wind blowing from the south,3,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.5,19.0,
20.03.2020 22:00,25.0,757.5,758.2,69,Wind blowing from the south,3,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.5,19.0,
20.03.2020 21:30,25.0,757.5,758.2,69,Wind blowing from the west-northwest,8,,Thunderstorm,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.5,19.0,
20.03.2020 21:00,25.0,757.0,757.7,65,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,18.0,
20.03.2020 20:30,25.0,757.0,757.7,65,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,18.0,
20.03.2020 20:00,25.0,756.2,756.9,65,Wind blowing from the east-southeast,2,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.5,18.0,
20.03.2020 19:30,25.0,756.2,756.9,65,Wind blowing from the east-southeast,2,,Haze,,Broken clouds (60-90%) 300 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,18.0,
20.03.2020 19:00,26.0,756.2,756.9,65,Wind blowing from the east,2,,Haze,,Broken clouds (60-90%) 300 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,19.0,
20.03.2020 18:30,27.0,755.5,756.2,62,Wind blowing from the east-southeast,3,,Haze,,Broken clouds (60-90%) 300 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,19.0,
20.03.2020 18:00,27.0,755.5,756.2,62,Wind blowing from the south-southeast,2,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,19.0,
20.03.2020 17:30,29.0,755.5,756.2,62,Wind blowing from the east,4,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,21.0,
20.03.2020 17:00,31.0,755.5,756.2,59,Wind blowing from the east-northeast,6,,Haze,,Scattered clouds (40-50%) 360 m  broken clouds (60-90%) 3000 m,3.2,22.0,
20.03.2020 16:30,31.0,754.7,755.4,55,Wind blowing from the east,4,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,21.0,
20.03.2020 16:00,31.0,755.5,756.2,55,Wind blowing from the east-southeast,5,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.2,21.0,
20.03.2020 15:30,31.0,755.5,756.2,52,Wind blowing from the east-northeast,3,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  broken clouds (60-90%) 3000 m,3.5,20.0,
20.03.2020 15:00,32.0,755.5,756.2,49,Wind blowing from the north-east,2,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.5,20.0,
20.03.2020 14:30,31.0,756.2,756.9,43,Wind blowing from the east-northeast,3,,Haze,,Scattered clouds (40-50%) 360 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.5,17.0,
20.03.2020 14:00,33.0,756.2,756.9,41,Wind blowing from the north-east,3,,Haze,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,4.0,18.0,
20.03.2020 13:30,33.0,757.0,757.7,44,Wind blowing from the west-southwest,3,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,4.0,19.0,
20.03.2020 13:00,33.0,757.0,757.7,46,Wind blowing from the south-west,4,,Haze,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,4.0,20.0,
20.03.2020 12:30,32.0,757.5,758.2,49,Wind blowing from the west-southwest,3,,Haze,,Few clouds (10-30%) 3000 m,3.5,20.0,
20.03.2020 12:00,32.0,758.3,759.0,49,Wind blowing from the west-northwest,2,,,,Few clouds (10-30%) 3000 m,,20.0,
20.03.2020 11:30,31.0,758.3,759.0,55,Wind blowing from the south,2,,,,Scattered clouds (40-50%) 3000 m,,21.0,
20.03.2020 11:00,30.0,759.0,759.7,59,Wind blowing from the west-southwest,2,,,,Scattered clouds (40-50%) 3000 m,,21.0,
20.03.2020 10:30,29.0,759.0,759.7,62,Wind blowing from the west-southwest,3,,,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,,21.0,
20.03.2020 10:00,29.0,759.0,759.7,66,Wind blowing from the south-west,2,,,,Few clouds (10-30%) 450 m  scattered clouds (40-50%) 3000 m,,22.0,
20.03.2020 09:30,28.0,759.0,759.7,70,Wind blowing from the west,3,,,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,,22.0,
20.03.2020 09:00,27.0,759.0,759.7,74,Wind blowing from the west-southwest,4,,,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,,22.0,
20.03.2020 08:30,26.0,759.0,759.7,74,Wind blowing from the west,3,,Mist,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,1.6,21.0,
20.03.2020 08:00,25.0,759.0,759.7,74,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,1.6,20.0,
20.03.2020 07:30,24.0,758.3,759.0,78,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,1.8,20.0,
20.03.2020 07:00,24.0,758.3,759.0,78,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,1.8,20.0,
20.03.2020 06:30,23.0,758.3,759.0,78,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,3.1,19.0,
20.03.2020 06:00,23.0,758.3,759.0,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 450 m  broken clouds (60-90%) 3000 m,3.2,18.0,
20.03.2020 05:30,23.0,757.5,758.2,74,Wind blowing from the east,2,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,18.0,
20.03.2020 05:00,23.0,757.5,758.2,74,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,18.0,
20.03.2020 04:30,23.0,757.0,757.7,69,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 04:00,23.0,757.0,757.7,69,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 03:30,24.0,757.5,758.2,65,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 03:00,24.0,757.5,758.2,65,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 02:30,24.0,757.5,758.2,65,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 02:00,24.0,757.5,758.2,65,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 01:30,25.0,757.5,758.2,61,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 01:00,25.0,757.5,758.2,61,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 00:30,25.0,758.3,759.0,61,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,17.0,
20.03.2020 00:00,25.0,758.3,759.0,57,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,16.0,
19.03.2020 23:30,25.0,758.3,759.0,54,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,15.0,
19.03.2020 23:00,25.0,758.3,759.0,54,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,15.0,
19.03.2020 22:30,25.0,758.3,759.0,51,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,14.0,
19.03.2020 22:00,25.0,758.3,759.0,51,Wind blowing from the south,2,,Haze,,No Significant Clouds,3.5,14.0,
19.03.2020 21:30,25.0,757.5,758.2,51,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,14.0,
19.03.2020 21:00,26.0,757.5,758.2,48,Wind blowing from the south-east,3,,Haze,,No Significant Clouds,3.5,14.0,
19.03.2020 20:30,26.0,757.5,758.2,45,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 3600 m,3.5,13.0,
19.03.2020 20:00,26.0,757.5,758.2,45,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,3.5,13.0,
19.03.2020 19:30,27.0,757.0,757.7,45,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 9000 m,3.5,14.0,
19.03.2020 19:00,27.0,757.0,757.7,42,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 9000 m,3.5,13.0,
19.03.2020 18:30,28.0,757.0,757.7,42,Wind blowing from the north-northwest,2,,Haze,,Scattered clouds (40-50%) 9000 m,3.5,14.0,
19.03.2020 18:00,28.0,757.0,757.7,42,Wind blowing from the north-west,2,,Haze,,Scattered clouds (40-50%) 9000 m,3.5,14.0,
19.03.2020 17:30,29.0,756.2,756.9,40,Wind blowing from the west-northwest,3,,Haze,,Scattered clouds (40-50%) 3600 m,3.5,14.0,
19.03.2020 17:00,30.0,756.2,756.9,40,Wind blowing from the west,2,,Haze,,Scattered clouds (40-50%) 3600 m,3.5,15.0,
19.03.2020 16:30,31.0,756.2,756.9,38,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 3600 m,3.5,15.0,
19.03.2020 16:00,32.0,756.2,756.9,36,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 3600 m,4.0,15.0,
19.03.2020 15:30,32.0,757.0,757.7,36,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 3600 m,4.0,15.0,
19.03.2020 15:00,33.0,757.0,757.7,36,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 3600 m,4.0,16.0,
19.03.2020 14:30,33.0,757.0,757.7,36,Wind blowing from the north-northwest,5,,Haze,,Few clouds (10-30%) 3600 m,4.0,16.0,
19.03.2020 14:00,32.0,757.0,757.7,38,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 3600 m,4.0,16.0,
19.03.2020 13:30,32.0,757.5,758.2,38,Wind blowing from the west-northwest,4,,Haze,,Few clouds (10-30%) 3600 m,4.0,16.0,
19.03.2020 13:00,32.0,758.3,759.0,38,Wind blowing from the north-northwest,4,,Haze,,Few clouds (10-30%) 3600 m,4.0,16.0,
19.03.2020 12:30,32.0,759.0,759.7,38,Wind blowing from the west-northwest,3,,Haze,,Few clouds (10-30%) 3600 m,4.0,16.0,
19.03.2020 12:00,31.0,759.0,759.7,40,Wind blowing from the north,3,,Haze,,Few clouds (10-30%) 3600 m,4.0,16.0,
19.03.2020 11:30,31.0,759.8,760.5,43,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 3600 m,4.0,17.0,
19.03.2020 11:00,30.0,759.8,760.5,46,Wind blowing from the east,3,,Haze,,Few clouds (10-30%) 3600 m,4.0,17.0,
19.03.2020 10:30,30.0,759.8,760.5,49,Wind blowing from the east,2,,Haze,,Few clouds (10-30%) 3600 m,4.0,18.0,
19.03.2020 10:00,29.0,760.5,761.2,51,Wind blowing from the north-northeast,2,,Haze,,Few clouds (10-30%) 3600 m,4.0,18.0,
19.03.2020 09:30,29.0,760.5,761.2,55,Wind blowing from the north,2,,Haze,,Few clouds (10-30%) 3600 m,4.0,19.0,
19.03.2020 09:00,28.0,760.5,761.2,58,Wind blowing from the east-southeast,3,,Haze,,Few clouds (10-30%) 3600 m,4.0,19.0,
19.03.2020 08:30,27.0,759.8,760.5,62,Wind blowing from the east,2,,Haze,,Few clouds (10-30%) 3600 m,3.5,19.0,
19.03.2020 08:00,26.0,759.8,760.5,61,Wind blowing from the east-southeast,2,,Haze,,No Significant Clouds,3.2,18.0,
19.03.2020 07:30,24.0,759.0,759.7,69,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,18.0,
19.03.2020 07:00,22.0,759.0,759.7,73,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,17.0,
19.03.2020 06:30,20.0,758.3,759.0,73,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,15.0,
19.03.2020 06:00,20.0,758.3,759.0,73,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,15.0,
19.03.2020 05:30,21.0,758.3,759.0,73,Wind blowing from the south-east,2,,Haze,,No Significant Clouds,3.5,16.0,
19.03.2020 05:00,21.0,757.5,758.2,73,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
19.03.2020 04:30,21.0,757.5,758.2,73,Wind blowing from the south-southeast,2,,Haze,,No Significant Clouds,3.5,16.0,
19.03.2020 04:00,21.0,757.5,758.2,73,Wind blowing from the south,2,,Haze,,No Significant Clouds,3.5,16.0,
19.03.2020 03:30,23.0,757.5,758.2,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
19.03.2020 03:00,23.0,757.5,758.2,65,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
19.03.2020 02:30,24.0,757.5,758.2,61,Wind blowing from the north-northeast,2,,Haze,,No Significant Clouds,3.5,16.0,
19.03.2020 02:00,24.0,757.5,758.2,61,Wind blowing from the north-northeast,2,,Haze,,No Significant Clouds,3.5,16.0,
19.03.2020 01:30,24.0,758.3,759.0,61,Wind blowing from the north-northeast,2,,Haze,,No Significant Clouds,4.0,16.0,
19.03.2020 01:00,24.0,758.3,759.0,61,Wind blowing from the north-east,2,,Haze,,No Significant Clouds,4.0,16.0,
19.03.2020 00:30,24.0,758.3,759.0,61,Wind blowing from the north-northeast,2,,Haze,,No Significant Clouds,4.0,16.0,
19.03.2020 00:00,24.0,758.3,759.0,61,Wind blowing from the north-east,2,,Haze,,No Significant Clouds,4.0,16.0,
18.03.2020 23:30,25.0,758.3,759.0,61,Wind blowing from the north-east,2,,Haze,,No Significant Clouds,4.0,17.0,
18.03.2020 23:00,25.0,758.3,759.0,61,Wind blowing from the north-northeast,3,,Haze,,No Significant Clouds,4.0,17.0,
18.03.2020 22:30,25.0,759.0,759.7,61,Wind blowing from the north-northeast,3,,Haze,,No Significant Clouds,4.0,17.0,
18.03.2020 22:00,25.0,758.3,759.0,61,Wind blowing from the north-northeast,2,,Haze,,No Significant Clouds,4.0,17.0,
18.03.2020 21:30,26.0,758.3,759.0,58,Wind blowing from the north-northeast,3,,Haze,,No Significant Clouds,4.0,17.0,
18.03.2020 21:00,26.0,758.3,759.0,58,Wind blowing from the north-northeast,3,,Haze,,No Significant Clouds,4.0,17.0,
18.03.2020 20:30,27.0,758.3,759.0,54,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,4.0,17.0,
18.03.2020 20:00,27.0,758.3,759.0,54,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,4.0,17.0,
18.03.2020 19:30,27.0,757.5,758.2,51,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,4.0,16.0,
18.03.2020 19:00,27.0,757.5,758.2,51,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,4.0,16.0,
18.03.2020 18:30,28.0,757.5,758.2,48,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 450 m,4.0,16.0,
18.03.2020 18:00,29.0,757.0,757.7,43,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 450 m,4.0,15.0,
18.03.2020 17:30,30.0,757.0,757.7,40,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 450 m,4.0,15.0,
18.03.2020 17:00,31.0,757.0,757.7,38,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 450 m,4.0,15.0,
18.03.2020 16:30,31.0,757.0,757.7,35,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 450 m,4.0,14.0,
18.03.2020 16:00,32.0,757.0,757.7,36,Wind blowing from the west-northwest,4,,Haze,,Few clouds (10-30%) 450 m,4.0,15.0,
18.03.2020 15:30,32.0,757.5,758.2,38,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 450 m,4.0,16.0,
18.03.2020 15:00,32.0,757.5,758.2,38,Wind blowing from the west-southwest,3,,Haze,,Few clouds (10-30%) 450 m,3.5,16.0,
18.03.2020 14:30,32.0,757.5,758.2,41,Wind blowing from the west,3,,Haze,,Scattered clouds (40-50%) 3600 m,3.5,17.0,
18.03.2020 14:00,31.0,758.3,759.0,46,Wind blowing from the north-northwest,3,,Haze,,Scattered clouds (40-50%) 3600 m,3.5,18.0,
18.03.2020 13:30,31.0,759.0,759.7,46,Wind blowing from the north-west,3,,Haze,,Scattered clouds (40-50%) 3600 m,3.5,18.0,
18.03.2020 13:00,31.0,759.0,759.7,46,Wind blowing from the west,2,,Haze,,Scattered clouds (40-50%) 3600 m,3.5,18.0,
18.03.2020 12:30,30.0,759.8,760.5,49,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,3.5,18.0,
18.03.2020 12:00,30.0,759.8,760.5,49,Wind blowing from the south-southwest,2,,Haze,,Few clouds (10-30%) 3600 m,3.5,18.0,
18.03.2020 11:30,30.0,760.5,761.2,49,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,3.5,18.0,
18.03.2020 11:00,30.0,760.5,761.2,52,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,3.5,19.0,
18.03.2020 10:30,29.0,761.3,762.0,51,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3600 m,3.5,18.0,
18.03.2020 10:00,29.0,761.3,762.0,55,Wind blowing from the east-northeast,2,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,19.0,
18.03.2020 09:30,28.0,761.3,762.0,55,Wind blowing from the north-northeast,2,,Haze,,Scattered clouds (40-50%) 3000 m,3.5,18.0,
