Local time in Hailun,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 20:00,-25.1,750.4,773.8,1.4,74,Wind blowing from the west-northwest,3,,6,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.4,-19.6,,,,,,9.0,-28.4,Trace of precipitation,12,,,,
04.02.2020 17:00,-22.1,749.0,772.2,,69,Wind blowing from the west-northwest,2,,6,10%  or less  but not 0, ,,,-33.4,-19.6,,,2500 or more  or no clouds.,,,10.0,-26.2,No precipitation,6,,,,
04.02.2020 14:00,-20.0,747.7,770.5,,66,Wind blowing from the west-northwest,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.4,-17.9,,,2500 or more  or no clouds.,,,11.0,-24.7,No precipitation,12,,,,
04.02.2020 11:00,-25.0,747.4,770.4,,74,Wind blowing from the north-west,2,,3,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.4,-17.9,,,2500 or more  or no clouds.,,,5.0,-28.3,No precipitation,6,,,,
04.02.2020 08:00,-31.1,746.5,769.7,1.1,76,Wind blowing from the north-west,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.4,-17.9,,,2500 or more  or no clouds.,,,2.0,-33.9,No precipitation,12,,,,
04.02.2020 05:00,-30.6,745.4,768.4,,75,Wind blowing from the south-southeast,2,,4,,Haze. ,,,-30.6,-17.9,,,,,,3.6,-33.6,No precipitation,6,,,,
04.02.2020 02:00,-27.2,745.6,768.4,,79,Wind blowing from the south-southeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.4,-17.9,,,2500 or more  or no clouds.,,,6.0,-29.7,No precipitation,12,,,,
03.02.2020 23:00,-26.4,746.1,768.9,,76,Wind blowing from the south-southeast,2,,,, ,,,-26.8,-17.8,,,,,,7.0,-29.4,No precipitation,6,,,,
03.02.2020 20:00,-24.3,746.5,769.4,0.8,70,Wind blowing from the west-southwest,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.0,-17.6,,,,,,10.0,-28.2,No precipitation,12,,,,
03.02.2020 17:00,-21.6,745.7,768.4,,62,Wind blowing from the west-southwest,3,,8,no clouds, ,,,-26.0,-17.3,,,,,,25.0,-26.9,No precipitation,6,,,,
03.02.2020 14:00,-17.9,744.5,766.9,-0.5,59,Wind blowing from the west-southwest,5,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.0,-14.4,,,,,,20.0,-24.0,No precipitation,12,,,,
03.02.2020 11:00,-20.1,745.0,767.3,,61,Wind blowing from the south-west,3,,5,no clouds, ,,,-26.0,-14.4,,,,,,14.0,-25.7,No precipitation,6,,,,
03.02.2020 08:00,-24.2,744.9,767.5,0.6,65,Wind blowing from the west-southwest,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.0,-14.4,,,,,,13.0,-28.9,No precipitation,12,,,,
03.02.2020 05:00,-24.5,744.3,766.9,,59,Wind blowing from the west-southwest,2,,6,, ,,,-24.5,-14.4,,,,,,24.0,-30.2,No precipitation,6,,,,
03.02.2020 02:00,-22.1,745.0,767.3,-0.8,76,Wind blowing from the west-southwest,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.9,-14.4,,,2500 or more  or no clouds.,,,15.0,-25.2,No precipitation,12,,,,
02.02.2020 23:00,-17.8,745.8,768.0,,56,Wind blowing from the south-southwest,4,,,, ,,,-23.9,-14.4,,,,,,18.0,-24.5,No precipitation,6,,,,
02.02.2020 20:00,-18.0,746.7,769.2,0.1,58,Wind blowing from the south-west,4,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.9,-14.4,,,,,,10.0,-24.4,No precipitation,12,,,,
02.02.2020 17:00,-19.4,746.6,769.2,,67,Wind blowing from the west-southwest,3,,6,no clouds, ,,,-23.9,-14.4,,,,,,27.0,-24.1,No precipitation,6,,,,
02.02.2020 14:00,-14.6,746.2,768.4,-0.4,62,Wind blowing from the west-southwest,4,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.9,-13.1,,,2500 or more  or no clouds.,,,23.0,-20.3,No precipitation,12,,,,
02.02.2020 11:00,-16.5,746.6,768.9,,62,Wind blowing from the west-southwest,3,,6,no clouds, ,,,-23.9,-13.1,,,,,,20.0,-22.1,No precipitation,6,,,,
02.02.2020 08:00,-22.0,746.5,768.9,1.0,71,Wind blowing from the west-southwest,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.9,-13.1,,,,,,9.0,-25.8,No precipitation,12,,,,
02.02.2020 05:00,-22.8,745.5,767.9,,72,Wind blowing from the west-southwest,3,,7,, ,,,-23.0,-13.1,,,,,,29.0,-26.5,No precipitation,6,,,,
02.02.2020 02:00,-19.8,745.0,767.2,0.1,71,Wind blowing from the west,4,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-13.1,,,2500 or more  or no clouds.,,,11.0,-23.7,No precipitation,12,,,,
01.02.2020 23:00,-18.0,744.9,767.1,,83,Wind blowing from the west-southwest,3,,7,,Mist. ,,,-24.8,-13.1,,,,,,5.0,-20.2,No precipitation,6,,,,
01.02.2020 20:00,-14.5,745.2,767.5,,76,Wind blowing from the south-southwest,5,,7,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-13.1,,,2500 or more  or no clouds.,,,4.0,-17.9,No precipitation,12,,,,
01.02.2020 17:00,-16.1,745.3,767.5,,65,Wind blowing from the south,2,,6,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-13.1,,,2500 or more  or no clouds.,,,7.0,-21.2,No precipitation,6,,,,
01.02.2020 14:00,-13.2,744.4,766.5,-0.3,70,Wind blowing from the south-west,3,,6,70 – 80%.,Haze. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-13.2,,,2500 or more  or no clouds.,,,3.9,-17.5,Trace of precipitation,12,,,,
01.02.2020 11:00,-17.1,744.7,767.2,,82,Wind blowing from the south-southwest,3,,4,90  or more  but not 100%,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-16.2,,,2500 or more  or no clouds.,,,1.4,-19.4,Trace of precipitation,6,,,,
01.02.2020 08:00,-21.7,745.1,767.8,,80,Wind blowing from the south-southeast,2,,3,100%.,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.0,-16.2,,,2500 or more  or no clouds.,,,1.8,-24.2,Trace of precipitation,12,,,,
01.02.2020 05:00,-20.0,744.8,767.2,,82,Wind blowing from the south-east,2,,3,,Mist. ,,,-27.5,-16.2,,,,,,1.8,-22.3,No precipitation,6,,,,
01.02.2020 02:00,-20.8,745.3,767.6,-0.4,82,Wind blowing from the south-southeast,2,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-16.2,,,2500 or more  or no clouds.,,,1.5,-23.1,No precipitation,12,,,,
31.01.2020 23:00,-24.5,745.7,768.4,,79,Wind blowing from the south-southeast,2,,,,Mist. ,,,-27.5,-16.2,,,,,,0.9,-27.1,No precipitation,6,,,,
31.01.2020 20:00,-23.5,745.9,768.8,,80,Wind blowing from the south-southeast,1,,3,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-16.2,,,2500 or more  or no clouds.,,,1.3,-26.0,No precipitation,12,,,,
31.01.2020 17:00,-19.3,745.9,768.6,,79,Wind blowing from the south,1,,3,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-13.2,,,2500 or more  or no clouds.,,,2.7,-22.0,No precipitation,6,,,,
31.01.2020 14:00,-16.8,745.8,768.4,-0.8,81,Wind blowing from the south-southeast,2,,3,20–30%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-10.5,,,2500 or more  or no clouds.,,,4.5,-19.3,No precipitation,12,,,,
31.01.2020 11:00,-20.7,746.6,769.3,,81,Wind blowing from the south-east,2,,2,60%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,,,,2500 or more  or no clouds.,,,3.7,-23.1,No precipitation,6,,,,
31.01.2020 08:00,-25.9,746.7,769.4,0.3,79,Wind blowing from the south,1,,2,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-10.5,,,2500 or more  or no clouds.,,,0.3,-28.5,No precipitation,12,,,,
31.01.2020 05:00,-26.2,746.4,768.8,,77,Wind blowing from the east-southeast,1,,3,,Haze. ,,,-27.0,-10.5,,,,,,0.1,-29.0,No precipitation,6,,,,
31.01.2020 02:00,-25.6,746.7,769.0,-0.4,79,Wind blowing from the south-east,1,,4,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.9,-10.5,,,2500 or more  or no clouds.,,,less than 0.1,-28.2,No precipitation,12,,,,
30.01.2020 23:00,-22.9,747.1,769.4,,85,Wind blowing from the north,1,,,,Mist. ,,,-24.3,-10.5,,,,,,4.1,-24.7,No precipitation,6,,,,
30.01.2020 20:00,-18.9,747.4,769.9,-0.2,77,Wind blowing from the north-west,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-10.5,,,,,,5.0,-21.9,No precipitation,12,,,,
30.01.2020 17:00,-13.2,747.6,769.9,,63,Wind blowing from the north-northwest,2,,5,no clouds, ,,,-23.0,-10.5,,,,,,23.0,-18.8,No precipitation,6,,,,
30.01.2020 14:00,-10.6,747.8,769.9,-1.1,59,Wind blowing from the north-west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-10.1,,,,,,28.0,-17.1,No precipitation,12,,,,
30.01.2020 11:00,-14.4,748.9,771.1,,63,Wind blowing from the north,3,,5,no clouds, ,,,-23.0,-9.6,,,,,,28.0,-19.9,No precipitation,6,,,,
30.01.2020 08:00,-21.4,749.5,772.0,0.0,81,Wind blowing from the north,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-9.6,,,2500 or more  or no clouds.,,,12.0,-23.8,No precipitation,12,,,,
30.01.2020 05:00,-21.9,749.5,771.7,,74,Wind blowing from the north,1,,5,, ,,,-22.0,-9.6,,,,,,4.3,-25.3,No precipitation,6,,,,
30.01.2020 02:00,-19.7,750.3,772.4,-0.7,70,Wind blowing from the north,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-9.6,,,2500 or more  or no clouds.,,,7.0,-23.8,No precipitation,12,,,,
29.01.2020 23:00,-17.2,751.0,773.2,,67,Wind blowing from the north,3,,,, ,,,-20.4,-9.6,,,,,,13.0,-21.9,No precipitation,6,,,,
29.01.2020 20:00,-16.1,751.5,774.0,0.5,70,Wind blowing from the north-northeast,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-9.6,,,,,,23.0,-20.3,No precipitation,12,,,,
29.01.2020 17:00,-12.0,751.0,773.2,,63,Wind blowing from the north-northwest,4,,8,no clouds, ,,,-20.4,-9.6,,,,,,30.0,-17.6,No precipitation,6,,,,
29.01.2020 14:00,-10.2,751.0,773.1,,61,Wind blowing from the north-northwest,4,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-8.6,,,2500 or more  or no clouds.,,,29.0,-16.3,No precipitation,12,,,,
29.01.2020 11:00,-12.9,752.1,774.1,,62,Wind blowing from the north,4,,7,20–30%., ,,,-20.4,-8.6,,,2500 or more  or no clouds.,,,30.0,-18.8,No precipitation,6,,,,
29.01.2020 08:00,-20.0,752.3,774.7,0.6,69,Wind blowing from the north,3,,7,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-8.6,,,2500 or more  or no clouds.,,,12.0,-24.2,No precipitation,12,,,,
29.01.2020 05:00,-18.5,751.7,773.9,,67,Wind blowing from the north,4,,6,, ,,,-23.2,-8.6,,,,,,20.0,-23.1,No precipitation,6,,,,
29.01.2020 02:00,-17.7,751.9,773.9,,69,Wind blowing from the north,4,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,-8.6,,,2500 or more  or no clouds.,,,7.0,-22.0,No precipitation,12,,,,
28.01.2020 23:00,-14.1,751.3,773.3,,66,Wind blowing from the north,4,,,,Haze. ,,,,-8.6,,,,,,6.0,-19.2,No precipitation,6,,,,
28.01.2020 20:00,-13.2,750.7,773.2,0.7,63,Wind blowing from the north,3,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,-8.6,,,2500 or more  or no clouds.,,,8.0,-18.8,No precipitation,12,,,,
28.01.2020 17:00,-11.9,750.0,772.3,,66,Wind blowing from the north-northwest,2,,6,60%., ,,,-23.2,-8.6,,,2500 or more  or no clouds.,,,9.0,-17.0,No precipitation,6,,,,
28.01.2020 14:00,-8.9,749.8,771.9,,61,Wind blowing from the north,4,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,-7.9,,,2500 or more  or no clouds.,,,8.0,-15.2,No precipitation,12,,,,
28.01.2020 11:00,-12.0,750.2,772.4,,66,Wind blowing from the north,3,,6,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,-7.9,,,2500 or more  or no clouds.,,,6.0,-17.1,No precipitation,6,,,,
28.01.2020 08:00,-21.7,749.9,772.3,0.3,81,Wind blowing from the north-northwest,2,,3,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,-7.9,,,2500 or more  or no clouds.,,,1.3,-24.1,No precipitation,12,,,,
28.01.2020 05:00,-23.0,749.6,772.0,,76,Wind blowing from the north,1,,5,,Fog or ice fog. ,,,-23.0,-7.9,,,,,,0.4,-26.1,No precipitation,6,,,,
28.01.2020 02:00,-20.7,750.1,772.2,1.0,81,Wind blowing from the north,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,-7.9,,,2500 or more  or no clouds.,,,1.4,-23.1,No precipitation,12,,,,
27.01.2020 23:00,-18.4,749.1,771.2,,81,Wind blowing from the east-northeast,1,,,,Haze. ,,,-19.6,-7.9,,,,,,0.9,-20.9,No precipitation,6,,,,
27.01.2020 20:00,-12.1,749.1,771.1,0.2,61,Wind blowing from the south,2,,7,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-7.9,,,2500 or more  or no clouds.,,,6.0,-18.1,No precipitation,12,,,,
27.01.2020 17:00,-11.6,748.9,771.1,,62,Wind blowing from the south-southeast,3,,7,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-7.9,,,2500 or more  or no clouds.,,,5.0,-17.4,No precipitation,6,,,,
27.01.2020 14:00,-8.1,748.9,770.9,-1.2,54,Wind blowing from the south-southeast,5,,7,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-8.1,,,2500 or more  or no clouds.,,,6.0,-15.8,No precipitation,12,,,,
27.01.2020 11:00,-11.5,750.1,772.2,,60,Wind blowing from the south-southeast,5,,6,40%., ,,,-19.6,-11.5,,,2500 or more  or no clouds.,,,7.0,-17.7,No precipitation,6,,,,
27.01.2020 08:00,-17.0,750.4,772.8,-0.2,67,Wind blowing from the south-east,4,,5,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-13.8,,,2500 or more  or no clouds.,,,4.5,-21.7,No precipitation,12,,,,
27.01.2020 05:00,-19.1,750.6,773.0,,75,Wind blowing from the south-east,3,,5,,Haze. ,,,,-13.8,,,,,,3.4,-22.4,No precipitation,6,,,,
27.01.2020 02:00,-18.9,751.9,774.3,-0.3,79,Wind blowing from the south-east,3,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.5,-13.8,,,2500 or more  or no clouds.,,,2.2,-21.6,No precipitation,12,,,,
26.01.2020 23:00,-17.8,752.2,774.7,,80,Wind blowing from the south-southeast,4,,,,Mist. ,,,,-13.8,,,,,,1.6,-20.4,No precipitation,6,,,,
