Local time in Keshan,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 11:00,-22.7,740.7,770.8,,67,Wind blowing from the north-west,3,,4,no clouds, ,,,-28.5,-18.8,,,,,,23.0,-27.1,No precipitation,6,,,,
04.02.2020 08:00,-28.1,739.9,770.2,1.1,72,Wind blowing from the north,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.5,-18.8,,,2500 or more  or no clouds.,,,13.0,-31.6,No precipitation,12,,,,
04.02.2020 05:00,-26.4,738.8,768.9,,72,Wind blowing from the north,2,,3,, ,,,-28.5,-18.8,,,,,,23.0,-29.9,No precipitation,6,,,,
04.02.2020 02:00,-28.0,738.6,768.6,,74,Wind blowing from the north,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.5,-18.8,,,2500 or more  or no clouds.,,,19.0,-31.2,No precipitation,12,,,,
03.02.2020 20:00,-23.5,738.8,768.9,0.4,59,Wind blowing from the east,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-18.4,,,2500 or more  or no clouds.,,,12.0,-29.3,No precipitation,12,,,,
03.02.2020 17:00,-21.5,738.4,768.3,,57,Wind blowing from the south,1,,6,, ,,,-24.3,-17.3,,,,,,15.0,-27.8,No precipitation,6,,,,
03.02.2020 14:00,-18.9,737.1,766.6,-0.1,51,Wind blowing from the west-southwest,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-14.6,,,2500 or more  or no clouds.,,,30.0,-26.5,No precipitation,12,,,,
03.02.2020 11:00,-20.5,737.2,766.8,,54,Wind blowing from the west-northwest,4,,8,100%., ,,,-24.3,-14.6,,,2500 or more  or no clouds.,,,30.0,-27.4,No precipitation,6,,,,
03.02.2020 08:00,-23.9,737.5,767.3,,63,Wind blowing from the west-southwest,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-14.6,,,2500 or more  or no clouds.,,,26.0,-29.0,No precipitation,12,,,,
03.02.2020 05:00,-23.2,736.9,766.5,,57,Wind blowing from the west,3,,8,, ,,,-23.2,-14.6,,,,,,30.0,-29.4,No precipitation,6,,,,
03.02.2020 02:00,-20.8,737.8,767.2,,47,Wind blowing from the west-southwest,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-14.6,,,2500 or more  or no clouds.,,,30.0,-29.2,No precipitation,12,,,,
02.02.2020 20:00,-19.1,738.8,768.4,0.1,54,Wind blowing from the south-west,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-14.6,,,2500 or more  or no clouds.,,,28.0,-26.1,No precipitation,12,,,,
02.02.2020 17:00,-17.3,738.7,768.2,,52,Wind blowing from the south-west,3,,8,100%., ,,,-21.5,-13.9,,,2500 or more  or no clouds.,,,21.0,-24.8,No precipitation,6,,,,
02.02.2020 14:00,-14.7,738.5,767.7,-0.4,52,Wind blowing from the west-southwest,5,,8,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-12.4,,,2500 or more  or no clouds.,,,30.0,-22.4,No precipitation,12,,,,
02.02.2020 11:00,-16.1,738.9,768.1,,56,Wind blowing from the west,5,,7,40%., ,,,-21.5,-12.4,,,2500 or more  or no clouds.,,,25.0,-22.9,No precipitation,6,,,,
02.02.2020 08:00,-21.0,738.9,768.3,0.8,65,Wind blowing from the west-southwest,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-12.4,,,,,,28.0,-25.8,No precipitation,12,,,,
02.02.2020 05:00,-21.1,738.1,767.5,,67,Wind blowing from the south-west,2,,7,, ,,,-21.2,-12.4,,,,,,30.0,-25.6,No precipitation,6,,,,
02.02.2020 02:00,-18.5,738.0,767.1,,61,Wind blowing from the west,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-12.4,,,2500 or more  or no clouds.,,,30.0,-24.3,No precipitation,12,,,,
01.02.2020 20:00,-14.9,737.5,766.7,0.1,67,Wind blowing from the west-southwest,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-12.4,,,2500 or more  or no clouds.,,,18.0,-19.7,0.1,12,,,,
01.02.2020 17:00,-14.4,737.4,766.5,,63,Wind blowing from the south-west,3,,7,100%., ,,,-19.1,-12.4,,,2500 or more  or no clouds.,,,15.0,-19.9,0.1,6,,,,
01.02.2020 14:00,-12.6,736.8,765.7,-0.4,56,Wind blowing from the west,4,,7,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-12.3,,,2500 or more  or no clouds.,,,25.0,-19.6,0.2,12,,,,
01.02.2020 11:00,-17.1,737.2,766.4,,77,Wind blowing from the south-west,2,,4,100%.,Haze. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,,,,2500 or more  or no clouds.,,,5.0,-20.2,No precipitation,6,,,,
01.02.2020 08:00,-18.9,737.2,766.5,0.2,80,Wind blowing from the south-southwest,2,,4,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-11.9,,,2500 or more  or no clouds.,,,3.3,-21.5,0.1,12,,,,
01.02.2020 05:00,-18.1,737.0,766.1,,80,Wind blowing from the south-southeast,2,,3,,Intermittent fall of snowflakes  slight at time of observation. ,,,-21.1,-11.9,,,,,,5.0,-20.8,0.1,6,,,,
01.02.2020 02:00,-17.1,737.7,766.6,,77,Wind blowing from the south-east,2,,3,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.3,-11.9,,,2500 or more  or no clouds.,,,5.0,-20.2,No precipitation,12,,,,
31.01.2020 20:00,-16.0,738.6,767.9,0.2,70,Wind blowing from the south-southeast,2,,3,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.3,-11.9,,,2500 or more  or no clouds.,,,10.0,-20.2,No precipitation,12,,,,
31.01.2020 17:00,-14.4,738.4,767.7,,62,Wind blowing from the south-east,1,,3,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.3,-11.9,,,2500 or more  or no clouds.,,,5.0,-20.1,No precipitation,6,,,,
31.01.2020 14:00,-12.4,738.4,767.5,-0.9,56,Wind blowing from the south,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.3,-9.7,,,,,,18.0,-19.4,No precipitation,12,,,,
31.01.2020 11:00,-15.0,739.3,768.6,,59,Wind blowing from the east,2,,3,100%., ,,,-21.3,-9.6,,,2500 or more  or no clouds.,,,21.0,-21.2,No precipitation,6,,,,
31.01.2020 08:00,-18.6,739.3,768.7,0.0,75,Wind blowing from the south-east,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.3,,,,,,,25.0,-21.9,No precipitation,12,,,,
31.01.2020 05:00,-20.6,739.3,768.6,,78,Wind blowing from the north-northeast,2,,4,, ,,,-21.3,-9.6,,,,,,28.0,-23.4,No precipitation,6,,,,
31.01.2020 02:00,-19.7,739.8,768.8,,73,Wind blowing from the north-east,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-9.6,,,2500 or more  or no clouds.,,,25.0,-23.3,No precipitation,12,,,,
30.01.2020 20:00,-16.8,740.8,770.4,-0.3,65,Wind blowing from the north-northeast,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-9.6,,,2500 or more  or no clouds.,,,18.0,-21.8,No precipitation,12,,,,
30.01.2020 17:00,-13.1,741.1,770.2,,52,Wind blowing from the north,2,,5,no clouds, ,,,-20.5,-9.6,,,,,,16.0,-20.9,No precipitation,6,,,,
30.01.2020 14:00,-9.9,741.7,770.7,-1.2,49,Wind blowing from the north,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-9.6,,,,,,30.0,-18.6,No precipitation,12,,,,
30.01.2020 11:00,-12.1,742.9,772.1,,54,Wind blowing from the north-northeast,2,,5,no clouds, ,,,-20.5,-9.5,,,,,,30.0,-19.5,No precipitation,6,,,,
30.01.2020 08:00,-20.3,743.4,773.0,-0.1,72,Wind blowing from the north,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,,,,,,,19.0,-24.0,No precipitation,12,,,,
30.01.2020 05:00,-18.2,743.5,772.9,,70,Wind blowing from the north,3,,5,, ,,,-19.8,-9.5,,,,,,30.0,-22.3,No precipitation,6,,,,
30.01.2020 02:00,-18.2,744.3,773.5,,71,Wind blowing from the north,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-9.5,,,2500 or more  or no clouds.,,,30.0,-22.2,No precipitation,12,,,,
29.01.2020 20:00,-16.2,745.6,775.2,0.0,66,Wind blowing from the north-northeast,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-9.5,,,2500 or more  or no clouds.,,,27.0,-21.1,No precipitation,12,,,,
29.01.2020 17:00,-14.9,745.6,775.1,,67,Wind blowing from the north-west,2,,8,no clouds, ,,,-19.8,-9.5,,,,,,30.0,-19.8,No precipitation,6,,,,
29.01.2020 14:00,-10.6,745.6,774.8,-1.0,58,Wind blowing from the north-west,6,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-9.5,,,,,,30.0,-17.3,No precipitation,12,,,,
29.01.2020 11:00,-11.8,746.6,775.9,,55,Calm  no wind,0,,,no clouds, ,,,-19.8,-10.5,,,,,,30.0,-19.0,No precipitation,6,,,,
29.01.2020 08:00,-18.1,746.6,776.2,0.5,69,Wind blowing from the north,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-10.5,,,2500 or more  or no clouds.,,,24.0,-22.4,No precipitation,12,,,,
29.01.2020 05:00,-19.2,746.1,775.6,,66,Wind blowing from the north,4,,11,, ,,,-19.2,-10.5,,,,,,26.0,-24.0,No precipitation,6,,,,
29.01.2020 02:00,-16.9,746.3,775.6,,60,Wind blowing from the north-northeast,5,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.4,-10.5,,,2500 or more  or no clouds.,,,24.0,-22.8,No precipitation,12,,,,
28.01.2020 20:00,-15.5,745.6,775.0,0.9,59,Wind blowing from the north-northeast,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.4,-10.5,,,2500 or more  or no clouds.,,,24.0,-21.7,No precipitation,12,,,,
28.01.2020 17:00,-13.1,744.7,774.0,,59,Wind blowing from the north-northeast,5,,8,100%., ,,,-18.4,-10.5,,,2500 or more  or no clouds.,,,20.0,-19.4,No precipitation,6,,,,
28.01.2020 14:00,-11.0,744.4,773.6,-0.3,54,Wind blowing from the north-northeast,4,,8,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.4,-10.6,,,2500 or more  or no clouds.,,,23.0,-18.5,No precipitation,12,,,,
28.01.2020 11:00,-13.7,744.7,774.1,,58,Wind blowing from the north-northeast,6,,8,100%., ,,,-18.4,-10.5,,,2500 or more  or no clouds.,,,19.0,-20.2,No precipitation,6,,,,
28.01.2020 08:00,-17.8,744.4,773.9,0.6,68,Wind blowing from the north-northeast,4,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,,,,2500 or more  or no clouds.,,,11.0,-22.4,No precipitation,12,,,,
28.01.2020 05:00,-17.6,743.8,773.0,,76,Wind blowing from the north-northeast,3,,6,, ,,,-20.5,-10.5,,,,,,8.0,-20.8,No precipitation,6,,,,
28.01.2020 02:00,-17.6,743.7,772.9,,79,Wind blowing from the north-northeast,3,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-10.5,,,2500 or more  or no clouds.,,,5.0,-20.4,No precipitation,12,,,,
27.01.2020 20:00,-16.3,742.4,772.0,0.7,74,Wind blowing from the north,2,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-10.5,,,2500 or more  or no clouds.,,,4.8,-19.9,No precipitation,12,,,,
27.01.2020 17:00,-13.2,741.7,771.1,,66,Wind blowing from the east-southeast,2,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-10.5,,,2500 or more  or no clouds.,,,6.0,-18.2,No precipitation,6,,,,
27.01.2020 14:00,-10.8,741.4,770.5,-0.9,61,Wind blowing from the east-southeast,2,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-10.5,,,2500 or more  or no clouds.,,,6.0,-17.0,No precipitation,12,,,,
27.01.2020 11:00,-14.1,742.3,771.6,,66,Wind blowing from the east-southeast,3,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-12.3,,,2500 or more  or no clouds.,,,4.7,-19.1,No precipitation,6,,,,
27.01.2020 08:00,-19.7,742.6,772.1,-0.3,77,Wind blowing from the east-southeast,4,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-12.3,,,2500 or more  or no clouds.,,,3.8,-22.7,No precipitation,12,,,,
27.01.2020 05:00,-19.8,742.9,772.4,,79,Wind blowing from the east-southeast,4,,,,Haze. ,,,-22.2,-12.3,,,,,,3.9,-22.5,No precipitation,6,,,,
27.01.2020 02:00,-19.2,743.8,773.2,,80,Wind blowing from the east-southeast,4,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-12.3,,,2500 or more  or no clouds.,,,4.0,-21.8,No precipitation,12,,,,
26.01.2020 20:00,-16.7,744.4,774.2,,72,Wind blowing from the south-east,3,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-12.3,,,2500 or more  or no clouds.,,,4.8,-20.6,No precipitation,12,,,,
26.01.2020 17:00,-15.2,744.5,774.2,,65,Wind blowing from the south-southeast,3,,6,100%., ,,,-22.5,-12.3,,,2500 or more  or no clouds.,,,7.0,-20.3,No precipitation,6,,,,
26.01.2020 14:00,-12.7,744.4,774.0,-0.7,56,Wind blowing from the south,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-12.7,,,2500 or more  or no clouds.,,,8.0,-19.7,No precipitation,12,,,,
26.01.2020 11:00,-17.4,745.1,774.9,,68,Wind blowing from the south-southwest,3,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-15.8,,,2500 or more  or no clouds.,,,7.0,-21.9,No precipitation,6,,,,
