Local time in Liuzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.01.2020 02:00,10.7,739.4,766.9,,88,Wind blowing from the north-northwest,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,18.4,,,2500 or more  or no clouds.,,,20.0,8.8,No precipitation,12,,,,
03.01.2020 20:00,12.3,739.6,767.0,1.1,89,Wind blowing from the north,4,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.3,18.8,,,1500-2000,,,9.0,10.5,No precipitation,12,,,,
03.01.2020 17:00,17.0,738.5,765.7,,82,Wind blowing from the north-east,4,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,18.8,,,1500-2000,,,6.0,13.9,No precipitation,6,,,,
03.01.2020 14:00,17.5,738.8,766.0,-2.3,81,Wind blowing from the east-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,18.8,,,1500-2000,,,5.0,14.2,No precipitation,12,,,,
03.01.2020 11:00,17.0,741.1,768.4,,83,Wind blowing from the east-southeast,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,18.8,,,,,,5.0,14.1,No precipitation,6,,,,
03.01.2020 08:00,15.9,740.0,767.2,1.0,86,Wind blowing from the east-southeast,3,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,18.8,,,1500-2000,,,4.8,13.6,No precipitation,12,,,,
03.01.2020 05:00,15.5,739.0,766.2,,87,Wind blowing from the east,2,,6,,Mist. ,,,15.5,18.8,,,,,,3.6,13.3,No precipitation,6,,,,
03.01.2020 02:00,16.4,739.2,766.3,,84,Wind blowing from the east,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.8,18.8,,,2500 or more  or no clouds.,,,4.3,13.7,No precipitation,12,,,,
02.01.2020 20:00,18.6,739.9,767.1,0.8,80,Wind blowing from the south-southeast,2,,,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,18.6,,,600-1000,,,10.0,15.1,Trace of precipitation,12,,,,
02.01.2020 17:00,17.8,739.1,766.3,,85,Wind blowing from the south-east,1,,8,100%., ,,,15.4,17.9,,,1500-2000,,,7.0,15.2,No precipitation,6,,,,
02.01.2020 14:00,17.4,739.8,767.0,-2.1,86,Wind blowing from the south-southeast,4,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,18.3,,,1500-2000,,,7.0,15.0,No precipitation,12,,,,
02.01.2020 11:00,17.2,741.9,769.1,,86,Wind blowing from the south,4,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,18.3,,,1500-2000,,,5.0,14.8,No precipitation,6,,,,
02.01.2020 08:00,16.3,741.2,768.5,1.5,88,Wind blowing from the south-southeast,4,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1500-2000,,,4.7,14.3,No precipitation,12,,,,
02.01.2020 05:00,16.7,739.7,766.9,,80,Wind blowing from the south-southeast,3,,5,,Mist. ,,,,18.3,,,,,,5.0,13.2,No precipitation,6,,,,
02.01.2020 02:00,16.3,740.0,767.2,,73,Wind blowing from the north,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,18.3,,,2500 or more  or no clouds.,,,5.0,11.5,No precipitation,12,,,,
01.01.2020 20:00,15.9,739.9,767.5,0.4,69,Wind blowing from the east-southeast,5,,5,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,18.3,,,2500 or more  or no clouds.,,,6.0,10.2,No precipitation,12,,,,
01.01.2020 17:00,17.4,739.5,767.0,,64,Wind blowing from the east-southeast,2,,,40%., ,,,10.0,18.3,,,2500 or more  or no clouds.,,,8.0,10.5,No precipitation,6,,,,
01.01.2020 14:00,16.9,740.8,768.4,-2.7,61,Wind blowing from the east-southeast,2,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,17.8,,,600-1000,,,8.0,9.3,No precipitation,12,,,,
01.01.2020 11:00,12.3,743.5,771.3,,74,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,,,,,,,7.0,7.8,No precipitation,6,,,,
01.01.2020 08:00,10.1,742.9,770.8,1.2,81,Wind blowing from the north-east,3,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,,,,1500-2000,,,6.0,7.0,Trace of precipitation,12,,,,
01.01.2020 05:00,10.1,741.7,769.4,,78,Wind blowing from the north-east,4,,7,, ,,,10.0,17.8,,,,,,7.0,6.4,No precipitation,6,,,,
01.01.2020 02:00,10.0,742.2,769.9,,77,Wind blowing from the north-northeast,4,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,17.8,,,2500 or more  or no clouds.,,,8.0,6.2,No precipitation,12,,,,
31.12.2019 20:00,12.0,742.8,770.6,0.7,76,Wind blowing from the north,4,,10,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,17.8,,,2500 or more  or no clouds.,,,7.0,7.9,No precipitation,12,,,,
31.12.2019 17:00,15.6,742.1,769.6,,61,Wind blowing from the north-east,3,,10,90  or more  but not 100%, ,,,11.5,17.8,,,1000-1500,,,13.0,8.1,No precipitation,6,,,,
31.12.2019 14:00,16.5,742.6,770.2,-3.0,56,Wind blowing from the east-northeast,5,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,17.4,,,2500 or more  or no clouds.,,,14.0,7.7,No precipitation,12,,,,
31.12.2019 11:00,14.4,745.6,773.4,,66,Wind blowing from the north,5,,10,20–30%., ,,,11.5,17.4,,,600-1000,,,14.0,8.1,No precipitation,6,,,,
31.12.2019 08:00,11.5,744.1,771.9,1.2,77,Wind blowing from the north-northeast,6,,10,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,17.4,,,600-1000,,,17.0,7.6,No precipitation,12,,,,
31.12.2019 05:00,12.5,742.9,770.5,,80,Wind blowing from the north-east,4,,6,, ,,,12.4,17.4,,,,,,18.0,9.1,No precipitation,6,,,,
31.12.2019 02:00,12.9,742.4,769.9,,82,Wind blowing from the north-northeast,5,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.4,17.4,,,2500 or more  or no clouds.,,,15.0,9.9,0.3,12,,,,
