Local time in Shenyang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
05.02.2020 05:00,-17.4,773.2,778.5,,40,Wind blowing from the north,1,,9,, ,,,-17.4,-9.9,,,,,,30.0,-27.8,No precipitation,6,,,,
05.02.2020 02:00,-15.9,772.9,778.2,1.4,36,Wind blowing from the north-northwest,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-7.8,,,2500 or more  or no clouds.,,,30.0,-27.6,No precipitation,12,,,,
04.02.2020 23:00,-13.6,771.5,776.8,,34,Wind blowing from the north-northwest,2,,,, ,,,-16.6,-7.5,,,,,,29.0,-26.1,No precipitation,6,,,,
04.02.2020 20:00,-15.4,770.7,775.9,0.9,48,Wind blowing from the south-southeast,1,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.4,-7.5,,,,,,10.0,-23.9,No precipitation,12,,,,
04.02.2020 17:00,-12.1,769.8,775.0,,34,Wind blowing from the north,3,,11,no clouds, ,,,-14.3,-6.9,,,,,,30.0,-24.8,No precipitation,6,,,,
04.02.2020 14:00,-10.4,768.7,773.8,-1.2,30,Wind blowing from the west-northwest,6,,11,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,-5.4,,,2500 or more  or no clouds.,,,30.0,-24.7,No precipitation,12,,,,
04.02.2020 11:00,-10.8,769.9,775.0,,33,Wind blowing from the north-northeast,3,,10,no clouds, ,,,-14.3,-5.4,,,,,,30.0,-24.0,No precipitation,6,,,,
04.02.2020 08:00,-13.1,769.4,774.6,1.9,39,Wind blowing from the north-east,1,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,-5.4,,,,,,30.0,-24.1,No precipitation,12,,,,
04.02.2020 05:00,-12.7,767.5,772.7,,41,Wind blowing from the north,2,,10,, ,,,-15.6,-5.4,,,,,,30.0,-23.2,No precipitation,6,,,,
04.02.2020 02:00,-8.4,764.9,770.0,0.4,80,Wind blowing from the south-east,1,,6,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-5.4,,,2500 or more  or no clouds.,,,11.0,-11.2,No precipitation,12,,,,
03.02.2020 23:00,-8.3,764.5,769.6,,60,Wind blowing from the north-east,2,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-5.4,,,,,,9.0,-14.7,No precipitation,6,,,,
03.02.2020 20:00,-10.2,764.8,770.0,0.0,57,Wind blowing from the east,1,,6,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-5.4,,,2500 or more  or no clouds.,,,7.0,-17.1,No precipitation,12,,,,
03.02.2020 17:00,-6.9,764.8,769.9,,39,Wind blowing from the south-southwest,1,,6,20–30%., ,,,-16.4,-5.4,,,2500 or more  or no clouds.,,,21.0,-18.5,No precipitation,6,,,,
03.02.2020 14:00,-6.0,765.4,770.6,-2.3,38,Wind blowing from the south,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-5.2,,,,,,23.0,-18.3,No precipitation,12,,,,
03.02.2020 11:00,-8.0,767.7,772.9,,53,Wind blowing from the south,2,,4,no clouds, ,,,-16.4,-5.0,,,,,,8.0,-16.1,No precipitation,6,,,,
03.02.2020 08:00,-13.8,767.8,773.0,0.8,89,Wind blowing from the south-southeast,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-5.0,,,,,,3.4,-15.2,No precipitation,12,,,,
03.02.2020 05:00,-14.0,767.0,772.2,,87,Wind blowing from the south-southwest,2,,4,, ,,,-16.4,-5.0,,,,,,7.0,-15.7,No precipitation,6,,,,
03.02.2020 02:00,-15.2,767.2,772.3,0.2,86,Wind blowing from the west-southwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.2,-5.0,,,2500 or more  or no clouds.,,,8.0,-17.1,No precipitation,12,,,,
02.02.2020 23:00,-12.2,767.0,772.1,,85,Calm  no wind,0,,,, ,,,-14.6,-5.0,,,,,,14.0,-14.3,No precipitation,6,,,,
02.02.2020 20:00,-8.5,766.9,772.0,0.6,73,Wind blowing from the north,1,,5,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-5.0,,,2500 or more  or no clouds.,,,5.0,-12.6,No precipitation,12,,,,
02.02.2020 17:00,-6.9,766.3,771.5,,56,Calm  no wind,0,,,100%.,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-3.3,,,1000-1500,,,25.0,-14.2,No precipitation,6,,,,
02.02.2020 14:00,-5.3,766.5,771.7,-1.5,36,Wind blowing from the north,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-1.3,,,1000-1500,,,22.0,-18.0,No precipitation,12,,,,
02.02.2020 11:00,-6.2,768.0,773.2,,33,Wind blowing from the north-northeast,2,,5,90  or more  but not 100%, ,,,-14.6,-1.3,,,1000-1500,,,28.0,-19.9,No precipitation,6,,,,
02.02.2020 08:00,-11.6,768.4,773.6,0.3,82,Wind blowing from the east,2,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,,,,2500 or more  or no clouds.,,,5.0,-14.1,No precipitation,12,,,,
02.02.2020 05:00,-13.6,768.1,773.2,,84,Wind blowing from the east-northeast,1,,2,,Mist. ,,,-16.7,-1.3,,,,,,5.0,-15.7,No precipitation,6,,,,
02.02.2020 02:00,-14.5,768.3,773.4,-0.1,81,Wind blowing from the north-east,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.7,-1.3,,,2500 or more  or no clouds.,,,5.0,-17.0,No precipitation,12,,,,
01.02.2020 23:00,-13.6,768.4,773.5,,81,Wind blowing from the south-southeast,0,,,,Mist. ,,,-16.7,-1.3,,,,,,4.5,-16.2,No precipitation,6,,,,
01.02.2020 20:00,-10.1,768.1,773.3,0.7,69,Wind blowing from the south,0,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.7,-1.3,,,,,,5.0,-14.7,No precipitation,12,,,,
01.02.2020 17:00,-3.3,767.4,772.6,,42,Wind blowing from the north-east,1,,5,no clouds, ,,,-16.7,-1.3,,,,,,30.0,-14.4,No precipitation,6,,,,
01.02.2020 14:00,-1.6,766.4,771.5,-1.1,38,Wind blowing from the north-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.7,-1.6,,,,,,29.0,-14.1,No precipitation,12,,,,
01.02.2020 11:00,-4.2,767.5,772.6,,52,Wind blowing from the south,2,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.7,-1.7,,,,,,4.5,-12.6,No precipitation,6,,,,
01.02.2020 08:00,-14.9,767.2,772.4,1.5,87,Wind blowing from the south,1,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.7,-1.7,,,,,,1.4,-16.6,No precipitation,12,,,,
01.02.2020 05:00,-15.7,765.7,770.8,,85,Calm  no wind,0,,,,Mist. ,,,-19.2,-1.7,,,,,,2.2,-17.6,No precipitation,6,,,,
01.02.2020 02:00,-14.8,764.5,769.6,1.4,83,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-1.7,,,2500 or more  or no clouds.,,,2.4,-17.0,No precipitation,12,,,,
31.01.2020 23:00,-12.6,763.1,768.2,,83,Calm  no wind,0,,,,Mist. ,,,-19.2,-1.7,,,,,,1.8,-14.9,No precipitation,6,,,,
31.01.2020 20:00,-10.1,762.6,767.8,1.2,72,Wind blowing from the north,0,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-1.7,,,,,,2.2,-14.2,No precipitation,12,,,,
31.01.2020 17:00,-4.0,761.4,766.5,,50,Wind blowing from the south-east,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-1.7,,,,,,6.0,-13.1,No precipitation,6,,,,
31.01.2020 14:00,-2.6,761.3,766.4,-1.8,47,Wind blowing from the south-southeast,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-2.6,,,,,,4.5,-12.6,No precipitation,12,,,,
31.01.2020 11:00,-9.1,763.1,768.3,,64,Wind blowing from the south-west,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-6.5,,,,,,2.3,-14.7,No precipitation,6,,,,
31.01.2020 08:00,-16.7,763.7,768.9,0.6,86,Wind blowing from the east-southeast,1,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-6.5,,,,,,1.3,-18.5,No precipitation,12,,,,
31.01.2020 05:00,-18.9,763.1,768.3,,82,Wind blowing from the east-southeast,1,,7,,Mist. ,,,-19.0,-6.5,,,,,,4.4,-21.2,No precipitation,6,,,,
31.01.2020 02:00,-16.9,763.7,768.9,-0.3,78,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-6.5,,,2500 or more  or no clouds.,,,5.0,-19.8,No precipitation,12,,,,
30.01.2020 23:00,-13.0,764.0,769.2,,72,Wind blowing from the north-northeast,1,,,,Haze. ,,,-15.6,-6.5,,,,,,7.0,-17.1,No precipitation,6,,,,
30.01.2020 20:00,-11.0,763.9,769.0,0.5,64,Wind blowing from the north,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,-6.5,,,,,,12.0,-16.5,No precipitation,12,,,,
30.01.2020 17:00,-8.6,763.4,768.6,,59,Wind blowing from the north,3,,7,no clouds, ,,,-15.6,-6.5,,,,,,13.0,-15.2,No precipitation,6,,,,
30.01.2020 14:00,-7.3,763.5,768.6,-1.3,54,Wind blowing from the north-northeast,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,-7.3,,,,,,15.0,-15.2,No precipitation,12,,,,
30.01.2020 11:00,-10.3,764.8,769.9,,60,Wind blowing from the north,3,,9,no clouds, ,,,-15.6,-8.0,,,,,,11.0,-16.6,No precipitation,6,,,,
30.01.2020 08:00,-15.1,765.3,770.5,0.9,74,Wind blowing from the north-northeast,3,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,-8.0,,,,,,14.0,-18.7,No precipitation,12,,,,
30.01.2020 05:00,-14.4,764.4,769.6,,74,Wind blowing from the north,4,,10,, ,,,-14.4,-8.0,,,,,,13.0,-18.0,No precipitation,6,,,,
30.01.2020 02:00,-13.1,765.0,770.2,-0.2,72,Wind blowing from the north,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,-8.0,,,2500 or more  or no clouds.,,,11.0,-17.1,No precipitation,12,,,,
29.01.2020 23:00,-12.0,765.2,770.4,,70,Wind blowing from the north,4,,,, ,,,-12.9,-8.0,,,,,,9.0,-16.4,No precipitation,6,,,,
29.01.2020 20:00,-10.8,765.1,770.2,0.3,68,Wind blowing from the north,5,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,-6.8,,,2500 or more  or no clouds.,,,9.0,-15.7,No precipitation,12,,,,
29.01.2020 17:00,-9.4,764.8,769.9,,65,Wind blowing from the north,5,,11,no clouds, ,,,-12.9,-2.7,,,,,,8.0,-14.9,No precipitation,6,,,,
29.01.2020 14:00,-8.1,764.1,769.2,-0.9,58,Wind blowing from the north,4,,10,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,,,,,,,6.0,-14.9,No precipitation,12,,,,
29.01.2020 11:00,-10.4,765.0,770.1,,63,Wind blowing from the north,4,,10,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,,,,300-600,,,5.0,-16.1,No precipitation,6,,,,
29.01.2020 08:00,-12.8,765.1,770.2,0.6,72,Wind blowing from the north,4,,10,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.8,1.4,,,2500 or more  or no clouds.,,,3.8,-16.8,No precipitation,12,,,,
29.01.2020 05:00,-12.2,764.5,769.6,,74,Wind blowing from the north,3,,9,,Haze. ,,,-12.2,1.4,,,,,,3.5,-16.0,No precipitation,6,,,,
29.01.2020 02:00,-10.9,765.0,770.0,0.2,72,Wind blowing from the north,2,,10,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,1.4,,,2500 or more  or no clouds.,,,2.9,-15.0,No precipitation,12,,,,
28.01.2020 23:00,-9.3,764.8,769.8,,71,Calm  no wind,0,,,,Haze. ,,,-9.3,1.4,,,,,,2.9,-13.6,No precipitation,6,,,,
28.01.2020 20:00,-6.8,764.4,769.5,1.1,66,Wind blowing from the north,4,,10,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,1.4,,,2500 or more  or no clouds.,,,3.4,-12.1,No precipitation,12,,,,
28.01.2020 17:00,-2.7,763.3,768.4,,50,Calm  no wind,0,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,1.4,,,1000-1500,,,5.0,-11.7,No precipitation,6,,,,
28.01.2020 14:00,0.7,763.0,767.9,-0.7,42,Wind blowing from the north-northwest,4,,7,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,2.4,,,1000-1500,,,4.1,-11.0,No precipitation,12,,,,
28.01.2020 11:00,-0.7,763.7,768.7,,46,Wind blowing from the north-northwest,2,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,2.4,,,1000-1500,,,2.4,-10.9,No precipitation,6,,,,
28.01.2020 08:00,-6.5,763.5,768.5,0.2,76,Wind blowing from the north,1,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,2.4,,,2500 or more  or no clouds.,,,2.0,-10.0,No precipitation,12,,,,
28.01.2020 05:00,-7.1,763.3,768.3,,80,Wind blowing from the south,0,,4,,Mist. ,,,-13.1,2.4,,,,,,2.7,-10.0,No precipitation,6,,,,
28.01.2020 02:00,-5.6,763.8,768.7,0.3,75,Wind blowing from the east-northeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,2.4,,,2500 or more  or no clouds.,,,4.6,-9.3,No precipitation,12,,,,
27.01.2020 23:00,-4.4,763.5,768.5,,70,Calm  no wind,0,,,,Haze. ,,,-14.7,2.4,,,,,,5.0,-9.2,No precipitation,6,,,,
27.01.2020 20:00,-2.4,763.4,768.4,0.3,59,Wind blowing from the west-northwest,0,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,2.4,,,2500 or more  or no clouds.,,,5.0,-9.5,No precipitation,12,,,,
27.01.2020 17:00,0.8,763.1,768.1,,48,Wind blowing from the north-northwest,2,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,2.4,,,2500 or more  or no clouds.,,,7.0,-9.2,No precipitation,6,,,,
27.01.2020 14:00,1.8,763.6,768.6,-1.5,36,Wind blowing from the north-northeast,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,1.8,,,2500 or more  or no clouds.,,,14.0,-11.7,No precipitation,12,,,,
27.01.2020 11:00,-4.0,765.1,770.2,,50,Wind blowing from the east-northeast,2,,,, ,,,-14.7,0.0,,,,,,9.0,-13.1,No precipitation,6,,,,
27.01.2020 08:00,-9.5,765.7,770.8,-0.5,65,Wind blowing from the north-east,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,0.0,,,2500 or more  or no clouds.,,,10.0,-15.0,No precipitation,12,,,,
27.01.2020 05:00,-13.2,766.2,771.3,,81,Wind blowing from the east-northeast,1,,3,,Mist. ,,,-17.5,0.0,,,,,,4.7,-15.8,No precipitation,6,,,,
27.01.2020 02:00,-14.4,767.3,772.4,-0.3,85,Wind blowing from the north-northeast,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,0.0,,,2500 or more  or no clouds.,,,1.8,-16.4,No precipitation,12,,,,
