Local time in Hami,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
07.02.2020 11:00,-9.8,708.9,780.1,,72,Wind blowing from the east,1,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.4,-3.2,,,2500 or more  or no clouds.,,,4.5,-13.9,No precipitation,6,,,,
07.02.2020 08:00,-15.9,707.7,779.1,1.1,85,Wind blowing from the north-east,1,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-3.2,,,2500 or more  or no clouds.,,,4.3,-17.8,No precipitation,12,,,,
07.02.2020 05:00,-17.6,706.6,777.4,,81,Calm  no wind,0,,,,Mist. ,,,-18.5,-3.2,,,,,,2.6,-20.1,No precipitation,6,,,,
07.02.2020 02:00,-15.0,705.9,776.5,0.4,79,Wind blowing from the east-southeast,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-3.2,,,2500 or more  or no clouds.,,,2.8,-17.8,No precipitation,12,,,,
06.02.2020 23:00,-13.0,705.5,776.7,,78,Wind blowing from the east-northeast,1,,,,Haze. ,,,-18.5,-3.2,,,,,,3.3,-16.0,No precipitation,6,,,,
06.02.2020 20:00,-9.2,704.1,775.4,1.4,66,Wind blowing from the west-southwest,2,,4,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-3.2,,,2500 or more  or no clouds.,,,5.0,-14.4,No precipitation,12,,,,
06.02.2020 17:00,-3.7,702.7,772.9,,53,Wind blowing from the west-southwest,2,,,20–30%., ,,,-18.5,-3.2,,,2500 or more  or no clouds.,,,7.0,-12.1,No precipitation,6,,,,
06.02.2020 14:00,-5.9,703.0,773.3,0.2,56,Wind blowing from the west-southwest,2,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-3.6,,,2500 or more  or no clouds.,,,4.2,-13.3,No precipitation,12,,,,
06.02.2020 11:00,-11.7,702.8,773.7,,77,Wind blowing from the south-west,1,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-3.6,,,2500 or more  or no clouds.,,,3.4,-14.9,No precipitation,6,,,,
06.02.2020 08:00,-17.7,701.6,772.7,0.2,81,Wind blowing from the south-east,1,,2,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-3.6,,,2500 or more  or no clouds.,,,4.5,-20.2,No precipitation,12,,,,
06.02.2020 05:00,-16.2,701.4,771.5,,83,Wind blowing from the north-east,1,,,,Mist. ,,,-20.2,-3.6,,,,,,3.1,-18.4,No precipitation,6,,,,
06.02.2020 02:00,-14.7,702.1,772.4,-0.9,84,Wind blowing from the north-east,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-3.6,,,2500 or more  or no clouds.,,,2.5,-16.8,No precipitation,12,,,,
05.02.2020 23:00,-13.2,703.0,774.1,,80,Wind blowing from the east,1,,,,Haze. ,,,-20.2,-3.6,,,,,,3.7,-15.9,No precipitation,6,,,,
05.02.2020 20:00,-9.6,702.7,774.2,0.7,68,Wind blowing from the west,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-3.6,,,2500 or more  or no clouds.,,,4.6,-14.4,No precipitation,12,,,,
05.02.2020 17:00,-4.1,702.0,772.5,,55,Wind blowing from the west,2,,,10%  or less  but not 0,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-3.6,,,2500 or more  or no clouds.,,,5.0,-11.8,No precipitation,6,,,,
05.02.2020 14:00,-6.3,702.7,773.3,-0.6,61,Wind blowing from the south-west,2,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-5.9,,,2500 or more  or no clouds.,,,2.5,-12.6,No precipitation,12,,,,
05.02.2020 11:00,-13.0,703.3,774.7,,81,Wind blowing from the east,1,,,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-5.9,,,2500 or more  or no clouds.,,,3.4,-15.6,No precipitation,6,,,,
05.02.2020 08:00,-19.6,702.4,774.1,0.3,81,Wind blowing from the east-northeast,1,,2,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-5.9,,,2500 or more  or no clouds.,,,4.3,-22.0,No precipitation,12,,,,
05.02.2020 05:00,-18.5,702.1,772.9,,78,Wind blowing from the east-northeast,0,,,,Mist. ,,,-20.1,-5.9,,,,,,4.3,-21.4,No precipitation,6,,,,
05.02.2020 02:00,-17.0,702.7,773.6,-0.4,80,Wind blowing from the north-east,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-5.9,,,2500 or more  or no clouds.,,,3.7,-19.6,No precipitation,12,,,,
04.02.2020 23:00,-15.2,703.1,774.7,,79,Wind blowing from the east,2,,,,Mist. ,,,-20.1,-5.9,,,,,,3.4,-18.0,No precipitation,6,,,,
04.02.2020 20:00,-11.3,702.7,774.5,0.6,73,Wind blowing from the west-southwest,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-5.9,,,2500 or more  or no clouds.,,,3.1,-15.3,No precipitation,12,,,,
04.02.2020 17:00,-6.3,702.1,772.9,,58,Wind blowing from the west-southwest,2,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-3.8,,,2500 or more  or no clouds.,,,5.0,-13.2,No precipitation,6,,,,
04.02.2020 14:00,-8.5,703.2,774.1,-0.9,63,Wind blowing from the west-southwest,2,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-3.8,,,2500 or more  or no clouds.,,,4.4,-14.3,No precipitation,12,,,,
04.02.2020 11:00,-14.3,704.1,775.6,,82,Wind blowing from the south-east,1,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-3.8,,,2500 or more  or no clouds.,,,4.5,-16.8,No precipitation,6,,,,
04.02.2020 08:00,-19.9,703.1,774.5,0.5,79,Wind blowing from the east-southeast,1,,2,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.0,-3.8,,,2500 or more  or no clouds.,,,5.0,-22.7,No precipitation,12,,,,
04.02.2020 05:00,-18.5,702.6,773.2,,81,Wind blowing from the east-southeast,1,,,,Haze. ,,,-19.3,-3.8,,,,,,6.0,-21.0,No precipitation,6,,,,
04.02.2020 02:00,-16.7,702.7,773.5,-0.2,81,Wind blowing from the south-southeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.3,-3.8,,,2500 or more  or no clouds.,,,3.0,-19.2,No precipitation,12,,,,
03.02.2020 23:00,-14.2,702.9,774.2,,83,Calm  no wind,0,,,,Mist. ,,,-19.3,-3.8,,,,,,3.1,-16.5,No precipitation,6,,,,
03.02.2020 20:00,-8.5,702.7,773.9,0.3,71,Wind blowing from the south-southeast,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.3,-3.8,,,2500 or more  or no clouds.,,,4.8,-12.8,No precipitation,12,,,,
03.02.2020 17:00,-4.0,702.4,772.9,,52,Wind blowing from the south-west,1,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.3,-3.8,,,2500 or more  or no clouds.,,,5.0,-12.4,No precipitation,6,,,,
03.02.2020 14:00,-7.0,703.2,774.1,-0.5,58,Wind blowing from the south,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.3,-3.2,,,2500 or more  or no clouds.,,,6.0,-13.9,No precipitation,12,,,,
03.02.2020 11:00,-13.6,703.7,775.3,,78,Wind blowing from the east-southeast,1,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.3,,,,2500 or more  or no clouds.,,,3.7,-16.6,No precipitation,6,,,,
03.02.2020 08:00,-18.9,703.1,774.7,0.7,81,Wind blowing from the north-east,1,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-3.2,,,2500 or more  or no clouds.,,,4.4,-21.3,No precipitation,12,,,,
03.02.2020 05:00,-18.2,702.4,772.9,,82,Wind blowing from the east,1,,,,Mist. ,,,-20.6,-3.2,,,,,,4.9,-20.5,No precipitation,6,,,,
03.02.2020 02:00,-17.6,703.0,773.8,-0.6,83,Wind blowing from the east-northeast,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-3.2,,,2500 or more  or no clouds.,,,3.3,-19.8,No precipitation,12,,,,
02.02.2020 23:00,-15.3,703.6,775.2,,81,Wind blowing from the north-east,2,,,,Mist. ,,,-20.6,-3.2,,,,,,3.8,-17.8,No precipitation,6,,,,
02.02.2020 20:00,-10.9,703.8,775.6,-0.1,71,Wind blowing from the west,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-3.2,,,2500 or more  or no clouds.,,,4.9,-15.1,No precipitation,12,,,,
02.02.2020 17:00,-3.9,703.9,774.3,,52,Wind blowing from the south-southwest,2,,,20–30%., ,,,-20.6,-3.2,,,2500 or more  or no clouds.,,,6.0,-12.5,No precipitation,6,,,,
02.02.2020 14:00,-6.3,705.8,776.8,-1.3,53,Wind blowing from the south-southeast,1,,3,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-3.1,,,2500 or more  or no clouds.,,,8.0,-14.3,No precipitation,12,,,,
02.02.2020 11:00,-14.2,707.1,779.0,,80,Wind blowing from the east-southeast,1,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,,,,2500 or more  or no clouds.,,,5.0,-16.9,No precipitation,6,,,,
02.02.2020 08:00,-19.5,706.8,778.6,0.2,82,Wind blowing from the east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.0,-3.1,,,,,,7.0,-21.8,No precipitation,12,,,,
02.02.2020 05:00,-17.1,706.6,777.3,,82,Wind blowing from the east-northeast,1,,,, ,,,-20.4,-3.1,,,,,,7.0,-19.4,No precipitation,6,,,,
02.02.2020 02:00,-17.0,707.2,778.3,-0.4,80,Wind blowing from the east,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-3.1,,,2500 or more  or no clouds.,,,4.6,-19.6,No precipitation,12,,,,
01.02.2020 23:00,-15.0,707.6,779.4,,80,Wind blowing from the east-northeast,1,,,,Mist. ,,,-20.4,-3.1,,,,,,3.0,-17.7,No precipitation,6,,,,
01.02.2020 20:00,-9.3,707.4,779.4,0.9,71,Wind blowing from the east-northeast,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-3.1,,,,,,4.8,-13.6,No precipitation,12,,,,
01.02.2020 17:00,-3.4,706.5,777.5,,51,Wind blowing from the south-west,1,,,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-3.1,,,2500 or more  or no clouds.,,,7.0,-12.3,No precipitation,6,,,,
01.02.2020 14:00,-6.0,707.0,778.2,-0.2,56,Wind blowing from the south-southwest,1,,2,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-5.5,,,2500 or more  or no clouds.,,,6.0,-13.4,No precipitation,12,,,,
01.02.2020 11:00,-12.6,707.2,779.1,,83,Wind blowing from the east,1,,,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-5.5,,,2500 or more  or no clouds.,,,2.6,-14.9,No precipitation,6,,,,
01.02.2020 08:00,-19.8,706.1,778.4,0.2,83,Wind blowing from the east-northeast,1,,2,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-5.5,,,2500 or more  or no clouds.,,,2.7,-21.9,No precipitation,12,,,,
01.02.2020 05:00,-19.7,705.9,777.2,,81,Wind blowing from the east-northeast,1,,,,Mist. ,,,-20.4,-5.5,,,,,,2.2,-22.1,No precipitation,6,,,,
01.02.2020 02:00,-17.9,705.9,777.1,-0.1,82,Wind blowing from the east-southeast,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-5.5,,,2500 or more  or no clouds.,,,2.6,-20.2,No precipitation,12,,,,
31.01.2020 23:00,-15.9,706.0,778.0,,81,Wind blowing from the east,1,,,,Mist. ,,,-20.4,-5.5,,,,,,2.9,-18.4,No precipitation,6,,,,
31.01.2020 20:00,-12.3,705.1,777.3,0.9,76,Wind blowing from the west-northwest,1,,4,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-5.5,,,2500 or more  or no clouds.,,,3.6,-15.7,No precipitation,12,,,,
31.01.2020 17:00,-6.1,704.2,775.3,,59,Wind blowing from the west-southwest,3,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-5.5,,,2500 or more  or no clouds.,,,4.3,-12.8,No precipitation,6,,,,
31.01.2020 14:00,-7.4,704.8,776.1,-0.8,62,Wind blowing from the south-southwest,2,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-4.2,,,2500 or more  or no clouds.,,,3.8,-13.6,No precipitation,12,,,,
31.01.2020 11:00,-13.6,705.6,777.5,,82,Wind blowing from the east,1,,,50%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-4.2,,,2500 or more  or no clouds.,,,3.2,-16.0,No precipitation,6,,,,
31.01.2020 08:00,-19.5,704.8,777.1,0.3,82,Wind blowing from the east-northeast,1,,3,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-4.2,,,2500 or more  or no clouds.,,,3.1,-21.8,No precipitation,12,,,,
31.01.2020 05:00,-19.3,704.5,775.6,,81,Wind blowing from the north-northeast,1,,,,Mist. ,,,-20.6,-4.2,,,,,,3.0,-21.7,No precipitation,6,,,,
31.01.2020 02:00,-18.7,705.1,776.3,0.0,78,Wind blowing from the east-northeast,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-4.2,,,2500 or more  or no clouds.,,,3.1,-21.6,No precipitation,12,,,,
30.01.2020 23:00,-16.3,705.1,777.1,,83,Wind blowing from the east,1,,,,Mist. ,,,-20.6,-4.2,,,,,,2.8,-18.5,No precipitation,6,,,,
30.01.2020 20:00,-13.2,704.9,777.1,0.7,76,Wind blowing from the south-west,1,,5,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-4.2,,,2500 or more  or no clouds.,,,3.5,-16.5,No precipitation,12,,,,
30.01.2020 17:00,-5.8,704.2,775.3,,61,Wind blowing from the west-southwest,3,,,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-4.2,,,2500 or more  or no clouds.,,,4.9,-12.3,No precipitation,6,,,,
30.01.2020 14:00,-7.2,705.4,776.7,-1.1,61,Wind blowing from the west,2,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-6.1,,,,,,4.3,-13.6,No precipitation,12,,,,
30.01.2020 11:00,-14.2,706.5,778.6,,83,Wind blowing from the east-northeast,1,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-6.1,,,2500 or more  or no clouds.,,,4.0,-16.5,No precipitation,6,,,,
30.01.2020 08:00,-19.4,706.0,778.1,0.3,83,Wind blowing from the east-northeast,1,,3,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-6.1,,,2500 or more  or no clouds.,,,3.2,-21.6,No precipitation,12,,,,
30.01.2020 05:00,-19.4,705.7,777.0,,82,Wind blowing from the east-northeast,1,,,,Mist. ,,,-20.2,-6.1,,,,,,3.4,-21.7,No precipitation,6,,,,
