Local time in Tonghua,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 05:00,-12.2,748.1,770.3,,82,Calm  no wind,0,,,,Haze. ,,,-13.3,-3.7,,,,,,4.0,-14.7,No precipitation,6,,,,
04.02.2020 02:00,-12.9,748.9,771.0,,68,Wind blowing from the north-northeast,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,-3.7,,,2500 or more  or no clouds.,,,30.0,-17.7,No precipitation,12,,,,
03.02.2020 20:00,-10.9,748.4,770.7,0.7,58,Wind blowing from the north,3,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,-3.7,,,,,,30.0,-17.7,No precipitation,12,,,,
03.02.2020 17:00,-6.3,747.7,769.8,,38,Wind blowing from the west,1,,,no clouds, ,,,,,,,,,,30.0,-18.5,,,,,,
03.02.2020 14:00,-4.2,747.7,769.6,-2.0,29,Wind blowing from the south-southwest,4,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,-2.3,,,,,,30.0,-19.9,No precipitation,12,,,,
03.02.2020 11:00,-5.9,749.7,771.8,,38,Wind blowing from the south-southwest,3,,5,20–30%., ,,,-12.6,-2.3,,,600-1000,,,30.0,-17.9,No precipitation,6,,,,
03.02.2020 08:00,-10.2,749.6,771.9,,78,Wind blowing from the west,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,,,,1000-1500,,,7.0,-13.4,No precipitation,12,,,,
03.02.2020 05:00,-10.6,748.2,770.3,,85,Wind blowing from the east-northeast,0,,3,, ,,,-14.0,-2.3,,,,,,23.0,-12.7,No precipitation,6,,,,
03.02.2020 02:00,-9.7,748.0,769.9,,88,Wind blowing from the south,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-2.3,,,2500 or more  or no clouds.,,,10.0,-11.4,No precipitation,12,,,,
02.02.2020 20:00,-8.7,748.0,770.3,0.1,68,Wind blowing from the south-southeast,0,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-2.3,,,2500 or more  or no clouds.,,,17.0,-13.6,No precipitation,12,,,,
02.02.2020 17:00,-6.1,747.9,770.1,,58,Calm  no wind,0,,,60%., ,,,-14.0,-1.8,,,2500 or more  or no clouds.,,,5.0,-13.1,No precipitation,6,,,,
02.02.2020 14:00,-4.0,748.3,770.4,-2.0,45,Wind blowing from the west-southwest,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,1.7,,,2500 or more  or no clouds.,,,30.0,-14.4,No precipitation,12,,,,
02.02.2020 11:00,-7.3,750.3,772.4,,62,Wind blowing from the west,1,,5,100%., ,,,-14.0,1.7,,,2500 or more  or no clouds.,,,12.0,-13.4,No precipitation,6,,,,
02.02.2020 08:00,-13.0,751.4,773.7,0.4,80,Wind blowing from the north-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,1.7,,,2500 or more  or no clouds.,,,4.3,-15.8,No precipitation,12,,,,
02.02.2020 05:00,-13.4,751.0,773.2,,86,Wind blowing from the north,1,,6,, ,,,-13.5,1.7,,,,,,15.0,-15.3,No precipitation,6,,,,
02.02.2020 02:00,-11.1,751.2,773.2,,74,Wind blowing from the north-east,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,1.7,,,2500 or more  or no clouds.,,,21.0,-14.9,No precipitation,12,,,,
01.02.2020 20:00,-5.7,749.9,772.1,1.6,49,Wind blowing from the north-northeast,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,1.7,,,,,,30.0,-14.9,No precipitation,12,,,,
01.02.2020 17:00,-2.0,748.3,770.3,,35,Wind blowing from the north-northwest,3,,5,no clouds, ,,,-13.5,1.7,,,,,,19.0,-15.4,No precipitation,6,,,,
01.02.2020 14:00,0.6,747.4,769.3,-1.2,40,Wind blowing from the south,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,2.1,,,,,,16.0,-11.7,No precipitation,12,,,,
01.02.2020 11:00,-4.1,748.6,770.7,,56,Wind blowing from the south-east,1,,4,no clouds, ,,,-13.5,2.1,,,,,,10.0,-11.7,No precipitation,6,,,,
01.02.2020 08:00,-11.5,748.9,771.1,1.4,87,Wind blowing from the north,0,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,,,,2500 or more  or no clouds.,,,10.0,-13.3,No precipitation,12,,,,
01.02.2020 05:00,-13.3,747.5,769.6,,87,Wind blowing from the north-northeast,1,,4,, ,,,-14.7,2.1,,,,,,30.0,-15.0,No precipitation,6,,,,
01.02.2020 02:00,-12.2,747.0,768.9,,86,Wind blowing from the north-northeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,2.1,,,2500 or more  or no clouds.,,,12.0,-14.1,No precipitation,12,,,,
31.01.2020 20:00,-8.1,745.9,768.1,1.5,69,Wind blowing from the north,2,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,2.1,,,2500 or more  or no clouds.,,,17.0,-12.9,No precipitation,12,,,,
31.01.2020 17:00,-3.7,744.4,766.4,,53,Calm  no wind,0,,,100%., ,,,-14.7,2.1,,,2500 or more  or no clouds.,,,11.0,-12.0,No precipitation,6,,,,
31.01.2020 14:00,0.4,744.3,766.0,-1.6,32,Wind blowing from the south,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,2.0,,,,,,30.0,-14.7,No precipitation,12,,,,
31.01.2020 11:00,-4.5,745.9,767.8,,51,Wind blowing from the south-east,1,,6,no clouds, ,,,-14.7,2.0,,,,,,10.0,-13.3,No precipitation,6,,,,
31.01.2020 08:00,-13.0,746.4,768.5,0.8,85,Wind blowing from the south-west,0,,6,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,2.0,,,,,,6.0,-15.0,No precipitation,12,,,,
31.01.2020 05:00,-13.1,745.6,767.5,,86,Wind blowing from the east-northeast,1,,6,, ,,,-13.5,2.0,,,,,,29.0,-15.0,No precipitation,6,,,,
31.01.2020 02:00,-10.6,745.3,767.1,,67,Wind blowing from the north-east,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,2.0,,,2500 or more  or no clouds.,,,30.0,-15.6,No precipitation,12,,,,
30.01.2020 20:00,-5.8,744.2,766.0,1.0,53,Wind blowing from the north-northeast,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.1,2.0,,,,,,24.0,-14.0,No precipitation,12,,,,
30.01.2020 17:00,-2.7,743.2,764.8,,42,Wind blowing from the north-northeast,1,,7,no clouds, ,,,-8.1,2.0,,,,,,15.0,-14.1,No precipitation,6,,,,
30.01.2020 14:00,1.3,742.8,764.1,-1.2,32,Wind blowing from the east-northeast,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.1,4.6,,,,,,30.0,-13.9,No precipitation,12,,,,
30.01.2020 11:00,-0.2,744.0,765.4,,33,Wind blowing from the north-northwest,2,,7,20–30%., ,,,-8.1,4.6,,,2500 or more  or no clouds.,,,30.0,-14.8,No precipitation,6,,,,
30.01.2020 08:00,-4.9,744.4,766.0,0.7,47,Wind blowing from the east,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.3,,,,,,,22.0,-14.7,No precipitation,12,,,,
30.01.2020 05:00,-5.8,743.7,765.2,,50,Wind blowing from the north-northwest,3,,7,, ,,,-10.2,4.6,,,,,,30.0,-14.7,No precipitation,6,,,,
30.01.2020 02:00,-2.5,743.6,764.8,,40,Wind blowing from the north,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,4.6,,,2500 or more  or no clouds.,,,24.0,-14.5,No precipitation,12,,,,
29.01.2020 20:00,-2.8,743.3,765.1,0.5,67,Wind blowing from the east,0,,4,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,4.6,,,2500 or more  or no clouds.,,,10.0,-8.2,No precipitation,12,,,,
29.01.2020 17:00,0.1,742.8,764.4,,57,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%, ,,,-10.2,4.6,,,2500 or more  or no clouds.,,,6.0,-7.6,No precipitation,6,,,,
29.01.2020 14:00,3.7,742.5,763.9,-1.6,37,Wind blowing from the west,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,4.0,,,2500 or more  or no clouds.,,,17.0,-9.9,No precipitation,12,,,,
29.01.2020 11:00,-1.0,744.1,765.6,,58,Wind blowing from the south-southeast,1,,3,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,3.8,,,2500 or more  or no clouds.,,,7.0,-8.4,No precipitation,6,,,,
29.01.2020 08:00,-9.3,745.1,766.9,0.5,97,Wind blowing from the east-northeast,0,,3,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,3.8,,,2500 or more  or no clouds.,,,2.1,-9.7,No precipitation,12,,,,
29.01.2020 05:00,-8.7,744.6,766.3,,93,Wind blowing from the north-northeast,1,,3,, ,,,-8.8,3.8,,,,,,10.0,-9.7,No precipitation,6,,,,
29.01.2020 02:00,-7.2,745.3,766.8,,94,Wind blowing from the north-northeast,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,3.8,,,2500 or more  or no clouds.,,,5.0,-8.0,No precipitation,12,,,,
28.01.2020 20:00,-2.5,745.5,767.2,0.5,73,Wind blowing from the north-west,1,,2,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.2,3.8,,,2500 or more  or no clouds.,,,7.0,-6.8,No precipitation,12,,,,
28.01.2020 17:00,-0.1,745.0,766.6,,64,Wind blowing from the north,1,,2,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.2,3.8,,,2500 or more  or no clouds.,,,4.0,-6.2,No precipitation,6,,,,
28.01.2020 14:00,3.3,745.1,766.6,-1.7,42,Wind blowing from the south-southwest,1,,2,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.2,3.8,,,2500 or more  or no clouds.,,,13.0,-8.6,No precipitation,12,,,,
28.01.2020 11:00,-0.1,746.8,768.4,,53,Wind blowing from the east-southeast,1,,2,50%., ,,,-7.2,0.1,,,2500 or more  or no clouds.,,,7.0,-8.7,No precipitation,6,,,,
28.01.2020 08:00,-6.1,747.7,769.5,0.3,82,Wind blowing from the north-northeast,1,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,0.1,,,2500 or more  or no clouds.,,,6.0,-8.7,No precipitation,12,,,,
28.01.2020 05:00,-6.9,747.4,769.1,,85,Wind blowing from the east,0,,1,, ,,,-13.6,0.1,,,,,,12.0,-9.0,No precipitation,6,,,,
28.01.2020 02:00,-6.1,747.7,769.3,,83,Wind blowing from the north-east,0,,1,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,0.1,,,2500 or more  or no clouds.,,,6.0,-8.6,No precipitation,12,,,,
27.01.2020 20:00,-4.1,747.5,769.6,0.4,64,Wind blowing from the east,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,0.1,,,2500 or more  or no clouds.,,,10.0,-10.0,No precipitation,12,,,,
27.01.2020 17:00,-2.1,747.1,769.0,,55,Wind blowing from the east-northeast,1,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,0.1,,,2500 or more  or no clouds.,,,5.0,-10.1,No precipitation,6,,,,
27.01.2020 14:00,-0.3,747.8,769.7,-2.0,37,Wind blowing from the south-east,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,1.7,,,2500 or more  or no clouds.,,,28.0,-13.2,No precipitation,12,,,,
27.01.2020 11:00,-3.2,749.8,771.9,,48,Wind blowing from the west-southwest,1,,4,50%., ,,,-13.6,1.7,,,2500 or more  or no clouds.,,,14.0,-12.8,No precipitation,6,,,,
27.01.2020 08:00,-12.0,751.5,773.8,-0.1,75,Wind blowing from the north-northeast,2,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,,,,2500 or more  or no clouds.,,,28.0,-15.6,No precipitation,12,,,,
27.01.2020 05:00,-12.8,751.6,773.8,,77,Wind blowing from the north,2,,6,, ,,,-16.3,1.7,,,,,,30.0,-16.0,No precipitation,6,,,,
27.01.2020 02:00,-11.8,752.5,774.4,,76,Wind blowing from the north-northeast,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,1.7,,,2500 or more  or no clouds.,,,13.0,-15.2,No precipitation,12,,,,
26.01.2020 20:00,-7.4,752.5,774.9,-0.1,62,Wind blowing from the north-northeast,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,1.7,,,,,,14.0,-13.5,No precipitation,12,,,,
26.01.2020 17:00,-3.9,752.6,775.0,,52,Wind blowing from the north,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,1.7,,,,,,6.0,-12.5,No precipitation,6,,,,
26.01.2020 14:00,0.8,752.8,775.0,-2.2,34,Wind blowing from the north,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,0.9,,,,,,22.0,-13.6,No precipitation,12,,,,
26.01.2020 11:00,-6.4,755.0,777.4,,55,Wind blowing from the south-east,1,,4,no clouds, ,,,-16.3,0.2,,,,,,10.0,-14.1,No precipitation,6,,,,
26.01.2020 08:00,-14.3,755.5,778.2,1.0,84,Wind blowing from the north-northeast,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,,,,,,,8.0,-16.5,No precipitation,12,,,,
26.01.2020 05:00,-15.3,754.5,777.0,,86,Wind blowing from the north,3,,4,, ,,,-17.2,0.2,,,,,,30.0,-17.2,No precipitation,6,,,,
26.01.2020 02:00,-14.0,754.9,777.1,,85,Wind blowing from the north-northeast,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,0.2,,,2500 or more  or no clouds.,,,20.0,-16.0,No precipitation,12,,,,
25.01.2020 20:00,-9.5,753.3,775.9,,68,Wind blowing from the east-northeast,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,0.2,,,,,,11.0,-14.4,No precipitation,12,,,,
25.01.2020 17:00,-5.4,752.3,774.7,,56,Wind blowing from the north,1,,5,no clouds, ,,,-17.2,0.2,,,,,,8.0,-12.9,No precipitation,6,,,,
