Local time in Yuanling,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 02:00,5.7,755.7,769.8,,99,Wind blowing from the north,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,12.4,,,2500 or more  or no clouds.,,,1.9,5.6,No precipitation,12,,,,
03.02.2020 20:00,8.8,755.7,769.9,1.1,83,Wind blowing from the north,0,,4,50%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.4,,,600-1000,,,5.0,6.1,No precipitation,12,,,,
03.02.2020 17:00,12.3,754.6,768.6,,57,Wind blowing from the east,1,,4,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.4,,,600-1000,,,6.0,4.0,,,,,,
03.02.2020 14:00,12.2,755.6,769.6,-2.6,57,Wind blowing from the north-east,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.2,,,2500 or more  or no clouds.,,,6.0,3.9,No precipitation,12,,,,
03.02.2020 11:00,9.1,758.2,772.3,,83,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,9.1,,,,,,5.0,6.4,No precipitation,6,,,,
03.02.2020 08:00,6.6,757.3,771.5,0.6,99,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,8.4,,,2500 or more  or no clouds.,,,3.8,6.5,No precipitation,12,,,,
03.02.2020 05:00,6.9,756.7,770.9,,97,Calm  no wind,0,,,,Rain (not freezing) not falling as shower(s). ,,,6.9,8.4,,,,,,4.3,6.5,No precipitation,6,,,,
03.02.2020 02:00,7.0,757.2,771.4,,96,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,8.4,,,2500 or more  or no clouds.,,,4.4,6.4,No precipitation,12,,,,
02.02.2020 20:00,8.0,756.5,770.7,1.5,87,Wind blowing from the east-northeast,1,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,8.4,,,2500 or more  or no clouds.,,,5.0,6.0,0.5,12,,,,
02.02.2020 17:00,8.4,755.0,769.1,,88,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,8.7,,,300-600,,,4.8,6.5,No precipitation,6,,,,
02.02.2020 14:00,7.8,755.1,769.3,-1.4,92,Wind blowing from the north,1,,4,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,,,,300-600,,,3.7,6.6,6.0,12,,,,
02.02.2020 11:00,7.7,756.5,770.7,,91,Wind blowing from the north-northeast,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,,,,300-600,,,3.5,6.3,2.0,6,,,,
02.02.2020 08:00,7.4,755.5,769.6,1.6,95,Wind blowing from the north-northeast,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,8.9,,,300-600,,,3.6,6.7,7.0,12,,,,
02.02.2020 05:00,7.3,753.9,768.0,,97,Wind blowing from the north,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,,,7.2,8.9,,,,,,2.8,6.9,4.0,6,,,,
02.02.2020 02:00,7.6,754.0,768.1,,94,Calm  no wind,0,,,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,8.9,,,2500 or more  or no clouds.,,,3.9,6.7,1.0,12,,,,
01.02.2020 20:00,8.2,753.4,767.5,0.9,93,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,9.4,,,600-1000,,,5.0,7.1,0.9,12,,,,
01.02.2020 17:00,8.7,752.5,766.6,,85,Calm  no wind,0,,,100%., ,,,,,,,600-1000,,,7.0,6.3,,,,,,
01.02.2020 14:00,8.5,752.7,766.8,-2.1,86,Wind blowing from the north,0,,2,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,,,,600-1000,,,6.0,6.3,1.0,12,,,,
01.02.2020 11:00,7.6,754.8,768.9,,96,Wind blowing from the north,0,,2,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,,,,300-600,,,4.1,7.0,1.0,6,,,,
01.02.2020 08:00,7.3,754.4,768.5,1.1,96,Wind blowing from the north-east,0,,2,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,11.6,,,300-600,,,4.7,6.7,0.2,12,,,,
01.02.2020 05:00,7.6,753.3,767.3,,90,Calm  no wind,0,,,,Mist. ,,,3.1,11.6,,,,,,6.0,6.1,No precipitation,6,,,,
01.02.2020 02:00,7.9,753.5,767.5,,84,Wind blowing from the east-northeast,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,11.6,,,2500 or more  or no clouds.,,,6.0,5.4,No precipitation,12,,,,
31.01.2020 20:00,9.4,754.0,768.1,0.6,70,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,11.6,,,2500 or more  or no clouds.,,,5.0,4.2,Trace of precipitation,12,,,,
31.01.2020 17:00,11.3,753.4,767.5,,58,Wind blowing from the south-west,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,16.6,,,2500 or more  or no clouds.,,,7.0,3.3,Trace of precipitation,6,,,,
31.01.2020 14:00,10.2,753.5,767.6,-2.3,63,Wind blowing from the south-southeast,1,,3,90  or more  but not 100%,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,16.8,,,2500 or more  or no clouds.,,,6.0,3.5,Trace of precipitation,12,,,,
31.01.2020 11:00,7.1,755.8,769.9,,78,Wind blowing from the south-southwest,1,,2,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,,,,2500 or more  or no clouds.,,,7.0,3.5,No precipitation,6,,,,
31.01.2020 08:00,3.1,754.8,769.0,0.8,97,Calm  no wind,0,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,16.8,,,2500 or more  or no clouds.,,,6.0,2.7,No precipitation,12,,,,
31.01.2020 05:00,4.2,754.0,767.9,,93,Calm  no wind,0,,,,Mist. ,,,2.2,16.8,,,,,,7.0,3.2,No precipitation,6,,,,
31.01.2020 02:00,5.8,754.5,768.5,,92,Wind blowing from the north,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,16.8,,,2500 or more  or no clouds.,,,7.0,4.6,No precipitation,12,,,,
30.01.2020 20:00,10.2,753.8,768.0,1.1,64,Calm  no wind,0,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,16.8,,,2500 or more  or no clouds.,,,7.0,3.7,No precipitation,12,,,,
30.01.2020 17:00,16.6,752.7,766.7,,36,Wind blowing from the west-southwest,0,,,, ,,,,,,,,,,8.0,1.5,,,,,,
30.01.2020 14:00,13.6,754.5,768.6,-3.4,47,Wind blowing from the south-southeast,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,14.8,,,600-1000,,,8.0,2.5,No precipitation,12,,,,
30.01.2020 11:00,4.4,757.9,772.2,,100,Wind blowing from the west,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,,,,,,,4.2,4.4,No precipitation,6,,,,
30.01.2020 08:00,2.2,756.7,771.1,0.9,100,Wind blowing from the east-southeast,1,,2,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,14.8,,,2500 or more  or no clouds.,,,0.3,2.2,No precipitation,12,,,,
30.01.2020 05:00,3.1,755.8,769.9,,98,Calm  no wind,0,,,,Mist. ,,,1.6,14.8,,,,,,4.2,2.8,No precipitation,6,,,,
30.01.2020 02:00,3.7,756.1,770.2,,95,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,14.8,,,2500 or more  or no clouds.,,,7.0,3.0,No precipitation,12,,,,
29.01.2020 20:00,7.9,755.0,769.3,0.5,75,Calm  no wind,0,,,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,14.8,,,600-1000,,,5.0,3.6,No precipitation,12,,,,
29.01.2020 17:00,14.3,754.5,768.6,,34,Wind blowing from the south-southwest,0,,,10%  or less  but not 0, ,,,,,,,300-600,,,9.0,-1.3,,,,,,
29.01.2020 14:00,12.5,755.6,769.7,-2.9,42,Wind blowing from the south-west,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,12.9,,,600-1000,,,8.0,-0.1,No precipitation,12,,,,
29.01.2020 11:00,4.7,758.5,772.8,,93,Wind blowing from the south-east,1,,3,50%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,,,,600-1000,,,4.9,3.7,No precipitation,6,,,,
29.01.2020 08:00,1.8,757.7,772.0,0.7,100,Wind blowing from the south-east,1,,2,100%.,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,11.9,,,2500 or more  or no clouds.,,,1.2,1.8,No precipitation,12,,,,
29.01.2020 05:00,2.6,757.0,771.2,,99,Calm  no wind,0,,,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,2.6,11.9,,,,,,0.5,2.5,No precipitation,6,,,,
29.01.2020 02:00,4.1,757.0,771.2,,94,Wind blowing from the north-northeast,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,11.9,,,2500 or more  or no clouds.,,,6.0,3.2,No precipitation,12,,,,
28.01.2020 20:00,8.1,755.5,769.7,1.5,69,Wind blowing from the east,0,,4,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,11.9,,,600-1000,,,7.0,2.6,No precipitation,12,,,,
28.01.2020 17:00,11.6,754.0,768.1,,42,Wind blowing from the west,1,,,10%  or less  but not 0, ,,,,,,,600-1000,,,8.0,-0.9,,,,,,
28.01.2020 14:00,10.8,754.7,768.9,-1.7,43,Wind blowing from the south-southeast,2,,4,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,10.8,,,600-1000,,,7.0,-1.3,No precipitation,12,,,,
28.01.2020 11:00,7.9,756.4,770.6,,59,Wind blowing from the south-southwest,1,,2,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,7.9,,,2500 or more  or no clouds.,,,5.0,0.4,No precipitation,6,,,,
28.01.2020 08:00,3.1,755.8,770.2,0.9,85,Wind blowing from the east-southeast,1,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,6.6,,,2500 or more  or no clouds.,,,5.0,0.8,No precipitation,12,,,,
28.01.2020 05:00,3.5,754.9,769.2,,86,Wind blowing from the east-southeast,1,,2,,Mist. ,,,2.4,6.6,,,,,,5.0,1.4,No precipitation,6,,,,
28.01.2020 02:00,3.6,755.6,769.9,,87,Wind blowing from the north,0,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,6.6,,,2500 or more  or no clouds.,,,5.0,1.6,No precipitation,12,,,,
27.01.2020 20:00,5.5,754.9,769.2,0.6,69,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,6.6,,,2500 or more  or no clouds.,,,6.0,0.1,No precipitation,12,,,,
27.01.2020 17:00,6.3,754.3,768.5,,59,Wind blowing from the north-northeast,0,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,6.6,,,2500 or more  or no clouds.,,,5.0,-1.3,No precipitation,6,,,,
27.01.2020 14:00,6.1,754.6,768.8,-1.9,55,Wind blowing from the south,1,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,6.6,,,2500 or more  or no clouds.,,,6.0,-2.3,No precipitation,12,,,,
27.01.2020 11:00,5.7,756.5,770.8,,58,Wind blowing from the north-east,3,,6,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,6.3,,,,,,5.0,-1.9,No precipitation,6,,,,
27.01.2020 08:00,2.8,756.0,770.3,0.2,83,Wind blowing from the north-northeast,0,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,6.3,,,2500 or more  or no clouds.,,,4.7,0.2,No precipitation,12,,,,
27.01.2020 05:00,3.4,755.8,770.2,,71,Wind blowing from the north-northeast,1,,6,,Mist. ,,,3.4,6.3,,,,,,5.0,-1.4,No precipitation,6,,,,
27.01.2020 02:00,4.2,756.6,770.9,,68,Wind blowing from the east-northeast,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,6.3,,,2500 or more  or no clouds.,,,5.0,-1.2,No precipitation,12,,,,
26.01.2020 20:00,5.1,756.0,770.3,,75,Wind blowing from the east,1,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,6.3,,,2500 or more  or no clouds.,,,5.0,1.0,No precipitation,12,,,,
26.01.2020 17:00,5.9,755.5,769.8,,67,Wind blowing from the north-east,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,6.3,,,2500 or more  or no clouds.,,,6.0,0.2,No precipitation,6,,,,
26.01.2020 14:00,5.9,756.2,770.5,-1.7,67,Wind blowing from the north-northeast,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,5.9,,,2500 or more  or no clouds.,,,5.0,0.2,No precipitation,12,,,,
26.01.2020 11:00,4.7,757.9,772.2,,76,Wind blowing from the east-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,4.7,,,2500 or more  or no clouds.,,,4.6,0.8,No precipitation,6,,,,
26.01.2020 08:00,4.3,756.6,770.9,0.4,81,Wind blowing from the east-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,4.7,,,2500 or more  or no clouds.,,,7.0,1.3,No precipitation,12,,,,
26.01.2020 05:00,4.1,756.2,770.5,,86,Wind blowing from the north-east,1,,,, ,,,,,,,,,,7.0,2.0,,,,,,
26.01.2020 02:00,4.3,757.0,771.4,,87,Wind blowing from the north-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,4.9,,,2500 or more  or no clouds.,,,8.0,2.3,2.0,12,,,,
25.01.2020 20:00,3.9,757.3,771.7,,92,Wind blowing from the east-northeast,0,,6,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Rain.,3.9,,,,300-600,,,6.0,2.7,6.0,12,,,,
25.01.2020 17:00,4.1,756.4,770.8,,92,Wind blowing from the east-northeast,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,3.9,,,,300-600,,,6.0,2.9,3.0,6,,,,
25.01.2020 14:00,4.2,756.4,770.8,-2.4,90,Wind blowing from the north-east,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,,,,300-600,,,5.0,2.7,7.0,12,,,,
25.01.2020 11:00,4.1,758.8,773.2,,89,Wind blowing from the east-northeast,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,,,,300-600,,,4.3,2.5,4.0,6,,,,
25.01.2020 08:00,4.5,757.7,772.0,0.4,89,Wind blowing from the east-northeast,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,7.8,,,300-600,,,4.1,2.8,5.0,12,,,,
