Local time in Changde,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 23:00,9.6,755.1,769.0,,69,Wind blowing from the east-southeast,2,,,, ,,,3.8,16.2,,,,,,12.0,4.2,No precipitation,6,,,,
04.02.2020 20:00,9.8,754.1,768.1,1.0,60,Wind blowing from the east,3,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,16.2,,,,,,17.0,2.4,No precipitation,12,,,,
04.02.2020 17:00,14.9,753.1,766.9,,26,Wind blowing from the south-east,1,,,no clouds, ,,,,,,,,,,21.0,-4.4,,,,,,
04.02.2020 14:00,15.1,753.7,767.5,-1.8,52,Wind blowing from the south-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,15.1,,,2500 or more  or no clouds.,,,8.0,5.3,No precipitation,12,,,,
04.02.2020 11:00,9.6,755.5,769.4,,78,Wind blowing from the west-southwest,1,,5,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,13.3,,,2500 or more  or no clouds.,,,6.0,6.0,No precipitation,6,,,,
04.02.2020 08:00,3.9,755.2,769.3,0.8,100,Wind blowing from the west-southwest,4,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,13.3,,,,,,1.7,3.9,No precipitation,12,,,,
04.02.2020 05:00,4.1,754.4,768.4,,98,Wind blowing from the west,3,,4,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,4.1,13.3,,,,,,0.1,3.8,No precipitation,6,,,,
04.02.2020 02:00,7.3,755.3,769.2,-0.8,85,Wind blowing from the west-northwest,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,13.3,,,2500 or more  or no clouds.,,,5.0,4.9,No precipitation,12,,,,
03.02.2020 23:00,8.8,756.1,770.0,,83,Wind blowing from the west,2,,7,,Mist. ,,,6.2,13.3,,,,,,3.7,6.1,No precipitation,6,,,,
03.02.2020 20:00,8.8,755.5,769.6,0.5,83,Wind blowing from the east,3,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,13.3,,,2500 or more  or no clouds.,,,4.0,6.1,No precipitation,12,,,,
03.02.2020 17:00,10.9,755.0,769.0,,75,Wind blowing from the east-southeast,2,,7,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,13.3,,,2500 or more  or no clouds.,,,4.9,6.5,No precipitation,6,,,,
03.02.2020 14:00,13.1,756.0,769.9,,61,Wind blowing from the north-west,2,,7,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,13.3,,,2500 or more  or no clouds.,,,6.0,5.8,No precipitation,12,,,,
03.02.2020 11:00,11.0,758.2,772.2,,72,Wind blowing from the north-northwest,3,,6,70 – 80%., ,,,6.2,11.0,,,2500 or more  or no clouds.,,,7.0,6.0,No precipitation,6,,,,
03.02.2020 08:00,6.9,757.7,771.8,1.1,89,Wind blowing from the north-northwest,4,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,,,,1000-1500,,,6.0,5.2,No precipitation,12,,,,
03.02.2020 05:00,6.8,756.6,770.6,,90,Wind blowing from the north-northwest,3,,6,,Mist. ,,,6.3,8.8,,,,,,6.0,5.3,No precipitation,6,,,,
03.02.2020 02:00,7.2,756.9,770.9,,90,Wind blowing from the north-east,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,8.8,,,2500 or more  or no clouds.,,,5.0,5.7,No precipitation,12,,,,
02.02.2020 23:00,7.1,756.8,770.9,,96,Wind blowing from the north-northeast,2,,5,,Mist. ,,,6.6,9.0,,,,,,2.6,6.5,No precipitation,6,,,,
02.02.2020 20:00,7.5,756.8,770.9,1.6,97,Wind blowing from the north-northwest,3,,5,100%.,Mist. ,Rain.,Fog or ice fog or thick haze.,6.6,9.3,,,1000-1500,,,2.1,7.1,3.0,12,,,,
02.02.2020 17:00,8.3,755.2,769.3,,94,Wind blowing from the north-northwest,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,6.6,9.5,,,300-600,,,3.1,7.4,2.0,6,,,,
02.02.2020 14:00,8.3,755.2,769.3,-1.6,100,Wind blowing from the north-northwest,3,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,6.6,10.0,,,300-600,,,0.2,8.3,6.0,12,,,,
02.02.2020 11:00,7.0,756.8,770.8,,99,Wind blowing from the north-northwest,3,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,6.6,10.1,,,300-600,,,0.5,6.9,3.0,6,,,,
02.02.2020 08:00,6.6,756.0,770.0,1.4,99,Wind blowing from the north,3,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,10.1,,,300-600,,,0.4,6.5,3.0,12,,,,
02.02.2020 05:00,6.9,754.6,768.7,,96,Wind blowing from the north,3,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.9,10.1,,,,,,0.5,6.3,0.9,6,,,,
02.02.2020 02:00,8.0,754.4,768.4,,78,Wind blowing from the east-southeast,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,10.1,,,2500 or more  or no clouds.,,,6.0,4.4,,,,,,
01.02.2020 23:00,8.6,754.6,768.5,,75,Calm  no wind,0,,,,Haze. ,,,8.5,10.5,,,,,,4.4,4.4,No precipitation,6,,,,
01.02.2020 20:00,9.2,754.0,767.9,,69,Wind blowing from the east,2,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,,,,2500 or more  or no clouds.,,,7.0,3.8,No precipitation,12,,,,
01.02.2020 17:00,9.5,752.8,766.7,,71,Calm  no wind,0,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,,,,,,,6.0,4.5,No precipitation,6,,,,
01.02.2020 14:00,9.8,753.0,766.9,-1.9,68,Wind blowing from the north,0,,5,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,,,,2000-2500,,,6.0,4.2,No precipitation,12,,,,
01.02.2020 11:00,9.6,754.9,768.8,,72,Wind blowing from the east-southeast,1,,,90  or more  but not 100%,Haze. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,,,,,,,6.0,4.8,No precipitation,6,,,,
01.02.2020 08:00,9.4,754.4,768.3,,59,Wind blowing from the east,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,9.0,1.8,No precipitation,12,,,,
01.02.2020 05:00,8.7,753.1,766.9,,64,Wind blowing from the east,2,,,, ,,,,,,,,,,10.0,2.3,,,,,,
01.02.2020 02:00,10.1,753.6,767.4,,51,Wind blowing from the east,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,14.9,,,2500 or more  or no clouds.,,,16.0,0.2,No precipitation,12,,,,
31.01.2020 23:00,10.4,754.3,768.2,,50,Wind blowing from the east,2,,,, ,,,3.3,14.9,,,,,,16.0,0.4,No precipitation,6,,,,
31.01.2020 20:00,11.0,754.0,768.0,0.7,45,Wind blowing from the east,3,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,14.9,,,2500 or more  or no clouds.,,,21.0,-0.5,No precipitation,12,,,,
31.01.2020 17:00,13.0,753.3,767.2,,39,Wind blowing from the east,3,,,, ,,,,,,,,,,26.0,-0.6,,,,,,
31.01.2020 14:00,14.2,753.9,767.7,-2.2,31,Wind blowing from the south-east,2,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,15.8,,,2500 or more  or no clouds.,,,21.0,-2.7,No precipitation,12,,,,
31.01.2020 11:00,10.4,756.1,770.1,,56,Calm  no wind,0,,,no clouds, ,,,3.3,15.8,,,,,,7.0,2.0,No precipitation,6,,,,
31.01.2020 08:00,3.7,755.3,769.4,,77,Wind blowing from the north,0,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,15.8,,,,,,7.0,0.0,No precipitation,12,,,,
31.01.2020 05:00,6.7,754.3,768.2,,58,Wind blowing from the east,2,,,, ,,,,,,,,,,19.0,-1.0,,,,,,
31.01.2020 02:00,8.0,755.0,768.8,-0.4,55,Wind blowing from the north,0,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,15.8,,,2500 or more  or no clouds.,,,13.0,-0.7,No precipitation,12,,,,
30.01.2020 23:00,7.5,755.4,769.3,,62,Wind blowing from the east,3,,7,, ,,,3.1,15.8,,,,,,15.0,0.5,No precipitation,6,,,,
30.01.2020 20:00,9.3,754.9,769.0,0.9,57,Wind blowing from the east,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,15.8,,,,,,14.0,1.2,No precipitation,12,,,,
30.01.2020 17:00,13.4,754.0,768.0,,43,Wind blowing from the east-southeast,2,,,no clouds, ,,,,,,,,,,17.0,1.1,,,,,,
30.01.2020 14:00,15.7,755.4,769.2,-2.0,37,Wind blowing from the east-southeast,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,15.8,,,2500 or more  or no clouds.,,,15.0,1.1,No precipitation,12,,,,
30.01.2020 11:00,11.0,757.4,771.4,,56,Wind blowing from the east-southeast,2,,5,no clouds, ,,,3.1,14.5,,,,,,9.0,2.6,No precipitation,6,,,,
30.01.2020 08:00,4.0,756.4,770.6,,72,Wind blowing from the north-west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,14.5,,,,,,12.0,-0.6,No precipitation,12,,,,
30.01.2020 05:00,4.1,755.3,769.3,,75,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,9.0,0.1,,,,,,
30.01.2020 02:00,7.4,755.8,769.8,-0.3,54,Wind blowing from the north,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,14.5,,,2500 or more  or no clouds.,,,25.0,-1.5,No precipitation,12,,,,
29.01.2020 23:00,6.8,756.1,770.2,,65,Wind blowing from the east,4,,,, ,,,1.0,14.5,,,,,,16.0,0.5,No precipitation,6,,,,
29.01.2020 20:00,7.8,755.2,769.3,,55,Wind blowing from the east,3,,,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,14.5,,,2500 or more  or no clouds.,,,30.0,-0.7,No precipitation,12,,,,
29.01.2020 17:00,13.4,754.9,768.8,,37,Wind blowing from the south-southeast,1,,,no clouds, ,,,,,,,,,,30.0,-1.0,,,,,,
29.01.2020 14:00,12.9,755.6,769.6,-2.6,44,Wind blowing from the south-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,12.9,,,,,,18.0,1.0,No precipitation,12,,,,
29.01.2020 11:00,7.4,758.2,772.3,,66,Wind blowing from the south-west,2,,4,no clouds, ,,,1.0,12.0,,,,,,10.0,1.5,No precipitation,6,,,,
29.01.2020 08:00,1.0,757.3,771.6,0.5,93,Wind blowing from the west,3,,6,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,12.0,,,2500 or more  or no clouds.,,,4.4,0.0,No precipitation,12,,,,
29.01.2020 05:00,3.7,756.8,770.9,,75,Wind blowing from the north-west,3,,6,, ,,,0.1,12.0,,,,,,8.0,-0.3,No precipitation,6,,,,
29.01.2020 02:00,4.9,756.8,770.8,-0.2,68,Wind blowing from the south-southwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,12.0,,,2500 or more  or no clouds.,,,12.0,-0.5,No precipitation,12,,,,
28.01.2020 23:00,4.3,757.0,771.1,,74,Wind blowing from the east-southeast,3,,,, ,,,0.1,12.0,,,,,,10.0,0.1,No precipitation,6,,,,
28.01.2020 20:00,5.2,756.1,770.5,1.2,68,Wind blowing from the east,3,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,12.0,,,2500 or more  or no clouds.,,,15.0,-0.2,No precipitation,12,,,,
28.01.2020 17:00,10.0,754.9,769.0,,49,Wind blowing from the east-southeast,1,,5,90  or more  but not 100%, ,,,0.1,12.0,,,2500 or more  or no clouds.,,,17.0,-0.2,No precipitation,6,,,,
28.01.2020 14:00,10.5,754.7,768.8,-1.7,45,Wind blowing from the south-southeast,1,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,10.6,,,2500 or more  or no clouds.,,,14.0,-0.9,No precipitation,12,,,,
28.01.2020 11:00,5.5,756.4,770.7,,73,Wind blowing from the south-west,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,7.6,,,,,,7.0,0.9,No precipitation,6,,,,
28.01.2020 08:00,0.5,755.6,769.9,0.7,98,Wind blowing from the west,3,,4,70 – 80%.,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,7.6,,,2500 or more  or no clouds.,,,1.9,0.2,No precipitation,12,,,,
28.01.2020 05:00,1.5,754.9,769.2,,85,Wind blowing from the north-northwest,2,,5,,Mist. ,,,0.8,7.6,,,,,,5.0,-0.7,No precipitation,6,,,,
28.01.2020 02:00,2.3,756.0,770.2,0.0,78,Wind blowing from the west,2,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,7.6,,,2500 or more  or no clouds.,,,6.0,-1.1,No precipitation,12,,,,
27.01.2020 23:00,2.4,756.0,770.2,,75,Wind blowing from the east,1,,6,, ,,,0.8,7.6,,,,,,10.0,-1.6,No precipitation,6,,,,
27.01.2020 20:00,3.3,755.2,769.6,0.5,72,Wind blowing from the east,1,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,7.6,,,2500 or more  or no clouds.,,,9.0,-1.4,No precipitation,12,,,,
27.01.2020 17:00,6.0,754.7,769.0,,62,Wind blowing from the east-northeast,1,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,11.0,-0.9,,,,,,
27.01.2020 14:00,6.1,754.8,769.0,-2.2,64,Wind blowing from the east-southeast,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,7.6,,,2500 or more  or no clouds.,,,8.0,-0.2,No precipitation,12,,,,
27.01.2020 11:00,6.7,757.0,771.3,,64,Wind blowing from the north-east,1,,7,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,6.7,,,2500 or more  or no clouds.,,,6.0,0.2,No precipitation,6,,,,
27.01.2020 08:00,1.0,756.5,770.8,0.6,91,Wind blowing from the north,3,,9,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,5.6,,,2500 or more  or no clouds.,,,3.6,-0.3,No precipitation,12,,,,
27.01.2020 05:00,1.3,755.9,770.2,,91,Wind blowing from the north-northwest,3,,9,,Mist. ,,,0.8,5.6,,,,,,3.4,0.0,No precipitation,6,,,,
27.01.2020 02:00,1.1,756.8,771.1,,92,Wind blowing from the north-northwest,3,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,5.6,,,2500 or more  or no clouds.,,,3.0,-0.1,No precipitation,12,,,,
26.01.2020 23:00,1.5,757.3,771.7,,87,Wind blowing from the north,3,,9,,Mist. ,,,1.4,5.6,,,,,,4.3,-0.4,No precipitation,6,,,,
26.01.2020 20:00,3.5,756.8,771.1,1.0,75,Wind blowing from the north-east,2,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,5.6,,,2500 or more  or no clouds.,,,7.0,-0.5,No precipitation,12,,,,
26.01.2020 17:00,4.9,755.8,770.1,,68,Wind blowing from the north,4,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,7.0,-0.5,,,,,,
26.01.2020 14:00,5.3,756.4,770.6,-1.4,68,Wind blowing from the north,3,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,5.4,,,1500-2000,,,7.0,-0.1,0.2,12,,,,
