Local time in Sunwu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 11:00,-21.0,745.6,769.8,,62,Wind blowing from the west-northwest,2,,4,no clouds, ,,,-29.7,-14.4,,,,,,30.0,-26.4,No precipitation,6,,,,
04.02.2020 08:00,-28.1,745.3,769.7,1.0,74,Wind blowing from the west-southwest,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.7,-14.4,,,,,,2.8,-31.3,No precipitation,12,,,,
04.02.2020 05:00,-27.9,744.3,768.5,,74,Wind blowing from the west,1,,5,, ,,,-28.0,-14.4,,,,,,30.0,-31.1,No precipitation,6,,,,
04.02.2020 02:00,-25.5,744.1,768.0,,72,Wind blowing from the west-southwest,1,,8,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.6,-14.4,,,2500 or more  or no clouds.,,,16.0,-29.1,No precipitation,12,,,,
03.02.2020 20:00,-21.9,743.7,768.0,1.3,56,Wind blowing from the west-southwest,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.6,-14.4,,,,,,13.0,-28.3,No precipitation,12,,,,
03.02.2020 17:00,-18.5,742.4,766.6,,46,Wind blowing from the west-southwest,3,,8,no clouds, ,,,-27.6,-14.4,,,,,,8.0,-27.3,No precipitation,6,,,,
03.02.2020 14:00,-14.6,740.5,764.3,-0.8,39,Wind blowing from the west-southwest,4,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.6,-12.1,,,,,,30.0,-25.5,No precipitation,12,,,,
03.02.2020 11:00,-18.9,741.3,765.1,,62,Wind blowing from the east-northeast,1,,2,no clouds, ,,,-27.6,-11.5,,,,,,15.0,-24.4,No precipitation,6,,,,
03.02.2020 08:00,-26.2,741.7,765.8,,75,Wind blowing from the east-southeast,0,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.6,-11.5,,,2500 or more  or no clouds.,,,1.0,-29.3,No precipitation,12,,,,
03.02.2020 05:00,-27.3,741.4,765.4,,71,Wind blowing from the east,1,,,, ,,,-27.3,-11.5,,,,,,18.0,-31.0,No precipitation,6,,,,
03.02.2020 02:00,-24.4,741.8,765.5,,74,Wind blowing from the south-west,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.5,-11.5,,,2500 or more  or no clouds.,,,30.0,-27.7,No precipitation,12,,,,
02.02.2020 20:00,-18.6,742.6,766.4,0.1,63,Wind blowing from the south-southwest,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.9,-11.5,,,,,,30.0,-23.9,No precipitation,12,,,,
02.02.2020 17:00,-15.2,742.5,766.2,,53,Wind blowing from the west-southwest,4,,8,no clouds, ,,,-22.9,-11.5,,,,,,16.0,-22.8,No precipitation,6,,,,
02.02.2020 14:00,-12.2,741.2,764.6,-0.7,47,Wind blowing from the west-southwest,5,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.9,-11.5,,,,,,30.0,-21.2,No precipitation,12,,,,
02.02.2020 11:00,-13.5,741.9,765.3,,56,Wind blowing from the west-southwest,3,,5,no clouds, ,,,-22.9,-11.3,,,,,,21.0,-20.4,No precipitation,6,,,,
02.02.2020 08:00,-20.1,742.0,765.7,0.8,77,Wind blowing from the south-southwest,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.9,-11.3,,,2500 or more  or no clouds.,,,3.5,-23.1,No precipitation,12,,,,
02.02.2020 05:00,-20.2,741.2,764.8,,77,Wind blowing from the south-southwest,0,,7,, ,,,-20.2,-11.3,,,,,,23.0,-23.2,No precipitation,6,,,,
02.02.2020 02:00,-18.3,741.3,764.7,,76,Wind blowing from the west-southwest,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-11.3,,,2500 or more  or no clouds.,,,24.0,-21.5,No precipitation,12,,,,
01.02.2020 20:00,-15.3,741.7,765.1,0.4,74,Wind blowing from the south-west,3,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-11.3,,,2500 or more  or no clouds.,,,15.0,-18.9,No precipitation,12,,,,
01.02.2020 17:00,-13.7,741.3,764.8,,72,Wind blowing from the west-southwest,5,,8,20–30%., ,,,-21.6,-11.3,,,2500 or more  or no clouds.,,,7.0,-17.7,No precipitation,6,,,,
01.02.2020 14:00,-11.7,740.0,763.5,-1.1,61,Wind blowing from the south-west,5,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-10.7,,,2500 or more  or no clouds.,,,15.0,-17.7,0.1,12,,,,
01.02.2020 11:00,-12.8,741.1,764.7,,66,Wind blowing from the south-west,4,,6,90  or more  but not 100%, ,,,-21.6,-10.7,,,,,,11.0,-17.8,0.1,6,,,,
01.02.2020 08:00,-15.2,741.8,765.4,0.0,78,Wind blowing from the south-west,2,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.9,-10.7,,,2500 or more  or no clouds.,,,4.3,-18.2,0.1,12,,,,
01.02.2020 05:00,-19.2,741.8,765.4,,75,Wind blowing from the east-southeast,1,,2,, ,,,-27.0,-10.7,,,,,,25.0,-22.5,No precipitation,6,,,,
01.02.2020 02:00,-20.5,742.6,766.2,,75,Wind blowing from the east,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.0,-10.7,,,2500 or more  or no clouds.,,,18.0,-23.8,No precipitation,12,,,,
31.01.2020 20:00,-20.0,743.5,767.8,0.2,73,Wind blowing from the south-southwest,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.0,-10.7,,,,,,6.0,-23.7,No precipitation,12,,,,
31.01.2020 17:00,-15.5,743.3,767.3,,64,Wind blowing from the south-west,1,,3,20–30%., ,,,-27.0,-10.7,,,2500 or more  or no clouds.,,,6.0,-20.8,No precipitation,6,,,,
31.01.2020 14:00,-11.7,743.4,767.2,-1.3,55,Wind blowing from the east-northeast,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.0,-7.2,,,2500 or more  or no clouds.,,,22.0,-19.1,No precipitation,12,,,,
31.01.2020 11:00,-16.4,744.7,768.7,,60,Wind blowing from the east-northeast,1,,2,20–30%., ,,,-27.0,,,,2500 or more  or no clouds.,,,5.0,-22.5,No precipitation,6,,,,
31.01.2020 08:00,-26.0,745.3,769.6,0.0,75,Wind blowing from the south-southwest,1,,1,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.0,,,,2500 or more  or no clouds.,,,4.1,-29.1,No precipitation,12,,,,
31.01.2020 05:00,-26.1,745.3,769.3,,74,Wind blowing from the south,1,,2,, ,,,-26.1,-7.2,,,,,,30.0,-29.4,No precipitation,6,,,,
31.01.2020 02:00,-24.8,745.7,769.4,,75,Wind blowing from the south-west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.7,-7.2,,,2500 or more  or no clouds.,,,30.0,-28.0,No precipitation,12,,,,
30.01.2020 20:00,-20.5,746.7,771.0,0.0,74,Wind blowing from the west-southwest,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.7,-7.2,,,,,,10.0,-23.9,No precipitation,12,,,,
30.01.2020 17:00,-14.7,746.7,770.7,,61,Wind blowing from the east-northeast,1,,2,no clouds, ,,,-25.7,-7.2,,,,,,2.6,-20.6,No precipitation,6,,,,
30.01.2020 14:00,-8.2,747.2,770.8,-1.4,43,Wind blowing from the south-southwest,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.7,-7.4,,,2500 or more  or no clouds.,,,30.0,-18.6,No precipitation,12,,,,
30.01.2020 11:00,-12.7,748.6,772.4,,58,Wind blowing from the north-northwest,0,,1,no clouds, ,,,-25.7,-8.8,,,,,,4.6,-19.4,No precipitation,6,,,,
30.01.2020 08:00,-24.4,749.5,773.8,0.1,76,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.7,,,,,,,1.5,-27.4,No precipitation,12,,,,
30.01.2020 05:00,-24.6,749.4,773.4,,74,Wind blowing from the east,1,,2,, ,,,-24.6,-8.8,,,,,,17.0,-27.9,No precipitation,6,,,,
30.01.2020 02:00,-23.3,750.1,773.9,,76,Wind blowing from the south-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.2,-8.8,,,2500 or more  or no clouds.,,,30.0,-26.3,No precipitation,12,,,,
29.01.2020 20:00,-19.1,751.3,775.6,0.0,73,Wind blowing from the west-southwest,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.2,-8.8,,,,,,8.0,-22.7,No precipitation,12,,,,
29.01.2020 17:00,-13.2,751.3,775.3,,55,Wind blowing from the east,1,,7,no clouds, ,,,-24.2,-8.8,,,,,,1.2,-20.5,No precipitation,6,,,,
29.01.2020 14:00,-8.9,751.5,775.3,-0.9,45,Wind blowing from the north-northeast,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.2,-8.8,,,2500 or more  or no clouds.,,,30.0,-18.9,No precipitation,12,,,,
29.01.2020 11:00,-10.1,752.4,776.2,,49,Wind blowing from the north-northeast,3,,5,, ,,,-24.2,-9.9,,,,,,29.0,-18.8,No precipitation,6,,,,
29.01.2020 08:00,-22.0,752.7,777.1,0.3,78,Wind blowing from the west,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.2,,,,,,,1.4,-24.8,No precipitation,12,,,,
29.01.2020 05:00,-22.9,752.4,776.5,,76,Wind blowing from the west,2,,2,, ,,,-23.0,-11.7,,,,,,22.0,-26.0,No precipitation,6,,,,
29.01.2020 02:00,-21.8,753.1,777.1,,74,Wind blowing from the west-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,-11.7,,,2500 or more  or no clouds.,,,30.0,-25.2,No precipitation,12,,,,
28.01.2020 20:00,-20.6,752.7,777.1,0.8,72,Wind blowing from the west,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,-11.7,,,,,,7.0,-24.3,No precipitation,12,,,,
28.01.2020 17:00,-15.4,751.9,776.0,,57,Wind blowing from the east,1,,,no clouds, ,,,-22.8,-9.3,,,,,,3.1,-22.0,No precipitation,6,,,,
28.01.2020 14:00,-11.9,751.2,775.0,-0.4,49,Wind blowing from the east,3,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,-6.6,,,,,,24.0,-20.5,No precipitation,12,,,,
28.01.2020 11:00,-14.2,751.6,775.4,,51,Wind blowing from the north-east,2,,,no clouds, ,,,-22.8,-6.4,,,,,,24.0,-22.1,No precipitation,6,,,,
28.01.2020 08:00,-22.3,751.6,775.6,0.6,76,Wind blowing from the south-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,-6.4,,,,,,2.2,-25.4,No precipitation,12,,,,
28.01.2020 05:00,-22.3,751.0,774.8,,77,Wind blowing from the west-southwest,1,,5,, ,,,-22.3,-6.4,,,,,,12.0,-25.2,No precipitation,6,,,,
28.01.2020 02:00,-20.0,750.7,774.2,,74,Wind blowing from the south-southwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.0,-6.4,,,2500 or more  or no clouds.,,,8.0,-23.4,No precipitation,12,,,,
27.01.2020 20:00,-15.3,748.1,771.8,1.0,72,Wind blowing from the south-west,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-6.4,,,,,,3.4,-19.2,No precipitation,12,,,,
27.01.2020 17:00,-9.6,747.1,770.6,,59,Wind blowing from the south-west,2,,7,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-6.4,,,,,,4.9,-16.1,No precipitation,6,,,,
27.01.2020 14:00,-6.6,746.5,769.9,-1.2,53,Wind blowing from the south-southwest,4,,7,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-6.4,,,2500 or more  or no clouds.,,,14.0,-14.6,No precipitation,12,,,,
27.01.2020 11:00,-9.9,747.7,771.1,,58,Wind blowing from the west-southwest,4,,8,60%., ,,,-18.7,-8.6,,,2500 or more  or no clouds.,,,9.0,-16.6,No precipitation,6,,,,
27.01.2020 08:00,-17.4,748.0,771.7,-0.5,78,Wind blowing from the south-southwest,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,,,,,,,4.3,-20.3,No precipitation,12,,,,
27.01.2020 05:00,-17.8,748.5,772.2,,79,Wind blowing from the south-west,3,,8,,Haze. ,,,-20.3,-8.6,,,,,,6.0,-20.6,No precipitation,6,,,,
27.01.2020 02:00,-18.2,749.2,772.7,,77,Wind blowing from the south-southwest,2,,8,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-8.6,,,2500 or more  or no clouds.,,,6.0,-21.2,No precipitation,12,,,,
26.01.2020 20:00,-15.4,749.5,773.4,0.5,61,Wind blowing from the south-west,5,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-8.6,,,2500 or more  or no clouds.,,,8.0,-21.2,No precipitation,12,,,,
26.01.2020 17:00,-13.4,749.0,772.8,,55,Wind blowing from the south-southwest,3,,7,no clouds, ,,,-20.3,-8.6,,,,,,5.0,-20.7,No precipitation,6,,,,
26.01.2020 14:00,-9.0,748.4,771.9,-0.2,43,Wind blowing from the south-west,5,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-8.6,,,,,,9.0,-19.3,No precipitation,12,,,,
26.01.2020 11:00,-10.8,748.6,772.2,,44,Wind blowing from the west-southwest,3,,8,no clouds, ,,,-20.3,-10.8,,,,,,19.0,-20.9,No precipitation,6,,,,
26.01.2020 08:00,-19.3,748.3,772.3,0.7,67,Wind blowing from the south-west,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4.7,-23.9,No precipitation,12,,,,
26.01.2020 05:00,-19.4,747.6,771.5,,64,Wind blowing from the south-west,5,,8,, ,,,,,,,,,,10.0,-24.5,No precipitation,6,,,,
26.01.2020 02:00,-17.5,748.1,771.7,,60,Wind blowing from the south-west,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.1,-12.4,,,2500 or more  or no clouds.,,,13.0,-23.4,No precipitation,12,,,,
