Local time in Tongliao,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
06.02.2020 14:00,-9.2,755.3,773.5,-2.9,42,Wind blowing from the south,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-9.1,,,,,,15.0,-19.8,No precipitation,12,,,,
06.02.2020 11:00,-12.3,758.2,776.5,,44,Wind blowing from the south,3,,7,no clouds, ,,,-21.6,-12.1,,,,,,19.0,-22.1,No precipitation,6,,,,
06.02.2020 08:00,-20.2,760.1,778.6,-0.8,66,Wind blowing from the south-southeast,1,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-13.0,,,,,,4.9,-24.9,No precipitation,12,,,,
06.02.2020 05:00,-20.1,760.9,779.3,,60,Wind blowing from the south-southwest,3,,6,, ,,,-22.3,-13.0,,,,,,19.0,-25.9,No precipitation,6,,,,
06.02.2020 02:00,-21.4,761.9,780.4,-0.5,68,Wind blowing from the south,1,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.3,-13.0,,,2500 or more  or no clouds.,,,3.9,-25.7,No precipitation,12,,,,
05.02.2020 23:00,-20.5,762.4,780.9,,63,Wind blowing from the south-southeast,1,,,, ,,,-22.3,-13.0,,,,,,12.0,-25.7,No precipitation,6,,,,
05.02.2020 20:00,-17.3,762.4,781.1,0.9,53,Wind blowing from the south-southeast,2,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.3,-13.0,,,,,,5.0,-24.6,No precipitation,12,,,,
05.02.2020 17:00,-14.1,761.5,780.0,,39,Wind blowing from the west,1,,7,no clouds, ,,,-22.3,-13.0,,,,,,21.0,-25.1,No precipitation,6,,,,
05.02.2020 14:00,-14.0,761.4,779.8,,38,Wind blowing from the west,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.3,-12.0,,,,,,30.0,-25.3,No precipitation,12,,,,
05.02.2020 11:00,-15.4,762.2,780.7,,40,Wind blowing from the north-west,1,,8,no clouds, ,,,-22.3,-12.0,,,,,,17.0,-26.0,No precipitation,6,,,,
05.02.2020 08:00,-21.5,761.9,780.5,1.4,53,Wind blowing from the west,1,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.3,-12.0,,,,,,13.0,-28.5,No precipitation,12,,,,
05.02.2020 05:00,-19.7,760.5,778.9,,46,Wind blowing from the north-west,3,,10,, ,,,-19.9,-12.0,,,,,,23.0,-28.4,No precipitation,6,,,,
05.02.2020 02:00,-19.7,759.9,778.3,,47,Wind blowing from the west-northwest,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-12.0,,,2500 or more  or no clouds.,,,30.0,-28.2,No precipitation,12,,,,
04.02.2020 23:00,-18.1,759.2,777.5,,42,Wind blowing from the west-northwest,3,,,, ,,,-18.3,-12.0,,,,,,30.0,-27.9,No precipitation,6,,,,
04.02.2020 20:00,-16.5,758.2,776.5,1.5,37,Wind blowing from the west-northwest,3,,13,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-10.7,,,,,,22.0,-27.8,No precipitation,12,,,,
04.02.2020 17:00,-13.6,756.7,775.0,,31,Wind blowing from the west-northwest,3,,13,no clouds, ,,,-18.3,-8.4,,,,,,18.0,-27.1,No precipitation,6,,,,
04.02.2020 14:00,-12.4,755.9,774.1,,28,Wind blowing from the west,5,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-7.1,,,,,,23.0,-27.2,No precipitation,12,,,,
04.02.2020 11:00,-14.0,756.9,775.0,,34,Wind blowing from the west-northwest,4,,13,no clouds, ,,,-18.3,-7.1,,,,,,20.0,-26.5,No precipitation,6,,,,
04.02.2020 08:00,-17.1,756.4,774.7,1.2,47,Wind blowing from the west,2,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-7.1,,,,,,22.0,-25.7,No precipitation,12,,,,
04.02.2020 05:00,-18.0,755.2,773.2,,53,Wind blowing from the west,2,,10,, ,,,-18.9,-7.1,,,,,,30.0,-25.3,No precipitation,6,,,,
04.02.2020 02:00,-16.0,754.7,772.6,,49,Wind blowing from the west,1,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-7.1,,,2500 or more  or no clouds.,,,19.0,-24.3,No precipitation,12,,,,
03.02.2020 23:00,-13.2,753.9,771.8,,36,Wind blowing from the north,4,,,, ,,,-18.9,-7.1,,,,,,30.0,-25.1,No precipitation,6,,,,
03.02.2020 20:00,-13.4,751.8,769.9,0.5,65,Wind blowing from the south-west,1,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-7.1,,,,,,2.3,-18.6,No precipitation,12,,,,
03.02.2020 17:00,-8.4,751.3,769.1,,46,Wind blowing from the west-southwest,2,,7,no clouds, ,,,-18.9,-7.1,,,,,,8.0,-18.0,No precipitation,6,,,,
03.02.2020 14:00,-7.8,751.1,768.9,-2.1,40,Wind blowing from the south-west,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-6.4,,,,,,30.0,-19.3,No precipitation,12,,,,
03.02.2020 11:00,-11.5,753.2,771.1,,52,Wind blowing from the south-west,3,,6,no clouds, ,,,-18.9,-6.4,,,,,,12.0,-19.4,No precipitation,6,,,,
03.02.2020 08:00,-18.2,754.2,772.3,0.2,63,Wind blowing from the west,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-6.4,,,,,,11.0,-23.5,No precipitation,12,,,,
03.02.2020 05:00,-15.6,754.0,771.9,,53,Wind blowing from the west,2,,6,, ,,,-15.6,-6.4,,,,,,30.0,-23.0,No precipitation,6,,,,
03.02.2020 02:00,-13.5,754.2,772.0,0.1,54,Wind blowing from the west-northwest,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-6.4,,,2500 or more  or no clouds.,,,29.0,-21.0,No precipitation,12,,,,
02.02.2020 23:00,-12.6,754.1,772.0,,45,Wind blowing from the west,2,,,, ,,,-13.5,-6.4,,,,,,14.0,-22.1,No precipitation,6,,,,
02.02.2020 20:00,-11.8,754.5,772.4,0.3,46,Wind blowing from the west,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-6.4,,,,,,4.9,-21.3,No precipitation,12,,,,
02.02.2020 17:00,-8.6,754.2,772.0,,37,Wind blowing from the west,2,,7,no clouds, ,,,-13.5,-3.9,,,,,,11.0,-20.7,No precipitation,6,,,,
02.02.2020 14:00,-7.0,754.3,772.0,-1.7,24,Wind blowing from the north-northwest,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-2.0,,,,,,30.0,-24.2,No precipitation,12,,,,
02.02.2020 11:00,-9.6,756.0,773.8,,34,Wind blowing from the north-west,2,,8,no clouds, ,,,-13.5,,,,,,,19.0,-22.5,No precipitation,6,,,,
02.02.2020 08:00,-12.9,756.1,773.9,0.4,40,Wind blowing from the west,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-2.0,,,,,,19.0,-23.7,No precipitation,12,,,,
02.02.2020 05:00,-12.8,755.7,773.4,,41,Wind blowing from the west,2,,8,, ,,,-12.9,-2.0,,,,,,30.0,-23.3,No precipitation,6,,,,
02.02.2020 02:00,-11.1,755.9,773.5,-0.1,37,Wind blowing from the west,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,-2.0,,,2500 or more  or no clouds.,,,30.0,-22.9,No precipitation,12,,,,
01.02.2020 23:00,-10.5,756.0,773.7,,43,Wind blowing from the west,2,,,, ,,,-12.9,-2.0,,,,,,25.0,-20.7,No precipitation,6,,,,
01.02.2020 20:00,-6.9,755.2,773.0,,36,Wind blowing from the west-northwest,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,-2.0,,,,,,21.0,-19.5,No precipitation,12,,,,
01.02.2020 17:00,-3.9,754.6,772.3,,37,Wind blowing from the west-northwest,3,,9,no clouds, ,,,-12.9,-2.0,,,,,,17.0,-16.5,No precipitation,6,,,,
01.02.2020 14:00,-2.4,753.7,771.2,-0.6,37,Wind blowing from the west-northwest,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,-2.3,,,,,,30.0,-15.1,No precipitation,12,,,,
01.02.2020 11:00,-5.4,754.3,772.0,,52,Wind blowing from the west,4,,8,no clouds, ,,,-12.9,-4.2,,,,,,22.0,-13.9,No precipitation,6,,,,
01.02.2020 08:00,-11.6,753.8,771.7,,65,Wind blowing from the west,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.0,,,,,,,11.0,-16.9,No precipitation,12,,,,
01.02.2020 05:00,-11.5,752.8,770.5,,66,Wind blowing from the west,2,,7,, ,,,-16.6,-4.2,,,,,,23.0,-16.6,No precipitation,6,,,,
01.02.2020 02:00,-10.2,752.1,769.6,1.1,60,Wind blowing from the west,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-4.2,,,2500 or more  or no clouds.,,,23.0,-16.5,No precipitation,12,,,,
31.01.2020 23:00,-9.1,751.0,768.7,,59,Wind blowing from the west,2,,,, ,,,-16.8,-4.2,,,,,,13.0,-15.8,No precipitation,6,,,,
31.01.2020 20:00,-10.2,750.4,768.3,,73,Wind blowing from the east-southeast,0,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-4.2,,,,,,5.0,-14.1,No precipitation,12,,,,
31.01.2020 17:00,-6.6,749.3,767.1,,60,Wind blowing from the east,2,,,no clouds, ,,,-16.8,-4.2,,,,,,7.0,-13.1,No precipitation,6,,,,
31.01.2020 14:00,-4.8,748.5,766.2,-1.9,49,Wind blowing from the east,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-4.4,,,,,,19.0,-14.1,No precipitation,12,,,,
31.01.2020 11:00,-8.9,750.4,768.1,,55,Wind blowing from the south,2,,4,no clouds, ,,,-16.8,-6.3,,,,,,12.0,-16.3,No precipitation,6,,,,
31.01.2020 08:00,-15.0,750.6,768.6,-0.1,86,Wind blowing from the south-east,2,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,,,,,,,4.7,-16.8,No precipitation,12,,,,
31.01.2020 05:00,-16.3,750.7,768.5,,86,Wind blowing from the south-southeast,1,,3,,Mist. ,,,-16.8,-6.3,,,,,,4.7,-18.1,No precipitation,6,,,,
31.01.2020 02:00,-16.3,751.7,769.6,-0.5,83,Wind blowing from the south,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-6.3,,,2500 or more  or no clouds.,,,3.9,-18.5,No precipitation,12,,,,
30.01.2020 23:00,-14.6,752.2,770.1,,78,Calm  no wind,0,,,,Haze. ,,,-14.6,-6.3,,,,,,3.4,-17.6,No precipitation,6,,,,
30.01.2020 20:00,-13.3,752.8,770.8,0.1,73,Wind blowing from the north,0,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-6.3,,,,,,2.0,-17.1,No precipitation,12,,,,
30.01.2020 17:00,-8.1,752.7,770.5,,50,Wind blowing from the north,2,,7,no clouds, ,,,-14.0,-6.3,,,,,,12.0,-16.9,No precipitation,6,,,,
30.01.2020 14:00,-6.5,753.1,770.8,-1.4,46,Wind blowing from the north,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-6.4,,,,,,24.0,-16.2,No precipitation,12,,,,
30.01.2020 11:00,-9.4,754.5,772.3,,51,Wind blowing from the north,2,,8,no clouds, ,,,-14.0,-6.9,,,,,,17.0,-17.7,No precipitation,6,,,,
30.01.2020 08:00,-13.6,754.6,772.6,0.2,65,Wind blowing from the north,2,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-6.9,,,,,,14.0,-18.9,No precipitation,12,,,,
30.01.2020 05:00,-13.0,754.4,772.3,,64,Wind blowing from the north,2,,10,, ,,,-13.1,-6.9,,,,,,26.0,-18.4,No precipitation,6,,,,
30.01.2020 02:00,-12.0,755.2,772.9,-0.7,64,Wind blowing from the north,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,-6.9,,,2500 or more  or no clouds.,,,29.0,-17.4,No precipitation,12,,,,
29.01.2020 23:00,-11.0,755.9,773.8,,65,Wind blowing from the north,4,,,, ,,,-13.1,-6.9,,,,,,25.0,-16.3,No precipitation,6,,,,
29.01.2020 20:00,-9.3,755.8,773.8,0.5,65,Wind blowing from the north,5,,11,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,-6.9,,,2500 or more  or no clouds.,,,20.0,-14.7,No precipitation,12,,,,
29.01.2020 17:00,-8.1,755.3,773.2,,67,Wind blowing from the north,4,,11,60%., ,,,-13.1,-6.9,,,2500 or more  or no clouds.,,,17.0,-13.3,No precipitation,6,,,,
29.01.2020 14:00,-7.9,755.0,772.8,,58,Wind blowing from the north,6,,11,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,-5.1,,,2500 or more  or no clouds.,,,16.0,-14.9,No precipitation,12,,,,
29.01.2020 11:00,-10.2,755.8,773.6,,58,Wind blowing from the north,3,,11,50%., ,,,-13.1,-5.1,,,2500 or more  or no clouds.,,,11.0,-16.9,No precipitation,6,,,,
29.01.2020 08:00,-12.9,755.8,773.7,1.2,66,Wind blowing from the north,5,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,-5.1,,,2500 or more  or no clouds.,,,11.0,-17.9,No precipitation,12,,,,
29.01.2020 05:00,-12.2,754.6,772.4,,66,Wind blowing from the north,4,,9,, ,,,-12.2,-5.1,,,,,,16.0,-17.4,No precipitation,6,,,,
29.01.2020 02:00,-11.1,755.2,772.9,,65,Wind blowing from the north,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.4,-5.1,,,2500 or more  or no clouds.,,,10.0,-16.4,No precipitation,12,,,,
28.01.2020 23:00,-9.7,755.1,772.8,,66,Wind blowing from the north,5,,,,Haze. ,,,-11.4,-5.1,,,,,,6.0,-14.9,No precipitation,6,,,,
28.01.2020 20:00,-8.4,755.1,772.9,0.4,73,Wind blowing from the north,4,,8,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.4,-5.1,,,,,,5.0,-12.5,No precipitation,12,,,,
28.01.2020 17:00,-7.4,754.7,772.3,,65,Wind blowing from the north-northeast,3,,8,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.4,-3.7,,,2500 or more  or no clouds.,,,5.0,-13.0,No precipitation,6,,,,
28.01.2020 14:00,-5.7,754.3,772.0,,60,Wind blowing from the north,3,,8,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.4,0.4,,,2500 or more  or no clouds.,,,5.0,-12.4,No precipitation,12,,,,
28.01.2020 11:00,-8.4,754.8,772.5,,68,Calm  no wind,0,,,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.4,,,,2500 or more  or no clouds.,,,3.9,-13.4,No precipitation,6,,,,
28.01.2020 08:00,-10.7,754.0,771.7,1.2,73,Wind blowing from the north-northeast,3,,7,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,0.4,,,2500 or more  or no clouds.,,,3.0,-14.6,No precipitation,12,,,,
28.01.2020 05:00,-6.5,752.8,770.2,,74,Wind blowing from the north-northeast,3,,4,,Mist. ,,,-15.1,0.4,,,,,,4.9,-10.4,No precipitation,6,,,,
28.01.2020 02:00,-9.8,752.9,770.3,0.4,86,Wind blowing from the north,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,0.4,,,2500 or more  or no clouds.,,,1.5,-11.8,No precipitation,12,,,,
27.01.2020 23:00,-8.5,752.5,770.1,,82,Wind blowing from the west-southwest,1,,,,Mist. ,,,-15.1,0.4,,,,,,1.5,-11.0,No precipitation,6,,,,
