Local time in Bengbu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
07.02.2020 14:00,5.9,769.9,772.6,-1.2,85,Wind blowing from the east-northeast,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,5.9,,,1000-1500,,,15.0,3.6,Trace of precipitation,12,,,,
07.02.2020 11:00,5.2,771.1,773.8,,87,Wind blowing from the east,4,,7,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,5.2,,,1000-1500,,,13.0,3.2,No precipitation,6,,,,
07.02.2020 08:00,3.5,771.0,773.7,1.1,93,Wind blowing from the east-northeast,2,,9,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,,,,,1000-1500,,,10.0,2.5,Trace of precipitation,12,,,,
07.02.2020 05:00,3.3,769.9,772.6,,92,Wind blowing from the north-east,3,,10,, ,,,2.3,5.2,,,,,,11.0,2.1,No precipitation,6,,,,
07.02.2020 02:00,3.2,770.2,772.9,-0.4,92,Wind blowing from the east-northeast,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,5.2,,,2500 or more  or no clouds.,,,12.0,2.0,0.6,12,,,,
06.02.2020 23:00,3.2,770.6,773.3,,92,Wind blowing from the east-northeast,5,,13,,Rain (not freezing) not falling as shower(s). ,,,2.3,5.2,,,,,,13.0,2.0,0.4,6,,,,
06.02.2020 20:00,3.3,770.2,772.9,1.4,92,Wind blowing from the east,4,,13,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,5.2,,,300-600,,,11.0,2.1,0.6,12,,,,
06.02.2020 17:00,4.0,768.8,771.5,,87,Wind blowing from the east-northeast,7,,13,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,6.9,,,2500 or more  or no clouds.,,,12.0,2.0,0.2,6,,,,
06.02.2020 14:00,4.6,768.5,771.1,-2.1,81,Wind blowing from the east,8,,14,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,8.2,,,2500 or more  or no clouds.,,,14.0,1.5,Trace of precipitation,12,,,,
06.02.2020 11:00,4.4,770.6,773.3,,74,Wind blowing from the east,9,,14,100%., ,,,2.3,,,,1000-1500,,,17.0,0.2,No precipitation,6,,,,
06.02.2020 08:00,2.4,770.5,773.2,1.2,83,Wind blowing from the east-northeast,7,,15,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,,,,1000-1500,,,19.0,-0.2,No precipitation,12,,,,
06.02.2020 05:00,2.8,769.3,772.0,,80,Wind blowing from the east,9,,15,, ,,,2.4,8.2,,,,,,17.0,-0.3,No precipitation,6,,,,
06.02.2020 02:00,2.7,770.5,773.1,0.3,82,Wind blowing from the east,8,,15,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,8.2,,,2500 or more  or no clouds.,,,19.0,-0.1,No precipitation,12,,,,
05.02.2020 23:00,3.1,770.2,772.9,,82,Wind blowing from the east,8,,15,, ,,,2.7,8.2,,,,,,15.0,0.3,No precipitation,6,,,,
05.02.2020 20:00,4.6,770.2,772.8,0.4,81,Wind blowing from the east-northeast,7,,12,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,8.2,,,2500 or more  or no clouds.,,,13.0,1.6,No precipitation,12,,,,
05.02.2020 17:00,7.0,769.8,772.4,,70,Wind blowing from the east,7,,12,20–30%., ,,,2.7,13.0,,,2500 or more  or no clouds.,,,13.0,1.9,No precipitation,6,,,,
05.02.2020 14:00,7.7,769.5,772.1,-1.5,72,Wind blowing from the east-northeast,8,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,,,,1000-1500,,,10.0,3.0,No precipitation,12,,,,
05.02.2020 11:00,6.5,771.0,773.6,,81,Wind blowing from the east,7,,12,90  or more  but not 100%, ,,,2.7,,,,2500 or more  or no clouds.,,,8.0,3.5,No precipitation,6,,,,
05.02.2020 08:00,5.0,770.2,772.8,1.5,89,Wind blowing from the east-northeast,7,,11,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.9,,,,2500 or more  or no clouds.,,,6.0,3.3,No precipitation,12,,,,
05.02.2020 05:00,3.5,768.7,771.4,,95,Wind blowing from the east-northeast,6,,9,,Mist. ,,,0.8,14.6,,,,,,3.0,2.8,No precipitation,6,,,,
05.02.2020 02:00,4.9,768.2,770.8,0.5,89,Wind blowing from the east-northeast,4,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,14.6,,,2500 or more  or no clouds.,,,3.5,3.2,No precipitation,12,,,,
04.02.2020 23:00,3.7,767.7,770.3,,87,Wind blowing from the east,1,,4,,Mist. ,,,0.8,14.6,,,,,,4.5,1.7,No precipitation,6,,,,
04.02.2020 20:00,6.4,766.5,769.1,1.4,72,Wind blowing from the east-northeast,1,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,14.6,,,,,,5.0,1.7,No precipitation,12,,,,
04.02.2020 17:00,13.1,765.1,767.8,,49,Wind blowing from the west,1,,5,no clouds, ,,,0.8,14.6,,,,,,10.0,2.6,No precipitation,6,,,,
04.02.2020 14:00,13.9,765.0,767.6,-1.9,56,Wind blowing from the west,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,13.9,,,,,,7.0,5.3,No precipitation,12,,,,
04.02.2020 11:00,10.4,766.9,769.5,,67,Wind blowing from the south-southwest,3,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,10.5,,,,,,5.0,4.5,No precipitation,6,,,,
04.02.2020 08:00,1.8,766.7,769.3,0.6,96,Wind blowing from the north-east,2,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,,,,,,,3.4,1.2,No precipitation,12,,,,
04.02.2020 05:00,1.5,766.1,768.7,,93,Wind blowing from the east-northeast,2,,5,,Mist. ,,,1.2,10.5,,,,,,4.7,0.5,No precipitation,6,,,,
04.02.2020 02:00,1.6,766.9,769.6,-0.8,90,Wind blowing from the east-northeast,1,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,10.5,,,2500 or more  or no clouds.,,,6.0,0.1,No precipitation,12,,,,
03.02.2020 23:00,2.9,767.7,770.3,,85,Wind blowing from the east,3,,9,, ,,,2.3,10.5,,,,,,7.0,0.6,No precipitation,6,,,,
03.02.2020 20:00,4.5,768.0,770.6,0.6,81,Wind blowing from the east,2,,11,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,10.5,,,2500 or more  or no clouds.,,,7.0,1.5,No precipitation,12,,,,
03.02.2020 17:00,9.3,767.4,770.0,,61,Wind blowing from the east-northeast,3,,11,40%., ,,,2.3,12.1,,,2500 or more  or no clouds.,,,10.0,2.2,No precipitation,6,,,,
03.02.2020 14:00,10.2,768.5,771.1,-2.1,56,Wind blowing from the east-southeast,5,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,13.9,,,,,,11.0,1.8,No precipitation,12,,,,
03.02.2020 11:00,7.3,770.6,773.2,,62,Wind blowing from the east,6,,11,no clouds, ,,,2.3,13.9,,,,,,11.0,0.5,No precipitation,6,,,,
03.02.2020 08:00,2.4,770.3,773.0,2.1,91,Wind blowing from the east-northeast,6,,10,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,,,,2500 or more  or no clouds.,,,2.3,1.1,No precipitation,12,,,,
03.02.2020 05:00,4.7,768.2,770.8,,76,Wind blowing from the north-east,5,,9,,Mist. ,,,1.8,13.9,,,,,,4.9,0.8,No precipitation,6,,,,
03.02.2020 02:00,4.3,768.1,770.8,0.3,77,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.5,13.9,,,2500 or more  or no clouds.,,,8.0,0.6,No precipitation,12,,,,
02.02.2020 23:00,5.0,767.8,770.5,,77,Wind blowing from the north,2,,4,,Mist. ,,,1.5,13.9,,,,,,5.0,1.3,No precipitation,6,,,,
02.02.2020 20:00,5.7,766.8,769.4,1.3,72,Wind blowing from the north-northwest,1,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.5,13.9,,,2500 or more  or no clouds.,,,8.0,0.9,No precipitation,12,,,,
02.02.2020 17:00,12.1,765.5,768.1,,41,Wind blowing from the west-northwest,2,,6,20–30%., ,,,1.5,13.9,,,2500 or more  or no clouds.,,,19.0,-0.7,No precipitation,6,,,,
02.02.2020 14:00,13.1,765.7,768.3,-1.5,39,Wind blowing from the west-southwest,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.5,13.6,,,2500 or more  or no clouds.,,,18.0,-0.5,No precipitation,12,,,,
02.02.2020 11:00,11.3,767.2,769.9,,47,Wind blowing from the east,3,,6,90  or more  but not 100%, ,,,1.5,13.6,,,2500 or more  or no clouds.,,,14.0,0.4,No precipitation,6,,,,
02.02.2020 08:00,5.0,767.1,769.7,0.8,73,Wind blowing from the east-northeast,4,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,13.6,,,2500 or more  or no clouds.,,,9.0,0.6,No precipitation,12,,,,
02.02.2020 05:00,1.7,766.3,769.0,,82,Wind blowing from the east,2,,6,, ,,,-1.5,13.6,,,,,,7.0,-1.0,No precipitation,6,,,,
02.02.2020 02:00,4.8,766.9,769.6,-0.3,69,Wind blowing from the east,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,13.6,,,2500 or more  or no clouds.,,,9.0,-0.4,No precipitation,12,,,,
01.02.2020 23:00,6.0,767.2,769.8,,71,Wind blowing from the east-northeast,4,,6,, ,,,-1.5,13.6,,,,,,7.0,1.1,No precipitation,6,,,,
01.02.2020 20:00,7.4,766.9,769.6,0.9,64,Wind blowing from the east-northeast,3,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,13.6,,,2500 or more  or no clouds.,,,10.0,1.0,No precipitation,12,,,,
01.02.2020 17:00,11.7,766.0,768.7,,45,Wind blowing from the east,3,,6,90  or more  but not 100%, ,,,-1.5,13.6,,,2500 or more  or no clouds.,,,14.0,0.2,No precipitation,6,,,,
01.02.2020 14:00,13.5,766.1,768.7,-2.1,36,Wind blowing from the east,4,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,13.5,,,2500 or more  or no clouds.,,,15.0,-1.3,No precipitation,12,,,,
01.02.2020 11:00,10.3,768.2,770.8,,50,Wind blowing from the east,2,,3,90  or more  but not 100%, ,,,-1.5,12.2,,,2500 or more  or no clouds.,,,9.0,0.1,No precipitation,6,,,,
01.02.2020 08:00,0.3,767.8,770.5,1.3,86,Wind blowing from the east,2,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,12.2,,,2500 or more  or no clouds.,,,6.0,-1.8,No precipitation,12,,,,
01.02.2020 05:00,-0.7,766.5,769.1,,83,Wind blowing from the east,1,,2,, ,,,-3.2,12.2,,,,,,7.0,-3.2,No precipitation,6,,,,
01.02.2020 02:00,1.2,766.6,769.3,-0.2,76,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,12.2,,,2500 or more  or no clouds.,,,8.0,-2.6,No precipitation,12,,,,
31.01.2020 23:00,2.9,766.8,769.4,,71,Wind blowing from the east,2,,,, ,,,-3.2,12.2,,,,,,9.0,-2.0,No precipitation,6,,,,
31.01.2020 20:00,4.5,766.4,769.1,0.7,67,Wind blowing from the east-southeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,12.2,,,,,,8.0,-1.1,No precipitation,12,,,,
31.01.2020 17:00,10.8,765.7,768.3,,41,Wind blowing from the west-southwest,2,,5,no clouds, ,,,-3.2,12.2,,,,,,13.0,-1.9,No precipitation,6,,,,
31.01.2020 14:00,11.4,766.0,768.7,-2.1,41,Wind blowing from the south-west,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,11.6,,,,,,12.0,-1.4,No precipitation,12,,,,
31.01.2020 11:00,7.7,768.1,770.7,,56,Wind blowing from the south-southwest,3,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,8.6,,,,,,6.0,-0.5,No precipitation,6,,,,
31.01.2020 08:00,-1.9,767.8,770.5,1.1,97,Wind blowing from the east-northeast,1,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,8.6,,,,,,3.7,-2.3,No precipitation,12,,,,
31.01.2020 05:00,-2.7,766.7,769.4,,97,Wind blowing from the east-southeast,1,,,,Mist. ,,,-2.8,8.6,,,,,,2.6,-3.1,No precipitation,6,,,,
31.01.2020 02:00,-2.0,767.2,769.8,-0.2,97,Wind blowing from the east,0,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,8.6,,,2500 or more  or no clouds.,,,2.1,-2.4,No precipitation,12,,,,
30.01.2020 23:00,-0.7,767.4,770.1,,95,Wind blowing from the west-southwest,1,,9,,Mist. ,,,-0.8,8.6,,,,,,2.6,-1.4,No precipitation,6,,,,
30.01.2020 20:00,2.9,766.9,769.6,0.6,78,Wind blowing from the west-northwest,1,,9,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,8.6,,,,,,4.3,-0.6,No precipitation,12,,,,
30.01.2020 17:00,7.2,766.3,768.9,,56,Wind blowing from the west-northwest,3,,9,no clouds, ,,,-0.8,8.6,,,,,,7.0,-1.2,No precipitation,6,,,,
30.01.2020 14:00,8.1,766.4,769.0,-1.7,49,Wind blowing from the north-west,5,,8,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,8.3,,,,,,5.0,-2.0,No precipitation,12,,,,
30.01.2020 11:00,5.2,768.1,770.7,,69,Wind blowing from the west,3,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,8.2,,,,,,3.7,0.0,No precipitation,6,,,,
30.01.2020 08:00,0.0,767.2,769.9,1.1,91,Wind blowing from the west,2,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,8.2,,,,,,2.3,-1.3,No precipitation,12,,,,
30.01.2020 05:00,-0.2,766.1,768.7,,93,Wind blowing from the west,2,,4,,Mist. ,,,-1.5,8.2,,,,,,2.4,-1.2,No precipitation,6,,,,
30.01.2020 02:00,0.4,766.5,769.1,0.0,92,Wind blowing from the west-southwest,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,8.2,,,2500 or more  or no clouds.,,,2.9,-0.7,No precipitation,12,,,,
29.01.2020 23:00,2.2,766.5,769.1,,90,Wind blowing from the west,2,,4,,Mist. ,,,-1.5,8.2,,,,,,3.8,0.7,No precipitation,6,,,,
29.01.2020 20:00,4.6,766.4,769.1,1.0,77,Wind blowing from the north-west,2,,4,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,8.2,,,2500 or more  or no clouds.,,,5.0,0.9,No precipitation,12,,,,
29.01.2020 17:00,6.9,765.4,768.1,,63,Wind blowing from the west-northwest,2,,4,20–30%., ,,,-1.5,8.2,,,2500 or more  or no clouds.,,,8.0,0.3,No precipitation,6,,,,
29.01.2020 14:00,7.7,765.6,768.2,-1.7,55,Wind blowing from the west,2,,4,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,8.2,,,2500 or more  or no clouds.,,,9.0,-0.8,No precipitation,12,,,,
29.01.2020 11:00,5.3,767.3,769.9,,74,Wind blowing from the west,2,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,8.2,,,2500 or more  or no clouds.,,,5.0,1.0,No precipitation,6,,,,
29.01.2020 08:00,-0.8,766.9,769.6,0.8,99,Wind blowing from the west-southwest,1,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,8.2,,,2500 or more  or no clouds.,,,1.4,-0.9,No precipitation,12,,,,
