Local time in Naqu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
06.02.2020 11:00,-14.4,437.8,771.8,,36,Wind blowing from the north-northeast,1,,6,, ,,,-21.5,-5.3,,,,,,16.0,-26.2,No precipitation,6,,,,
06.02.2020 08:00,-20.7,437.3,774.7,,51,Wind blowing from the north-northeast,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-5.3,,,,,,30.0,-28.2,No precipitation,12,,,,
06.02.2020 05:00,-17.1,437.3,769.9,,44,Wind blowing from the south-east,1,,12,, ,,,-20.6,-5.3,,,,,,30.0,-26.5,No precipitation,6,,,,
06.02.2020 02:00,-15.4,437.6,769.5,0.5,37,Wind blowing from the north-west,1,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-5.3,,,2500 or more  or no clouds.,,,30.0,-26.8,No precipitation,12,,,,
05.02.2020 23:00,-10.8,437.1,771.5,,28,Wind blowing from the west,3,,12,, ,,,-20.6,-5.3,,,,,,30.0,-25.8,No precipitation,6,,,,
05.02.2020 20:00,-9.3,435.6,770.9,1.5,22,Wind blowing from the north-west,4,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-5.3,,,2500 or more  or no clouds.,,,30.0,-27.1,No precipitation,12,,,,
05.02.2020 17:00,-6.9,434.1,765.0,,18,Wind blowing from the west-northwest,4,,12,90  or more  but not 100%, ,,,-20.6,-1.8,,,,,,30.0,-27.3,No precipitation,6,,,,
05.02.2020 14:00,-7.4,434.3,763.1,-0.7,16,Wind blowing from the west,6,,10,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-1.8,,,1500-2000,,,30.0,-29.0,No precipitation,12,,,,
05.02.2020 11:00,-15.5,435.0,769.0,,35,Wind blowing from the north-east,1,,4,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.6,-1.8,,,1500-2000,,,3.8,-27.5,No precipitation,6,,,,
05.02.2020 08:00,-19.7,434.3,765.4,,39,Wind blowing from the north,2,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.5,-1.8,,,1500-2000,,,15.0,-30.1,No precipitation,12,,,,
05.02.2020 05:00,-17.9,433.8,760.8,,33,Wind blowing from the east-northeast,1,,12,, ,,,-23.5,-1.8,,,,,,29.0,-30.3,No precipitation,6,,,,
05.02.2020 02:00,-14.7,434.5,762.1,-0.4,28,Wind blowing from the south-southeast,1,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-1.8,,,2500 or more  or no clouds.,,,16.0,-29.2,No precipitation,12,,,,
04.02.2020 23:00,-12.4,434.9,768.5,,19,Wind blowing from the north-east,1,,12,, ,,,,-1.8,,,,,,17.0,-31.3,No precipitation,6,,,,
04.02.2020 20:00,-5.2,434.6,768.2,-0.3,7,Wind blowing from the west,2,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.5,-1.8,,,,,,19.0,-35.8,No precipitation,12,,,,
04.02.2020 17:00,-2.2,434.9,765.1,,8,Wind blowing from the south-west,5,,10,no clouds, ,,,-23.5,-1.8,,,,,,30.0,-32.1,No precipitation,6,,,,
04.02.2020 14:00,-5.6,437.1,769.3,-1.5,16,Wind blowing from the west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.5,-3.7,,,,,,23.0,-27.5,No precipitation,12,,,,
04.02.2020 11:00,-15.1,438.6,776.3,,28,Wind blowing from the north-east,1,,4,no clouds, ,,,-23.5,-3.7,,,,,,13.0,-29.5,No precipitation,6,,,,
04.02.2020 08:00,-22.6,437.9,777.6,-0.1,44,Wind blowing from the north-northeast,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.6,-3.7,,,,,,30.0,-31.5,No precipitation,12,,,,
04.02.2020 05:00,-21.0,438.0,772.6,,39,Wind blowing from the north-northeast,1,,14,, ,,,-23.6,-3.7,,,,,,30.0,-31.3,No precipitation,6,,,,
04.02.2020 02:00,-17.9,438.8,773.2,-0.1,33,Wind blowing from the north,1,,14,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.6,-3.7,,,2500 or more  or no clouds.,,,8.0,-30.3,No precipitation,12,,,,
03.02.2020 23:00,-14.0,438.9,777.7,,26,Wind blowing from the south-southeast,2,,14,, ,,,-23.6,-3.7,,,,,,12.0,-29.4,No precipitation,6,,,,
03.02.2020 20:00,-9.5,437.8,777.8,0.6,14,Wind blowing from the north-west,4,,14,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.6,-3.7,,,,,,30.0,-32.1,No precipitation,12,,,,
03.02.2020 17:00,-4.8,437.2,771.9,,9,Wind blowing from the west-northwest,6,,,70 – 80%., ,,,-23.6,-4.0,,,1500-2000,,,30.0,-32.9,No precipitation,6,,,,
03.02.2020 14:00,-7.0,438.5,773.5,,18,Wind blowing from the west-southwest,2,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.6,-6.9,,,1500-2000,,,30.0,-27.4,No precipitation,12,,,,
03.02.2020 11:00,-16.1,439.5,780.2,,44,Wind blowing from the east,1,,3,, ,,,-23.6,-7.6,,,,,,14.0,-25.5,No precipitation,6,,,,
03.02.2020 08:00,-23.1,438.9,781.5,0.1,61,Wind blowing from the north-east,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.1,-7.6,,,,,,30.0,-28.5,No precipitation,12,,,,
03.02.2020 05:00,-21.8,438.8,778.0,,56,Wind blowing from the east-northeast,1,,13,, ,,,-21.8,-7.6,,,,,,30.0,-28.2,No precipitation,6,,,,
03.02.2020 02:00,-18.9,439.4,776.9,,50,Wind blowing from the south-east,1,,13,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-7.6,,,2500 or more  or no clouds.,,,30.0,-26.7,No precipitation,12,,,,
02.02.2020 23:00,-15.8,439.5,777.0,,40,Wind blowing from the south-southeast,1,,13,, ,,,-15.8,-7.6,,,,,,20.0,-26.3,No precipitation,6,,,,
02.02.2020 20:00,-11.6,438.4,773.0,1.4,29,Wind blowing from the north-west,4,,13,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-7.6,,,1500-2000,,,30.0,-26.1,Trace of precipitation,12,,,,
02.02.2020 17:00,-8.9,437.0,766.6,,23,Wind blowing from the north-west,7,,13,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-2.3,,,1500-2000,,,30.0,-26.3,No precipitation,6,,,,
02.02.2020 14:00,-9.2,436.6,766.0,-0.2,38,Wind blowing from the west,2,,9,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,,,,1500-2000,,,30.0,-20.9,Trace of precipitation,12,,,,
02.02.2020 11:00,-12.1,436.8,767.7,,57,Wind blowing from the west-northwest,3,,8,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,,,,,,,6.0,-18.9,No precipitation,6,,,,
02.02.2020 08:00,-13.8,435.1,763.9,1.2,32,Wind blowing from the west-southwest,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.3,,,2500 or more  or no clouds.,,,30.0,-27.0,No precipitation,12,,,,
02.02.2020 05:00,-11.7,433.9,756.5,,24,Wind blowing from the north-west,2,,12,, ,,,-23.3,-2.3,,,,,,30.0,-28.2,No precipitation,6,,,,
02.02.2020 02:00,-11.3,433.8,757.7,,27,Wind blowing from the west,1,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.3,,,2500 or more  or no clouds.,,,30.0,-26.6,No precipitation,12,,,,
01.02.2020 23:00,-10.3,433.7,765.4,,23,Wind blowing from the north,1,,12,, ,,,-23.3,-2.3,,,,,,30.0,-27.5,No precipitation,6,,,,
01.02.2020 20:00,-7.5,432.8,766.7,,18,Wind blowing from the north,3,,12,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.3,-2.3,,,1500-2000,,,29.0,-27.8,No precipitation,12,,,,
01.02.2020 17:00,-2.7,432.3,760.3,,7,Wind blowing from the west,5,,11,70 – 80%., ,,,-23.3,-2.4,,,1500-2000,,,30.0,-33.9,No precipitation,6,,,,
01.02.2020 14:00,-5.0,434.3,763.6,-1.6,12,Wind blowing from the north-northwest,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.3,-4.3,,,1500-2000,,,22.0,-30.1,No precipitation,12,,,,
01.02.2020 11:00,-16.1,435.9,771.9,,37,Wind blowing from the north-east,1,,4,, ,,,-23.3,-4.3,,,,,,15.0,-27.4,No precipitation,6,,,,
01.02.2020 08:00,-22.4,435.5,772.9,,47,Wind blowing from the north-northeast,2,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-4.3,,,2000-2500,,,30.0,-30.7,No precipitation,12,,,,
01.02.2020 05:00,-20.4,435.3,767.2,,42,Wind blowing from the north-northeast,1,,14,, ,,,-20.4,-4.3,,,,,,30.0,-30.0,No precipitation,6,,,,
01.02.2020 02:00,-17.8,435.9,767.8,,36,Wind blowing from the north-northeast,2,,16,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.8,-4.3,,,2500 or more  or no clouds.,,,20.0,-29.3,No precipitation,12,,,,
31.01.2020 23:00,-13.3,436.2,767.5,,27,Wind blowing from the south-west,2,,16,, ,,,-16.7,-4.3,,,,,,9.0,-28.4,No precipitation,6,,,,
31.01.2020 20:00,-9.2,435.3,767.3,0.3,11,Wind blowing from the north-west,4,,16,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.7,-4.3,,,,,,28.0,-34.3,No precipitation,12,,,,
31.01.2020 17:00,-4.6,435.0,760.7,,8,Wind blowing from the west,6,,16,20–30%., ,,,-16.7,-2.3,,,1500-2000,,,30.0,-34.0,No precipitation,6,,,,
31.01.2020 14:00,-6.8,435.7,763.2,-0.1,16,Wind blowing from the west,7,,15,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.7,-1.8,,,1500-2000,,,30.0,-28.5,No precipitation,12,,,,
31.01.2020 11:00,-10.1,435.8,764.8,,35,Wind blowing from the south-southwest,2,,3,20–30%., ,,,-16.7,-1.8,,,2000-2500,,,15.0,-22.7,No precipitation,6,,,,
31.01.2020 08:00,-16.0,434.6,765.9,,55,Wind blowing from the north-northeast,1,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-1.8,,,2500 or more  or no clouds.,,,30.0,-23.0,No precipitation,12,,,,
31.01.2020 05:00,-12.9,433.9,757.4,,46,Wind blowing from the north-east,1,,11,, ,,,-14.1,-1.8,,,,,,30.0,-22.1,No precipitation,6,,,,
31.01.2020 02:00,-12.2,434.3,759.0,-0.1,44,Wind blowing from the north,2,,15,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-1.8,,,2500 or more  or no clouds.,,,30.0,-22.0,No precipitation,12,,,,
30.01.2020 23:00,-10.8,434.4,761.4,,39,Wind blowing from the east-southeast,1,,15,, ,,,-14.1,-1.8,,,,,,26.0,-22.1,No precipitation,6,,,,
30.01.2020 20:00,-8.9,433.3,761.5,0.5,37,Wind blowing from the north,3,,15,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-1.8,,,2500 or more  or no clouds.,,,30.0,-21.0,No precipitation,12,,,,
30.01.2020 17:00,-2.7,432.8,754.2,,15,Wind blowing from the west,4,,15,, ,,,-14.1,-0.3,,,,,,30.0,-25.8,No precipitation,6,,,,
30.01.2020 14:00,-4.6,434.1,757.1,-1.3,20,Wind blowing from the west-northwest,4,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-0.3,,,1500-2000,,,30.0,-24.2,No precipitation,12,,,,
30.01.2020 11:00,-8.9,435.4,761.2,,36,Wind blowing from the south-west,2,,5,, ,,,-14.7,-0.3,,,,,,13.0,-21.3,No precipitation,6,,,,
30.01.2020 08:00,-13.4,434.7,760.9,,51,Wind blowing from the north,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-0.3,,,1500-2000,,,30.0,-21.4,No precipitation,12,,,,
30.01.2020 05:00,-11.2,434.6,756.2,,45,Wind blowing from the east-southeast,1,,7,, ,,,-21.5,-0.3,,,,,,30.0,-20.8,No precipitation,6,,,,
30.01.2020 02:00,-10.1,435.2,760.5,-0.3,39,Wind blowing from the east-northeast,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-0.3,,,2500 or more  or no clouds.,,,30.0,-21.4,No precipitation,12,,,,
29.01.2020 23:00,-8.2,435.5,765.4,,34,Wind blowing from the north-northeast,2,,8,, ,,,-21.5,-0.3,,,,,,30.0,-21.3,No precipitation,6,,,,
29.01.2020 20:00,-5.0,434.6,766.8,,27,Wind blowing from the north,3,,8,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-0.3,,,1500-2000,,,30.0,-21.1,No precipitation,12,,,,
29.01.2020 17:00,-1.3,435.2,763.3,,17,Wind blowing from the north-west,3,,8,40%., ,,,-21.5,-0.8,,,1500-2000,,,30.0,-23.2,No precipitation,6,,,,
29.01.2020 14:00,-6.6,437.4,769.4,-1.2,31,Wind blowing from the west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-4.3,,,,,,30.0,-20.9,No precipitation,12,,,,
29.01.2020 11:00,-14.2,438.6,775.0,,51,Wind blowing from the north-northwest,1,,4,no clouds, ,,,-21.5,-4.3,,,,,,8.0,-22.1,No precipitation,6,,,,
29.01.2020 08:00,-21.1,437.9,775.6,0.5,65,Wind blowing from the north-east,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-4.3,,,,,,26.0,-25.9,No precipitation,12,,,,
29.01.2020 05:00,-19.1,437.4,770.3,,62,Wind blowing from the north-northeast,1,,,, ,,,-19.9,-4.3,,,,,,30.0,-24.6,No precipitation,6,,,,
29.01.2020 02:00,-16.6,437.9,769.8,-0.1,56,Wind blowing from the north-east,2,,13,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.3,,,2500 or more  or no clouds.,,,30.0,-23.3,No precipitation,12,,,,
28.01.2020 23:00,-13.3,438.0,773.8,,58,Wind blowing from the north-northeast,1,,,, ,,,-19.9,-4.3,,,,,,8.0,-19.8,No precipitation,6,,,,
28.01.2020 20:00,-8.7,437.0,772.9,0.5,37,Wind blowing from the north-northeast,1,,13,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Rain.,-19.9,-4.3,,,,,,21.0,-20.8,No precipitation,12,,,,
28.01.2020 17:00,-5.1,436.5,768.1,,32,Wind blowing from the west,6,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Rain.,-19.9,-4.3,,,,,,30.0,-19.2,No precipitation,6,,,,
28.01.2020 14:00,-5.9,436.7,768.1,-0.3,25,Wind blowing from the west-northwest,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.3,,,2500 or more  or no clouds.,,,30.0,-22.8,No precipitation,12,,,,
