Local time in Aral,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
05.02.2020 05:00,-9.8,678.1,769.7,,72,Calm  no wind,0,,,, ,,,-10.2,6.2,,,,,,12.0,-13.9,No precipitation,6,,,,
05.02.2020 02:00,-7.7,678.4,769.7,,67,Wind blowing from the east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,6.2,,,2500 or more  or no clouds.,,,16.0,-12.8,No precipitation,12,,,,
04.02.2020 20:00,2.5,677.5,769.4,0.5,30,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,6.2,,,2500 or more  or no clouds.,,,24.0,-13.3,No precipitation,12,,,,
04.02.2020 17:00,5.3,677.0,768.4,,24,Wind blowing from the north-east,2,,4,, ,,,-10.2,7.1,,,,,,25.0,-13.6,No precipitation,6,,,,
04.02.2020 14:00,5.0,678.3,769.7,-0.3,25,Wind blowing from the south-southwest,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,7.3,,,2500 or more  or no clouds.,,,21.0,-13.4,No precipitation,12,,,,
04.02.2020 11:00,-7.3,678.6,771.8,,72,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,,,,,,,6.0,-11.5,No precipitation,6,,,,
04.02.2020 08:00,-9.6,677.5,769.6,0.3,74,Wind blowing from the east,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,7.3,,,2500 or more  or no clouds.,,,14.0,-13.5,No precipitation,12,,,,
04.02.2020 05:00,-9.8,677.2,768.4,,71,Calm  no wind,0,,,, ,,,-10.5,7.3,,,,,,12.0,-14.2,No precipitation,6,,,,
04.02.2020 02:00,-8.5,677.3,768.8,,59,Wind blowing from the east-northeast,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,7.3,,,2500 or more  or no clouds.,,,17.0,-15.1,No precipitation,12,,,,
03.02.2020 20:00,1.0,676.3,768.2,-0.3,28,Wind blowing from the west-northwest,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,7.3,,,2500 or more  or no clouds.,,,25.0,-15.5,No precipitation,12,,,,
03.02.2020 17:00,6.7,676.6,767.5,,21,Wind blowing from the south-southwest,2,,5,, ,,,-10.5,7.3,,,,,,27.0,-14.1,No precipitation,6,,,,
03.02.2020 14:00,3.8,678.4,769.6,,26,Wind blowing from the west-southwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,6.4,,,2500 or more  or no clouds.,,,28.0,-13.9,No precipitation,12,,,,
03.02.2020 11:00,-4.0,678.8,771.4,,44,Wind blowing from the south,1,,5,, ,,,-10.5,,,,,,,24.0,-14.7,No precipitation,6,,,,
03.02.2020 08:00,-9.1,678.1,770.2,-0.5,61,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,6.4,,,2500 or more  or no clouds.,,,26.0,-15.4,No precipitation,12,,,,
03.02.2020 05:00,-9.2,678.6,769.9,,64,Wind blowing from the west-northwest,1,,4,, ,,,-12.5,6.4,,,,,,23.0,-14.9,No precipitation,6,,,,
03.02.2020 02:00,-6.1,679.0,770.2,,47,Wind blowing from the west-southwest,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,6.4,,,2500 or more  or no clouds.,,,26.0,-15.6,No precipitation,12,,,,
02.02.2020 20:00,1.4,678.9,771.6,-0.6,31,Wind blowing from the south-southwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,6.4,,,2500 or more  or no clouds.,,,27.0,-13.9,No precipitation,12,,,,
02.02.2020 17:00,6.2,679.5,770.0,,22,Wind blowing from the south-west,2,,6,, ,,,-12.5,6.4,,,,,,30.0,-13.9,No precipitation,6,,,,
02.02.2020 14:00,4.1,681.1,772.1,-0.7,28,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,5.9,,,2500 or more  or no clouds.,,,22.0,-12.8,No precipitation,12,,,,
02.02.2020 11:00,-7.9,681.8,775.3,,88,Wind blowing from the north-east,0,,4,, ,,,-12.5,5.9,,,,,,9.0,-9.5,No precipitation,6,,,,
02.02.2020 08:00,-11.7,681.1,774.2,-0.2,81,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,5.9,,,2500 or more  or no clouds.,,,9.0,-14.3,No precipitation,12,,,,
02.02.2020 05:00,-3.7,681.3,772.1,,47,Wind blowing from the south-southeast,2,,4,, ,,,-13.3,5.9,,,,,,21.0,-13.4,No precipitation,6,,,,
02.02.2020 02:00,-3.0,682.0,773.4,,48,Wind blowing from the south-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,5.9,,,2500 or more  or no clouds.,,,21.0,-12.7,No precipitation,12,,,,
01.02.2020 20:00,0.9,681.4,774.6,0.1,35,Wind blowing from the south-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,5.9,,,2500 or more  or no clouds.,,,23.0,-12.8,No precipitation,12,,,,
01.02.2020 17:00,5.7,681.3,773.5,,26,Wind blowing from the south-east,1,,4,, ,,,-13.3,5.9,,,,,,21.0,-12.3,No precipitation,6,,,,
01.02.2020 14:00,2.5,682.6,775.0,0.2,34,Wind blowing from the south-southwest,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,5.6,,,2500 or more  or no clouds.,,,19.0,-11.8,No precipitation,12,,,,
01.02.2020 11:00,-8.5,682.4,776.5,,91,Wind blowing from the east-northeast,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,,,,,,,5.0,-9.7,No precipitation,6,,,,
01.02.2020 08:00,-12.4,681.2,774.4,0.3,85,Wind blowing from the west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,5.6,,,2500 or more  or no clouds.,,,8.0,-14.4,No precipitation,12,,,,
01.02.2020 05:00,-11.4,680.9,773.2,,79,Calm  no wind,0,,,,Mist. ,,,-12.9,5.6,,,,,,6.0,-14.3,No precipitation,6,,,,
01.02.2020 02:00,-8.3,681.0,773.1,,63,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,5.6,,,2500 or more  or no clouds.,,,12.0,-14.1,No precipitation,12,,,,
31.01.2020 20:00,1.3,679.5,772.3,-0.1,36,Wind blowing from the east-southeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,5.6,,,2500 or more  or no clouds.,,,23.0,-12.1,No precipitation,12,,,,
31.01.2020 17:00,5.3,679.6,771.5,,27,Wind blowing from the south-southwest,1,,4,, ,,,-12.9,5.8,,,,,,22.0,-12.2,No precipitation,6,,,,
31.01.2020 14:00,2.7,680.7,772.9,-0.2,33,Wind blowing from the south-west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,5.8,,,2500 or more  or no clouds.,,,22.0,-12.0,No precipitation,12,,,,
31.01.2020 11:00,-9.4,680.9,775.0,,89,Calm  no wind,0,,,, ,,,-12.9,,,,,,,9.0,-10.9,No precipitation,6,,,,
31.01.2020 08:00,-12.1,679.6,772.5,,83,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,5.8,,,2500 or more  or no clouds.,,,9.0,-14.4,No precipitation,12,,,,
31.01.2020 05:00,-10.9,679.3,771.2,,78,Wind blowing from the west-northwest,1,,4,, ,,,-11.5,5.8,,,,,,10.0,-14.1,No precipitation,6,,,,
31.01.2020 02:00,-9.1,679.8,771.9,,70,Wind blowing from the east-northeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.5,5.8,,,2500 or more  or no clouds.,,,5.0,-13.7,No precipitation,12,,,,
30.01.2020 20:00,0.9,679.0,771.6,-0.3,36,Wind blowing from the east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.5,5.8,,,2500 or more  or no clouds.,,,23.0,-12.5,No precipitation,12,,,,
30.01.2020 17:00,5.7,679.3,770.9,,28,Wind blowing from the east-southeast,1,,3,, ,,,-11.5,5.7,,,,,,21.0,-11.4,No precipitation,6,,,,
30.01.2020 14:00,2.7,680.8,773.2,-0.3,34,Wind blowing from the west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.5,5.6,,,2500 or more  or no clouds.,,,21.0,-11.6,No precipitation,12,,,,
30.01.2020 11:00,-7.8,681.1,774.8,,81,Calm  no wind,0,,,, ,,,-11.5,,,,,,,14.0,-10.5,No precipitation,6,,,,
30.01.2020 08:00,-10.6,680.3,773.4,,75,Wind blowing from the south-west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,5.6,,,2500 or more  or no clouds.,,,17.0,-14.3,No precipitation,12,,,,
30.01.2020 05:00,-9.9,680.6,772.5,,69,Calm  no wind,0,,,, ,,,-13.3,5.6,,,,,,16.0,-14.5,No precipitation,6,,,,
30.01.2020 02:00,-9.4,680.9,773.2,,70,Wind blowing from the south-west,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,5.6,,,2500 or more  or no clouds.,,,9.0,-13.9,No precipitation,12,,,,
29.01.2020 20:00,-0.5,680.6,774.0,-0.2,43,Wind blowing from the south-west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,5.6,,,2500 or more  or no clouds.,,,19.0,-11.8,No precipitation,12,,,,
29.01.2020 17:00,5.3,680.8,772.9,,28,Wind blowing from the south,1,,4,, ,,,-13.3,5.5,,,,,,23.0,-11.7,No precipitation,6,,,,
29.01.2020 14:00,2.8,682.5,775.0,0.0,33,Wind blowing from the west-northwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,5.3,,,2500 or more  or no clouds.,,,24.0,-11.9,No precipitation,12,,,,
29.01.2020 11:00,-9.6,682.5,776.8,,87,Calm  no wind,0,,,, ,,,-13.3,,,,,,,9.0,-11.4,No precipitation,6,,,,
29.01.2020 08:00,-12.3,681.9,775.5,0.2,82,Wind blowing from the south-southwest,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,5.3,,,2500 or more  or no clouds.,,,11.0,-14.7,No precipitation,12,,,,
29.01.2020 05:00,-10.9,681.7,774.0,,75,Wind blowing from the east-northeast,1,,,, ,,,-12.5,5.3,,,,,,11.0,-14.5,No precipitation,6,,,,
29.01.2020 02:00,-9.6,681.8,774.5,,69,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,5.3,,,2500 or more  or no clouds.,,,15.0,-14.2,No precipitation,12,,,,
28.01.2020 20:00,-0.5,680.0,773.3,0.4,42,Wind blowing from the west-northwest,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,5.3,,,2500 or more  or no clouds.,,,24.0,-12.1,No precipitation,12,,,,
28.01.2020 17:00,4.9,679.6,771.6,,30,Wind blowing from the south-west,2,,4,, ,,,-12.5,5.3,,,,,,21.0,-11.2,No precipitation,6,,,,
28.01.2020 14:00,1.6,680.8,773.2,0.3,37,Wind blowing from the south-southwest,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,4.3,,,2500 or more  or no clouds.,,,21.0,-11.5,No precipitation,12,,,,
28.01.2020 11:00,-8.6,680.5,774.5,,87,Wind blowing from the west,1,,1,, ,,,-12.5,,,,,,,8.0,-10.4,No precipitation,6,,,,
28.01.2020 08:00,-12.2,679.3,772.5,0.3,85,Wind blowing from the west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,4.3,,,2500 or more  or no clouds.,,,9.0,-14.2,No precipitation,12,,,,
28.01.2020 05:00,-10.5,679.0,770.9,,80,Calm  no wind,0,,,, ,,,-12.1,4.3,,,,,,10.0,-13.3,No precipitation,6,,,,
28.01.2020 02:00,-9.2,679.1,771.2,,74,Wind blowing from the north-northeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,4.3,,,2500 or more  or no clouds.,,,13.0,-13.0,No precipitation,12,,,,
27.01.2020 20:00,-0.8,678.2,771.1,0.4,46,Wind blowing from the east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,4.3,,,2500 or more  or no clouds.,,,22.0,-11.2,No precipitation,12,,,,
27.01.2020 17:00,4.2,677.8,769.4,,33,Wind blowing from the south-southeast,2,,3,, ,,,-12.1,4.2,,,,,,20.0,-10.6,No precipitation,6,,,,
27.01.2020 14:00,2.4,679.3,771.1,-0.3,38,Wind blowing from the south-southwest,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,2.8,,,2500 or more  or no clouds.,,,22.0,-10.5,No precipitation,12,,,,
27.01.2020 11:00,-8.5,679.6,772.7,,83,Wind blowing from the west-northwest,0,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,,,,,,,5.0,-10.9,No precipitation,6,,,,
27.01.2020 08:00,-11.0,678.4,771.4,-0.4,78,Wind blowing from the south-southwest,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,2.8,,,2500 or more  or no clouds.,,,11.0,-14.1,No precipitation,12,,,,
27.01.2020 05:00,-9.7,678.8,771.0,,77,Wind blowing from the east-northeast,0,,3,, ,,,-12.3,2.8,,,,,,11.0,-13.1,No precipitation,6,,,,
27.01.2020 02:00,-7.0,679.0,771.0,,69,Wind blowing from the north,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,2.8,,,2500 or more  or no clouds.,,,15.0,-11.7,No precipitation,12,,,,
26.01.2020 20:00,-1.0,678.2,771.3,-0.2,46,Wind blowing from the north,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,2.8,,,2500 or more  or no clouds.,,,18.0,-11.2,No precipitation,12,,,,
26.01.2020 17:00,2.4,678.4,770.7,,37,Wind blowing from the north,2,,4,, ,,,-12.3,3.1,,,,,,20.0,-10.8,No precipitation,6,,,,
26.01.2020 14:00,0.8,679.8,772.1,-0.1,44,Wind blowing from the south-west,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,3.1,,,2500 or more  or no clouds.,,,20.0,-10.1,No precipitation,12,,,,
