Local time in Huma,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
05.02.2020 20:00,-28.2,754.9,773.4,-0.3,71,Wind blowing from the south-east,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.2,-16.8,,,,,,4.9,-31.8,No precipitation,12,,,,
05.02.2020 17:00,-24.0,755.2,773.5,,57,Wind blowing from the south-southwest,2,,8,no clouds, ,,,-24.5,-16.8,,,,,,30.0,-30.1,No precipitation,6,,,,
05.02.2020 14:00,-17.0,755.1,773.1,,43,Wind blowing from the north,5,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.5,-17.0,,,,,,30.0,-26.6,No precipitation,12,,,,
05.02.2020 11:00,-19.4,756.1,774.2,,46,Wind blowing from the north,3,,9,no clouds, ,,,-26.1,-19.0,,,,,,30.0,-28.1,No precipitation,6,,,,
05.02.2020 08:00,-24.4,756.4,774.7,0.5,52,Wind blowing from the north,3,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-19.0,,,2500 or more  or no clouds.,,,27.0,-31.5,No precipitation,12,,,,
05.02.2020 05:00,-23.5,755.9,774.1,,52,Wind blowing from the north-northwest,4,,9,, ,,,,-19.0,,,,,,30.0,-30.6,No precipitation,6,,,,
05.02.2020 02:00,-22.1,755.5,773.6,,49,Wind blowing from the north-northwest,5,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-19.0,,,2500 or more  or no clouds.,,,30.0,-29.9,No precipitation,12,,,,
04.02.2020 23:00,-21.2,755.0,773.3,,48,Wind blowing from the north-west,5,,,, ,,,-34.6,-19.0,,,,,,30.0,-29.3,No precipitation,6,,,,
04.02.2020 20:00,-20.0,754.6,773.1,1.1,63,Wind blowing from the north-northwest,4,,8,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-34.6,-19.0,,,2500 or more  or no clouds.,,,30.0,-25.2,Trace of precipitation,12,,,,
04.02.2020 17:00,-19.3,753.5,772.0,,67,Wind blowing from the north-west,5,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-34.6,-19.0,,,2500 or more  or no clouds.,,,8.0,-23.9,No precipitation,6,,,,
04.02.2020 14:00,-19.8,752.7,771.1,,61,Wind blowing from the north,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-34.6,-19.1,,,2500 or more  or no clouds.,,,30.0,-25.4,0.1,12,,,,
04.02.2020 11:00,-26.2,752.7,771.2,,74,Wind blowing from the north-northwest,1,,2,90  or more  but not 100%, ,,,-34.6,-19.9,,,,,,21.0,-29.5,0.1,6,,,,
04.02.2020 08:00,-31.5,752.2,770.8,1.3,77,Wind blowing from the west-southwest,1,,2,20–30%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-34.6,-19.9,,,2500 or more  or no clouds.,,,13.0,-34.2,0.3,12,,,,
04.02.2020 05:00,-33.6,750.9,769.4,,73,Wind blowing from the west-southwest,1,,3,,Intermittent fall of snowflakes  slight at time of observation. ,,,-34.6,-19.9,,,,,,3.3,-36.8,0.2,6,,,,
04.02.2020 02:00,-31.2,750.2,768.5,,74,Wind blowing from the north-east,1,,,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.3,-19.9,,,2500 or more  or no clouds.,,,23.0,-34.3,0.5,12,,,,
03.02.2020 23:00,-29.7,749.8,768.2,,74,Wind blowing from the south-southwest,0,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-32.3,-19.9,,,,,,11.0,-32.9,0.2,6,,,,
03.02.2020 20:00,-26.2,749.2,767.7,0.9,78,Wind blowing from the north-east,0,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.3,-17.7,,,2500 or more  or no clouds.,,,11.0,-28.9,0.3,12,,,,
03.02.2020 17:00,-23.9,748.3,766.6,,78,Wind blowing from the west-southwest,2,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.3,-17.5,,,2500 or more  or no clouds.,,,16.0,-26.6,0.1,6,,,,
03.02.2020 14:00,-20.2,747.1,765.1,0.2,67,Wind blowing from the north-northwest,0,,3,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.3,-14.2,,,2500 or more  or no clouds.,,,6.0,-24.7,Trace of precipitation,12,,,,
03.02.2020 11:00,-26.0,746.9,765.1,,69,Calm  no wind,0,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.3,-14.2,,,2500 or more  or no clouds.,,,12.0,-30.0,No precipitation,6,,,,
03.02.2020 08:00,-29.8,746.8,764.9,0.4,75,Wind blowing from the south,1,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.3,-14.2,,,2500 or more  or no clouds.,,,4.0,-32.8,0.1,12,,,,
03.02.2020 05:00,-29.2,746.4,764.5,,77,Wind blowing from the south-east,2,,6,,Intermittent fall of snowflakes  slight at time of observation. ,,,-30.0,-14.2,,,,,,13.0,-32.0,No precipitation,6,,,,
03.02.2020 02:00,-25.5,746.9,764.7,-0.3,64,Wind blowing from the south,1,,,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-14.2,,,2500 or more  or no clouds.,,,27.0,-30.3,0.3,12,,,,
02.02.2020 23:00,-23.7,747.2,765.1,,77,Wind blowing from the west,2,,,, ,,,-28.9,-14.2,,,,,,30.0,-26.6,0.3,6,,,,
02.02.2020 20:00,-17.7,747.5,765.6,0.4,68,Wind blowing from the north-west,4,,10,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-14.2,,,2500 or more  or no clouds.,,,21.0,-22.3,0.2,12,,,,
02.02.2020 17:00,-19.0,747.1,765.0,,79,Wind blowing from the north-west,2,,,40%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-14.2,,,2500 or more  or no clouds.,,,14.0,-21.7,No precipitation,6,,,,
02.02.2020 14:00,-14.3,746.0,763.8,-0.2,56,Wind blowing from the west,5,,10,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-14.2,,,2500 or more  or no clouds.,,,24.0,-21.2,0.3,12,,,,
02.02.2020 11:00,-16.6,746.2,763.9,,68,Wind blowing from the north,2,,,70 – 80%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-14.2,,,2500 or more  or no clouds.,,,17.0,-21.1,0.1,6,,,,
02.02.2020 08:00,-28.5,746.2,764.2,0.6,75,Wind blowing from the south,0,,2,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-14.2,,,2500 or more  or no clouds.,,,5.0,-31.5,0.6,12,,,,
02.02.2020 05:00,-25.1,745.6,763.5,,75,Wind blowing from the west-southwest,1,,2,,Intermittent fall of snowflakes  slight at time of observation. ,,,-26.1,-14.2,,,,,,13.0,-28.2,0.2,6,,,,
02.02.2020 02:00,-25.8,746.0,763.8,0.0,78,Wind blowing from the south-southwest,1,,2,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.0,-14.2,,,2500 or more  or no clouds.,,,10.0,-28.5,0.9,12,,,,
01.02.2020 23:00,-23.3,746.0,763.8,,82,Wind blowing from the south-southeast,1,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-25.2,-14.2,,,,,,5.0,-25.5,0.5,6,,,,
01.02.2020 20:00,-20.1,746.5,764.3,,81,Wind blowing from the south-west,1,,2,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-14.2,,,2500 or more  or no clouds.,,,12.0,-22.5,2.0,12,,,,
01.02.2020 17:00,-17.6,746.4,764.2,,82,Wind blowing from the west-southwest,0,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-14.2,,,2500 or more  or no clouds.,,,9.0,-19.9,1.0,6,,,,
01.02.2020 14:00,-14.8,745.9,763.7,-0.9,76,Wind blowing from the north-west,1,,2,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-25.2,-11.4,,,2500 or more  or no clouds.,,,6.0,-18.2,2.0,12,,,,
01.02.2020 11:00,-16.8,746.8,764.5,,75,Calm  no wind,0,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-25.2,-11.4,,,2500 or more  or no clouds.,,,2.2,-20.3,1.0,6,,,,
01.02.2020 08:00,-19.6,747.4,765.1,,80,Calm  no wind,0,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-11.4,,,2500 or more  or no clouds.,,,3.9,-22.2,0.3,12,,,,
01.02.2020 05:00,-21.1,747.6,765.3,,79,Wind blowing from the west,0,,2,,Intermittent fall of snowflakes  slight at time of observation. ,,,-29.6,-11.4,,,,,,7.0,-23.8,No precipitation,6,,,,
01.02.2020 02:00,-24.0,748.2,765.9,-0.3,80,Wind blowing from the south-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.6,-11.4,,,2500 or more  or no clouds.,,,30.0,-26.5,No precipitation,12,,,,
31.01.2020 23:00,-19.6,748.5,766.3,,78,Wind blowing from the north-northwest,1,,,, ,,,-29.6,-11.4,,,,,,18.0,-22.5,No precipitation,6,,,,
31.01.2020 20:00,-17.4,748.6,766.6,,71,Wind blowing from the north-northwest,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.6,-11.4,,,2500 or more  or no clouds.,,,30.0,-21.4,No precipitation,12,,,,
31.01.2020 17:00,-14.9,748.3,766.3,,62,Wind blowing from the west-southwest,0,,4,90  or more  but not 100%, ,,,-29.6,-11.4,,,,,,30.0,-20.6,No precipitation,6,,,,
31.01.2020 14:00,-12.9,748.5,766.2,-1.3,60,Wind blowing from the south-west,2,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.6,-12.9,,,2500 or more  or no clouds.,,,30.0,-19.2,No precipitation,12,,,,
31.01.2020 11:00,-20.7,749.8,768.0,,76,Wind blowing from the south-southwest,2,,4,70 – 80%., ,,,-29.6,-15.8,,,2500 or more  or no clouds.,,,30.0,-23.8,No precipitation,6,,,,
31.01.2020 08:00,-26.3,750.1,768.4,0.1,77,Wind blowing from the south,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.4,-15.8,,,2500 or more  or no clouds.,,,5.0,-29.1,No precipitation,12,,,,
31.01.2020 05:00,-29.4,750.0,768.2,,73,Wind blowing from the south-southeast,1,,4,, ,,,-31.9,-15.8,,,,,,30.0,-32.7,No precipitation,6,,,,
31.01.2020 02:00,-23.6,750.6,768.5,-0.3,80,Wind blowing from the south,3,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.9,-15.8,,,2500 or more  or no clouds.,,,27.0,-26.1,No precipitation,12,,,,
30.01.2020 23:00,-27.4,750.9,769.2,,75,Wind blowing from the south,2,,,,Haze. ,,,-31.9,-15.8,,,,,,7.0,-30.5,No precipitation,6,,,,
30.01.2020 20:00,-23.3,751.5,769.9,-0.3,78,Wind blowing from the south,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.9,-15.8,,,,,,30.0,-26.1,No precipitation,12,,,,
30.01.2020 17:00,-19.1,751.8,770.1,,69,Wind blowing from the south,1,,3,60%., ,,,-31.9,-15.8,,,2500 or more  or no clouds.,,,1.9,-23.4,No precipitation,6,,,,
30.01.2020 14:00,-17.9,752.4,770.5,-2.0,66,Wind blowing from the south,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.9,,,,2500 or more  or no clouds.,,,11.0,-22.7,No precipitation,12,,,,
30.01.2020 11:00,-23.1,754.4,772.8,,78,Wind blowing from the south-southwest,1,,2,no clouds, ,,,-31.9,,,,,,,30.0,-25.9,No precipitation,6,,,,
30.01.2020 08:00,-31.4,755.1,773.7,-0.5,72,Wind blowing from the south-east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.9,,,,,,,17.0,-34.8,No precipitation,12,,,,
30.01.2020 05:00,-30.9,755.6,773.9,,73,Wind blowing from the south,0,,2,, ,,,-32.7,-10.7,,,,,,16.0,-34.2,No precipitation,6,,,,
30.01.2020 02:00,-28.8,756.5,774.5,-0.6,75,Wind blowing from the north-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.7,-10.7,,,2500 or more  or no clouds.,,,22.0,-31.8,No precipitation,12,,,,
29.01.2020 23:00,-27.0,757.1,775.4,,78,Wind blowing from the south,1,,,, ,,,-32.7,-10.7,,,,,,11.0,-29.7,No precipitation,6,,,,
29.01.2020 20:00,-24.0,757.6,776.2,-0.4,75,Wind blowing from the east,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.7,-10.7,,,,,,11.0,-27.2,No precipitation,12,,,,
29.01.2020 17:00,-16.8,758.0,776.4,,63,Wind blowing from the west,0,,5,no clouds, ,,,-32.7,-10.7,,,,,,30.0,-22.2,No precipitation,6,,,,
29.01.2020 14:00,-11.0,758.4,776.5,,54,Wind blowing from the north,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.7,,,,,,,30.0,-18.5,No precipitation,12,,,,
29.01.2020 11:00,-20.4,759.5,778.0,,71,Wind blowing from the north-west,1,,2,no clouds, ,,,-32.7,-18.0,,,,,,2.4,-24.4,No precipitation,6,,,,
29.01.2020 08:00,-30.7,760.0,778.7,0.3,74,Wind blowing from the south,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.7,-18.0,,,,,,3.0,-33.8,No precipitation,12,,,,
29.01.2020 05:00,-31.9,759.7,778.3,,73,Wind blowing from the south,0,,2,, ,,,-32.3,-18.0,,,,,,10.0,-35.1,No precipitation,6,,,,
29.01.2020 02:00,-30.1,760.0,778.5,,76,Wind blowing from the south,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.8,-18.0,,,2500 or more  or no clouds.,,,20.0,-33.0,No precipitation,12,,,,
28.01.2020 23:00,-29.1,759.8,778.5,,76,Wind blowing from the west,1,,,, ,,,-31.8,-18.0,,,,,,20.0,-32.0,No precipitation,6,,,,
28.01.2020 20:00,-25.3,759.7,778.5,0.9,74,Wind blowing from the west-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.8,-18.0,,,,,,30.0,-28.6,No precipitation,12,,,,
28.01.2020 17:00,-22.5,758.8,777.3,,70,Wind blowing from the west-northwest,0,,3,40%., ,,,-31.8,-18.0,,,2500 or more  or no clouds.,,,7.0,-26.5,No precipitation,6,,,,
28.01.2020 14:00,-19.7,758.5,776.9,,65,Wind blowing from the south-southwest,2,,2,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.8,-16.4,,,2500 or more  or no clouds.,,,8.0,-24.6,No precipitation,12,,,,
