Local time in Hotan,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
06.02.2020 17:00,7.8,648.2,766.8,,20,Wind blowing from the west-northwest,2,,8,90  or more  but not 100%, ,,,-2.9,8.0,,,,,,16.0,-13.8,No precipitation,6,,,,
06.02.2020 14:00,5.8,648.9,768.1,0.2,22,Wind blowing from the north-northwest,3,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.9,8.0,,,2500 or more  or no clouds.,,,14.0,-14.3,No precipitation,12,,,,
06.02.2020 11:00,-0.3,648.7,769.0,,37,Calm  no wind,0,,,90  or more  but not 100%, ,,,-2.9,,,,,,,2.5,-13.2,No precipitation,6,,,,
06.02.2020 08:00,-1.9,647.6,766.9,,39,Wind blowing from the west-southwest,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.9,8.0,,,2500 or more  or no clouds.,,,15.0,-14.3,No precipitation,12,,,,
06.02.2020 05:00,-1.0,647.8,766.6,,36,Wind blowing from the south-west,3,,9,, ,,,-2.9,8.0,,,,,,17.0,-14.2,No precipitation,6,,,,
06.02.2020 02:00,-1.4,647.8,767.0,0.2,39,Wind blowing from the south-southwest,1,,9,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.7,8.0,,,2500 or more  or no clouds.,,,5.0,-13.6,No precipitation,12,,,,
05.02.2020 23:00,0.4,647.6,767.5,,34,Calm  no wind,0,,,,Haze. ,,,-0.9,8.0,,,,,,3.8,-13.6,No precipitation,6,,,,
05.02.2020 20:00,5.2,647.2,766.0,0.0,22,Wind blowing from the east-northeast,3,,9,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,8.0,,,2500 or more  or no clouds.,,,14.0,-14.8,No precipitation,12,,,,
05.02.2020 17:00,6.9,647.2,765.6,,20,Wind blowing from the north-northwest,4,,9,20–30%., ,,,-0.9,7.8,,,2500 or more  or no clouds.,,,20.0,-14.5,No precipitation,6,,,,
05.02.2020 14:00,5.3,648.9,767.8,-0.4,22,Wind blowing from the north-northeast,2,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,6.3,,,2500 or more  or no clouds.,,,14.0,-14.7,No precipitation,12,,,,
05.02.2020 11:00,0.4,649.3,769.6,,32,Wind blowing from the west-southwest,3,,8,20–30%., ,,,,,,,2500 or more  or no clouds.,,,15.0,-14.4,No precipitation,6,,,,
05.02.2020 08:00,0.0,648.2,767.6,0.2,33,Wind blowing from the west-southwest,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,6.3,,,2500 or more  or no clouds.,,,19.0,-14.4,No precipitation,12,,,,
05.02.2020 05:00,0.1,648.0,766.8,,32,Wind blowing from the south-southwest,3,,9,, ,,,-3.7,6.3,,,,,,19.0,-14.6,No precipitation,6,,,,
05.02.2020 02:00,0.5,647.8,767.0,,32,Wind blowing from the west-southwest,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,6.3,,,2500 or more  or no clouds.,,,10.0,-14.3,No precipitation,12,,,,
04.02.2020 23:00,0.4,647.5,767.9,,35,Wind blowing from the south-southeast,2,,10,,Haze. ,,,-3.7,6.3,,,,,,4.5,-13.3,No precipitation,6,,,,
04.02.2020 20:00,3.5,646.9,766.6,0.7,25,Wind blowing from the east,1,,10,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,6.3,,,2500 or more  or no clouds.,,,12.0,-14.7,No precipitation,12,,,,
04.02.2020 17:00,5.6,646.2,765.1,,22,Wind blowing from the north-east,3,,10,, ,,,-3.7,7.2,,,,,,21.0,-14.5,No precipitation,6,,,,
04.02.2020 14:00,3.4,647.3,766.7,,26,Wind blowing from the north-west,4,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,7.4,,,2500 or more  or no clouds.,,,13.0,-14.3,No precipitation,12,,,,
04.02.2020 11:00,-2.2,647.8,768.1,,39,Wind blowing from the west,4,,8,90  or more  but not 100%, ,,,-3.7,7.4,,,,,,13.0,-14.3,No precipitation,6,,,,
04.02.2020 08:00,-2.8,647.1,766.6,0.2,40,Wind blowing from the south-west,5,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,7.4,,,2500 or more  or no clouds.,,,22.0,-14.8,No precipitation,12,,,,
04.02.2020 05:00,-1.9,646.9,765.6,,39,Wind blowing from the south-west,4,,,, ,,,-6.4,7.4,,,,,,13.0,-14.3,No precipitation,6,,,,
04.02.2020 02:00,-0.9,646.5,765.7,,36,Wind blowing from the south-west,1,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,7.4,,,2500 or more  or no clouds.,,,14.0,-14.4,No precipitation,12,,,,
03.02.2020 23:00,1.8,646.1,766.2,,29,Wind blowing from the east-southeast,3,,12,, ,,,-6.4,7.4,,,,,,14.0,-14.3,No precipitation,6,,,,
03.02.2020 20:00,5.1,645.7,765.7,-0.2,22,Wind blowing from the east-northeast,3,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,7.4,,,2500 or more  or no clouds.,,,11.0,-14.9,No precipitation,12,,,,
03.02.2020 17:00,7.0,645.9,764.8,,20,Wind blowing from the east,4,,12,90  or more  but not 100%, ,,,-6.4,7.4,,,,,,23.0,-14.4,No precipitation,6,,,,
03.02.2020 14:00,4.0,647.4,767.0,,26,Wind blowing from the east,3,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,6.3,,,2500 or more  or no clouds.,,,13.0,-13.8,No precipitation,12,,,,
03.02.2020 11:00,-2.9,647.8,768.5,,46,Wind blowing from the north,1,,5,70 – 80%., ,,,-6.4,6.3,,,2500 or more  or no clouds.,,,3.0,-12.9,No precipitation,6,,,,
03.02.2020 08:00,-6.3,648.1,768.9,-0.6,57,Wind blowing from the north-northwest,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,6.3,,,,,,10.0,-13.6,No precipitation,12,,,,
03.02.2020 05:00,-3.3,648.7,768.4,,42,Wind blowing from the south-east,2,,11,, ,,,-6.4,6.3,,,,,,17.0,-14.4,No precipitation,6,,,,
03.02.2020 02:00,-2.3,649.0,769.3,,39,Wind blowing from the south-southwest,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,6.3,,,2500 or more  or no clouds.,,,8.0,-14.4,No precipitation,12,,,,
02.02.2020 23:00,0.5,648.8,769.6,,31,Wind blowing from the south-east,2,,11,,Haze. ,,,-6.4,6.3,,,,,,8.0,-14.7,No precipitation,6,,,,
02.02.2020 20:00,3.6,648.6,769.3,-0.7,25,Wind blowing from the east-northeast,3,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,6.3,,,,,,13.0,-14.6,No precipitation,12,,,,
02.02.2020 17:00,6.1,649.3,769.3,,21,Wind blowing from the west-northwest,2,,9,no clouds, ,,,-6.4,6.3,,,,,,22.0,-14.6,No precipitation,6,,,,
02.02.2020 14:00,2.4,650.5,771.6,-0.6,31,Wind blowing from the north-northwest,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,6.1,,,,,,7.0,-13.0,No precipitation,12,,,,
02.02.2020 11:00,-2.5,651.1,772.3,,42,Wind blowing from the south-west,4,,7,no clouds, ,,,-6.4,6.1,,,,,,14.0,-13.7,No precipitation,6,,,,
02.02.2020 08:00,-5.5,650.5,771.6,-0.4,50,Wind blowing from the south-west,2,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.5,6.1,,,2500 or more  or no clouds.,,,19.0,-14.3,No precipitation,12,,,,
02.02.2020 05:00,-4.7,650.9,771.4,,49,Wind blowing from the south-west,2,,10,, ,,,-5.0,6.1,,,,,,18.0,-14.0,No precipitation,6,,,,
02.02.2020 02:00,-4.3,650.9,772.0,0.1,48,Wind blowing from the north-west,2,,10,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.0,6.1,,,2500 or more  or no clouds.,,,7.0,-13.7,No precipitation,12,,,,
01.02.2020 23:00,0.4,650.8,772.0,,33,Wind blowing from the east-southeast,2,,10,, ,,,-5.0,6.1,,,,,,13.0,-14.0,No precipitation,6,,,,
01.02.2020 20:00,3.8,650.4,770.8,,26,Wind blowing from the east,4,,10,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.0,6.1,,,2500 or more  or no clouds.,,,13.0,-13.9,No precipitation,12,,,,
01.02.2020 17:00,5.3,650.4,770.3,,24,Wind blowing from the east-northeast,5,,9,no clouds, ,,,-5.0,6.8,,,,,,16.0,-13.6,No precipitation,6,,,,
01.02.2020 14:00,2.7,651.7,772.6,,30,Wind blowing from the north-northwest,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.0,6.8,,,,,,10.0,-13.1,No precipitation,12,,,,
01.02.2020 11:00,-2.9,651.4,772.6,,48,Wind blowing from the west-northwest,1,,7,20–30%., ,,,-5.0,,,,2500 or more  or no clouds.,,,6.0,-12.4,No precipitation,6,,,,
01.02.2020 08:00,-2.9,650.5,770.8,,45,Wind blowing from the south-west,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,6.8,,,,,,18.0,-13.4,No precipitation,12,,,,
01.02.2020 05:00,-2.4,650.2,769.9,,43,Wind blowing from the west,3,,10,, ,,,-5.2,6.8,,,,,,14.0,-13.3,No precipitation,6,,,,
01.02.2020 02:00,-3.0,649.7,769.9,0.4,48,Wind blowing from the west,1,,11,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,6.8,,,2500 or more  or no clouds.,,,5.0,-12.5,No precipitation,12,,,,
31.01.2020 23:00,0.7,649.3,770.2,,34,Wind blowing from the east-southeast,2,,11,, ,,,-5.2,6.8,,,,,,9.0,-13.4,No precipitation,6,,,,
31.01.2020 20:00,3.9,648.6,769.0,,27,Wind blowing from the east,3,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,6.8,,,,,,12.0,-13.4,No precipitation,12,,,,
31.01.2020 17:00,5.8,648.4,767.9,,23,Wind blowing from the east-northeast,3,,11,no clouds, ,,,-5.2,5.9,,,,,,18.0,-13.7,No precipitation,6,,,,
31.01.2020 14:00,4.4,649.4,769.4,-0.2,27,Wind blowing from the north-east,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,5.4,,,,,,8.0,-13.0,No precipitation,12,,,,
31.01.2020 11:00,-2.9,649.6,771.1,,52,Wind blowing from the south-southwest,1,,6,90  or more  but not 100%, ,,,-5.2,,,,,,,4.3,-11.6,No precipitation,6,,,,
31.01.2020 08:00,-4.7,648.8,769.5,,54,Wind blowing from the north,0,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,5.4,,,2500 or more  or no clouds.,,,5.0,-12.6,No precipitation,12,,,,
31.01.2020 05:00,-2.8,649.0,768.9,,44,Wind blowing from the south-southwest,3,,7,, ,,,-4.4,5.4,,,,,,15.0,-13.4,No precipitation,6,,,,
31.01.2020 02:00,-2.5,649.3,769.6,0.3,42,Wind blowing from the south-southwest,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,5.4,,,2500 or more  or no clouds.,,,10.0,-13.7,No precipitation,12,,,,
30.01.2020 23:00,-1.6,649.0,770.3,,42,Wind blowing from the north-northwest,2,,10,,Haze. ,,,-4.4,5.4,,,,,,2.3,-13.1,No precipitation,6,,,,
30.01.2020 20:00,3.0,648.2,768.4,,27,Wind blowing from the east-northeast,3,,10,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,5.4,,,2500 or more  or no clouds.,,,11.0,-14.2,No precipitation,12,,,,
30.01.2020 17:00,4.6,648.4,768.3,,25,Wind blowing from the north-northwest,3,,10,40%., ,,,-4.4,5.4,,,2500 or more  or no clouds.,,,20.0,-13.7,No precipitation,6,,,,
30.01.2020 14:00,2.9,649.9,770.3,-0.6,29,Wind blowing from the east,2,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,4.4,,,2500 or more  or no clouds.,,,9.0,-13.4,No precipitation,12,,,,
30.01.2020 11:00,-2.2,650.5,771.6,,46,Wind blowing from the west,3,,5,70 – 80%., ,,,-4.4,4.4,,,2500 or more  or no clouds.,,,10.0,-12.5,No precipitation,6,,,,
30.01.2020 08:00,-3.1,649.8,770.5,,46,Wind blowing from the west,3,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,4.4,,,2500 or more  or no clouds.,,,15.0,-13.1,No precipitation,12,,,,
30.01.2020 05:00,-3.1,650.5,771.0,,45,Wind blowing from the west-southwest,2,,8,, ,,,-6.5,4.4,,,,,,14.0,-13.4,No precipitation,6,,,,
30.01.2020 02:00,-2.4,650.5,770.9,0.0,43,Wind blowing from the west,1,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,4.4,,,2500 or more  or no clouds.,,,7.0,-13.3,No precipitation,12,,,,
29.01.2020 23:00,0.1,650.5,772.1,,34,Wind blowing from the south-east,2,,10,, ,,,-6.5,4.4,,,,,,13.0,-13.9,No precipitation,6,,,,
29.01.2020 20:00,2.0,650.0,771.6,-0.2,31,Wind blowing from the north,2,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,4.4,,,2500 or more  or no clouds.,,,12.0,-13.4,No precipitation,12,,,,
29.01.2020 17:00,3.6,650.2,770.9,,29,Wind blowing from the north,4,,10,90  or more  but not 100%, ,,,-6.5,4.8,,,,,,20.0,-12.8,No precipitation,6,,,,
29.01.2020 14:00,3.0,651.4,771.7,0.2,31,Wind blowing from the north,4,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,4.8,,,2500 or more  or no clouds.,,,11.0,-12.5,No precipitation,12,,,,
29.01.2020 11:00,-4.2,651.2,772.9,,63,Wind blowing from the north-northwest,1,,5,90  or more  but not 100%, ,,,-6.5,4.8,,,,,,1.7,-10.2,No precipitation,6,,,,
29.01.2020 08:00,-6.3,650.7,772.3,-0.1,62,Wind blowing from the north-northwest,0,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,4.8,,,2500 or more  or no clouds.,,,5.0,-12.4,No precipitation,12,,,,
29.01.2020 05:00,-4.5,650.8,771.5,,54,Wind blowing from the south,2,,6,, ,,,-5.6,4.8,,,,,,8.0,-12.4,No precipitation,6,,,,
29.01.2020 02:00,-1.4,650.8,771.5,,42,Wind blowing from the south-east,3,,10,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.6,4.8,,,2500 or more  or no clouds.,,,7.0,-12.7,No precipitation,12,,,,
