Local time in Shaowu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 11:00,10.2,749.3,769.3,,91,Wind blowing from the east-northeast,1,,2,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,11.6,,,1000-1500,,,2.8,8.8,0.8,6,,,,
04.02.2020 08:00,9.2,748.7,768.7,0.8,96,Wind blowing from the west-southwest,1,,2,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,8.9,,,,600-1000,,,4.9,8.6,2.0,12,,,,
04.02.2020 05:00,9.0,747.9,767.8,,96,Wind blowing from the south-west,1,,2,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.7,11.6,,,,,,2.9,8.4,1.0,6,,,,
04.02.2020 02:00,9.2,748.6,768.5,,95,Wind blowing from the south-east,0,,2,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,11.6,,,2500 or more  or no clouds.,,,2.3,8.4,0.4,12,,,,
03.02.2020 23:00,9.5,749.1,769.2,,94,Wind blowing from the south-southeast,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.7,11.6,,,,,,3.1,8.6,No precipitation,6,,,,
03.02.2020 20:00,9.9,749.3,769.4,0.9,90,Wind blowing from the west-northwest,1,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,11.6,,,1000-1500,,,5.0,8.3,4.0,12,,,,
03.02.2020 17:00,11.0,748.4,768.4,,83,Wind blowing from the south-east,0,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,11.6,,,1000-1500,,,6.0,8.2,2.0,6,,,,
03.02.2020 14:00,11.4,748.4,768.4,-2.0,79,Wind blowing from the north-northwest,1,,3,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,13.9,,,1000-1500,,,6.0,7.9,4.0,12,,,,
03.02.2020 11:00,9.2,750.4,770.5,,92,Wind blowing from the south-east,0,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,8.7,,,,1000-1500,,,2.9,8.0,3.0,6,,,,
03.02.2020 08:00,8.9,749.5,769.6,1.1,95,Wind blowing from the south,1,,2,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1000-1500,,,3.2,8.1,0.8,12,,,,
03.02.2020 05:00,8.9,748.4,768.4,,95,Wind blowing from the west,2,,2,,Mist. ,,,7.1,13.9,,,,,,2.9,8.1,0.2,6,,,,
03.02.2020 02:00,9.1,749.1,769.0,-0.1,95,Wind blowing from the west-southwest,1,,2,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,13.9,,,2500 or more  or no clouds.,,,3.3,8.3,2.0,12,,,,
02.02.2020 23:00,9.1,749.2,769.2,,95,Wind blowing from the south-southwest,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.9,13.9,,,,,,3.3,8.3,1.0,6,,,,
02.02.2020 20:00,9.4,749.0,769.1,1.1,94,Wind blowing from the south-southwest,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,13.9,,,1000-1500,,,3.8,8.5,1.0,12,,,,
02.02.2020 17:00,11.2,747.9,767.9,,80,Wind blowing from the south,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,15.7,,,1000-1500,,,6.0,7.9,0.2,6,,,,
02.02.2020 14:00,13.5,747.7,767.7,-2.1,53,Wind blowing from the north-northwest,1,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,16.7,,,1500-2000,,,9.0,4.1,Trace of precipitation,12,,,,
02.02.2020 11:00,11.8,749.8,769.9,,60,Wind blowing from the north-northwest,1,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,16.7,,,1500-2000,,,9.0,4.3,No precipitation,6,,,,
02.02.2020 08:00,7.8,750.0,770.2,1.4,80,Wind blowing from the west-southwest,1,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1000-1500,,,8.0,4.6,Trace of precipitation,12,,,,
02.02.2020 05:00,7.4,748.6,768.4,,81,Wind blowing from the west-southwest,1,,4,, ,,,-1.2,16.7,,,,,,9.0,4.4,No precipitation,6,,,,
02.02.2020 02:00,7.6,748.4,768.3,-0.1,79,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,16.7,,,2500 or more  or no clouds.,,,9.0,4.2,No precipitation,12,,,,
01.02.2020 23:00,8.7,748.5,768.7,,72,Wind blowing from the south,0,,4,, ,,,-1.2,16.7,,,,,,12.0,3.9,No precipitation,6,,,,
01.02.2020 20:00,8.6,747.9,768.3,,70,Wind blowing from the north-northwest,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,16.7,,,2500 or more  or no clouds.,,,10.0,3.4,No precipitation,12,,,,
01.02.2020 17:00,15.8,746.9,767.1,,30,Wind blowing from the east,2,,4,no clouds, ,,,-1.2,16.7,,,,,,16.0,-1.7,No precipitation,6,,,,
01.02.2020 14:00,15.4,747.7,767.8,-2.8,34,Wind blowing from the east-northeast,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,15.7,,,,,,13.0,-0.4,No precipitation,12,,,,
01.02.2020 11:00,7.2,750.5,771.0,,65,Wind blowing from the north-northwest,1,,2,70 – 80%., ,,,-1.2,15.7,,,1500-2000,,,10.0,0.9,No precipitation,6,,,,
01.02.2020 08:00,0.1,751.0,771.6,,95,Wind blowing from the south-southwest,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,,,,,,,2.8,-0.6,No precipitation,12,,,,
01.02.2020 05:00,-0.9,749.7,769.9,,93,Wind blowing from the south-southwest,1,,2,,Mist. ,,,-1.8,15.7,,,,,,4.4,-1.9,No precipitation,6,,,,
01.02.2020 02:00,0.2,749.3,769.6,-0.1,91,Wind blowing from the south-west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,15.7,,,2500 or more  or no clouds.,,,4.7,-1.1,No precipitation,12,,,,
31.01.2020 23:00,2.1,749.4,769.8,,87,Wind blowing from the south-southeast,1,,4,, ,,,-1.8,15.7,,,,,,7.0,0.2,No precipitation,6,,,,
31.01.2020 20:00,5.1,748.9,769.4,,74,Wind blowing from the south,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,15.7,,,,,,9.0,0.7,No precipitation,12,,,,
31.01.2020 17:00,14.5,747.3,767.5,,24,Wind blowing from the north-northeast,1,,4,70 – 80%., ,,,-1.8,15.7,,,2500 or more  or no clouds.,,,16.0,-5.8,No precipitation,6,,,,
31.01.2020 14:00,14.3,747.8,768.0,-3.1,25,Wind blowing from the north-northwest,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,14.4,,,,,,12.0,-5.5,No precipitation,12,,,,
31.01.2020 11:00,7.5,750.9,771.4,,56,Wind blowing from the north-west,1,,3,no clouds, ,,,-1.8,12.8,,,,,,7.0,-0.7,No precipitation,6,,,,
31.01.2020 08:00,-0.6,751.0,771.7,1.3,94,Wind blowing from the south-east,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,12.8,,,,,,2.9,-1.4,No precipitation,12,,,,
31.01.2020 05:00,-1.4,749.7,770.1,,93,Wind blowing from the south-southwest,1,,8,,Mist. ,,,-1.7,12.8,,,,,,3.9,-2.4,No precipitation,6,,,,
31.01.2020 02:00,-0.3,749.7,770.0,-0.2,91,Wind blowing from the south-west,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.7,12.8,,,2500 or more  or no clouds.,,,4.5,-1.6,No precipitation,12,,,,
30.01.2020 23:00,1.8,749.9,770.2,,81,Wind blowing from the south-southwest,1,,12,,Mist. ,,,-1.7,12.8,,,,,,6.0,-1.1,No precipitation,6,,,,
30.01.2020 20:00,6.1,749.4,769.9,1.3,56,Wind blowing from the south-west,2,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.7,12.8,,,,,,8.0,-2.0,No precipitation,12,,,,
30.01.2020 17:00,11.5,748.1,768.4,,33,Wind blowing from the north-west,3,,12,no clouds, ,,,-1.7,12.8,,,,,,9.0,-4.2,No precipitation,6,,,,
30.01.2020 14:00,12.3,747.8,768.1,-2.3,31,Wind blowing from the north-west,5,,12,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.7,12.6,,,1000-1500,,,9.0,-4.3,No precipitation,12,,,,
30.01.2020 11:00,9.5,750.1,770.5,,48,Wind blowing from the west-northwest,4,,7,20–30%., ,,,-1.7,12.6,,,1000-1500,,,8.0,-1.0,No precipitation,6,,,,
30.01.2020 08:00,-0.5,750.4,770.9,1.3,95,Wind blowing from the south-southwest,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.7,12.6,,,,,,3.1,-1.2,No precipitation,12,,,,
30.01.2020 05:00,-1.1,749.1,769.5,,94,Wind blowing from the south-west,1,,9,,Mist. ,,,-1.1,12.6,,,,,,4.4,-1.9,No precipitation,6,,,,
30.01.2020 02:00,0.1,749.7,770.0,0.4,90,Wind blowing from the south-southwest,1,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,12.6,,,2500 or more  or no clouds.,,,5.0,-1.3,No precipitation,12,,,,
29.01.2020 23:00,3.1,749.3,769.6,,75,Wind blowing from the west-southwest,2,,9,, ,,,3.1,12.6,,,,,,8.0,-0.9,No precipitation,6,,,,
29.01.2020 20:00,6.0,748.8,769.1,1.6,63,Wind blowing from the west-southwest,1,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,12.6,,,,,,10.0,-0.5,No precipitation,12,,,,
29.01.2020 17:00,11.0,747.2,767.3,,40,Wind blowing from the west-northwest,5,,9,10%  or less  but not 0, ,,,4.1,12.6,,,2500 or more  or no clouds.,,,14.0,-2.1,No precipitation,6,,,,
29.01.2020 14:00,12.0,747.7,767.8,,35,Wind blowing from the north-northwest,3,,8,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,12.0,,,2500 or more  or no clouds.,,,16.0,-3.0,No precipitation,12,,,,
29.01.2020 11:00,8.3,750.1,770.4,,48,Wind blowing from the north-west,3,,6,20–30%., ,,,4.1,8.3,,,1500-2000,,,12.0,-2.3,No precipitation,6,,,,
29.01.2020 08:00,4.4,750.1,770.5,0.9,71,Wind blowing from the west-southwest,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,8.1,,,1000-1500,,,11.0,-0.4,No precipitation,12,,,,
29.01.2020 05:00,4.4,749.2,769.6,,68,Wind blowing from the west,2,,6,, ,,,4.4,8.1,,,,,,14.0,-1.0,No precipitation,6,,,,
29.01.2020 02:00,5.1,749.2,769.5,0.0,71,Wind blowing from the west,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,8.1,,,2500 or more  or no clouds.,,,15.0,0.3,No precipitation,12,,,,
28.01.2020 23:00,5.8,749.2,769.5,,62,Wind blowing from the west-northwest,2,,7,, ,,,4.5,8.1,,,,,,15.0,-0.9,No precipitation,6,,,,
28.01.2020 20:00,6.1,749.2,769.5,1.7,68,Wind blowing from the west,1,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,8.1,,,1000-1500,,,17.0,0.6,No precipitation,12,,,,
28.01.2020 17:00,6.9,747.5,767.8,,68,Wind blowing from the west-southwest,2,,7,100%., ,,,4.5,8.1,,,1000-1500,,,21.0,1.4,No precipitation,6,,,,
28.01.2020 14:00,7.9,746.7,766.9,,64,Wind blowing from the west,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,8.1,,,2500 or more  or no clouds.,,,18.0,1.5,No precipitation,12,,,,
28.01.2020 11:00,7.6,748.1,768.4,,65,Wind blowing from the west-southwest,3,,5,90  or more  but not 100%, ,,,4.5,8.3,,,,,,22.0,1.4,No precipitation,6,,,,
28.01.2020 08:00,4.8,747.7,768.0,0.6,81,Wind blowing from the west-southwest,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,,,,2500 or more  or no clouds.,,,15.0,1.8,Trace of precipitation,12,,,,
28.01.2020 05:00,4.6,747.1,767.3,,83,Wind blowing from the west,1,,6,, ,,,4.0,8.3,,,,,,19.0,2.0,No precipitation,6,,,,
28.01.2020 02:00,4.7,747.3,767.5,-0.4,82,Wind blowing from the west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,8.3,,,2500 or more  or no clouds.,,,19.0,1.9,No precipitation,12,,,,
27.01.2020 23:00,4.9,747.7,768.1,,85,Wind blowing from the north-northwest,1,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.0,8.3,,,,,,10.0,2.6,No precipitation,6,,,,
27.01.2020 20:00,5.5,746.9,767.2,1.4,80,Wind blowing from the west,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,8.3,,,1000-1500,,,17.0,2.3,No precipitation,12,,,,
27.01.2020 17:00,6.6,745.5,765.7,,73,Wind blowing from the west,3,,7,100%., ,,,4.0,8.3,,,1000-1500,,,30.0,2.1,No precipitation,6,,,,
27.01.2020 14:00,7.9,745.5,765.7,-2.5,68,Wind blowing from the south-west,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,8.3,,,1000-1500,,,30.0,2.2,No precipitation,12,,,,
27.01.2020 11:00,6.1,748.0,768.4,,70,Wind blowing from the south-west,3,,7,100%., ,,,4.0,8.4,,,600-1000,,,30.0,1.0,No precipitation,6,,,,
27.01.2020 08:00,4.3,747.3,767.6,1.7,79,Wind blowing from the west-northwest,2,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,,,,1500-2000,,,30.0,1.0,No precipitation,12,,,,
27.01.2020 05:00,4.0,745.6,765.9,,83,Wind blowing from the west,2,,8,, ,,,4.0,8.4,,,,,,30.0,1.4,No precipitation,6,,,,
27.01.2020 02:00,4.3,746.3,766.6,-0.5,84,Wind blowing from the west,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,8.7,,,2500 or more  or no clouds.,,,30.0,1.8,0.9,12,,,,
26.01.2020 23:00,4.8,746.8,767.1,,84,Wind blowing from the west-southwest,2,,8,, ,,,4.8,9.1,,,,,,30.0,2.3,No precipitation,6,,,,
26.01.2020 20:00,5.7,746.2,766.4,1.5,82,Wind blowing from the west,3,,8,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,10.2,,,1500-2000,,,30.0,2.9,9.0,12,,,,
26.01.2020 17:00,6.1,744.7,764.8,,85,Wind blowing from the west-northwest,4,,8,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.1,10.9,,,600-1000,,,30.0,3.8,3.0,6,,,,
26.01.2020 14:00,7.7,744.0,764.0,-1.3,88,Wind blowing from the west,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,,,,600-1000,,,10.0,5.8,17.0,12,,,,
26.01.2020 11:00,7.6,745.3,765.3,,91,Wind blowing from the west-southwest,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,7.1,11.5,,,1000-1500,,,6.0,6.2,9.0,6,,,,
26.01.2020 08:00,7.2,745.6,765.6,,92,Wind blowing from the west-southwest,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,11.5,,,600-1000,,,7.0,6.0,22.0,12,,,,
26.01.2020 05:00,8.0,744.4,764.3,,93,Wind blowing from the west-northwest,2,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.0,11.5,,,,,,7.0,6.9,14.0,6,,,,
26.01.2020 02:00,8.7,745.5,765.4,,93,Wind blowing from the north-west,2,,5,,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,11.5,,,2500 or more  or no clouds.,,,3.2,7.6,13.0,12,,,,
25.01.2020 23:00,9.1,746.5,766.5,,93,Wind blowing from the west-northwest,1,,5,,Rain  not freezing  intermittent  moderate at time of observation. ,,,9.1,11.5,,,,,,3.0,8.0,5.0,6,,,,
25.01.2020 20:00,10.2,746.8,766.8,,84,Wind blowing from the north-west,2,,5,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,11.8,,,2500 or more  or no clouds.,,,14.0,7.6,4.0,12,,,,
