Local time in Xiwuzhumuqin,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 23:00,-33.3,684.3,786.1,,72,Wind blowing from the south,0,,11,, ,,,-33.3,-20.9,,,,,,30.0,-36.6,No precipitation,6,,,,
04.02.2020 20:00,-26.2,683.5,785.5,0.9,64,Wind blowing from the north-northwest,1,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.7,-20.9,,,,,,30.0,-31.0,No precipitation,12,,,,
04.02.2020 17:00,-22.5,682.6,782.7,,60,Wind blowing from the west,4,,11,no clouds, ,,,-32.7,-18.2,,,,,,30.0,-28.1,No precipitation,6,,,,
04.02.2020 14:00,-21.0,681.7,781.6,,53,Wind blowing from the west-northwest,5,,10,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.7,-15.4,,,2500 or more  or no clouds.,,,30.0,-28.1,No precipitation,12,,,,
04.02.2020 11:00,-23.8,682.0,783.0,,68,Wind blowing from the west-northwest,3,,6,no clouds, ,,,-32.7,-15.4,,,,,,30.0,-28.0,No precipitation,6,,,,
04.02.2020 08:00,-32.3,680.9,781.9,1.3,71,Wind blowing from the north-east,0,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.7,-15.4,,,,,,30.0,-35.8,No precipitation,12,,,,
04.02.2020 05:00,-28.2,679.6,778.3,,70,Wind blowing from the north-east,1,,6,,Haze. ,,,-31.3,-15.4,,,,,,1.5,-32.0,No precipitation,6,,,,
04.02.2020 02:00,-29.1,679.4,777.8,,71,Wind blowing from the north-east,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.3,-15.4,,,2500 or more  or no clouds.,,,30.0,-32.7,No precipitation,12,,,,
03.02.2020 23:00,-31.3,678.6,777.8,,72,Wind blowing from the north,2,,8,, ,,,-31.3,-15.4,,,,,,30.0,-34.7,No precipitation,6,,,,
03.02.2020 20:00,-23.5,677.6,777.3,0.8,70,Wind blowing from the west,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.3,-15.4,,,,,,30.0,-27.4,No precipitation,12,,,,
03.02.2020 17:00,-18.1,676.8,773.7,,59,Wind blowing from the west-northwest,3,,8,no clouds, ,,,-28.3,-15.4,,,,,,30.0,-24.2,No precipitation,6,,,,
03.02.2020 14:00,-15.6,675.5,772.0,,59,Wind blowing from the west,4,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.3,-15.1,,,,,,30.0,-21.8,No precipitation,12,,,,
03.02.2020 11:00,-17.9,675.9,772.9,,61,Wind blowing from the north-northeast,2,,9,no clouds, ,,,-28.3,-14.3,,,,,,30.0,-23.6,No precipitation,6,,,,
03.02.2020 08:00,-28.3,676.3,775.0,-0.7,74,Wind blowing from the south-east,1,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.3,-14.3,,,,,,30.0,-31.5,No precipitation,12,,,,
03.02.2020 05:00,-21.1,677.0,773.8,,76,Wind blowing from the west-southwest,3,,9,, ,,,-27.8,-14.3,,,,,,30.0,-24.2,No precipitation,6,,,,
03.02.2020 02:00,-22.3,678.5,775.4,,74,Wind blowing from the west-southwest,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-14.3,,,2500 or more  or no clouds.,,,30.0,-25.7,0.1,12,,,,
02.02.2020 23:00,-22.1,679.2,776.6,,69,Wind blowing from the west-southwest,4,,9,, ,,,-29.4,-14.3,,,,,,30.0,-26.2,No precipitation,6,,,,
02.02.2020 20:00,-19.9,679.5,777.8,0.7,74,Wind blowing from the west,3,,9,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-14.3,,,,,,30.0,-23.3,0.1,12,,,,
02.02.2020 17:00,-17.6,678.8,777.3,,74,Wind blowing from the west-southwest,5,,9,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-14.3,,,,,,29.0,-21.1,0.1,6,,,,
02.02.2020 14:00,-15.7,678.7,777.0,-0.9,65,Wind blowing from the west,3,,7,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-13.0,,,2500 or more  or no clouds.,,,11.0,-20.8,No precipitation,12,,,,
02.02.2020 11:00,-17.8,679.6,778.0,,65,Wind blowing from the east,1,,3,90  or more  but not 100%, ,,,-29.4,-13.0,,,2500 or more  or no clouds.,,,30.0,-22.8,No precipitation,6,,,,
02.02.2020 08:00,-24.4,679.8,778.6,-0.1,77,Wind blowing from the east,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-13.0,,,2500 or more  or no clouds.,,,30.0,-27.3,No precipitation,12,,,,
02.02.2020 05:00,-27.8,679.9,778.1,,75,Wind blowing from the east-southeast,0,,5,, ,,,-29.4,-13.0,,,,,,30.0,-30.9,No precipitation,6,,,,
02.02.2020 02:00,-28.8,681.0,779.2,-0.4,76,Wind blowing from the east-southeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.3,-13.0,,,2500 or more  or no clouds.,,,19.0,-31.7,No precipitation,12,,,,
01.02.2020 23:00,-26.7,681.4,779.5,,76,Calm  no wind,0,,,, ,,,-26.7,-13.0,,,,,,11.0,-29.7,No precipitation,6,,,,
01.02.2020 20:00,-22.1,681.4,779.4,,77,Wind blowing from the east-northeast,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.1,-13.0,,,,,,26.0,-25.0,No precipitation,12,,,,
01.02.2020 17:00,-15.7,681.0,777.4,,68,Wind blowing from the west,2,,11,no clouds, ,,,-19.0,-11.9,,,,,,30.0,-20.3,No precipitation,6,,,,
01.02.2020 14:00,-13.6,680.7,776.5,,64,Wind blowing from the west,4,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-10.8,,,,,,30.0,-19.1,No precipitation,12,,,,
01.02.2020 11:00,-15.0,681.4,777.1,,65,Wind blowing from the west,4,,11,no clouds, ,,,-19.0,-10.8,,,,,,30.0,-20.1,No precipitation,6,,,,
01.02.2020 08:00,-18.9,681.1,777.1,,75,Wind blowing from the west,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-10.8,,,2500 or more  or no clouds.,,,30.0,-22.2,0.1,12,,,,
01.02.2020 05:00,-17.7,680.2,775.7,,77,Wind blowing from the west-southwest,6,,11,,Intermittent fall of snowflakes  slight at time of observation. ,,,-19.5,-10.8,,,,,,26.0,-20.8,No precipitation,6,,,,
01.02.2020 02:00,-16.9,680.1,775.2,0.1,81,Wind blowing from the west,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-10.8,,,2500 or more  or no clouds.,,,18.0,-19.4,0.2,12,,,,
31.01.2020 23:00,-14.9,680.0,774.9,,80,Wind blowing from the west,4,,9,,Intermittent fall of snowflakes  slight at time of observation. ,,,-19.5,-10.8,,,,,,13.0,-17.6,0.2,6,,,,
31.01.2020 20:00,-13.2,679.4,774.6,,81,Wind blowing from the west,2,,10,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-10.3,,,2500 or more  or no clouds.,,,10.0,-15.8,0.1,12,,,,
31.01.2020 17:00,-11.9,678.1,773.6,,75,Wind blowing from the west-northwest,4,,10,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-9.0,,,2500 or more  or no clouds.,,,8.0,-15.4,Trace of precipitation,6,,,,
31.01.2020 14:00,-10.9,676.8,771.2,0.5,69,Wind blowing from the west,4,,10,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-4.9,,,2500 or more  or no clouds.,,,11.0,-15.6,Trace of precipitation,12,,,,
31.01.2020 11:00,-11.5,676.3,770.8,,73,Wind blowing from the west,6,,10,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-4.7,,,2500 or more  or no clouds.,,,12.0,-15.5,No precipitation,6,,,,
31.01.2020 08:00,-15.2,675.1,769.0,,89,Wind blowing from the north-west,1,,5,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.4,-4.7,,,2500 or more  or no clouds.,,,7.0,-16.6,No precipitation,12,,,,
31.01.2020 05:00,-19.2,674.2,768.5,,83,Wind blowing from the north-northeast,1,,5,, ,,,-25.3,-4.7,,,,,,8.0,-21.4,No precipitation,6,,,,
31.01.2020 02:00,-15.8,674.7,767.7,-0.7,83,Wind blowing from the east-northeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.3,-4.7,,,2500 or more  or no clouds.,,,11.0,-18.0,No precipitation,12,,,,
30.01.2020 23:00,-15.4,675.4,770.3,,84,Wind blowing from the east-northeast,2,,7,, ,,,-25.3,-4.7,,,,,,10.0,-17.5,No precipitation,6,,,,
30.01.2020 20:00,-10.3,676.3,772.1,,72,Wind blowing from the south,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.3,-4.7,,,,,,16.0,-14.5,No precipitation,12,,,,
30.01.2020 17:00,-8.9,676.6,772.4,,67,Wind blowing from the south-southwest,3,,7,no clouds, ,,,-25.3,-4.7,,,,,,20.0,-13.9,No precipitation,6,,,,
30.01.2020 14:00,-4.8,677.0,771.9,-1.7,57,Wind blowing from the south-west,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.3,-4.7,,,,,,18.0,-12.0,No precipitation,12,,,,
30.01.2020 11:00,-14.4,678.7,775.7,,73,Wind blowing from the east-northeast,2,,3,20–30%., ,,,-25.3,-10.4,,,2500 or more  or no clouds.,,,11.0,-18.3,No precipitation,6,,,,
30.01.2020 08:00,-23.5,679.2,777.6,,79,Wind blowing from the south-east,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.3,,,,2500 or more  or no clouds.,,,9.0,-26.1,No precipitation,12,,,,
30.01.2020 05:00,-25.2,679.4,776.8,,76,Calm  no wind,0,,,, ,,,-25.3,-10.4,,,,,,10.0,-28.2,No precipitation,6,,,,
30.01.2020 02:00,-24.1,680.5,777.1,-0.9,78,Wind blowing from the east-southeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.1,-10.4,,,2500 or more  or no clouds.,,,8.0,-26.8,No precipitation,12,,,,
29.01.2020 23:00,-24.1,681.4,778.9,,76,Wind blowing from the east-northeast,0,,3,, ,,,-24.1,-10.4,,,,,,8.0,-27.1,No precipitation,6,,,,
29.01.2020 20:00,-21.3,682.0,779.5,0.3,79,Wind blowing from the north-east,1,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.3,-10.4,,,,,,7.0,-24.0,Trace of precipitation,12,,,,
29.01.2020 17:00,-14.5,681.7,777.9,,72,Wind blowing from the east-northeast,1,,3,60%., ,,,-17.3,-10.4,,,2500 or more  or no clouds.,,,10.0,-18.4,No precipitation,6,,,,
29.01.2020 14:00,-10.9,681.9,777.3,-0.8,62,Wind blowing from the south-southeast,2,,3,40%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-8.1,,,2500 or more  or no clouds.,,,10.0,-16.9,Trace of precipitation,12,,,,
29.01.2020 11:00,-14.5,682.7,778.7,,72,Wind blowing from the north-east,2,,,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,,,,,,,8.0,-18.4,No precipitation,6,,,,
29.01.2020 08:00,-17.2,682.6,779.2,0.3,85,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.8,,,,2500 or more  or no clouds.,,,3.7,-19.1,Trace of precipitation,12,,,,
29.01.2020 05:00,-17.2,682.3,777.9,,84,Wind blowing from the east,1,,4,,Intermittent fall of snowflakes  slight at time of observation. ,,,-20.0,-7.7,,,,,,5.0,-19.3,No precipitation,6,,,,
29.01.2020 02:00,-17.1,682.3,777.3,,83,Wind blowing from the east-northeast,1,,,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-7.7,,,2500 or more  or no clouds.,,,5.0,-19.3,No precipitation,12,,,,
28.01.2020 23:00,-15.9,682.4,777.8,,83,Wind blowing from the west,1,,4,,Intermittent fall of snowflakes  slight at time of observation. ,,,-20.2,-7.7,,,,,,8.0,-18.1,No precipitation,6,,,,
28.01.2020 20:00,-16.2,682.3,779.1,1.5,84,Wind blowing from the west-southwest,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-7.7,,,2500 or more  or no clouds.,,,8.0,-18.3,Trace of precipitation,12,,,,
28.01.2020 17:00,-11.0,680.8,776.5,,76,Wind blowing from the west-northwest,2,,4,90  or more  but not 100%, ,,,-20.2,-7.7,,,2500 or more  or no clouds.,,,10.0,-14.4,No precipitation,6,,,,
28.01.2020 14:00,-8.1,680.2,775.0,,68,Wind blowing from the north,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-2.0,,,2500 or more  or no clouds.,,,9.0,-13.1,Trace of precipitation,12,,,,
28.01.2020 11:00,-11.8,680.8,776.4,,76,Wind blowing from the north-west,1,,3,90  or more  but not 100%,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,,,,2500 or more  or no clouds.,,,6.0,-15.2,No precipitation,6,,,,
28.01.2020 08:00,-18.7,680.3,776.8,0.9,82,Calm  no wind,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.3,,,,2500 or more  or no clouds.,,,9.0,-21.0,No precipitation,12,,,,
28.01.2020 05:00,-19.2,679.4,774.5,,82,Calm  no wind,0,,,, ,,,-22.6,-2.0,,,,,,8.0,-21.5,No precipitation,6,,,,
28.01.2020 02:00,-18.0,679.6,773.4,,82,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.6,-2.0,,,2500 or more  or no clouds.,,,10.0,-20.3,No precipitation,12,,,,
27.01.2020 23:00,-18.0,679.3,774.2,,82,Calm  no wind,0,,,, ,,,-22.6,-2.0,,,,,,8.0,-20.3,No precipitation,6,,,,
27.01.2020 20:00,-15.8,679.3,776.1,0.7,83,Wind blowing from the east-southeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.6,-2.0,,,,,,7.0,-18.0,No precipitation,12,,,,
27.01.2020 17:00,-9.0,678.6,773.8,,76,Wind blowing from the north-east,1,,5,no clouds, ,,,-22.6,-2.0,,,,,,12.0,-12.5,No precipitation,6,,,,
27.01.2020 14:00,-3.4,678.3,771.3,-1.0,65,Wind blowing from the east-northeast,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.6,-1.8,,,,,,16.0,-9.2,No precipitation,12,,,,
27.01.2020 11:00,-9.2,679.3,772.8,,64,Wind blowing from the east-northeast,2,,5,no clouds, ,,,-22.6,-1.1,,,,,,17.0,-14.8,No precipitation,6,,,,
