Local time in Weifang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 14:00,0.9,768.4,770.6,0.2,80,Wind blowing from the north-east,4,,10,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.3,5.9,,,2500 or more  or no clouds.,,,7.0,-2.2,No precipitation,12,,,,
04.02.2020 11:00,2.7,768.2,770.4,,68,Wind blowing from the south,1,,4,100%., ,,,-1.3,5.9,,,2500 or more  or no clouds.,,,8.0,-2.6,No precipitation,6,,,,
04.02.2020 08:00,-0.9,767.9,770.1,0.9,79,Wind blowing from the south,1,,7,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.7,5.9,,,2500 or more  or no clouds.,,,8.0,-4.2,No precipitation,12,,,,
04.02.2020 05:00,-0.6,767.0,769.2,,74,Wind blowing from the south,2,,7,, ,,,-2.3,5.9,,,,,,8.0,-4.8,No precipitation,6,,,,
04.02.2020 02:00,0.3,767.8,770.0,-0.4,64,Wind blowing from the south,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,5.9,,,2500 or more  or no clouds.,,,10.0,-5.7,No precipitation,12,,,,
03.02.2020 23:00,-0.5,768.2,770.4,,60,Wind blowing from the south-southeast,1,,7,, ,,,-2.3,5.9,,,,,,9.0,-7.3,No precipitation,6,,,,
03.02.2020 20:00,2.5,768.4,770.5,-0.1,47,Wind blowing from the south-southeast,2,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,5.9,,,,,,7.0,-7.9,No precipitation,12,,,,
03.02.2020 17:00,4.6,768.5,770.7,,31,Wind blowing from the south,2,,6,no clouds, ,,,-2.3,5.9,,,,,,18.0,-11.1,No precipitation,6,,,,
03.02.2020 14:00,5.1,769.7,771.9,-2.8,33,Wind blowing from the south,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,5.3,,,,,,15.0,-9.8,No precipitation,12,,,,
03.02.2020 11:00,2.4,772.5,774.7,,59,Wind blowing from the west-northwest,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,6.0,,,,,,6.0,-4.8,No precipitation,6,,,,
03.02.2020 08:00,-1.7,772.2,774.4,0.8,87,Wind blowing from the west-northwest,2,,5,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,6.0,,,2500 or more  or no clouds.,,,2.8,-3.6,No precipitation,12,,,,
03.02.2020 05:00,-2.0,771.4,773.5,,88,Wind blowing from the west-northwest,2,,7,,Mist. ,,,-2.2,6.0,,,,,,3.5,-3.7,No precipitation,6,,,,
03.02.2020 02:00,-1.1,771.4,773.6,0.0,82,Wind blowing from the west-northwest,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,6.0,,,2500 or more  or no clouds.,,,6.0,-3.8,No precipitation,12,,,,
02.02.2020 23:00,0.5,771.4,773.5,,72,Wind blowing from the north-west,2,,8,, ,,,-3.3,6.0,,,,,,8.0,-4.0,No precipitation,6,,,,
02.02.2020 20:00,1.4,770.2,772.4,1.9,74,Wind blowing from the north-northwest,2,,8,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,6.0,,,1500-2000,,,5.0,-2.7,No precipitation,12,,,,
02.02.2020 17:00,2.7,768.3,770.5,,71,Wind blowing from the north-northwest,3,,8,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,6.0,,,1500-2000,,,4.3,-2.0,No precipitation,6,,,,
02.02.2020 14:00,4.9,766.8,769.0,-1.5,60,Wind blowing from the north-northeast,1,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,6.0,,,1500-2000,,,5.0,-2.2,No precipitation,12,,,,
02.02.2020 11:00,4.2,768.3,770.5,,64,Wind blowing from the south,1,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,6.7,,,1500-2000,,,5.0,-2.0,No precipitation,6,,,,
02.02.2020 08:00,-0.9,768.4,770.5,-0.3,70,Wind blowing from the south-east,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,,,,1500-2000,,,9.0,-5.7,No precipitation,12,,,,
02.02.2020 05:00,-1.7,768.7,770.9,,66,Wind blowing from the south-southeast,1,,6,, ,,,-3.3,6.7,,,,,,14.0,-7.2,No precipitation,6,,,,
02.02.2020 02:00,-2.9,770.0,772.2,-0.2,84,Wind blowing from the south,1,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.9,6.7,,,2500 or more  or no clouds.,,,4.7,-5.2,No precipitation,12,,,,
01.02.2020 23:00,-0.5,770.2,772.3,,71,Wind blowing from the east-northeast,1,,7,, ,,,-0.6,6.7,,,,,,10.0,-5.1,No precipitation,6,,,,
01.02.2020 20:00,0.8,770.2,772.4,0.6,70,Wind blowing from the north-east,1,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,6.7,,,2500 or more  or no clouds.,,,15.0,-4.2,No precipitation,12,,,,
01.02.2020 17:00,2.9,769.6,771.8,,54,Wind blowing from the north-northeast,3,,7,90  or more  but not 100%, ,,,-0.8,9.3,,,2500 or more  or no clouds.,,,22.0,-5.7,No precipitation,6,,,,
01.02.2020 14:00,5.8,768.9,771.1,-1.3,48,Wind blowing from the north-east,3,,7,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,11.1,,,2500 or more  or no clouds.,,,13.0,-4.4,No precipitation,12,,,,
01.02.2020 11:00,5.7,770.2,772.3,,60,Calm  no wind,0,,,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,11.1,,,2500 or more  or no clouds.,,,4.7,-1.5,No precipitation,6,,,,
01.02.2020 08:00,2.3,769.4,771.6,1.7,59,Wind blowing from the north-west,2,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.3,,,,,,,3.2,-4.9,No precipitation,12,,,,
01.02.2020 05:00,1.9,767.7,769.9,,70,Wind blowing from the west-northwest,1,,5,,Haze. ,,,-6.3,11.1,,,,,,2.9,-3.0,No precipitation,6,,,,
01.02.2020 02:00,3.6,767.2,769.4,0.6,58,Wind blowing from the west-northwest,2,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,11.1,,,2500 or more  or no clouds.,,,4.3,-3.9,No precipitation,12,,,,
31.01.2020 23:00,-0.5,766.6,768.7,,71,Wind blowing from the west,1,,4,,Mist. ,,,-6.3,11.1,,,,,,5.0,-5.1,No precipitation,6,,,,
31.01.2020 20:00,1.7,765.7,767.9,1.0,57,Wind blowing from the east,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,11.1,,,,,,4.9,-5.9,No precipitation,12,,,,
31.01.2020 17:00,9.4,764.7,766.9,,30,Wind blowing from the south-southeast,1,,4,no clouds, ,,,-6.3,11.1,,,,,,12.0,-7.3,No precipitation,6,,,,
31.01.2020 14:00,10.3,765.1,767.2,-2.0,28,Wind blowing from the south-southwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,10.4,,,,,,8.0,-7.4,No precipitation,12,,,,
31.01.2020 11:00,6.7,767.1,769.3,,31,Wind blowing from the south-west,1,,,no clouds, ,,,,,,,,,,18.0,-9.2,,,,,,
31.01.2020 08:00,-4.2,767.1,769.3,0.5,83,Wind blowing from the south-southeast,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,2.8,,,,,,11.0,-6.7,No precipitation,12,,,,
31.01.2020 05:00,-6.1,766.6,768.8,,85,Wind blowing from the south-east,0,,,, ,,,-6.2,2.8,,,,,,12.0,-8.2,No precipitation,6,,,,
31.01.2020 02:00,-5.4,767.2,769.3,-0.3,79,Wind blowing from the north,0,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,2.8,,,2500 or more  or no clouds.,,,19.0,-8.5,No precipitation,12,,,,
30.01.2020 23:00,-2.9,767.5,769.7,,67,Wind blowing from the west,1,,11,, ,,,-2.9,2.8,,,,,,29.0,-8.2,No precipitation,6,,,,
30.01.2020 20:00,-1.3,767.2,769.4,0.4,58,Wind blowing from the north-northwest,2,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,2.8,,,,,,30.0,-8.7,No precipitation,12,,,,
30.01.2020 17:00,0.6,766.8,769.0,,46,Wind blowing from the north,2,,11,no clouds, ,,,-2.1,2.8,,,,,,30.0,-9.7,No precipitation,6,,,,
30.01.2020 14:00,2.8,766.6,768.8,-1.0,42,Wind blowing from the north,4,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,2.8,,,,,,30.0,-9.1,No precipitation,12,,,,
30.01.2020 11:00,1.8,767.6,769.8,,53,Wind blowing from the north,5,,11,60%., ,,,-2.1,2.7,,,2500 or more  or no clouds.,,,30.0,-6.8,No precipitation,6,,,,
30.01.2020 08:00,-1.4,767.0,769.2,1.0,72,Wind blowing from the north-west,2,,7,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,,,,2500 or more  or no clouds.,,,15.0,-5.8,No precipitation,12,,,,
30.01.2020 05:00,-2.0,766.0,768.2,,78,Wind blowing from the north-west,3,,8,, ,,,-2.1,2.7,,,,,,8.0,-5.3,No precipitation,6,,,,
30.01.2020 02:00,-1.9,766.3,768.5,-0.3,77,Wind blowing from the west-northwest,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,2.7,,,2500 or more  or no clouds.,,,9.0,-5.4,No precipitation,12,,,,
29.01.2020 23:00,-1.0,766.6,768.8,,72,Wind blowing from the north-west,3,,11,, ,,,-1.1,2.7,,,,,,12.0,-5.4,No precipitation,6,,,,
29.01.2020 20:00,-0.6,766.8,769.0,0.5,67,Wind blowing from the north-northwest,2,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,2.7,,,,,,22.0,-6.0,No precipitation,12,,,,
29.01.2020 17:00,0.7,766.3,768.5,,55,Wind blowing from the north,3,,11,20–30%., ,,,0.7,2.7,,,2500 or more  or no clouds.,,,29.0,-7.3,No precipitation,6,,,,
29.01.2020 14:00,2.2,766.0,768.1,-0.9,55,Wind blowing from the north,3,,11,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,,,,1500-2000,,,24.0,-6.1,No precipitation,12,,,,
29.01.2020 11:00,2.2,766.9,769.0,,60,Wind blowing from the north-northwest,3,,8,100%., ,,,0.8,,,,1500-2000,,,13.0,-4.8,No precipitation,6,,,,
29.01.2020 08:00,1.1,766.6,768.8,0.7,86,Wind blowing from the north-west,2,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,,,,1500-2000,,,5.0,-1.0,No precipitation,12,,,,
29.01.2020 05:00,0.9,765.9,768.1,,85,Wind blowing from the north-west,2,,7,,Mist. ,,,0.7,5.2,,,,,,5.0,-1.3,No precipitation,6,,,,
29.01.2020 02:00,1.6,766.5,768.7,-0.4,88,Wind blowing from the west-northwest,3,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,5.2,,,2500 or more  or no clouds.,,,5.0,-0.2,1.0,12,,,,
28.01.2020 23:00,1.9,766.9,769.0,,91,Wind blowing from the north-northwest,2,,8,,Mist. ,,,0.7,5.2,,,,,,4.0,0.6,1.0,6,,,,
28.01.2020 20:00,1.7,766.6,768.7,1.2,94,Wind blowing from the north-northwest,2,,8,100%.,Rain (not freezing) not falling as shower(s). ,Rain and snow or other types of solid precipitation,Rain.,0.7,5.2,,,1000-1500,,,1.7,0.8,1.0,12,,,,
28.01.2020 17:00,2.7,765.4,767.5,,81,Wind blowing from the north-west,3,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,5.2,,,1000-1500,,,7.0,-0.2,No precipitation,6,,,,
28.01.2020 14:00,4.8,764.8,766.9,-0.9,62,Wind blowing from the north-west,2,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,5.2,,,1500-2000,,,5.0,-1.9,No precipitation,12,,,,
28.01.2020 11:00,4.1,765.7,767.9,,66,Wind blowing from the north-northwest,3,,5,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,4.9,,,2500 or more  or no clouds.,,,4.1,-1.7,No precipitation,6,,,,
28.01.2020 08:00,1.0,765.6,767.8,0.7,72,Wind blowing from the west-northwest,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,,,,1500-2000,,,3.1,-3.5,No precipitation,12,,,,
28.01.2020 05:00,1.0,764.9,767.1,,74,Wind blowing from the west-northwest,2,,4,,Mist. ,,,0.3,4.9,,,,,,1.9,-3.1,No precipitation,6,,,,
28.01.2020 02:00,1.5,765.5,767.7,-0.4,76,Wind blowing from the north-west,1,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,4.9,,,2500 or more  or no clouds.,,,3.8,-2.3,No precipitation,12,,,,
27.01.2020 23:00,1.7,765.9,768.1,,72,Wind blowing from the west-northwest,1,,7,, ,,,0.3,4.9,,,,,,8.0,-2.8,No precipitation,6,,,,
27.01.2020 20:00,2.3,765.8,768.0,0.2,74,Wind blowing from the north-northeast,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,4.9,,,1500-2000,,,11.0,-1.9,No precipitation,12,,,,
27.01.2020 17:00,3.8,765.6,767.8,,56,Wind blowing from the north,2,,7,90  or more  but not 100%, ,,,0.3,4.9,,,2500 or more  or no clouds.,,,7.0,-4.2,No precipitation,6,,,,
27.01.2020 14:00,4.5,765.3,767.5,-1.5,50,Wind blowing from the north-northwest,3,,7,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,4.9,,,2500 or more  or no clouds.,,,4.9,-5.0,No precipitation,12,,,,
27.01.2020 11:00,3.9,766.8,769.0,,64,Wind blowing from the north-northwest,3,,6,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,4.0,,,2500 or more  or no clouds.,,,3.8,-2.3,No precipitation,6,,,,
27.01.2020 08:00,0.7,767.1,769.3,-0.4,86,Wind blowing from the west-northwest,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,4.0,,,2500 or more  or no clouds.,,,7.0,-1.4,No precipitation,12,,,,
27.01.2020 05:00,0.5,767.5,769.7,,85,Wind blowing from the west-northwest,2,,6,,Mist. ,,,-0.6,4.0,,,,,,4.5,-1.7,No precipitation,6,,,,
27.01.2020 02:00,0.7,768.4,770.6,-0.4,85,Wind blowing from the west-northwest,3,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,4.0,,,2500 or more  or no clouds.,,,3.2,-1.5,No precipitation,12,,,,
26.01.2020 23:00,1.7,768.8,771.0,,82,Wind blowing from the north-west,2,,7,,Mist. ,,,-0.7,4.0,,,,,,3.3,-1.0,No precipitation,6,,,,
26.01.2020 20:00,2.1,769.1,771.3,-0.9,76,Wind blowing from the north-northwest,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,4.0,,,1500-2000,,,10.0,-1.7,No precipitation,12,,,,
26.01.2020 17:00,2.7,770.0,772.2,,68,Wind blowing from the north-northwest,2,,7,100%., ,,,-1.0,4.3,,,1500-2000,,,14.0,-2.6,No precipitation,6,,,,
26.01.2020 14:00,3.6,770.2,772.3,-1.8,62,Wind blowing from the north-northeast,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,6.9,,,2500 or more  or no clouds.,,,8.0,-3.0,No precipitation,12,,,,
26.01.2020 11:00,3.1,772.0,774.2,,75,Wind blowing from the north-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,6.9,,,2500 or more  or no clouds.,,,4.3,-0.9,No precipitation,6,,,,
26.01.2020 08:00,0.4,771.9,774.1,0.1,89,Wind blowing from the north-west,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,,,,2500 or more  or no clouds.,,,2.2,-1.2,No precipitation,12,,,,
