Local time in Ruoqiang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.02.2020 23:00,-6.6,685.0,766.0,,40,Wind blowing from the south,1,,4,, ,,,-11.1,10.1,,,,,,30.0,-18.0,No precipitation,6,,,,
10.02.2020 20:00,2.6,685.0,765.3,-0.7,20,Wind blowing from the north-northeast,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.1,10.1,,,2500 or more  or no clouds.,,,28.0,-18.1,No precipitation,12,,,,
10.02.2020 17:00,9.5,685.7,765.9,,14,Wind blowing from the north-northeast,2,,5,no clouds, ,,,-11.1,10.1,,,,,,30.0,-16.7,No precipitation,6,,,,
10.02.2020 14:00,7.7,686.8,767.2,,18,Wind blowing from the north,1,,5,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.1,8.6,,,2500 or more  or no clouds.,,,30.0,-15.1,No precipitation,12,,,,
10.02.2020 11:00,0.4,687.3,768.4,,31,Wind blowing from the west,2,,5,90  or more  but not 100%, ,,,-11.1,8.6,,,2500 or more  or no clouds.,,,17.0,-14.8,No precipitation,6,,,,
10.02.2020 08:00,-4.5,687.2,767.6,0.7,41,Wind blowing from the south-west,3,,5,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,8.6,,,2500 or more  or no clouds.,,,30.0,-15.8,No precipitation,12,,,,
10.02.2020 05:00,-10.4,686.5,767.0,,60,Wind blowing from the west,1,,7,, ,,,-12.1,8.6,,,,,,30.0,-16.7,No precipitation,6,,,,
10.02.2020 02:00,-8.6,687.0,767.6,0.6,52,Wind blowing from the south-west,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,8.6,,,2500 or more  or no clouds.,,,21.0,-16.7,No precipitation,12,,,,
09.02.2020 23:00,-6.3,686.4,767.9,,45,Wind blowing from the south-southeast,1,,7,, ,,,-12.1,8.6,,,,,,30.0,-16.3,No precipitation,6,,,,
09.02.2020 20:00,3.1,686.9,768.4,-0.9,26,Wind blowing from the north-northeast,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,8.6,,,,,,30.0,-14.6,No precipitation,12,,,,
09.02.2020 17:00,8.4,687.8,768.3,,20,Wind blowing from the north-northeast,3,,7,no clouds, ,,,-12.1,9.1,,,,,,25.0,-13.3,No precipitation,6,,,,
09.02.2020 14:00,5.8,689.9,770.9,-2.0,23,Wind blowing from the north-east,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,9.1,,,,,,30.0,-13.7,No precipitation,12,,,,
09.02.2020 11:00,-2.7,691.9,774.1,,42,Wind blowing from the south-west,2,,3,no clouds, ,,,-12.1,,,,,,,29.0,-14.1,No precipitation,6,,,,
09.02.2020 08:00,-11.5,691.9,774.1,,67,Wind blowing from the west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.7,,,,,,,25.0,-16.4,No precipitation,12,,,,
09.02.2020 05:00,-9.9,693.1,774.1,,62,Calm  no wind,0,,,, ,,,-10.1,9.1,,,,,,30.0,-15.8,No precipitation,6,,,,
09.02.2020 02:00,-8.8,694.4,775.9,-1.3,61,Wind blowing from the south-southeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,9.1,,,2500 or more  or no clouds.,,,30.0,-15.0,No precipitation,12,,,,
08.02.2020 23:00,-6.5,695.7,778.2,,50,Wind blowing from the south-southwest,1,,4,, ,,,-10.2,9.1,,,,,,30.0,-15.2,No precipitation,6,,,,
08.02.2020 20:00,2.6,696.1,778.0,,28,Wind blowing from the north,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,9.1,,,,,,30.0,-14.1,No precipitation,12,,,,
08.02.2020 17:00,8.6,696.6,778.0,,20,Wind blowing from the east,2,,4,no clouds, ,,,-10.2,8.8,,,,,,28.0,-13.1,No precipitation,6,,,,
08.02.2020 14:00,5.6,697.8,779.8,-0.1,26,Wind blowing from the east-northeast,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,7.2,,,,,,24.0,-12.4,No precipitation,12,,,,
08.02.2020 11:00,-1.9,697.9,780.8,,40,Wind blowing from the west-southwest,3,,4,no clouds, ,,,-10.2,7.2,,,,,,27.0,-13.7,No precipitation,6,,,,
08.02.2020 08:00,-6.9,696.7,778.9,,53,Wind blowing from the south-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,7.2,,,,,,29.0,-14.9,No precipitation,12,,,,
08.02.2020 05:00,-9.1,696.4,778.0,,61,Wind blowing from the west,2,,5,, ,,,-12.3,7.2,,,,,,22.0,-15.4,No precipitation,6,,,,
08.02.2020 02:00,-8.9,696.0,777.7,0.1,56,Wind blowing from the north-northwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,7.2,,,2500 or more  or no clouds.,,,13.0,-16.1,No precipitation,12,,,,
07.02.2020 23:00,-6.9,695.9,778.5,,50,Wind blowing from the south-southeast,0,,6,, ,,,-12.3,7.2,,,,,,17.0,-15.6,No precipitation,6,,,,
07.02.2020 20:00,1.4,695.5,778.4,,31,Wind blowing from the north,1,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,7.2,,,2500 or more  or no clouds.,,,23.0,-13.9,No precipitation,12,,,,
07.02.2020 17:00,6.9,694.9,776.5,,23,Wind blowing from the east-northeast,3,,6,no clouds, ,,,-12.3,7.2,,,,,,26.0,-12.8,No precipitation,6,,,,
07.02.2020 14:00,5.4,694.9,776.1,0.1,25,Wind blowing from the north-east,3,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,7.2,,,2500 or more  or no clouds.,,,26.0,-13.1,No precipitation,12,,,,
07.02.2020 11:00,-1.8,694.8,777.3,,41,Wind blowing from the north-east,0,,4,60%., ,,,-12.3,7.2,,,2500 or more  or no clouds.,,,25.0,-13.3,No precipitation,6,,,,
07.02.2020 08:00,-11.9,693.6,776.5,0.9,66,Wind blowing from the west,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,7.2,,,,,,24.0,-17.1,No precipitation,12,,,,
07.02.2020 05:00,-10.4,692.7,774.4,,62,Wind blowing from the east-southeast,0,,4,, ,,,-10.6,7.2,,,,,,27.0,-16.3,No precipitation,6,,,,
07.02.2020 02:00,-6.1,692.2,773.1,0.5,52,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,7.2,,,2500 or more  or no clouds.,,,29.0,-14.4,No precipitation,12,,,,
06.02.2020 23:00,-7.3,691.7,773.8,,51,Wind blowing from the south-southeast,2,,4,, ,,,-10.6,7.2,,,,,,30.0,-15.9,No precipitation,6,,,,
06.02.2020 20:00,-0.3,690.3,772.0,,32,Wind blowing from the north-east,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,7.2,,,2500 or more  or no clouds.,,,20.0,-15.0,No precipitation,12,,,,
06.02.2020 17:00,5.2,689.3,770.6,,24,Wind blowing from the north-northwest,2,,4,90  or more  but not 100%, ,,,-10.6,7.2,,,2500 or more  or no clouds.,,,22.0,-13.7,No precipitation,6,,,,
06.02.2020 14:00,5.9,689.7,770.4,0.1,22,Wind blowing from the north-west,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,6.5,,,2500 or more  or no clouds.,,,29.0,-14.2,No precipitation,12,,,,
06.02.2020 11:00,-1.0,689.6,771.5,,35,Wind blowing from the west-southwest,2,,4,90  or more  but not 100%, ,,,-10.6,6.5,,,2500 or more  or no clouds.,,,22.0,-14.5,No precipitation,6,,,,
06.02.2020 08:00,-6.8,688.6,770.1,,48,Wind blowing from the south-west,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,6.5,,,2500 or more  or no clouds.,,,30.0,-16.2,No precipitation,12,,,,
06.02.2020 05:00,-10.4,688.0,769.0,,59,Wind blowing from the north-west,1,,5,, ,,,-11.6,6.5,,,,,,26.0,-16.9,No precipitation,6,,,,
06.02.2020 02:00,-7.3,688.0,769.0,-0.8,52,Wind blowing from the south-southeast,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,6.5,,,2500 or more  or no clouds.,,,28.0,-15.5,No precipitation,12,,,,
05.02.2020 23:00,-7.8,688.8,771.0,,49,Wind blowing from the south-southeast,2,,7,, ,,,-12.1,6.5,,,,,,15.0,-16.7,No precipitation,6,,,,
05.02.2020 20:00,-0.8,689.1,770.9,-0.1,31,Wind blowing from the north-northwest,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,6.5,,,,,,22.0,-15.8,No precipitation,12,,,,
05.02.2020 17:00,6.0,689.2,770.2,,22,Wind blowing from the west,4,,7,no clouds, ,,,-12.1,6.1,,,,,,22.0,-14.1,No precipitation,6,,,,
05.02.2020 14:00,2.9,690.1,772.0,-0.1,30,Wind blowing from the west,4,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,3.5,,,2500 or more  or no clouds.,,,11.0,-13.0,No precipitation,12,,,,
05.02.2020 11:00,-3.6,690.2,772.8,,45,Wind blowing from the south-southwest,2,,4,20–30%., ,,,-12.1,3.5,,,2500 or more  or no clouds.,,,11.0,-13.8,No precipitation,6,,,,
05.02.2020 08:00,-8.1,689.2,771.2,0.9,57,Wind blowing from the west-southwest,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,3.5,,,,,,14.0,-15.3,No precipitation,12,,,,
05.02.2020 05:00,-10.2,688.3,769.7,,56,Wind blowing from the west-southwest,2,,6,, ,,,-12.1,3.5,,,,,,13.0,-17.3,No precipitation,6,,,,
05.02.2020 02:00,-11.6,688.3,770.5,,61,Wind blowing from the west-southwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,3.5,,,2500 or more  or no clouds.,,,15.0,-17.6,No precipitation,12,,,,
04.02.2020 23:00,-9.0,688.1,770.8,,55,Wind blowing from the south-west,1,,6,, ,,,-11.0,3.5,,,,,,10.0,-16.4,No precipitation,6,,,,
04.02.2020 20:00,-2.0,687.8,769.9,0.6,38,Wind blowing from the north,1,,6,20–30%.,Widespread dust in suspension in the air  not raised by wind at or near the station at the time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,3.5,,,2500 or more  or no clouds.,,,4.7,-14.7,No precipitation,12,,,,
04.02.2020 17:00,3.4,687.2,768.5,,27,Wind blowing from the north-northeast,3,,6,90  or more  but not 100%, ,,,-11.0,5.5,,,2500 or more  or no clouds.,,,26.0,-13.8,No precipitation,6,,,,
04.02.2020 14:00,-0.4,688.5,769.6,,35,Wind blowing from the north,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,5.5,,,2500 or more  or no clouds.,,,30.0,-14.3,No precipitation,12,,,,
04.02.2020 11:00,-5.8,688.8,770.8,,52,Wind blowing from the west-southwest,3,,7,60%., ,,,-11.0,5.5,,,2500 or more  or no clouds.,,,30.0,-14.1,No precipitation,6,,,,
04.02.2020 08:00,-9.4,687.8,769.6,1.0,63,Wind blowing from the west-southwest,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,5.5,,,,,,30.0,-15.3,No precipitation,12,,,,
04.02.2020 05:00,-10.4,686.8,767.8,,60,Wind blowing from the west,1,,7,, ,,,-14.3,5.5,,,,,,30.0,-16.7,No precipitation,6,,,,
04.02.2020 02:00,-4.9,686.5,766.9,,47,Wind blowing from the north-northeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.5,,,2500 or more  or no clouds.,,,30.0,-14.7,No precipitation,12,,,,
03.02.2020 23:00,-4.9,687.1,768.7,,45,Wind blowing from the east,1,,6,, ,,,-14.3,5.5,,,,,,30.0,-15.0,No precipitation,6,,,,
03.02.2020 20:00,-0.2,687.1,769.0,-1.1,38,Wind blowing from the north-northeast,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,5.5,,,,,,30.0,-12.8,No precipitation,12,,,,
03.02.2020 17:00,5.1,688.2,769.7,,26,Wind blowing from the east-northeast,3,,6,no clouds, ,,,-14.3,5.3,,,,,,28.0,-12.8,No precipitation,6,,,,
03.02.2020 14:00,3.6,689.8,771.2,,31,Wind blowing from the east,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,4.9,,,,,,29.0,-12.0,No precipitation,12,,,,
03.02.2020 11:00,-4.4,690.4,773.2,,52,Wind blowing from the west-southwest,2,,4,no clouds, ,,,-14.3,4.9,,,,,,24.0,-13.0,No precipitation,6,,,,
03.02.2020 08:00,-10.7,689.8,772.0,0.0,68,Wind blowing from the south-southwest,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,4.9,,,,,,21.0,-15.5,No precipitation,12,,,,
03.02.2020 05:00,-12.6,689.8,771.5,,71,Wind blowing from the west,1,,6,, ,,,-15.5,4.9,,,,,,22.0,-16.8,No precipitation,6,,,,
03.02.2020 02:00,-9.7,689.8,771.4,,68,Wind blowing from the south,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,4.9,,,2500 or more  or no clouds.,,,28.0,-14.5,No precipitation,12,,,,
02.02.2020 23:00,-9.6,689.7,772.5,,61,Wind blowing from the south-southeast,1,,6,, ,,,-15.5,4.9,,,,,,26.0,-15.7,No precipitation,6,,,,
02.02.2020 20:00,-0.7,690.4,773.5,0.1,40,Wind blowing from the north,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,4.9,,,,,,25.0,-12.6,No precipitation,12,,,,
02.02.2020 17:00,4.7,690.3,772.2,,30,Wind blowing from the north-northeast,3,,6,no clouds, ,,,-15.5,4.7,,,,,,29.0,-11.4,No precipitation,6,,,,
02.02.2020 14:00,2.1,691.6,773.8,-0.9,34,Wind blowing from the north-east,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,3.7,,,,,,27.0,-12.1,No precipitation,12,,,,
