Local time in Hulin,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 08:00,-19.6,758.5,768.7,0.3,58,Wind blowing from the south-west,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.3,-11.3,,,,,,7.0,-25.8,No precipitation,12,,,,
04.02.2020 05:00,-20.6,758.2,768.3,,64,Wind blowing from the west-southwest,4,,11,, ,,,-21.9,-11.3,,,,,,22.0,-25.6,No precipitation,6,,,,
04.02.2020 02:00,-19.4,758.5,768.6,,60,Wind blowing from the west-northwest,1,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.9,-11.3,,,2500 or more  or no clouds.,,,28.0,-25.2,No precipitation,12,,,,
03.02.2020 20:00,-14.2,757.7,767.8,1.1,43,Wind blowing from the west-northwest,6,,11,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.9,-11.3,,,2500 or more  or no clouds.,,,30.0,-24.1,No precipitation,12,,,,
03.02.2020 17:00,-14.8,756.6,766.7,,53,Wind blowing from the south-east,1,,8,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.9,-11.3,,,2500 or more  or no clouds.,,,4.8,-22.3,No precipitation,6,,,,
03.02.2020 14:00,-11.4,755.8,765.7,-1.4,46,Wind blowing from the south-southwest,5,,8,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.9,-8.1,,,2500 or more  or no clouds.,,,30.0,-20.7,No precipitation,12,,,,
03.02.2020 11:00,-13.5,757.2,767.2,,57,Wind blowing from the south-southwest,3,,8,no clouds, ,,,-21.9,-7.8,,,,,,15.0,-20.2,No precipitation,6,,,,
03.02.2020 08:00,-19.8,757.9,768.1,,69,Wind blowing from the south-west,2,,8,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.9,-7.8,,,,,,3.6,-24.0,No precipitation,12,,,,
03.02.2020 05:00,-21.6,757.7,767.8,,72,Wind blowing from the south-west,1,,8,, ,,,-21.7,-7.8,,,,,,13.0,-25.4,No precipitation,6,,,,
03.02.2020 02:00,-17.7,757.7,767.7,,56,Wind blowing from the west-southwest,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-7.8,,,2500 or more  or no clouds.,,,30.0,-24.4,No precipitation,12,,,,
02.02.2020 20:00,-14.2,758.2,768.3,0.0,53,Wind blowing from the south-southwest,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-7.8,,,,,,20.0,-21.7,No precipitation,12,,,,
02.02.2020 17:00,-12.9,758.2,768.2,,58,Wind blowing from the south-west,2,,9,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-7.8,,,2500 or more  or no clouds.,,,4.2,-19.6,No precipitation,6,,,,
02.02.2020 14:00,-8.2,757.3,767.2,-0.2,48,Wind blowing from the west,4,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-7.8,,,,,,30.0,-17.3,No precipitation,12,,,,
02.02.2020 11:00,-9.7,757.5,767.4,,59,Wind blowing from the west-southwest,6,,9,20–30%., ,,,-19.2,-9.7,,,2500 or more  or no clouds.,,,15.0,-16.2,No precipitation,6,,,,
02.02.2020 08:00,-17.8,757.9,767.9,0.2,83,Wind blowing from the east,1,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.2,-12.1,,,2500 or more  or no clouds.,,,6.0,-20.0,No precipitation,12,,,,
02.02.2020 05:00,-17.1,757.7,767.8,,73,Wind blowing from the south-west,2,,7,, ,,,,-12.1,,,,,,7.0,-20.8,No precipitation,6,,,,
02.02.2020 02:00,-15.4,757.7,767.8,,75,Wind blowing from the west-southwest,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-12.1,,,2500 or more  or no clouds.,,,10.0,-18.8,No precipitation,12,,,,
01.02.2020 20:00,-13.9,756.7,766.9,0.5,76,Wind blowing from the west-southwest,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-13.1,,,2500 or more  or no clouds.,,,14.0,-17.2,No precipitation,12,,,,
01.02.2020 17:00,-14.0,756.2,766.4,,84,Wind blowing from the east-northeast,1,,2,90  or more  but not 100%, ,,,-24.4,-12.7,,,2500 or more  or no clouds.,,,10.0,-16.1,0.1,6,,,,
01.02.2020 14:00,-14.2,755.5,765.6,-1.2,83,Wind blowing from the east,1,,2,60%.,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-9.3,,,2500 or more  or no clouds.,,,11.0,-16.5,No precipitation,12,,,,
01.02.2020 11:00,-17.5,756.7,766.8,,85,Wind blowing from the south,2,,3,no clouds,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-9.3,,,,,,4.1,-19.5,No precipitation,6,,,,
01.02.2020 08:00,-22.2,757.3,767.4,0.4,84,Calm  no wind,0,,,no clouds,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-9.3,,,,,,less than 0.1,-24.2,No precipitation,12,,,,
01.02.2020 05:00,-23.9,756.9,767.1,,83,Wind blowing from the east-southeast,1,,5,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,-24.4,-9.3,,,,,,0.1,-26.0,No precipitation,6,,,,
01.02.2020 02:00,-17.3,756.9,766.9,,89,Wind blowing from the north-northeast,1,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-9.3,,,2500 or more  or no clouds.,,,6.0,-18.7,No precipitation,12,,,,
31.01.2020 20:00,-13.2,757.0,767.0,0.4,68,Wind blowing from the north-northwest,2,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-9.3,,,,,,20.0,-17.9,No precipitation,12,,,,
31.01.2020 17:00,-12.8,756.6,766.6,,68,Wind blowing from the north,4,,12,no clouds, ,,,-16.8,-9.3,,,,,,28.0,-17.6,No precipitation,6,,,,
31.01.2020 14:00,-9.5,756.2,766.1,-0.5,61,Wind blowing from the north,5,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-9.5,,,,,,25.0,-15.6,No precipitation,12,,,,
31.01.2020 11:00,-11.7,756.7,766.6,,67,Wind blowing from the north-northwest,6,,12,no clouds, ,,,-16.8,-9.7,,,,,,24.0,-16.6,No precipitation,6,,,,
31.01.2020 08:00,-15.8,756.7,766.7,0.6,77,Wind blowing from the north-northwest,7,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-9.7,,,,,,15.0,-18.9,No precipitation,12,,,,
31.01.2020 05:00,-15.7,756.1,766.0,,77,Wind blowing from the north,7,,13,, ,,,-16.4,-9.7,,,,,,16.0,-18.8,No precipitation,6,,,,
31.01.2020 02:00,-15.2,756.0,765.9,,78,Wind blowing from the north,7,,16,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-9.7,,,2500 or more  or no clouds.,,,19.0,-18.2,No precipitation,12,,,,
30.01.2020 20:00,-11.8,756.4,766.4,0.6,70,Wind blowing from the north,8,,16,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-9.7,,,,,,30.0,-16.2,No precipitation,12,,,,
30.01.2020 17:00,-10.9,755.8,765.8,,70,Wind blowing from the north-northwest,10,,,no clouds, ,,,-16.4,-9.7,,,,,,30.0,-15.3,No precipitation,6,,,,
30.01.2020 14:00,-9.8,755.5,765.4,-0.9,65,Wind blowing from the north-northwest,9,,15,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-9.8,,,,,,30.0,-15.3,No precipitation,12,,,,
30.01.2020 11:00,-11.7,756.4,766.4,,70,Wind blowing from the north,9,,15,no clouds, ,,,-16.4,-10.5,,,,,,30.0,-16.2,No precipitation,6,,,,
30.01.2020 08:00,-14.9,756.9,766.9,-0.1,72,Wind blowing from the north-northwest,8,,15,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-10.5,,,,,,30.0,-18.8,No precipitation,12,,,,
30.01.2020 05:00,-16.1,757.0,766.9,,73,Wind blowing from the north,9,,15,, ,,,-16.1,-10.5,,,,,,30.0,-19.8,No precipitation,6,,,,
30.01.2020 02:00,-14.8,757.5,767.5,,72,Wind blowing from the north-northwest,10,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,-10.5,,,2500 or more  or no clouds.,,,26.0,-18.7,No precipitation,12,,,,
29.01.2020 20:00,-13.6,758.4,768.4,0.2,75,Wind blowing from the north,8,,16,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,-10.5,,,,,,19.0,-17.1,No precipitation,12,,,,
29.01.2020 17:00,-12.5,758.2,768.2,,72,Wind blowing from the north-northwest,9,,,no clouds, ,,,-15.5,-8.8,,,,,,17.0,-16.5,No precipitation,6,,,,
29.01.2020 14:00,-10.6,757.9,767.8,-0.6,65,Wind blowing from the north,11,,16,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,-8.5,,,2500 or more  or no clouds.,,,13.0,-15.9,No precipitation,12,,,,
29.01.2020 11:00,-12.3,758.5,768.4,,69,Wind blowing from the north,11,,16,no clouds, ,,,-15.5,-6.9,,,,,,10.0,-16.8,No precipitation,6,,,,
29.01.2020 08:00,-15.1,758.9,768.9,0.1,74,Wind blowing from the north,11,,16,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-6.9,,,2500 or more  or no clouds.,,,9.0,-18.8,No precipitation,12,,,,
29.01.2020 05:00,-14.1,758.8,768.7,,73,Wind blowing from the north,10,,15,, ,,,-18.1,-6.9,,,,,,8.0,-18.0,No precipitation,6,,,,
29.01.2020 02:00,-12.5,759.3,769.2,,76,Wind blowing from the north,8,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-6.9,,,2500 or more  or no clouds.,,,7.0,-15.9,No precipitation,12,,,,
28.01.2020 20:00,-11.2,759.8,769.8,-0.2,73,Wind blowing from the north,7,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-6.9,,,2500 or more  or no clouds.,,,8.0,-15.2,No precipitation,12,,,,
28.01.2020 17:00,-8.8,760.0,770.1,,51,Calm  no wind,0,,,90  or more  but not 100%, ,,,-18.7,-6.9,,,2500 or more  or no clouds.,,,28.0,-17.1,No precipitation,6,,,,
28.01.2020 14:00,-8.5,760.3,770.2,-0.7,61,Wind blowing from the south,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-6.9,,,2500 or more  or no clouds.,,,9.0,-14.7,No precipitation,12,,,,
28.01.2020 11:00,-11.5,761.0,771.0,,57,Wind blowing from the south,1,,3,50%., ,,,-18.7,-9.1,,,2500 or more  or no clouds.,,,9.0,-18.3,No precipitation,6,,,,
28.01.2020 08:00,-14.2,761.3,771.4,0.3,70,Wind blowing from the east,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-9.1,,,2500 or more  or no clouds.,,,17.0,-18.6,No precipitation,12,,,,
28.01.2020 05:00,-18.1,761.0,771.1,,78,Wind blowing from the south-west,2,,4,, ,,,-20.1,-9.1,,,,,,11.0,-21.1,No precipitation,6,,,,
28.01.2020 02:00,-12.7,761.8,771.7,,50,Wind blowing from the north,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-9.1,,,2500 or more  or no clouds.,,,22.0,-21.0,No precipitation,12,,,,
27.01.2020 20:00,-13.2,762.0,772.1,-0.7,63,Wind blowing from the east-northeast,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-9.1,,,,,,10.0,-18.9,No precipitation,12,,,,
27.01.2020 17:00,-12.1,762.7,772.8,,66,Wind blowing from the north-east,1,,,10%  or less  but not 0, ,,,-20.1,-9.1,,,2500 or more  or no clouds.,,,8.0,-17.2,No precipitation,6,,,,
27.01.2020 14:00,-10.6,763.3,773.4,-0.7,59,Wind blowing from the east-northeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-8.8,,,,,,18.0,-17.1,No precipitation,12,,,,
27.01.2020 11:00,-13.2,764.0,774.1,,63,Wind blowing from the east-southeast,2,,7,no clouds, ,,,-20.1,-8.8,,,,,,11.0,-18.9,No precipitation,6,,,,
27.01.2020 08:00,-17.7,764.4,774.6,0.8,72,Wind blowing from the north-east,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.2,-8.8,,,,,,9.0,-21.5,No precipitation,12,,,,
27.01.2020 05:00,-19.2,763.6,773.8,,73,Wind blowing from the east-northeast,2,,7,, ,,,-25.4,-8.8,,,,,,11.0,-22.8,No precipitation,6,,,,
27.01.2020 02:00,-14.8,763.9,773.9,,62,Wind blowing from the north-northwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-8.8,,,2500 or more  or no clouds.,,,16.0,-20.6,No precipitation,12,,,,
26.01.2020 20:00,-15.1,763.6,773.8,,65,Wind blowing from the west,4,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-8.8,,,,,,20.0,-20.2,No precipitation,12,,,,
26.01.2020 17:00,-14.0,763.3,773.6,,62,Wind blowing from the west-southwest,3,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-8.8,,,,,,6.0,-19.7,No precipitation,6,,,,
26.01.2020 14:00,-8.8,762.7,772.9,-0.6,47,Wind blowing from the west-southwest,5,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-8.8,,,,,,15.0,-18.1,No precipitation,12,,,,
26.01.2020 11:00,-16.2,763.3,773.6,,55,Wind blowing from the south-southwest,1,,4,no clouds, ,,,-25.4,-13.0,,,,,,13.0,-23.2,No precipitation,6,,,,
26.01.2020 08:00,-23.0,764.6,775.0,0.1,74,Wind blowing from the south-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,,,,,,,9.0,-26.3,No precipitation,12,,,,
26.01.2020 05:00,-23.5,764.5,775.0,,75,Wind blowing from the east-southeast,2,,2,, ,,,-24.2,-13.0,,,,,,19.0,-26.7,No precipitation,6,,,,
26.01.2020 02:00,-21.7,765.7,775.9,,69,Wind blowing from the south-southeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.2,-13.0,,,2500 or more  or no clouds.,,,25.0,-25.9,No precipitation,12,,,,
