Local time in Dunhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 08:00,8.5,762.3,769.0,0.8,95,Wind blowing from the north-northwest,0,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,9.7,,,1500-2000,,,8.0,7.7,0.5,12,,,,
04.02.2020 05:00,8.5,761.5,768.2,,96,Calm  no wind,0,,,,Mist. ,,,8.0,9.7,,,,,,5.0,7.9,0.5,6,,,,
04.02.2020 02:00,8.7,762.2,768.9,,95,Wind blowing from the west,1,,3,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,9.7,,,2500 or more  or no clouds.,,,7.0,7.9,0.6,12,,,,
03.02.2020 23:00,9.1,763.0,769.7,,90,Wind blowing from the west,1,,3,, ,,,8.0,9.7,,,,,,8.0,7.5,0.1,6,,,,
03.02.2020 20:00,9.2,762.6,769.3,0.5,87,Wind blowing from the west-southwest,0,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,9.7,,,1000-1500,,,9.0,7.2,5.0,12,,,,
03.02.2020 17:00,9.6,762.1,768.7,,83,Wind blowing from the east,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,9.7,,,,,,11.0,6.9,No precipitation,6,,,,
03.02.2020 14:00,9.4,762.1,768.9,-2.4,83,Wind blowing from the north-east,1,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,9.5,,,1000-1500,,,11.0,6.7,9.0,12,,,,
03.02.2020 11:00,8.7,764.5,771.2,,93,Wind blowing from the north-west,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,10.2,,,,,,6.0,7.6,7.0,6,,,,
03.02.2020 08:00,8.0,763.9,770.6,1.8,96,Wind blowing from the north,1,,5,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,10.2,,,300-600,,,3.3,7.4,8.0,12,,,,
03.02.2020 05:00,8.1,762.1,768.9,,95,Wind blowing from the north-northeast,3,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.1,10.2,,,,,,3.6,7.3,4.0,6,,,,
03.02.2020 02:00,8.3,762.5,769.3,-0.5,96,Wind blowing from the north-northwest,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,10.7,,,2500 or more  or no clouds.,,,4.3,7.7,5.0,12,,,,
02.02.2020 23:00,8.8,763.0,769.7,,95,Wind blowing from the north,2,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.7,,,,,,,3.9,8.0,2.0,6,,,,
02.02.2020 20:00,9.1,762.0,768.7,0.8,91,Wind blowing from the north-northeast,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,,,,300-600,,,6.0,7.7,3.0,12,,,,
02.02.2020 17:00,9.2,761.2,767.8,,92,Wind blowing from the north,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,,,,300-600,,,5.0,8.0,2.0,6,,,,
02.02.2020 14:00,9.4,761.2,767.9,-1.5,89,Wind blowing from the north-northwest,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,,,,300-600,,,6.0,7.7,3.0,12,,,,
02.02.2020 11:00,9.9,762.7,769.3,,85,Wind blowing from the north,1,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,15.8,,,300-600,,,9.0,7.5,1.0,6,,,,
02.02.2020 08:00,9.2,762.8,769.5,1.8,90,Wind blowing from the south,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,15.8,,,2500 or more  or no clouds.,,,8.0,7.6,1.0,12,,,,
02.02.2020 05:00,9.8,761.0,767.6,,85,Wind blowing from the south-west,0,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.0,15.8,,,,,,10.0,7.4,0.4,6,,,,
02.02.2020 02:00,10.7,760.7,767.3,-0.3,67,Wind blowing from the west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,15.8,,,2500 or more  or no clouds.,,,14.0,4.8,No precipitation,12,,,,
01.02.2020 23:00,12.1,761.0,767.6,,60,Wind blowing from the north-east,0,,,, ,,,6.0,15.8,,,,,,14.0,4.6,No precipitation,6,,,,
01.02.2020 20:00,13.1,760.6,767.2,,49,Wind blowing from the north-east,1,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,15.8,,,1500-2000,,,14.0,2.6,No precipitation,12,,,,
01.02.2020 17:00,14.9,759.5,766.2,,38,Wind blowing from the north-west,1,,,, ,,,,,,,,,,16.0,0.7,,,,,,
01.02.2020 14:00,15.5,760.2,766.8,-2.8,36,Wind blowing from the north-west,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,15.5,,,2500 or more  or no clouds.,,,13.0,0.5,No precipitation,12,,,,
01.02.2020 11:00,11.5,763.0,769.6,,54,Wind blowing from the west-northwest,1,,3,90  or more  but not 100%, ,,,6.0,15.2,,,,,,12.0,2.3,No precipitation,6,,,,
01.02.2020 08:00,6.3,762.7,769.4,,81,Wind blowing from the west,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.0,15.2,,,2500 or more  or no clouds.,,,13.0,3.3,No precipitation,12,,,,
01.02.2020 05:00,6.8,761.5,768.2,,78,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,14.0,3.1,,,,,,
01.02.2020 02:00,7.6,761.8,768.5,-0.3,69,Wind blowing from the west-northwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,15.2,,,2500 or more  or no clouds.,,,15.0,2.3,No precipitation,12,,,,
31.01.2020 23:00,8.2,762.1,768.9,,64,Wind blowing from the west-northwest,1,,4,, ,,,2.3,15.2,,,,,,15.0,1.8,No precipitation,6,,,,
31.01.2020 20:00,10.8,761.7,768.4,,46,Wind blowing from the east-northeast,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,15.2,,,,,,17.0,-0.6,No precipitation,12,,,,
31.01.2020 17:00,15.0,760.9,767.5,,32,Wind blowing from the west-southwest,1,,,no clouds, ,,,,,,,,,,15.0,-1.5,,,,,,
31.01.2020 14:00,14.6,761.5,768.2,-2.7,35,Wind blowing from the east-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,14.6,,,2500 or more  or no clouds.,,,14.0,-0.7,No precipitation,12,,,,
31.01.2020 11:00,9.4,764.2,771.0,,62,Wind blowing from the west,1,,3,no clouds, ,,,2.3,14.6,,,,,,13.0,2.5,No precipitation,6,,,,
31.01.2020 08:00,2.9,763.7,770.5,1.3,92,Wind blowing from the north,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.1,14.6,,,,,,13.0,1.7,No precipitation,12,,,,
31.01.2020 05:00,2.8,762.4,769.1,,91,Wind blowing from the west,2,,,, ,,,,,,,,,,12.0,1.5,,,,,,
31.01.2020 02:00,4.2,762.8,769.6,0.1,83,Wind blowing from the west-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,14.6,,,2500 or more  or no clouds.,,,15.0,1.6,No precipitation,12,,,,
30.01.2020 23:00,6.2,762.7,769.4,,75,Wind blowing from the west,1,,5,, ,,,1.8,14.6,,,,,,15.0,2.1,No precipitation,6,,,,
30.01.2020 20:00,9.7,762.3,769.0,0.8,50,Wind blowing from the east-southeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,14.6,,,,,,19.0,-0.2,No precipitation,12,,,,
30.01.2020 17:00,13.4,761.5,768.3,,34,Wind blowing from the east,1,,,, ,,,,,,,,,,17.0,-2.1,,,,,,
30.01.2020 14:00,13.5,762.6,769.3,-2.2,33,Wind blowing from the east-southeast,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,13.8,,,,,,15.0,-2.4,No precipitation,12,,,,
30.01.2020 11:00,8.6,764.8,771.5,,67,Wind blowing from the west-southwest,1,,2,no clouds, ,,,1.8,12.4,,,,,,13.0,2.8,No precipitation,6,,,,
30.01.2020 08:00,2.1,764.3,771.1,1.5,95,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,12.4,,,,,,10.0,1.4,No precipitation,12,,,,
30.01.2020 05:00,2.6,762.8,769.6,,91,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,14.0,1.3,,,,,,
30.01.2020 02:00,3.5,763.4,770.2,-0.1,87,Wind blowing from the west-southwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,12.4,,,2500 or more  or no clouds.,,,13.0,1.5,No precipitation,12,,,,
29.01.2020 23:00,5.4,763.5,770.2,,74,Wind blowing from the west,1,,7,, ,,,2.7,12.4,,,,,,16.0,1.1,No precipitation,6,,,,
29.01.2020 20:00,7.7,762.4,769.3,0.4,60,Calm  no wind,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,12.4,,,2500 or more  or no clouds.,,,19.0,0.4,No precipitation,12,,,,
29.01.2020 17:00,11.6,762.0,768.7,,40,Wind blowing from the north-northeast,2,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,17.0,-1.5,,,,,,
29.01.2020 14:00,11.3,762.7,769.4,,42,Wind blowing from the north-east,2,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,11.6,,,2500 or more  or no clouds.,,,16.0,-1.1,No precipitation,12,,,,
29.01.2020 11:00,8.3,765.1,771.8,,60,Wind blowing from the north-northeast,1,,3,20–30%., ,,,2.7,9.2,,,2500 or more  or no clouds.,,,13.0,0.8,No precipitation,6,,,,
29.01.2020 08:00,3.2,764.5,771.4,0.9,93,Wind blowing from the north-northwest,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,9.2,,,2500 or more  or no clouds.,,,12.0,2.2,No precipitation,12,,,,
29.01.2020 05:00,4.1,763.6,770.4,,92,Wind blowing from the west-northwest,1,,4,, ,,,4.1,9.2,,,,,,15.0,2.9,No precipitation,6,,,,
29.01.2020 02:00,5.1,763.6,770.3,0.2,88,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,9.2,,,2500 or more  or no clouds.,,,19.0,3.3,No precipitation,12,,,,
28.01.2020 23:00,5.6,763.4,770.2,,83,Wind blowing from the west-northwest,1,,5,, ,,,4.8,9.2,,,,,,20.0,2.9,No precipitation,6,,,,
28.01.2020 20:00,7.3,762.6,769.3,1.2,75,Wind blowing from the east-southeast,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,9.2,,,1500-2000,,,20.0,3.2,No precipitation,12,,,,
28.01.2020 17:00,8.4,761.4,768.1,,65,Wind blowing from the east,2,,,90  or more  but not 100%, ,,,4.8,9.2,,,,,,18.0,2.2,No precipitation,6,,,,
28.01.2020 14:00,8.5,761.0,767.8,,66,Wind blowing from the east-southeast,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,8.9,,,2500 or more  or no clouds.,,,16.0,2.5,No precipitation,12,,,,
28.01.2020 11:00,6.8,762.7,769.4,,75,Wind blowing from the north,1,,4,, ,,,4.8,6.8,,,,,,14.0,2.7,No precipitation,6,,,,
28.01.2020 08:00,5.1,762.1,769.0,0.8,82,Wind blowing from the north,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.8,,,1500-2000,,,16.0,2.3,No precipitation,12,,,,
28.01.2020 05:00,5.1,761.3,768.1,,82,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,17.0,2.3,,,,,,
28.01.2020 02:00,5.4,761.8,768.5,-0.1,81,Wind blowing from the north-northwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.8,,,2500 or more  or no clouds.,,,22.0,2.4,No precipitation,12,,,,
27.01.2020 23:00,5.6,761.9,768.7,,81,Wind blowing from the north,1,,4,, ,,,4.4,6.8,,,,,,30.0,2.6,No precipitation,6,,,,
27.01.2020 20:00,5.9,761.5,768.4,1.4,78,Wind blowing from the north,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.8,,,1500-2000,,,30.0,2.4,0.2,12,,,,
27.01.2020 17:00,6.7,760.1,766.9,,68,Wind blowing from the north,1,,,100%., ,,,,,,,1500-2000,,,30.0,1.2,,,,,,
27.01.2020 14:00,6.2,760.3,767.1,-2.3,79,Wind blowing from the north-northeast,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.7,,,300-600,,,24.0,2.8,1.0,12,,,,
27.01.2020 11:00,5.9,762.6,769.4,,83,Wind blowing from the north-west,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.3,,,300-600,,,18.0,3.2,0.4,6,,,,
27.01.2020 08:00,4.4,762.0,768.8,1.4,92,Wind blowing from the north-northwest,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.3,,,1000-1500,,,10.0,3.2,1.0,12,,,,
27.01.2020 05:00,4.5,760.6,767.4,,95,Wind blowing from the north-west,2,,4,,Rain (not freezing) not falling as shower(s). ,,,4.5,6.3,,,,,,7.0,3.8,0.8,6,,,,
27.01.2020 02:00,4.9,761.0,767.8,-0.8,92,Wind blowing from the north,1,,4,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.9,6.3,,,2500 or more  or no clouds.,,,9.0,3.7,1.0,12,,,,
26.01.2020 23:00,5.6,761.8,768.6,,90,Wind blowing from the north,0,,5,, ,,,5.5,6.6,,,,,,12.0,4.1,0.2,6,,,,
26.01.2020 20:00,6.0,761.4,768.1,0.9,93,Wind blowing from the west-northwest,1,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,,,,300-600,,,23.0,5.0,2.0,12,,,,
26.01.2020 17:00,6.1,760.5,767.2,,96,Wind blowing from the north-west,1,,6,, ,,,5.6,,,,,,,8.0,5.5,1.0,6,,,,
26.01.2020 14:00,6.0,760.0,766.8,-1.7,95,Wind blowing from the north-northeast,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,,,,300-600,,,8.0,5.3,10.0,12,,,,
26.01.2020 11:00,6.0,761.7,768.4,,96,Wind blowing from the north-northeast,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,,,,300-600,,,5.0,5.4,2.0,6,,,,
26.01.2020 08:00,5.7,760.9,767.7,,94,Wind blowing from the north-northeast,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,8.1,,,1000-1500,,,21.0,4.8,17.0,12,,,,
26.01.2020 05:00,5.7,760.3,767.1,,96,Calm  no wind,0,,,,Rain  not freezing  intermittent  moderate at time of observation. ,,,5.6,8.1,,,,,,8.0,5.1,13.0,6,,,,
26.01.2020 02:00,6.0,761.2,768.0,,96,Wind blowing from the north-northeast,1,,7,,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,8.1,,,2500 or more  or no clouds.,,,8.0,5.4,21.0,12,,,,
25.01.2020 23:00,6.6,761.5,768.3,,96,Wind blowing from the north-northeast,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.6,8.4,,,,,,7.0,6.0,10.0,6,,,,
25.01.2020 20:00,7.0,761.4,768.1,,95,Wind blowing from the north-northeast,3,,7,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,8.9,,,300-600,,,8.0,6.3,23.0,12,,,,
