Local time in Chifeng,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
08.02.2020 02:00,-9.8,712.0,774.9,0.5,56,Wind blowing from the east-northeast,1,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,2.5,,,2500 or more  or no clouds.,,,30.0,-17.1,No precipitation,12,,,,
07.02.2020 23:00,-6.6,711.5,774.6,,45,Wind blowing from the west-northwest,4,,9,, ,,,-15.5,2.5,,,,,,30.0,-16.6,No precipitation,6,,,,
07.02.2020 20:00,-4.9,711.1,775.1,1.8,39,Wind blowing from the west,3,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,2.5,,,,,,30.0,-17.0,No precipitation,12,,,,
07.02.2020 17:00,0.3,709.3,772.6,,27,Wind blowing from the north,3,,9,no clouds, ,,,-15.5,2.5,,,,,,30.0,-16.5,No precipitation,6,,,,
07.02.2020 14:00,1.2,709.1,772.0,-1.5,26,Wind blowing from the north-east,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,1.5,,,,,,30.0,-16.2,No precipitation,12,,,,
07.02.2020 11:00,-4.0,710.6,773.8,,38,Wind blowing from the north-northeast,1,,4,, ,,,-15.5,-0.9,,,,,,16.0,-16.2,No precipitation,6,,,,
07.02.2020 08:00,-13.1,710.8,775.0,0.9,74,Wind blowing from the west,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-0.9,,,,,,10.0,-16.8,No precipitation,12,,,,
07.02.2020 05:00,-13.6,709.9,773.6,,75,Wind blowing from the north-northeast,1,,5,, ,,,-21.1,-0.9,,,,,,8.0,-17.2,No precipitation,6,,,,
07.02.2020 02:00,-11.7,710.1,773.4,0.4,67,Wind blowing from the north,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-0.9,,,2500 or more  or no clouds.,,,13.0,-16.6,No precipitation,12,,,,
06.02.2020 23:00,-8.7,709.7,773.5,,60,Wind blowing from the west-southwest,3,,8,, ,,,-21.1,-0.9,,,,,,17.0,-15.1,No precipitation,6,,,,
06.02.2020 20:00,-8.0,709.0,774.1,0.8,55,Wind blowing from the north-northeast,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-0.9,,,,,,13.0,-15.5,No precipitation,12,,,,
06.02.2020 17:00,-3.3,708.2,772.6,,41,Wind blowing from the south-southwest,3,,8,no clouds, ,,,-21.1,-0.9,,,,,,17.0,-14.7,No precipitation,6,,,,
06.02.2020 14:00,-1.7,708.5,772.6,-2.7,35,Wind blowing from the south-west,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-1.5,,,,,,20.0,-15.2,No precipitation,12,,,,
06.02.2020 11:00,-9.4,711.2,776.2,,33,Wind blowing from the south-southeast,1,,2,no clouds, ,,,-21.1,-8.7,,,,,,13.0,-22.7,No precipitation,6,,,,
06.02.2020 08:00,-20.0,712.5,778.8,-0.7,52,Wind blowing from the south,0,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-11.1,,,,,,8.0,-27.3,No precipitation,12,,,,
06.02.2020 05:00,-20.3,713.2,779.2,,49,Calm  no wind,0,,,, ,,,-23.3,-11.1,,,,,,21.0,-28.3,No precipitation,6,,,,
06.02.2020 02:00,-19.2,714.6,780.5,-0.6,47,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.3,-11.1,,,2500 or more  or no clouds.,,,8.0,-27.7,No precipitation,12,,,,
05.02.2020 23:00,-16.7,715.2,781.2,,37,Wind blowing from the north,1,,6,, ,,,-23.3,-11.1,,,,,,22.0,-28.0,No precipitation,6,,,,
05.02.2020 20:00,-15.1,715.4,781.9,0.9,33,Wind blowing from the east,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.3,-11.1,,,,,,23.0,-27.8,No precipitation,12,,,,
05.02.2020 17:00,-12.1,714.5,780.7,,25,Wind blowing from the east-southeast,2,,,no clouds, ,,,-23.3,-11.1,,,,,,30.0,-28.1,No precipitation,6,,,,
05.02.2020 14:00,-11.8,714.7,780.7,-1.5,26,Wind blowing from the east,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.3,-9.4,,,,,,30.0,-27.5,No precipitation,12,,,,
05.02.2020 11:00,-14.6,716.2,782.6,,32,Wind blowing from the east-southeast,2,,,no clouds, ,,,,,,,,,,30.0,-27.7,,,,,,
05.02.2020 08:00,-20.0,716.2,783.2,0.7,45,Wind blowing from the west-northwest,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.3,,,,,,,25.0,-28.9,No precipitation,12,,,,
05.02.2020 05:00,-21.1,715.5,781.9,,43,Wind blowing from the south-west,1,,10,, ,,,-21.1,-9.4,,,,,,20.0,-30.4,No precipitation,6,,,,
05.02.2020 02:00,-19.8,715.3,781.1,0.3,40,Wind blowing from the north-west,2,,13,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-9.4,,,2500 or more  or no clouds.,,,30.0,-30.0,No precipitation,12,,,,
04.02.2020 23:00,-18.4,715.0,780.8,,32,Wind blowing from the north,2,,13,, ,,,-19.3,-9.4,,,,,,30.0,-31.1,No precipitation,6,,,,
04.02.2020 20:00,-17.8,714.2,780.7,2.3,42,Wind blowing from the north,5,,13,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-9.4,,,2500 or more  or no clouds.,,,30.0,-27.6,No precipitation,12,,,,
04.02.2020 17:00,-12.3,711.9,777.3,,29,Wind blowing from the north-northwest,5,,13,no clouds, ,,,-18.3,-4.6,,,,,,30.0,-26.7,No precipitation,6,,,,
04.02.2020 14:00,-9.6,710.9,775.8,-0.9,26,Wind blowing from the north-northwest,7,,13,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-2.0,,,,,,30.0,-25.5,No precipitation,12,,,,
04.02.2020 11:00,-11.3,711.8,776.6,,31,Wind blowing from the west-northwest,4,,8,no clouds, ,,,-18.3,-2.0,,,,,,30.0,-25.1,No precipitation,6,,,,
04.02.2020 08:00,-17.4,711.9,777.1,1.1,47,Wind blowing from the west,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-2.0,,,,,,13.0,-26.0,No precipitation,12,,,,
04.02.2020 05:00,-16.7,710.8,775.1,,40,Wind blowing from the north-northwest,2,,9,, ,,,-19.1,-2.0,,,,,,30.0,-27.1,No precipitation,6,,,,
04.02.2020 02:00,-15.7,709.9,773.8,0.8,65,Wind blowing from the north,2,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-2.0,,,2500 or more  or no clouds.,,,26.0,-20.8,No precipitation,12,,,,
03.02.2020 23:00,-13.2,709.1,773.2,,70,Wind blowing from the north-east,1,,11,, ,,,-19.1,-2.0,,,,,,30.0,-17.5,No precipitation,6,,,,
03.02.2020 20:00,-9.9,707.5,772.4,2.1,54,Wind blowing from the north-northwest,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-2.0,,,2500 or more  or no clouds.,,,30.0,-17.5,No precipitation,12,,,,
03.02.2020 17:00,-4.6,705.4,769.5,,33,Wind blowing from the north,5,,11,60%., ,,,-19.1,-2.0,,,1500-2000,,,30.0,-18.4,No precipitation,6,,,,
03.02.2020 14:00,-3.0,704.5,767.9,-3.1,28,Wind blowing from the west,4,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-2.9,,,,,,30.0,-19.0,No precipitation,12,,,,
03.02.2020 11:00,-7.7,707.6,771.7,,36,Wind blowing from the south-southwest,4,,7,no clouds, ,,,-19.1,-7.7,,,,,,30.0,-20.2,No precipitation,6,,,,
03.02.2020 08:00,-18.2,709.3,774.5,-0.5,65,Wind blowing from the east-northeast,1,,8,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-8.6,,,,,,6.0,-23.2,No precipitation,12,,,,
03.02.2020 05:00,-18.2,709.8,774.9,,62,Wind blowing from the south,1,,8,, ,,,-18.2,-8.6,,,,,,14.0,-23.7,No precipitation,6,,,,
03.02.2020 02:00,-15.2,710.6,775.3,-0.8,50,Wind blowing from the west-southwest,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,-8.6,,,2500 or more  or no clouds.,,,30.0,-23.3,No precipitation,12,,,,
02.02.2020 23:00,-14.1,711.4,776.2,,48,Wind blowing from the west-southwest,2,,8,, ,,,-14.1,-8.6,,,,,,30.0,-22.7,No precipitation,6,,,,
02.02.2020 20:00,-11.5,711.0,775.5,1.5,53,Wind blowing from the north-west,4,,5,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,-7.5,,,,,,30.0,-19.2,0.7,12,,,,
02.02.2020 17:00,-9.9,709.5,773.8,,71,Wind blowing from the south,1,,5,70 – 80%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,,,,1500-2000,,,7.0,-14.2,0.1,6,,,,
02.02.2020 14:00,-9.3,709.3,773.2,-1.6,66,Wind blowing from the east,2,,,70 – 80%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,,,,1500-2000,,,30.0,-14.5,0.7,12,,,,
02.02.2020 11:00,-11.0,710.9,775.0,,75,Wind blowing from the north-northeast,2,,4,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,,,,1500-2000,,,1.4,-14.6,0.6,6,,,,
02.02.2020 08:00,-11.3,710.9,775.0,0.4,52,Wind blowing from the east-northeast,1,,3,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,-0.5,,,2500 or more  or no clouds.,,,11.0,-19.4,No precipitation,12,,,,
02.02.2020 05:00,-12.5,710.5,774.0,,49,Wind blowing from the north,1,,4,, ,,,-12.7,-0.5,,,,,,30.0,-21.2,No precipitation,6,,,,
02.02.2020 02:00,-10.5,711.1,774.3,-0.3,40,Wind blowing from the north-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-0.5,,,2500 or more  or no clouds.,,,11.0,-21.5,No precipitation,12,,,,
01.02.2020 23:00,-8.7,711.4,774.8,,34,Calm  no wind,0,,,, ,,,-10.9,-0.5,,,,,,30.0,-21.7,No precipitation,6,,,,
01.02.2020 20:00,-7.6,711.3,775.1,1.1,33,Wind blowing from the north-east,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-0.5,,,,,,16.0,-21.1,No precipitation,12,,,,
01.02.2020 17:00,-2.7,710.2,773.5,,22,Wind blowing from the east-northeast,1,,7,no clouds, ,,,-10.9,1.0,,,,,,20.0,-21.5,No precipitation,6,,,,
01.02.2020 14:00,-2.1,710.4,773.4,-1.5,23,Wind blowing from the east,1,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,3.9,,,,,,30.0,-20.5,No precipitation,12,,,,
01.02.2020 11:00,-5.0,711.9,775.1,,38,Wind blowing from the north-west,3,,10,no clouds, ,,,-10.9,,,,,,,30.0,-17.4,No precipitation,6,,,,
01.02.2020 08:00,-9.6,711.5,774.9,1.0,53,Wind blowing from the west-northwest,4,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,4.1,,,,,,30.0,-17.4,No precipitation,12,,,,
01.02.2020 05:00,-10.3,710.5,773.4,,55,Wind blowing from the north-northwest,4,,10,, ,,,-14.2,4.1,,,,,,30.0,-17.8,No precipitation,6,,,,
01.02.2020 02:00,-8.6,710.2,772.4,0.9,49,Wind blowing from the north-west,5,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,4.1,,,2500 or more  or no clouds.,,,30.0,-17.4,No precipitation,12,,,,
31.01.2020 23:00,-6.9,709.3,772.0,,44,Wind blowing from the west-northwest,6,,12,, ,,,-14.2,4.1,,,,,,30.0,-17.1,No precipitation,6,,,,
31.01.2020 20:00,-3.8,707.8,771.4,1.8,28,Wind blowing from the west-northwest,5,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,4.1,,,,,,30.0,-19.7,No precipitation,12,,,,
31.01.2020 17:00,1.0,706.0,768.8,,23,Wind blowing from the north-northwest,5,,12,no clouds, ,,,-14.2,4.1,,,,,,30.0,-17.8,No precipitation,6,,,,
31.01.2020 14:00,3.8,704.0,766.2,-1.0,25,Wind blowing from the west-northwest,6,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,4.1,,,2500 or more  or no clouds.,,,23.0,-14.4,No precipitation,12,,,,
31.01.2020 11:00,-1.9,705.0,767.7,,41,Wind blowing from the east-northeast,2,,3,no clouds, ,,,-14.2,-1.4,,,,,,8.0,-13.4,No precipitation,6,,,,
31.01.2020 08:00,-13.1,705.4,769.1,0.0,72,Wind blowing from the south-west,1,,2,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,-1.8,,,1500-2000,,,9.0,-17.2,No precipitation,12,,,,
31.01.2020 05:00,-13.2,705.4,768.7,,68,Wind blowing from the north-east,1,,6,, ,,,-16.0,-1.8,,,,,,13.0,-18.0,No precipitation,6,,,,
31.01.2020 02:00,-12.7,706.4,769.6,-0.8,63,Wind blowing from the north,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-1.8,,,2500 or more  or no clouds.,,,13.0,-18.3,No precipitation,12,,,,
30.01.2020 23:00,-10.7,707.2,770.8,,57,Wind blowing from the north-northeast,1,,6,, ,,,-16.0,-1.8,,,,,,7.0,-17.6,No precipitation,6,,,,
30.01.2020 20:00,-7.7,707.5,771.7,0.4,47,Wind blowing from the south-southwest,1,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-1.8,,,1500-2000,,,27.0,-17.1,No precipitation,12,,,,
30.01.2020 17:00,-4.0,707.1,770.7,,38,Wind blowing from the east,3,,,no clouds, ,,,-16.0,-1.8,,,,,,15.0,-16.2,No precipitation,6,,,,
30.01.2020 14:00,-3.0,707.6,770.9,-2.5,38,Wind blowing from the east-southeast,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-2.2,,,,,,18.0,-15.6,No precipitation,12,,,,
30.01.2020 11:00,-7.6,710.1,773.8,,46,Wind blowing from the south-east,2,,3,no clouds, ,,,-16.0,-2.1,,,,,,14.0,-17.2,No precipitation,6,,,,
30.01.2020 08:00,-15.1,710.5,775.0,0.1,77,Wind blowing from the south-east,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-2.1,,,,,,4.9,-18.2,No precipitation,12,,,,
30.01.2020 05:00,-14.3,710.4,774.4,,73,Wind blowing from the north,1,,6,, ,,,-14.3,-2.1,,,,,,13.0,-18.1,No precipitation,6,,,,
30.01.2020 02:00,-12.2,711.4,774.9,-0.5,68,Wind blowing from the north,1,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.8,-2.1,,,2500 or more  or no clouds.,,,21.0,-16.9,No precipitation,12,,,,
29.01.2020 23:00,-9.3,711.9,775.3,,58,Wind blowing from the west-northwest,1,,11,, ,,,-11.7,-2.1,,,,,,27.0,-16.2,No precipitation,6,,,,
29.01.2020 20:00,-7.4,712.1,776.0,0.8,52,Wind blowing from the north,3,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.7,-2.1,,,,,,23.0,-15.6,No precipitation,12,,,,
