Local time in Danzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
05.02.2020 14:00,22.6,747.4,762.4,-2.1,77,Wind blowing from the south-east,3,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.3,26.8,,,600-1000,,,30.0,18.4,No precipitation,12,,,,
05.02.2020 11:00,22.5,749.5,764.5,,72,Wind blowing from the south-east,3,,6,90  or more  but not 100%, ,,,19.3,26.8,,,600-1000,,,19.0,17.2,No precipitation,6,,,,
05.02.2020 08:00,19.4,748.9,763.9,0.8,88,Wind blowing from the south-east,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,,,,600-1000,,,11.0,17.4,No precipitation,12,,,,
05.02.2020 05:00,19.4,748.1,763.0,,88,Wind blowing from the south-east,1,,6,, ,,,17.1,26.8,,,,,,11.0,17.4,No precipitation,6,,,,
05.02.2020 02:00,19.4,748.9,763.7,,88,Wind blowing from the east-southeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.1,26.8,,,2500 or more  or no clouds.,,,11.0,17.4,No precipitation,12,,,,
04.02.2020 23:00,20.0,749.4,764.3,,88,Wind blowing from the east,2,,6,, ,,,17.1,26.8,,,,,,11.0,18.0,No precipitation,6,,,,
04.02.2020 20:00,20.8,748.2,763.2,1.6,84,Wind blowing from the east,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.1,26.8,,,600-1000,,,13.0,18.0,No precipitation,12,,,,
04.02.2020 17:00,24.1,746.6,761.5,,70,Wind blowing from the north-east,2,,6,100%., ,,,17.1,26.8,,,600-1000,,,19.0,18.3,No precipitation,6,,,,
04.02.2020 14:00,24.9,747.5,762.4,-2.0,58,Wind blowing from the east,2,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.1,28.1,,,600-1000,,,26.0,16.1,No precipitation,12,,,,
04.02.2020 11:00,21.7,749.5,764.5,,76,Wind blowing from the south-southeast,1,,4,60%., ,,,17.1,28.1,,,600-1000,,,20.0,17.3,No precipitation,6,,,,
04.02.2020 08:00,17.3,748.8,763.8,0.9,93,Wind blowing from the north-east,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.8,28.1,,,,,,14.0,16.2,No precipitation,12,,,,
04.02.2020 05:00,17.9,747.9,762.8,,90,Calm  no wind,0,,,, ,,,16.0,28.1,,,,,,16.0,16.2,No precipitation,6,,,,
04.02.2020 02:00,18.7,748.3,763.1,,87,Wind blowing from the south,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.0,28.1,,,2500 or more  or no clouds.,,,15.0,16.5,No precipitation,12,,,,
03.02.2020 23:00,20.4,748.7,763.6,,83,Wind blowing from the west-northwest,1,,7,, ,,,16.0,28.1,,,,,,15.0,17.4,No precipitation,6,,,,
03.02.2020 20:00,22.0,747.8,762.8,1.3,74,Wind blowing from the west-northwest,2,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.0,28.1,,,600-1000,,,17.0,17.2,No precipitation,12,,,,
03.02.2020 17:00,25.1,746.5,761.5,,65,Wind blowing from the north-west,2,,7,70 – 80%., ,,,16.0,28.1,,,600-1000,,,21.0,18.1,No precipitation,6,,,,
03.02.2020 14:00,27.3,747.4,762.2,,51,Wind blowing from the east-southeast,2,,7,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.0,27.8,,,600-1000,,,22.0,16.3,No precipitation,12,,,,
03.02.2020 11:00,23.5,749.7,764.6,,64,Wind blowing from the south-east,3,,6,no clouds, ,,,16.0,27.8,,,,,,24.0,16.3,No precipitation,6,,,,
03.02.2020 08:00,16.8,749.5,764.6,1.0,93,Wind blowing from the south,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,27.8,,,,,,11.0,15.7,No precipitation,12,,,,
03.02.2020 05:00,16.8,748.5,763.4,,93,Wind blowing from the south-southwest,1,,6,, ,,,15.3,27.8,,,,,,9.0,15.7,No precipitation,6,,,,
03.02.2020 02:00,17.7,749.1,763.9,,90,Wind blowing from the south-west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,27.8,,,2500 or more  or no clouds.,,,10.0,16.0,No precipitation,12,,,,
02.02.2020 23:00,19.5,749.2,764.1,,83,Wind blowing from the south-southeast,2,,6,, ,,,15.3,27.8,,,,,,15.0,16.5,No precipitation,6,,,,
02.02.2020 20:00,21.3,748.9,763.9,1.5,70,Wind blowing from the west-southwest,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,27.8,,,600-1000,,,17.0,15.6,No precipitation,12,,,,
02.02.2020 17:00,26.7,747.4,762.4,,49,Wind blowing from the east-southeast,1,,,40%., ,,,15.3,27.8,,,2500 or more  or no clouds.,,,24.0,15.1,No precipitation,6,,,,
02.02.2020 14:00,26.9,748.7,763.6,-2.2,45,Wind blowing from the east-northeast,1,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,27.4,,,600-1000,,,23.0,14.0,No precipitation,12,,,,
02.02.2020 11:00,23.4,750.9,765.9,,64,Wind blowing from the west-southwest,1,,6,no clouds, ,,,15.3,23.4,,,,,,21.0,16.2,No precipitation,6,,,,
02.02.2020 08:00,15.7,750.3,765.4,0.9,94,Wind blowing from the south-southwest,1,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,22.9,,,600-1000,,,9.0,14.7,No precipitation,12,,,,
02.02.2020 05:00,16.0,749.4,764.5,,93,Wind blowing from the south-southwest,1,,8,, ,,,15.9,22.9,,,,,,9.0,14.9,No precipitation,6,,,,
02.02.2020 02:00,17.7,749.4,764.4,,87,Wind blowing from the south-east,2,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,22.9,,,2500 or more  or no clouds.,,,10.0,15.5,No precipitation,12,,,,
01.02.2020 23:00,18.4,749.5,764.5,,83,Wind blowing from the south-southeast,3,,9,, ,,,15.9,22.9,,,,,,12.0,15.5,No precipitation,6,,,,
01.02.2020 20:00,19.3,749.1,764.2,,72,Wind blowing from the south-east,2,,9,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,22.9,,,600-1000,,,17.0,14.1,No precipitation,12,,,,
01.02.2020 17:00,21.9,748.0,763.0,,60,Wind blowing from the south-southeast,4,,9,20–30%., ,,,15.9,22.9,,,2500 or more  or no clouds.,,,20.0,13.8,No precipitation,6,,,,
01.02.2020 14:00,22.4,748.7,763.7,,59,Wind blowing from the south-east,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,23.4,,,600-1000,,,22.0,14.0,No precipitation,12,,,,
01.02.2020 11:00,21.4,750.7,765.7,,62,Wind blowing from the south-east,3,,8,60%., ,,,15.9,23.4,,,600-1000,,,17.0,13.8,No precipitation,6,,,,
01.02.2020 08:00,16.0,750.4,765.5,,78,Wind blowing from the south-east,1,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,,,,2500 or more  or no clouds.,,,18.0,12.2,No precipitation,12,,,,
01.02.2020 05:00,16.2,749.2,764.2,,75,Wind blowing from the east-southeast,1,,7,, ,,,11.5,23.4,,,,,,21.0,11.8,No precipitation,6,,,,
01.02.2020 02:00,16.7,749.8,764.8,,70,Wind blowing from the east-southeast,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,23.4,,,2500 or more  or no clouds.,,,22.0,11.2,No precipitation,12,,,,
31.01.2020 23:00,16.4,750.4,765.6,,70,Wind blowing from the south-east,2,,,, ,,,11.5,23.4,,,,,,21.0,10.9,No precipitation,6,,,,
31.01.2020 20:00,18.4,749.6,764.8,1.7,64,Wind blowing from the east-southeast,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,23.4,,,2500 or more  or no clouds.,,,27.0,11.5,No precipitation,12,,,,
31.01.2020 17:00,22.3,747.9,763.0,,48,Wind blowing from the east-southeast,2,,7,90  or more  but not 100%, ,,,11.5,23.4,,,1500-2000,,,29.0,10.8,No precipitation,6,,,,
31.01.2020 14:00,22.5,748.9,764.1,-2.7,46,Wind blowing from the east-southeast,2,,7,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,22.6,,,2500 or more  or no clouds.,,,27.0,10.3,No precipitation,12,,,,
31.01.2020 11:00,19.5,751.6,766.9,,53,Wind blowing from the east-southeast,3,,,no clouds, ,,,11.5,20.4,,,,,,30.0,9.7,No precipitation,6,,,,
31.01.2020 08:00,12.5,751.2,766.6,,83,Wind blowing from the south-east,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,,,,2500 or more  or no clouds.,,,13.0,9.7,No precipitation,12,,,,
31.01.2020 05:00,12.0,749.7,764.9,,84,Wind blowing from the east-southeast,1,,5,, ,,,10.5,20.4,,,,,,13.0,9.4,No precipitation,6,,,,
31.01.2020 02:00,12.3,750.5,765.7,-0.4,80,Wind blowing from the south-southeast,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,20.4,,,2500 or more  or no clouds.,,,15.0,9.0,No precipitation,12,,,,
30.01.2020 23:00,13.1,750.9,766.2,,74,Wind blowing from the east-southeast,2,,7,, ,,,10.5,20.4,,,,,,18.0,8.6,No precipitation,6,,,,
30.01.2020 20:00,15.0,750.2,765.6,,71,Wind blowing from the east,2,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,20.4,,,2500 or more  or no clouds.,,,17.0,9.8,No precipitation,12,,,,
30.01.2020 17:00,19.6,749.0,764.2,,50,Wind blowing from the east,2,,7,70 – 80%., ,,,10.5,20.4,,,2500 or more  or no clouds.,,,22.0,8.9,No precipitation,6,,,,
30.01.2020 14:00,20.1,749.8,765.1,-2.3,49,Wind blowing from the east,2,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,20.1,,,600-1000,,,20.0,9.1,No precipitation,12,,,,
30.01.2020 11:00,17.3,752.1,767.4,,60,Wind blowing from the east-northeast,2,,5,70 – 80%., ,,,10.5,17.3,,,2500 or more  or no clouds.,,,14.0,9.5,No precipitation,6,,,,
30.01.2020 08:00,11.0,751.4,766.8,,89,Wind blowing from the south,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,16.6,,,2500 or more  or no clouds.,,,9.0,9.3,No precipitation,12,,,,
30.01.2020 05:00,11.6,750.4,765.7,,90,Calm  no wind,0,,,, ,,,11.6,16.6,,,,,,12.0,10.0,No precipitation,6,,,,
30.01.2020 02:00,12.7,750.7,766.0,-0.1,86,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.7,16.6,,,2500 or more  or no clouds.,,,14.0,10.4,No precipitation,12,,,,
29.01.2020 23:00,13.3,750.8,766.1,,83,Wind blowing from the east-southeast,1,,5,, ,,,12.8,16.6,,,,,,15.0,10.5,No precipitation,6,,,,
29.01.2020 20:00,15.2,750.2,765.5,1.3,78,Wind blowing from the east-northeast,1,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.8,16.6,,,600-1000,,,16.0,11.4,No precipitation,12,,,,
29.01.2020 17:00,16.5,748.9,764.2,,70,Wind blowing from the east,1,,6,100%., ,,,12.8,16.6,,,600-1000,,,21.0,11.0,No precipitation,6,,,,
29.01.2020 14:00,16.5,749.3,764.6,-2.3,71,Wind blowing from the east-northeast,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.8,16.6,,,600-1000,,,16.0,11.2,0.3,12,,,,
29.01.2020 11:00,15.8,751.6,766.9,,71,Wind blowing from the east,2,,6,100%., ,,,12.8,15.9,,,600-1000,,,18.0,10.6,No precipitation,6,,,,
29.01.2020 08:00,12.9,751.0,766.3,1.3,92,Wind blowing from the south-southeast,1,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.8,,,,600-1000,,,5.0,11.6,0.3,12,,,,
29.01.2020 05:00,13.0,749.7,765.1,,91,Wind blowing from the east-northeast,0,,5,, ,,,12.7,14.7,,,,,,7.0,11.6,0.3,6,,,,
29.01.2020 02:00,13.2,750.1,765.5,,88,Wind blowing from the east-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,14.7,,,2500 or more  or no clouds.,,,12.0,11.3,0.6,12,,,,
28.01.2020 23:00,13.1,750.4,765.8,,89,Wind blowing from the east-southeast,1,,5,, ,,,12.6,14.7,,,,,,17.0,11.3,0.6,6,,,,
28.01.2020 20:00,13.3,748.6,763.9,0.9,91,Wind blowing from the east,1,,,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,14.7,,,300-600,,,14.0,11.9,0.6,12,,,,
28.01.2020 17:00,14.2,747.7,763.0,,85,Wind blowing from the east-southeast,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,14.7,,,300-600,,,12.0,11.7,No precipitation,6,,,,
28.01.2020 14:00,14.2,747.7,763.0,,86,Wind blowing from the east,2,,,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,14.7,,,600-1000,,,12.0,11.9,3.0,12,,,,
28.01.2020 11:00,14.4,749.2,764.5,,86,Wind blowing from the east-southeast,2,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,14.4,,,300-600,,,18.0,12.1,No precipitation,6,,,,
28.01.2020 08:00,13.0,748.3,763.7,0.8,96,Wind blowing from the east-southeast,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,12.5,13.4,,,300-600,,,5.0,12.4,5.0,12,,,,
28.01.2020 05:00,12.7,747.5,762.8,,96,Wind blowing from the east,2,,,,Mist. ,,,12.3,13.4,,,,,,5.0,12.1,3.0,6,,,,
28.01.2020 02:00,12.8,747.4,762.7,,94,Wind blowing from the east,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,13.4,,,2500 or more  or no clouds.,,,11.0,11.9,7.0,12,,,,
27.01.2020 23:00,13.1,747.9,763.2,,95,Wind blowing from the east,2,,,, ,,,12.1,13.8,,,,,,19.0,12.3,5.0,6,,,,
27.01.2020 20:00,12.9,746.8,762.1,0.9,95,Wind blowing from the east,2,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,12.1,14.5,,,300-600,,,9.0,12.1,7.0,12,,,,
27.01.2020 17:00,13.2,745.9,761.2,,93,Wind blowing from the east,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,12.1,14.5,,,300-600,,,19.0,12.1,2.0,6,,,,
27.01.2020 14:00,13.4,746.5,761.8,-2.0,89,Wind blowing from the east-northeast,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,12.1,14.5,,,300-600,,,17.0,11.6,10.0,12,,,,
27.01.2020 11:00,13.0,748.5,763.8,,93,Wind blowing from the north-east,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,12.1,14.6,,,300-600,,,13.0,11.9,10.0,6,,,,
27.01.2020 08:00,12.5,747.4,762.7,0.8,96,Wind blowing from the north-northeast,1,,5,100%.,Rain  not freezing  intermittent  heavy at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.1,14.6,,,300-600,,,1.1,11.9,7.0,12,,,,
