Local time in Aletai,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
05.02.2020 08:00,-14.6,702.0,772.6,-0.4,74,Wind blowing from the north-northwest,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,,,,2500 or more  or no clouds.,,,19.0,-18.2,No precipitation,12,,,,
05.02.2020 05:00,-12.5,702.4,772.0,,71,Wind blowing from the north-northeast,2,,,, ,,,-15.9,-3.4,,,,,,21.0,-16.8,No precipitation,6,,,,
05.02.2020 02:00,-13.8,702.8,772.6,-0.8,69,Wind blowing from the west-northwest,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-3.4,,,2500 or more  or no clouds.,,,20.0,-18.3,No precipitation,12,,,,
04.02.2020 23:00,-13.4,703.6,774.5,,70,Calm  no wind,0,,,, ,,,-16.9,-3.4,,,,,,18.0,-17.7,No precipitation,6,,,,
04.02.2020 20:00,-10.3,703.3,774.0,0.2,70,Wind blowing from the north,0,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-3.4,,,2500 or more  or no clouds.,,,18.0,-14.7,No precipitation,12,,,,
04.02.2020 17:00,-5.3,703.1,773.4,,48,Wind blowing from the south,1,,,20–30%., ,,,-16.9,-3.4,,,2500 or more  or no clouds.,,,24.0,-14.6,No precipitation,6,,,,
04.02.2020 14:00,-4.0,703.7,773.8,-0.2,36,Wind blowing from the south-east,0,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-3.6,,,2500 or more  or no clouds.,,,25.0,-16.9,No precipitation,12,,,,
04.02.2020 11:00,-12.7,703.9,775.2,,63,Wind blowing from the north-west,1,,,60%., ,,,-16.9,,,,2500 or more  or no clouds.,,,20.0,-18.3,No precipitation,6,,,,
04.02.2020 08:00,-13.7,702.5,773.7,0.1,64,Wind blowing from the north,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,,,,,,,20.0,-19.2,No precipitation,12,,,,
04.02.2020 05:00,-16.0,702.4,772.6,,65,Wind blowing from the north,1,,,, ,,,-19.2,-5.5,,,,,,20.0,-21.1,No precipitation,6,,,,
04.02.2020 02:00,-15.8,702.2,772.6,0.1,65,Wind blowing from the west-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-5.5,,,2500 or more  or no clouds.,,,21.0,-20.9,No precipitation,12,,,,
03.02.2020 23:00,-15.2,702.1,773.4,,64,Wind blowing from the north-east,1,,,, ,,,-19.2,-5.5,,,,,,21.0,-20.5,No precipitation,6,,,,
03.02.2020 20:00,-14.7,702.0,773.8,-0.1,69,Wind blowing from the north,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-5.5,,,2500 or more  or no clouds.,,,19.0,-19.1,No precipitation,12,,,,
03.02.2020 17:00,-5.8,702.1,772.3,,41,Wind blowing from the north,1,,,10%  or less  but not 0, ,,,-19.2,-5.7,,,2500 or more  or no clouds.,,,22.0,-17.2,No precipitation,6,,,,
03.02.2020 14:00,-7.2,702.8,773.0,0.1,43,Wind blowing from the south,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-3.5,,,,,,22.0,-17.9,No precipitation,12,,,,
03.02.2020 11:00,-14.0,702.7,773.9,,58,Wind blowing from the east,1,,,no clouds, ,,,-19.2,,,,,,,20.0,-20.5,No precipitation,6,,,,
03.02.2020 08:00,-18.3,702.1,773.5,-0.2,68,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-3.5,,,,,,21.0,-22.8,No precipitation,12,,,,
03.02.2020 05:00,-15.1,702.3,772.6,,63,Wind blowing from the north-east,0,,,, ,,,-17.7,-3.5,,,,,,20.0,-20.6,No precipitation,6,,,,
03.02.2020 02:00,-14.2,702.6,772.6,-0.1,61,Wind blowing from the north-northeast,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-3.5,,,2500 or more  or no clouds.,,,20.0,-20.1,No precipitation,12,,,,
02.02.2020 23:00,-14.7,702.7,774.1,,64,Wind blowing from the north-northeast,1,,,, ,,,-21.0,-3.5,,,,,,19.0,-20.0,No precipitation,6,,,,
02.02.2020 20:00,-12.4,702.9,774.0,-0.3,62,Wind blowing from the south-southwest,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-3.5,,,2500 or more  or no clouds.,,,15.0,-18.2,No precipitation,12,,,,
02.02.2020 17:00,-7.0,703.2,773.8,,44,Wind blowing from the east,0,,,, ,,,-21.0,-3.5,,,,,,23.0,-17.2,No precipitation,6,,,,
02.02.2020 14:00,-6.2,704.2,775.1,-0.6,37,Wind blowing from the west-northwest,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-6.2,,,2500 or more  or no clouds.,,,23.0,-18.5,No precipitation,12,,,,
02.02.2020 11:00,-15.0,704.8,777.1,,55,Wind blowing from the south-west,0,,,70 – 80%., ,,,-21.0,-8.5,,,2500 or more  or no clouds.,,,22.0,-22.0,No precipitation,6,,,,
02.02.2020 08:00,-15.2,704.5,776.6,-0.3,56,Wind blowing from the west-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-8.5,,,,,,22.0,-22.0,No precipitation,12,,,,
02.02.2020 05:00,-16.8,704.8,775.9,,53,Wind blowing from the south-west,1,,,, ,,,-25.6,-8.5,,,,,,21.0,-24.1,No precipitation,6,,,,
02.02.2020 02:00,-19.0,706.2,778.1,-0.7,61,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-8.5,,,2500 or more  or no clouds.,,,23.0,-24.6,No precipitation,12,,,,
01.02.2020 23:00,-19.6,706.9,780.3,,68,Calm  no wind,0,,,, ,,,-25.6,-8.5,,,,,,21.0,-24.0,No precipitation,6,,,,
01.02.2020 20:00,-18.6,707.1,781.0,-0.2,62,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-8.5,,,,,,21.0,-24.1,No precipitation,12,,,,
01.02.2020 17:00,-9.4,707.3,779.8,,41,Wind blowing from the north,0,,,no clouds, ,,,-25.6,-9.3,,,,,,24.0,-20.2,No precipitation,6,,,,
01.02.2020 14:00,-12.1,707.8,780.6,-0.3,42,Wind blowing from the south-east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-11.7,,,,,,20.0,-22.4,No precipitation,12,,,,
01.02.2020 11:00,-20.6,708.1,782.0,,68,Wind blowing from the east-southeast,0,,,no clouds, ,,,-25.6,,,,,,,20.0,-25.0,No precipitation,6,,,,
01.02.2020 08:00,-25.0,707.3,781.5,-0.2,74,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.7,,,,,,,29.0,-28.3,No precipitation,12,,,,
01.02.2020 05:00,-24.7,707.5,780.4,,75,Calm  no wind,0,,,, ,,,-25.7,-11.9,,,,,,25.0,-27.9,No precipitation,6,,,,
01.02.2020 02:00,-23.9,707.8,781.0,0.1,76,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.8,-11.9,,,2500 or more  or no clouds.,,,21.0,-26.9,No precipitation,12,,,,
31.01.2020 23:00,-22.6,707.7,781.6,,76,Calm  no wind,0,,,, ,,,-25.8,-11.9,,,,,,18.0,-25.7,No precipitation,6,,,,
31.01.2020 20:00,-20.1,707.1,781.3,0.3,70,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.8,-11.9,,,,,,16.0,-24.2,No precipitation,12,,,,
31.01.2020 17:00,-12.1,706.8,779.7,,56,Wind blowing from the south-southeast,1,,,no clouds, ,,,-25.8,-11.9,,,,,,16.0,-19.1,No precipitation,6,,,,
31.01.2020 14:00,-14.6,707.3,780.7,0.1,67,Wind blowing from the south,1,,1,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.8,-13.2,,,,,,13.0,-19.4,No precipitation,12,,,,
31.01.2020 11:00,-20.5,707.2,781.0,,79,Calm  no wind,0,,,no clouds, ,,,-25.8,-13.2,,,,,,18.0,-23.2,No precipitation,6,,,,
31.01.2020 08:00,-25.0,706.5,780.9,-0.1,76,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.8,,,,,,,17.0,-28.0,No precipitation,12,,,,
31.01.2020 05:00,-24.8,706.6,779.8,,78,Calm  no wind,0,,,, ,,,-25.8,-13.2,,,,,,14.0,-27.5,No precipitation,6,,,,
31.01.2020 02:00,-25.4,707.1,780.4,-0.4,77,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.5,-13.2,,,2500 or more  or no clouds.,,,12.0,-28.3,No precipitation,12,,,,
30.01.2020 23:00,-22.4,707.5,781.3,,83,Calm  no wind,0,,,, ,,,-24.8,-13.2,,,,,,6.0,-24.5,No precipitation,6,,,,
30.01.2020 20:00,-21.9,707.5,781.8,-0.1,76,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.8,-13.2,,,,,,7.0,-25.0,No precipitation,12,,,,
30.01.2020 17:00,-13.9,707.6,780.6,,74,Wind blowing from the south-east,1,,,no clouds, ,,,-24.8,-7.1,,,,,,8.0,-17.5,No precipitation,6,,,,
30.01.2020 14:00,-14.4,708.4,780.7,-0.5,70,Wind blowing from the south-southeast,1,,1,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.8,-6.9,,,,,,10.0,-18.7,No precipitation,12,,,,
30.01.2020 11:00,-20.4,708.9,781.9,,80,Calm  no wind,0,,,no clouds, ,,,-24.8,-6.5,,,,,,13.0,-23.0,No precipitation,6,,,,
30.01.2020 08:00,-24.1,708.2,781.7,-0.2,79,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-6.5,,,,,,4.9,-26.7,No precipitation,12,,,,
30.01.2020 05:00,-22.9,708.4,780.4,,79,Calm  no wind,0,,,,Fog or ice fog. ,,,-22.9,-6.5,,,,,,5.0,-25.5,No precipitation,6,,,,
30.01.2020 02:00,-17.1,708.6,780.0,-0.1,87,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-6.5,,,2500 or more  or no clouds.,,,1.5,-18.7,No precipitation,12,,,,
29.01.2020 23:00,-15.5,708.7,779.8,,87,Wind blowing from the north-east,1,,,,Mist. ,,,-17.1,-6.5,,,,,,3.7,-17.2,No precipitation,6,,,,
29.01.2020 20:00,-16.0,708.1,779.2,0.8,83,Wind blowing from the north-northwest,1,,5,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-6.5,,,2500 or more  or no clouds.,,,7.0,-18.2,0.9,12,,,,
29.01.2020 17:00,-7.5,707.3,777.4,,72,Wind blowing from the south-east,1,,,90  or more  but not 100%, ,,,-10.0,-6.5,,,2500 or more  or no clouds.,,,7.0,-11.7,No precipitation,6,,,,
29.01.2020 14:00,-8.5,707.1,777.2,0.9,73,Wind blowing from the south-southwest,1,,5,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.0,-6.1,,,2500 or more  or no clouds.,,,9.0,-12.5,1.0,12,,,,
29.01.2020 11:00,-7.1,706.2,776.1,,87,Wind blowing from the east,1,,,, ,,,-10.0,-5.7,,,,,,8.0,-8.9,1.0,6,,,,
29.01.2020 08:00,-8.1,705.4,775.3,0.3,88,Wind blowing from the east-northeast,2,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,,,,2500 or more  or no clouds.,,,2.3,-9.7,0.2,12,,,,
29.01.2020 05:00,-9.1,705.1,775.0,,83,Calm  no wind,0,,,, ,,,,-5.7,,,,,,7.0,-11.5,No precipitation,6,,,,
29.01.2020 02:00,-8.8,705.4,775.0,0.2,77,Wind blowing from the east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-5.7,,,2500 or more  or no clouds.,,,8.0,-12.1,No precipitation,12,,,,
28.01.2020 23:00,-9.4,705.2,775.3,,82,Wind blowing from the south,1,,,, ,,,-14.5,-5.7,,,,,,13.0,-12.0,No precipitation,6,,,,
28.01.2020 20:00,-9.3,705.5,775.8,0.1,77,Wind blowing from the east,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-5.7,,,2500 or more  or no clouds.,,,13.0,-12.6,No precipitation,12,,,,
28.01.2020 17:00,-7.5,705.4,775.6,,67,Wind blowing from the south,2,,,90  or more  but not 100%, ,,,-14.5,-3.3,,,2500 or more  or no clouds.,,,17.0,-12.6,No precipitation,6,,,,
28.01.2020 14:00,-6.3,704.8,775.0,0.5,61,Wind blowing from the south-east,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-1.9,,,2500 or more  or no clouds.,,,20.0,-12.6,No precipitation,12,,,,
28.01.2020 11:00,-9.2,704.3,774.8,,78,Wind blowing from the west,1,,,90  or more  but not 100%, ,,,-14.5,-1.9,,,2500 or more  or no clouds.,,,17.0,-12.3,No precipitation,6,,,,
28.01.2020 08:00,-10.5,702.5,772.6,1.0,82,Wind blowing from the west-northwest,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,,,,2500 or more  or no clouds.,,,16.0,-13.0,No precipitation,12,,,,
28.01.2020 05:00,-12.1,701.5,770.7,,86,Wind blowing from the north-northwest,1,,,, ,,,-14.5,-1.9,,,,,,16.0,-14.0,No precipitation,6,,,,
28.01.2020 02:00,-13.7,701.5,771.1,-0.3,86,Wind blowing from the north-northeast,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-1.9,,,2500 or more  or no clouds.,,,14.0,-15.5,0.1,12,,,,
27.01.2020 23:00,-13.1,701.8,772.0,,87,Calm  no wind,0,,,, ,,,-13.7,-1.9,,,,,,13.0,-14.9,0.1,6,,,,
27.01.2020 20:00,-10.5,702.0,771.7,0.0,78,Wind blowing from the north,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,-1.9,,,2500 or more  or no clouds.,,,17.0,-13.6,No precipitation,12,,,,
27.01.2020 17:00,-3.2,702.0,770.7,,54,Wind blowing from the south-southwest,2,,,10%  or less  but not 0, ,,,-9.0,-1.9,,,2500 or more  or no clouds.,,,23.0,-11.2,No precipitation,6,,,,
27.01.2020 14:00,-3.8,702.7,771.6,-0.6,58,Wind blowing from the east,2,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,-2.8,,,2500 or more  or no clouds.,,,17.0,-10.9,No precipitation,12,,,,
27.01.2020 11:00,-8.8,703.3,772.7,,84,Wind blowing from the east,0,,,50%., ,,,-9.0,,,,2500 or more  or no clouds.,,,12.0,-11.0,No precipitation,6,,,,
27.01.2020 08:00,-7.6,702.4,771.4,-0.5,84,Wind blowing from the north-west,0,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,-2.8,,,2500 or more  or no clouds.,,,14.0,-9.8,No precipitation,12,,,,
27.01.2020 05:00,-7.5,702.9,771.7,,81,Wind blowing from the west,1,,,, ,,,-14.7,-2.8,,,,,,15.0,-10.2,No precipitation,6,,,,
27.01.2020 02:00,-7.6,703.3,772.2,0.2,75,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.8,,,2500 or more  or no clouds.,,,16.0,-11.3,No precipitation,12,,,,
26.01.2020 23:00,-6.6,703.1,772.5,,80,Wind blowing from the west-southwest,1,,,, ,,,-14.7,-2.8,,,,,,14.0,-9.5,No precipitation,6,,,,
