Local time in Mangnai,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
08.02.2020 02:00,-12.7,537.9,780.3,0.3,32,Wind blowing from the west-northwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-0.1,,,2500 or more  or no clouds.,,,6.0,-26.0,No precipitation,12,,,,
07.02.2020 23:00,-8.4,537.6,780.4,,23,Wind blowing from the south-west,2,,3,, ,,,-17.3,-0.1,,,,,,30.0,-25.9,No precipitation,6,,,,
07.02.2020 20:00,-3.9,536.4,778.4,,16,Wind blowing from the east,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-0.1,,,2500 or more  or no clouds.,,,18.0,-26.1,No precipitation,12,,,,
07.02.2020 17:00,-0.3,535.5,774.3,,12,Wind blowing from the south-southwest,1,,3,10%  or less  but not 0, ,,,-17.3,-0.3,,,2500 or more  or no clouds.,,,30.0,-26.3,No precipitation,6,,,,
07.02.2020 14:00,-7.1,536.0,777.0,-0.5,22,Wind blowing from the south-west,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-1.3,,,,,,30.0,-25.2,No precipitation,12,,,,
07.02.2020 11:00,-12.2,536.5,778.1,,31,Wind blowing from the north-northwest,1,,3,no clouds, ,,,-17.3,-1.3,,,,,,30.0,-25.9,No precipitation,6,,,,
07.02.2020 08:00,-16.4,535.1,777.2,,42,Wind blowing from the north-east,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-1.3,,,2500 or more  or no clouds.,,,30.0,-26.3,No precipitation,12,,,,
07.02.2020 05:00,-14.7,534.2,774.1,,34,Wind blowing from the south,1,,4,, ,,,-18.0,-1.3,,,,,,30.0,-27.1,No precipitation,6,,,,
07.02.2020 02:00,-11.6,534.0,772.9,0.5,38,Wind blowing from the east-southeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-1.3,,,2500 or more  or no clouds.,,,23.0,-23.1,No precipitation,12,,,,
06.02.2020 23:00,-7.1,533.5,773.9,,21,Wind blowing from the south-east,2,,4,, ,,,-18.0,-1.3,,,,,,30.0,-25.8,No precipitation,6,,,,
06.02.2020 20:00,-5.2,532.4,773.8,1.1,20,Wind blowing from the north,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-1.3,,,2500 or more  or no clouds.,,,30.0,-24.7,No precipitation,12,,,,
06.02.2020 17:00,-3.4,531.3,768.8,,19,Wind blowing from the south,2,,4,70 – 80%., ,,,-18.0,-1.2,,,1500-2000,,,30.0,-23.7,No precipitation,6,,,,
06.02.2020 14:00,-4.8,532.0,771.0,-0.6,17,Wind blowing from the south-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-1.2,,,,,,30.0,-26.1,No precipitation,12,,,,
06.02.2020 11:00,-12.5,532.6,774.0,,30,Wind blowing from the south-southwest,2,,3,no clouds, ,,,-18.0,-1.2,,,,,,27.0,-26.5,No precipitation,6,,,,
06.02.2020 08:00,-17.2,531.9,773.4,0.2,39,Wind blowing from the north,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.7,-1.2,,,,,,30.0,-27.9,No precipitation,12,,,,
06.02.2020 05:00,-12.8,531.7,768.7,,28,Wind blowing from the east-northeast,2,,3,, ,,,-18.9,-1.2,,,,,,30.0,-27.5,No precipitation,6,,,,
06.02.2020 02:00,-13.5,532.0,771.7,-0.2,35,Wind blowing from the east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-1.2,,,2500 or more  or no clouds.,,,12.0,-25.7,No precipitation,12,,,,
05.02.2020 23:00,-9.8,532.2,774.2,,24,Wind blowing from the east,1,,3,, ,,,-18.9,-1.2,,,,,,16.0,-26.6,No precipitation,6,,,,
05.02.2020 20:00,-5.8,531.7,772.9,0.8,20,Wind blowing from the north,0,,3,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-1.2,,,2500 or more  or no clouds.,,,30.0,-25.2,No precipitation,12,,,,
05.02.2020 17:00,-1.8,530.9,769.0,,17,Wind blowing from the west,1,,4,20–30%., ,,,-18.9,-1.7,,,2500 or more  or no clouds.,,,30.0,-23.7,No precipitation,6,,,,
05.02.2020 14:00,-6.1,531.8,771.6,,19,Wind blowing from the west-southwest,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-3.3,,,,,,30.0,-26.0,No precipitation,12,,,,
05.02.2020 11:00,-14.0,532.7,774.0,,38,Wind blowing from the north-west,0,,4,10%  or less  but not 0, ,,,-18.9,-3.3,,,2500 or more  or no clouds.,,,28.0,-25.3,No precipitation,6,,,,
05.02.2020 08:00,-16.8,531.5,772.6,0.2,42,Wind blowing from the north-east,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-3.3,,,2500 or more  or no clouds.,,,30.0,-26.7,No precipitation,12,,,,
05.02.2020 05:00,-15.8,531.3,770.7,,38,Wind blowing from the west,0,,4,, ,,,-19.9,-3.3,,,,,,30.0,-26.9,No precipitation,6,,,,
05.02.2020 02:00,-13.9,531.6,771.2,,37,Wind blowing from the north,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-3.3,,,2500 or more  or no clouds.,,,14.0,-25.5,No precipitation,12,,,,
04.02.2020 23:00,-8.1,531.7,771.8,,22,Wind blowing from the north-east,1,,4,, ,,,-19.9,-3.3,,,,,,30.0,-26.1,No precipitation,6,,,,
04.02.2020 20:00,-6.0,531.4,772.3,0.4,22,Wind blowing from the north-east,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-3.3,,,2500 or more  or no clouds.,,,30.0,-24.3,No precipitation,12,,,,
04.02.2020 17:00,-3.9,531.0,770.5,,19,Wind blowing from the south-west,2,,4,90  or more  but not 100%, ,,,-19.9,-2.2,,,,,,30.0,-24.2,No precipitation,6,,,,
04.02.2020 14:00,-5.8,532.4,772.0,,21,Wind blowing from the south-southeast,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-2.2,,,2500 or more  or no clouds.,,,30.0,-24.6,No precipitation,12,,,,
04.02.2020 11:00,-12.5,533.4,774.4,,37,Calm  no wind,0,,,20–30%., ,,,-19.9,-2.2,,,2500 or more  or no clouds.,,,26.0,-24.2,No precipitation,6,,,,
04.02.2020 08:00,-16.3,532.4,773.6,0.3,40,Wind blowing from the east-northeast,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-2.2,,,,,,14.0,-26.8,No precipitation,12,,,,
04.02.2020 05:00,-16.1,532.1,772.0,,41,Wind blowing from the south-east,0,,5,, ,,,-19.8,-2.2,,,,,,30.0,-26.3,No precipitation,6,,,,
04.02.2020 02:00,-13.2,532.5,772.8,,35,Wind blowing from the north-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-2.2,,,2500 or more  or no clouds.,,,17.0,-25.4,No precipitation,12,,,,
03.02.2020 23:00,-8.6,532.5,774.1,,23,Wind blowing from the north-east,2,,5,, ,,,-19.8,-2.2,,,,,,30.0,-26.0,No precipitation,6,,,,
03.02.2020 20:00,-5.8,532.2,774.6,0.3,21,Wind blowing from the north-east,2,,5,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-2.2,,,2500 or more  or no clouds.,,,30.0,-24.6,No precipitation,12,,,,
03.02.2020 17:00,-3.8,531.9,771.9,,18,Wind blowing from the south-southwest,3,,5,20–30%., ,,,-19.8,-1.2,,,2500 or more  or no clouds.,,,30.0,-24.7,No precipitation,6,,,,
03.02.2020 14:00,-7.0,533.4,775.0,-0.7,21,Wind blowing from the south-southwest,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-1.2,,,2500 or more  or no clouds.,,,30.0,-25.7,No precipitation,12,,,,
03.02.2020 11:00,-14.1,534.1,776.8,,36,Wind blowing from the north-west,1,,4,20–30%., ,,,-19.8,-1.2,,,2500 or more  or no clouds.,,,30.0,-25.9,No precipitation,6,,,,
03.02.2020 08:00,-18.7,533.5,776.9,0.2,62,Wind blowing from the east,1,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-1.2,,,2500 or more  or no clouds.,,,30.0,-24.2,No precipitation,12,,,,
03.02.2020 05:00,-16.4,533.3,773.2,,43,Wind blowing from the south-east,1,,6,, ,,,-19.5,-1.2,,,,,,30.0,-26.1,No precipitation,6,,,,
03.02.2020 02:00,-14.9,533.6,775.4,-0.4,39,Wind blowing from the south,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-1.2,,,2500 or more  or no clouds.,,,26.0,-25.8,No precipitation,12,,,,
02.02.2020 23:00,-9.3,534.0,776.5,,25,Wind blowing from the north-northeast,3,,6,, ,,,-19.5,-1.2,,,,,,30.0,-25.7,No precipitation,6,,,,
02.02.2020 20:00,-6.5,533.9,777.4,0.2,22,Wind blowing from the north-east,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-1.2,,,,,,30.0,-24.7,No precipitation,12,,,,
02.02.2020 17:00,-2.4,533.7,773.9,,13,Wind blowing from the east-northeast,1,,,no clouds, ,,,-19.5,-2.0,,,,,,30.0,-27.1,No precipitation,6,,,,
02.02.2020 14:00,-7.3,535.1,777.8,-1.0,18,Wind blowing from the north-northwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-2.1,,,,,,27.0,-27.6,No precipitation,12,,,,
02.02.2020 11:00,-13.9,536.1,780.8,,32,Wind blowing from the west,1,,3,no clouds, ,,,-19.5,-2.1,,,,,,23.0,-27.1,No precipitation,6,,,,
02.02.2020 08:00,-18.5,535.2,779.0,0.3,47,Wind blowing from the north,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.8,-2.1,,,,,,27.0,-27.0,No precipitation,12,,,,
02.02.2020 05:00,-16.8,534.9,775.8,,41,Wind blowing from the north-east,2,,4,, ,,,-18.1,-2.1,,,,,,30.0,-27.0,No precipitation,6,,,,
02.02.2020 02:00,-15.3,534.6,776.6,0.3,38,Wind blowing from the north-northeast,0,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-2.1,,,2500 or more  or no clouds.,,,30.0,-26.4,No precipitation,12,,,,
01.02.2020 23:00,-11.7,534.3,776.1,,29,Wind blowing from the south-west,2,,6,, ,,,-15.7,-2.1,,,,,,30.0,-26.2,No precipitation,6,,,,
01.02.2020 20:00,-6.1,533.5,774.6,,22,Wind blowing from the east,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-2.1,,,,,,22.0,-24.4,No precipitation,12,,,,
01.02.2020 17:00,-2.5,532.8,771.0,,13,Wind blowing from the west-southwest,2,,6,no clouds, ,,,-15.7,-2.4,,,,,,30.0,-27.2,No precipitation,6,,,,
01.02.2020 14:00,-6.5,533.6,771.4,-0.4,34,Wind blowing from the south,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-2.8,,,,,,30.0,-19.8,No precipitation,12,,,,
01.02.2020 11:00,-10.0,534.0,772.6,,45,Wind blowing from the south-southeast,1,,6,no clouds, ,,,-15.7,-2.8,,,,,,27.0,-19.9,No precipitation,6,,,,
01.02.2020 08:00,-14.8,532.8,772.7,,61,Wind blowing from the south-east,2,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-2.8,,,2500 or more  or no clouds.,,,30.0,-20.8,No precipitation,12,,,,
01.02.2020 05:00,-13.4,532.3,770.9,,55,Wind blowing from the south-east,2,,4,, ,,,-18.1,-2.8,,,,,,30.0,-20.5,No precipitation,6,,,,
01.02.2020 02:00,-8.1,532.2,769.3,0.2,38,Wind blowing from the east-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.8,,,2500 or more  or no clouds.,,,30.0,-19.9,No precipitation,12,,,,
31.01.2020 23:00,-5.7,532.0,772.3,,47,Wind blowing from the east,1,,,, ,,,-18.1,-2.8,,,,,,29.0,-15.2,No precipitation,6,,,,
31.01.2020 20:00,-4.7,531.5,772.6,,22,Wind blowing from the north-east,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-2.8,,,2500 or more  or no clouds.,,,30.0,-23.2,No precipitation,12,,,,
31.01.2020 17:00,-3.9,530.9,770.2,,29,Wind blowing from the south-west,3,,5,90  or more  but not 100%, ,,,-18.1,-2.8,,,,,,30.0,-19.3,No precipitation,6,,,,
31.01.2020 14:00,-6.4,531.8,771.7,-0.9,34,Wind blowing from the south-southwest,2,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-3.5,,,2500 or more  or no clouds.,,,30.0,-19.7,No precipitation,12,,,,
31.01.2020 11:00,-14.9,532.7,775.2,,61,Wind blowing from the south-southwest,2,,3,10%  or less  but not 0, ,,,-18.1,-3.5,,,2500 or more  or no clouds.,,,30.0,-20.9,No precipitation,6,,,,
31.01.2020 08:00,-18.0,531.6,774.6,0.5,72,Wind blowing from the north,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.6,-3.5,,,2500 or more  or no clouds.,,,30.0,-21.8,No precipitation,12,,,,
31.01.2020 05:00,-15.9,531.1,770.4,,63,Calm  no wind,0,,,, ,,,-18.6,-3.5,,,,,,30.0,-21.3,No precipitation,6,,,,
31.01.2020 02:00,-13.9,531.3,771.8,0.1,57,Wind blowing from the south-southeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.6,-3.5,,,2500 or more  or no clouds.,,,15.0,-20.6,No precipitation,12,,,,
30.01.2020 23:00,-9.4,531.2,773.2,,44,Wind blowing from the north-east,2,,5,, ,,,-18.6,-3.5,,,,,,26.0,-19.4,No precipitation,6,,,,
30.01.2020 20:00,-7.9,531.0,773.6,0.3,43,Wind blowing from the north-northwest,0,,4,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.6,-3.5,,,2500 or more  or no clouds.,,,30.0,-18.3,No precipitation,12,,,,
30.01.2020 17:00,-3.7,530.7,769.4,,33,Wind blowing from the south-southwest,2,,4,no clouds, ,,,-18.6,-2.7,,,,,,30.0,-17.6,No precipitation,6,,,,
30.01.2020 14:00,-7.7,531.9,771.8,-1.3,38,Wind blowing from the west,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.6,-2.7,,,,,,30.0,-19.6,No precipitation,12,,,,
30.01.2020 11:00,-15.3,533.2,775.6,,64,Wind blowing from the south-west,1,,4,no clouds, ,,,-18.6,-2.7,,,,,,30.0,-20.6,No precipitation,6,,,,
30.01.2020 08:00,-18.1,532.7,775.3,0.0,69,Wind blowing from the north,0,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-2.7,,,,,,29.0,-22.4,No precipitation,12,,,,
30.01.2020 05:00,-15.3,532.7,772.0,,61,Wind blowing from the south-west,1,,6,, ,,,-18.0,-2.7,,,,,,23.0,-21.1,No precipitation,6,,,,
30.01.2020 02:00,-12.3,533.2,773.3,-0.2,56,Wind blowing from the north-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-2.7,,,2500 or more  or no clouds.,,,30.0,-19.3,No precipitation,12,,,,
