Local time in Kuche,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
06.02.2020 08:00,-9.1,671.0,768.8,-0.2,74,Wind blowing from the north-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.2,6.1,,,2500 or more  or no clouds.,,,12.0,-12.9,No precipitation,12,,,,
06.02.2020 05:00,-7.9,671.2,768.0,,72,Wind blowing from the north,2,,5,, ,,,-9.0,6.1,,,,,,13.0,-12.2,No precipitation,6,,,,
06.02.2020 02:00,-7.2,671.9,769.1,-0.4,69,Wind blowing from the north-northeast,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,6.1,,,2500 or more  or no clouds.,,,12.0,-11.9,No precipitation,12,,,,
05.02.2020 23:00,-5.0,672.3,770.7,,61,Wind blowing from the north-northeast,1,,6,, ,,,-9.0,6.1,,,,,,9.0,-11.4,No precipitation,6,,,,
05.02.2020 20:00,1.3,671.8,769.4,0.1,38,Wind blowing from the west-southwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,6.1,,,2500 or more  or no clouds.,,,20.0,-11.5,No precipitation,12,,,,
05.02.2020 17:00,5.9,671.7,768.4,,28,Wind blowing from the south-west,2,,6,, ,,,-9.0,5.9,,,,,,19.0,-11.2,No precipitation,6,,,,
05.02.2020 14:00,3.2,673.0,770.2,,35,Wind blowing from the west-southwest,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,4.8,,,2500 or more  or no clouds.,,,14.0,-10.8,No precipitation,12,,,,
05.02.2020 11:00,-4.7,673.3,771.7,,64,Wind blowing from the north-northeast,1,,3,, ,,,-9.0,,,,,,,8.0,-10.5,No precipitation,6,,,,
05.02.2020 08:00,-7.8,672.2,770.1,0.2,68,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,4.8,,,2500 or more  or no clouds.,,,13.0,-12.7,No precipitation,12,,,,
05.02.2020 05:00,-7.1,672.0,769.1,,67,Wind blowing from the north,2,,3,, ,,,-9.0,4.8,,,,,,14.0,-12.2,No precipitation,6,,,,
05.02.2020 02:00,-6.0,672.6,769.9,,64,Wind blowing from the north,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,4.8,,,2500 or more  or no clouds.,,,12.0,-11.7,No precipitation,12,,,,
04.02.2020 23:00,-4.9,672.4,770.8,,62,Wind blowing from the east-southeast,1,,5,,Haze. ,,,-9.0,4.8,,,,,,5.0,-11.1,No precipitation,6,,,,
04.02.2020 20:00,0.4,671.7,769.7,0.1,42,Wind blowing from the south-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,4.8,,,2500 or more  or no clouds.,,,16.0,-11.0,No precipitation,12,,,,
04.02.2020 17:00,3.7,671.6,768.4,,36,Wind blowing from the south-southeast,1,,5,, ,,,-9.0,5.4,,,,,,18.0,-10.0,No precipitation,6,,,,
04.02.2020 14:00,1.9,672.7,769.9,,40,Wind blowing from the east-northeast,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,5.8,,,2500 or more  or no clouds.,,,11.0,-10.3,No precipitation,12,,,,
04.02.2020 11:00,-5.3,673.0,771.4,,63,Wind blowing from the north-northeast,1,,4,, ,,,-9.0,,,,,,,10.0,-11.4,No precipitation,6,,,,
04.02.2020 08:00,-8.8,671.7,769.5,0.5,73,Wind blowing from the north-northeast,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,5.8,,,2500 or more  or no clouds.,,,12.0,-12.9,No precipitation,12,,,,
04.02.2020 05:00,-5.4,671.2,767.6,,57,Wind blowing from the north-northeast,1,,4,, ,,,-10.1,5.8,,,,,,17.0,-12.6,No precipitation,6,,,,
04.02.2020 02:00,-4.7,671.6,768.4,,58,Wind blowing from the north-northeast,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,5.8,,,2500 or more  or no clouds.,,,19.0,-11.9,No precipitation,12,,,,
03.02.2020 23:00,-4.3,671.2,769.4,,58,Wind blowing from the north,1,,5,, ,,,-10.1,5.8,,,,,,10.0,-11.5,No precipitation,6,,,,
03.02.2020 20:00,1.4,670.7,768.5,-0.2,37,Wind blowing from the west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,5.8,,,2500 or more  or no clouds.,,,18.0,-11.7,No precipitation,12,,,,
03.02.2020 17:00,5.3,670.9,767.5,,28,Wind blowing from the west-southwest,2,,5,, ,,,-10.1,5.8,,,,,,19.0,-11.7,No precipitation,6,,,,
03.02.2020 14:00,2.8,672.7,769.7,0.0,32,Wind blowing from the west,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,4.1,,,2500 or more  or no clouds.,,,16.0,-12.3,No precipitation,12,,,,
03.02.2020 11:00,-5.5,672.7,770.9,,62,Wind blowing from the north-northeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,4.1,,,,,,4.1,-11.8,No precipitation,6,,,,
03.02.2020 08:00,-9.5,672.1,770.3,0.0,74,Wind blowing from the north,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,4.1,,,2500 or more  or no clouds.,,,8.0,-13.4,No precipitation,12,,,,
03.02.2020 05:00,-6.7,672.1,769.2,,64,Wind blowing from the north-west,1,,6,, ,,,-11.3,4.1,,,,,,13.0,-12.4,No precipitation,6,,,,
03.02.2020 02:00,-5.5,673.0,770.3,-0.3,57,Wind blowing from the north,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,4.1,,,2500 or more  or no clouds.,,,11.0,-12.7,No precipitation,12,,,,
02.02.2020 23:00,-2.7,673.3,771.7,,48,Wind blowing from the north-west,1,,6,, ,,,-11.3,4.1,,,,,,17.0,-12.2,No precipitation,6,,,,
02.02.2020 20:00,0.1,673.2,771.9,-0.4,41,Wind blowing from the north-northwest,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,4.1,,,2500 or more  or no clouds.,,,10.0,-11.6,No precipitation,12,,,,
02.02.2020 17:00,3.9,673.6,771.4,,31,Wind blowing from the west-southwest,3,,6,, ,,,-11.3,3.9,,,,,,21.0,-11.7,No precipitation,6,,,,
02.02.2020 14:00,2.0,675.4,773.5,-0.6,38,Wind blowing from the west-southwest,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,3.3,,,2500 or more  or no clouds.,,,17.0,-10.8,No precipitation,12,,,,
02.02.2020 11:00,-6.7,676.0,775.5,,75,Wind blowing from the north-northeast,2,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,,,,,,,5.0,-10.4,No precipitation,6,,,,
02.02.2020 08:00,-10.7,675.1,774.3,-0.6,78,Wind blowing from the north-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,3.3,,,2500 or more  or no clouds.,,,9.0,-13.8,No precipitation,12,,,,
02.02.2020 05:00,-9.4,675.7,774.0,,77,Wind blowing from the north,1,,6,, ,,,-10.8,3.3,,,,,,12.0,-12.8,No precipitation,6,,,,
02.02.2020 02:00,-7.7,676.3,774.7,0.0,68,Wind blowing from the north,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,3.3,,,2500 or more  or no clouds.,,,13.0,-12.6,No precipitation,12,,,,
01.02.2020 23:00,-6.3,676.3,775.9,,65,Calm  no wind,0,,,,Haze. ,,,-10.8,3.3,,,,,,1.8,-11.8,No precipitation,6,,,,
01.02.2020 20:00,-0.8,675.6,774.7,,46,Wind blowing from the north-northwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,3.3,,,2500 or more  or no clouds.,,,10.0,-11.2,No precipitation,12,,,,
01.02.2020 17:00,2.7,675.7,773.9,,36,Wind blowing from the south-west,2,,6,, ,,,-10.8,3.2,,,,,,16.0,-10.9,No precipitation,6,,,,
01.02.2020 14:00,0.6,676.9,775.5,0.4,44,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,2.5,,,2500 or more  or no clouds.,,,13.0,-10.5,No precipitation,12,,,,
01.02.2020 11:00,-6.7,676.5,776.2,,70,Wind blowing from the north-northeast,2,,4,, ,,,-10.8,,,,,,,8.0,-11.3,No precipitation,6,,,,
01.02.2020 08:00,-10.3,675.2,774.4,,77,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,2.5,,,2500 or more  or no clouds.,,,11.0,-13.6,No precipitation,12,,,,
01.02.2020 05:00,-9.4,675.0,773.2,,78,Wind blowing from the north,1,,4,, ,,,-11.9,2.5,,,,,,8.0,-12.5,No precipitation,6,,,,
01.02.2020 02:00,-8.1,675.3,773.9,0.3,74,Wind blowing from the north,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,2.5,,,2500 or more  or no clouds.,,,11.0,-11.9,No precipitation,12,,,,
31.01.2020 23:00,-6.4,675.0,774.8,,69,Wind blowing from the north-east,1,,5,,Haze. ,,,-11.9,2.5,,,,,,5.0,-11.3,No precipitation,6,,,,
31.01.2020 20:00,-1.7,673.9,773.0,,50,Wind blowing from the west-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,2.5,,,2500 or more  or no clouds.,,,12.0,-10.8,No precipitation,12,,,,
31.01.2020 17:00,2.4,673.9,772.0,,40,Wind blowing from the west-southwest,2,,5,, ,,,-11.9,2.6,,,,,,17.0,-9.8,No precipitation,6,,,,
31.01.2020 14:00,-0.7,675.0,773.5,-0.2,51,Wind blowing from the east,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,2.8,,,2500 or more  or no clouds.,,,10.0,-9.6,No precipitation,12,,,,
31.01.2020 11:00,-8.7,675.2,775.0,,87,Wind blowing from the north,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,,,,,,,3.4,-10.5,No precipitation,6,,,,
31.01.2020 08:00,-11.0,673.9,772.9,0.3,82,Wind blowing from the north-northeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,2.8,,,2500 or more  or no clouds.,,,5.0,-13.5,No precipitation,12,,,,
31.01.2020 05:00,-9.0,673.6,771.6,,77,Wind blowing from the north,1,,4,, ,,,-12.1,2.8,,,,,,10.0,-12.3,No precipitation,6,,,,
31.01.2020 02:00,-7.6,674.2,772.6,0.0,77,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,2.8,,,2500 or more  or no clouds.,,,9.0,-10.9,No precipitation,12,,,,
30.01.2020 23:00,-6.4,674.2,773.8,,72,Wind blowing from the north-northeast,1,,4,,Haze. ,,,-12.1,2.8,,,,,,3.9,-10.6,No precipitation,6,,,,
30.01.2020 20:00,-1.2,673.4,772.5,-0.5,52,Wind blowing from the south-southeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,2.8,,,2500 or more  or no clouds.,,,15.0,-9.8,No precipitation,12,,,,
30.01.2020 17:00,2.1,673.9,771.8,,42,Wind blowing from the south,2,,3,, ,,,-12.1,3.7,,,,,,15.0,-9.5,No precipitation,6,,,,
30.01.2020 14:00,-0.7,675.1,773.6,-0.6,53,Wind blowing from the east,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,3.7,,,2500 or more  or no clouds.,,,12.0,-9.3,No precipitation,12,,,,
30.01.2020 11:00,-7.7,675.7,775.3,,79,Wind blowing from the north-northeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,,,,,,,4.6,-10.7,No precipitation,6,,,,
30.01.2020 08:00,-11.4,674.7,774.0,-0.1,84,Wind blowing from the north-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,3.7,,,2500 or more  or no clouds.,,,8.0,-13.6,No precipitation,12,,,,
30.01.2020 05:00,-8.4,674.8,772.7,,76,Wind blowing from the north-northeast,1,,4,, ,,,-12.0,3.7,,,,,,10.0,-12.0,No precipitation,6,,,,
30.01.2020 02:00,-7.5,675.1,773.3,-0.1,73,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,3.7,,,2500 or more  or no clouds.,,,7.0,-11.5,No precipitation,12,,,,
29.01.2020 23:00,-5.9,675.2,774.7,,68,Wind blowing from the north-northeast,1,,4,, ,,,-12.0,3.7,,,,,,10.0,-11.0,No precipitation,6,,,,
29.01.2020 20:00,-1.3,674.8,774.1,0.1,50,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,3.7,,,2500 or more  or no clouds.,,,9.0,-10.4,No precipitation,12,,,,
29.01.2020 17:00,2.9,674.7,772.8,,39,Wind blowing from the south-southwest,2,,4,, ,,,-12.0,3.2,,,,,,15.0,-9.7,No precipitation,6,,,,
29.01.2020 14:00,0.3,676.5,774.9,,46,Wind blowing from the north-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,2.8,,,2500 or more  or no clouds.,,,15.0,-10.0,No precipitation,12,,,,
29.01.2020 11:00,-7.4,676.7,776.5,,75,Wind blowing from the north-northeast,1,,3,, ,,,-12.0,,,,,,,7.0,-11.2,No precipitation,6,,,,
29.01.2020 08:00,-11.3,675.8,775.4,-0.1,83,Wind blowing from the north-east,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.4,2.8,,,2500 or more  or no clouds.,,,3.8,-13.6,No precipitation,12,,,,
29.01.2020 05:00,-9.3,675.9,774.2,,79,Wind blowing from the north-northeast,2,,4,, ,,,-10.6,2.8,,,,,,11.0,-12.3,No precipitation,6,,,,
29.01.2020 02:00,-7.1,676.3,774.7,,75,Wind blowing from the north-northeast,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,2.8,,,2500 or more  or no clouds.,,,11.0,-10.9,No precipitation,12,,,,
28.01.2020 23:00,-6.6,675.8,775.4,,70,Calm  no wind,0,,,,Haze. ,,,-10.6,2.8,,,,,,3.6,-11.2,No precipitation,6,,,,
28.01.2020 20:00,-2.0,674.5,773.5,0.6,54,Wind blowing from the north,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,2.8,,,2500 or more  or no clouds.,,,10.0,-10.1,No precipitation,12,,,,
28.01.2020 17:00,2.5,673.9,772.0,,41,Wind blowing from the west,2,,5,, ,,,-10.6,2.5,,,,,,18.0,-9.7,No precipitation,6,,,,
28.01.2020 14:00,0.6,674.8,773.1,,49,Wind blowing from the south-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,1.7,,,2500 or more  or no clouds.,,,12.0,-9.1,No precipitation,12,,,,
28.01.2020 11:00,-6.8,674.8,774.2,,76,Wind blowing from the north-northeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,,,,,,,5.0,-10.3,No precipitation,6,,,,
28.01.2020 08:00,-9.7,673.2,772.1,0.2,82,Wind blowing from the north-northeast,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,1.7,,,2500 or more  or no clouds.,,,3.5,-12.3,No precipitation,12,,,,
28.01.2020 05:00,-9.8,673.0,771.2,,80,Wind blowing from the south-east,1,,3,, ,,,-10.5,1.7,,,,,,11.0,-12.6,No precipitation,6,,,,
28.01.2020 02:00,-7.9,673.3,771.6,0.1,76,Wind blowing from the north-northeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,1.7,,,2500 or more  or no clouds.,,,10.0,-11.5,No precipitation,12,,,,
