Local time in Yangjiang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.02.2020 20:00,14.8,756.8,765.0,1.2,96,Wind blowing from the north-east,5,,9,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,20.3,,,300-600,,,2.9,14.1,3.0,12,,,,
03.02.2020 17:00,18.7,755.6,763.7,,85,Wind blowing from the north-east,2,,8,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.6,20.3,,,1000-1500,,,6.0,16.1,0.1,6,,,,
03.02.2020 14:00,19.8,755.8,763.9,-2.2,79,Wind blowing from the east-northeast,2,,8,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.6,22.2,,,1000-1500,,,8.0,16.0,0.1,12,,,,
03.02.2020 11:00,18.2,758.0,766.2,,85,Wind blowing from the east-northeast,4,,7,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.6,,,,1000-1500,,,7.0,15.6,No precipitation,6,,,,
03.02.2020 08:00,17.5,757.5,765.6,1.1,86,Wind blowing from the north-east,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,,,,1000-1500,,,8.0,15.1,No precipitation,12,,,,
03.02.2020 05:00,17.3,756.4,764.5,,88,Wind blowing from the north-east,3,,7,, ,,,15.7,22.2,,,,,,9.0,15.2,No precipitation,6,,,,
03.02.2020 02:00,17.3,757.1,765.2,-0.8,86,Wind blowing from the east-northeast,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,22.2,,,2500 or more  or no clouds.,,,9.0,14.9,No precipitation,12,,,,
02.02.2020 23:00,18.0,757.9,766.1,,82,Wind blowing from the east-northeast,3,,7,, ,,,15.6,22.2,,,,,,9.0,14.8,No precipitation,6,,,,
02.02.2020 20:00,18.6,757.3,765.4,0.8,82,Wind blowing from the east,3,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,22.2,,,300-600,,,12.0,15.4,No precipitation,12,,,,
02.02.2020 17:00,20.2,756.5,764.6,,69,Wind blowing from the east-northeast,2,,10,100%., ,,,15.6,22.2,,,1000-1500,,,12.0,14.3,No precipitation,6,,,,
02.02.2020 14:00,22.2,757.2,765.3,-2.0,64,Wind blowing from the east,2,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,22.2,,,1000-1500,,,15.0,15.0,No precipitation,12,,,,
02.02.2020 11:00,18.3,759.2,767.4,,70,Wind blowing from the east-northeast,4,,10,70 – 80%., ,,,15.6,22.0,,,2500 or more  or no clouds.,,,12.0,12.7,No precipitation,6,,,,
02.02.2020 08:00,16.1,758.8,766.9,1.5,82,Wind blowing from the east-northeast,6,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,300-600,,,12.0,13.0,No precipitation,12,,,,
02.02.2020 05:00,15.7,757.3,765.4,,85,Wind blowing from the north-east,3,,7,, ,,,11.8,22.0,,,,,,11.0,13.1,No precipitation,6,,,,
02.02.2020 02:00,15.9,757.5,765.6,-0.4,83,Wind blowing from the east-northeast,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,22.0,,,2500 or more  or no clouds.,,,12.0,13.0,No precipitation,12,,,,
01.02.2020 23:00,16.1,757.9,766.1,,80,Wind blowing from the north-east,3,,7,, ,,,11.6,22.0,,,,,,13.0,12.6,No precipitation,6,,,,
01.02.2020 20:00,17.0,757.6,765.9,,74,Wind blowing from the east-southeast,2,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,22.0,,,1000-1500,,,14.0,12.3,No precipitation,12,,,,
01.02.2020 17:00,18.6,756.9,765.1,,65,Wind blowing from the south-southeast,3,,9,100%., ,,,11.6,22.0,,,1000-1500,,,22.0,11.9,No precipitation,6,,,,
01.02.2020 14:00,20.5,757.2,765.4,-2.2,53,Wind blowing from the east,2,,9,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,21.1,,,300-600,,,25.0,10.6,No precipitation,12,,,,
01.02.2020 11:00,15.8,759.4,767.7,,59,Wind blowing from the north-east,3,,9,90  or more  but not 100%, ,,,11.6,19.6,,,1000-1500,,,19.0,7.8,No precipitation,6,,,,
01.02.2020 08:00,12.8,759.1,767.3,,61,Wind blowing from the east-northeast,4,,9,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,,,,1000-1500,,,23.0,5.4,No precipitation,12,,,,
01.02.2020 05:00,11.9,758.1,766.3,,62,Wind blowing from the north-east,2,,7,, ,,,9.7,19.6,,,,,,23.0,4.8,No precipitation,6,,,,
01.02.2020 02:00,12.5,758.5,766.8,-0.5,63,Wind blowing from the north-east,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,19.6,,,2500 or more  or no clouds.,,,24.0,5.6,No precipitation,12,,,,
31.01.2020 23:00,13.3,759.0,767.2,,58,Wind blowing from the north-east,3,,8,, ,,,9.7,19.6,,,,,,25.0,5.2,No precipitation,6,,,,
31.01.2020 20:00,15.1,758.2,766.6,,57,Wind blowing from the east-southeast,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,19.6,,,,,,28.0,6.6,No precipitation,12,,,,
31.01.2020 17:00,17.5,757.1,765.4,,38,Wind blowing from the south-southeast,4,,,no clouds, ,,,9.7,19.6,,,,,,30.0,3.0,No precipitation,6,,,,
31.01.2020 14:00,19.0,757.9,766.1,-2.4,26,Wind blowing from the north-east,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,19.0,,,,,,30.0,-0.9,No precipitation,12,,,,
31.01.2020 11:00,15.4,760.3,768.6,,31,Wind blowing from the east,4,,8,, ,,,9.7,18.3,,,,,,30.0,-1.6,No precipitation,6,,,,
31.01.2020 08:00,10.3,759.6,767.9,1.8,50,Wind blowing from the east,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,18.3,,,2500 or more  or no clouds.,,,27.0,0.3,No precipitation,12,,,,
31.01.2020 05:00,9.8,757.8,766.0,,55,Wind blowing from the north-northeast,3,,9,, ,,,9.6,18.3,,,,,,27.0,1.1,No precipitation,6,,,,
31.01.2020 02:00,11.5,758.0,766.3,-0.6,47,Wind blowing from the north-east,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,18.3,,,2500 or more  or no clouds.,,,29.0,0.5,No precipitation,12,,,,
30.01.2020 23:00,12.4,758.6,766.9,,44,Wind blowing from the north-northeast,3,,11,, ,,,9.6,18.3,,,,,,28.0,0.4,No precipitation,6,,,,
30.01.2020 20:00,14.6,758.2,766.5,1.3,37,Wind blowing from the east-northeast,5,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,18.3,,,,,,30.0,0.0,No precipitation,12,,,,
30.01.2020 17:00,17.8,756.9,765.1,,26,Wind blowing from the east-northeast,3,,11,, ,,,9.6,18.3,,,,,,30.0,-1.9,No precipitation,6,,,,
30.01.2020 14:00,17.2,757.5,765.7,-2.5,28,Wind blowing from the north-east,6,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,17.2,,,,,,30.0,-1.4,No precipitation,12,,,,
30.01.2020 11:00,14.8,760.0,768.2,,42,Wind blowing from the north-east,5,,10,no clouds, ,,,9.6,16.9,,,,,,30.0,2.0,No precipitation,6,,,,
30.01.2020 08:00,9.9,759.4,767.8,1.7,60,Wind blowing from the north-northeast,4,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,16.9,,,,,,29.0,2.5,No precipitation,12,,,,
30.01.2020 05:00,11.0,757.7,766.0,,57,Wind blowing from the north-east,5,,8,, ,,,9.7,16.9,,,,,,30.0,2.8,No precipitation,6,,,,
30.01.2020 02:00,13.1,758.1,766.3,-0.4,46,Wind blowing from the north-northeast,5,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,16.9,,,2500 or more  or no clouds.,,,30.0,1.7,No precipitation,12,,,,
29.01.2020 23:00,13.2,758.5,766.8,,52,Wind blowing from the north-northeast,3,,9,, ,,,9.7,16.9,,,,,,30.0,3.5,No precipitation,6,,,,
29.01.2020 20:00,13.8,757.6,766.0,1.6,51,Wind blowing from the east-northeast,2,,11,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,16.9,,,1000-1500,,,30.0,3.8,No precipitation,12,,,,
29.01.2020 17:00,16.3,756.0,764.2,,45,Wind blowing from the east,3,,11,20–30%., ,,,9.7,16.9,,Sky obscured by fog and/or other meteorological phenomena.,1000-1500,,,28.0,4.3,No precipitation,6,,,,
29.01.2020 14:00,16.6,756.6,764.8,,45,Wind blowing from the east-northeast,3,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,16.7,,,,,,27.0,4.6,No precipitation,12,,,,
29.01.2020 11:00,12.9,758.9,767.2,,58,Wind blowing from the north-east,3,,11,60%., ,,,9.7,15.6,,,1500-2000,,,24.0,4.8,No precipitation,6,,,,
29.01.2020 08:00,10.0,759.1,767.4,1.5,64,Wind blowing from the east-northeast,2,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,15.6,,,1500-2000,,,27.0,3.5,No precipitation,12,,,,
29.01.2020 05:00,11.0,757.6,765.9,,59,Wind blowing from the east-northeast,4,,9,, ,,,7.7,15.6,,,,,,30.0,3.3,No precipitation,6,,,,
29.01.2020 02:00,11.9,757.6,765.8,-0.1,59,Wind blowing from the north,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,15.6,,,2500 or more  or no clouds.,,,30.0,4.1,No precipitation,12,,,,
28.01.2020 23:00,11.7,757.7,766.0,,61,Wind blowing from the north-east,4,,9,, ,,,7.7,15.6,,,,,,30.0,4.4,No precipitation,6,,,,
28.01.2020 20:00,12.4,756.6,764.9,1.7,61,Wind blowing from the north-east,3,,11,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,15.6,,,300-600,,,30.0,5.1,No precipitation,12,,,,
28.01.2020 17:00,14.9,754.9,763.2,,52,Wind blowing from the east-northeast,4,,11,20–30%., ,,,7.7,15.6,,,1500-2000,,,30.0,5.1,No precipitation,6,,,,
28.01.2020 14:00,14.3,755.2,763.6,,53,Wind blowing from the east-northeast,4,,11,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,14.5,,,1500-2000,,,30.0,4.8,0.4,12,,,,
28.01.2020 11:00,11.2,756.9,765.2,,58,Wind blowing from the north-east,6,,11,no clouds, ,,,7.7,14.5,,,,,,30.0,3.2,No precipitation,6,,,,
28.01.2020 08:00,8.1,757.0,765.4,1.0,77,Wind blowing from the north-northeast,4,,12,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,14.5,,,1000-1500,,,30.0,4.3,2.0,12,,,,
28.01.2020 05:00,7.9,756.0,764.3,,86,Wind blowing from the north-northeast,4,,12,,Rain (not freezing) not falling as shower(s). ,,,7.9,14.5,,,,,,30.0,5.7,0.5,6,,,,
28.01.2020 02:00,8.8,755.2,763.6,-0.4,85,Wind blowing from the north-east,4,,12,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,14.5,,,2500 or more  or no clouds.,,,15.0,6.4,1.0,12,,,,
27.01.2020 23:00,9.2,755.6,763.9,,89,Wind blowing from the north-east,5,,12,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.9,14.5,,,,,,17.0,7.4,1.0,6,,,,
27.01.2020 20:00,11.7,754.7,763.0,1.3,70,Wind blowing from the north-east,3,,12,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,14.5,,,1000-1500,,,30.0,6.4,0.1,12,,,,
27.01.2020 17:00,11.6,753.4,761.8,,70,Wind blowing from the north-east,3,,12,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,14.9,,,1000-1500,,,30.0,6.3,0.1,6,,,,
27.01.2020 14:00,12.4,754.0,762.4,-2.0,62,Wind blowing from the north-east,5,,12,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,14.9,,,1000-1500,,,30.0,5.3,No precipitation,12,,,,
27.01.2020 11:00,12.3,756.0,764.3,,57,Wind blowing from the north-east,4,,12,40%., ,,,8.9,15.2,,,1000-1500,,,30.0,4.0,No precipitation,6,,,,
27.01.2020 08:00,9.1,755.8,764.2,0.9,73,Wind blowing from the north-northeast,5,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,15.2,,,2500 or more  or no clouds.,,,30.0,4.5,No precipitation,12,,,,
27.01.2020 05:00,9.4,754.9,763.1,,78,Wind blowing from the north,4,,10,, ,,,9.4,15.2,,,,,,30.0,5.7,No precipitation,6,,,,
27.01.2020 02:00,10.4,754.8,763.0,-0.4,78,Wind blowing from the north-northeast,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,15.2,,,2500 or more  or no clouds.,,,30.0,6.7,No precipitation,12,,,,
26.01.2020 23:00,10.8,755.2,763.4,,81,Wind blowing from the north,4,,11,, ,,,10.7,16.0,,,,,,30.0,7.6,No precipitation,6,,,,
26.01.2020 20:00,12.0,755.0,763.3,1.3,78,Wind blowing from the north,4,,11,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,17.4,,,300-600,,,30.0,8.2,Trace of precipitation,12,,,,
26.01.2020 17:00,14.9,753.7,762.0,,71,Wind blowing from the north,6,,17,60%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,,,,300-600,,,30.0,9.6,No precipitation,6,,,,
26.01.2020 14:00,13.7,753.7,761.9,-1.4,82,Wind blowing from the north,8,,17,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,,,,1000-1500,,,30.0,10.6,7.0,12,,,,
26.01.2020 11:00,14.1,755.1,763.3,,96,Wind blowing from the north,4,,17,100%., ,,,11.4,23.4,,,300-600,,,30.0,13.4,4.0,6,,,,
26.01.2020 08:00,11.7,754.8,763.0,,97,Wind blowing from the north,5,,17,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,23.4,,,300-600,,,16.0,11.3,12.0,12,,,,
26.01.2020 05:00,12.2,752.7,760.8,,97,Wind blowing from the north,12,,16,,Rain  not freezing  intermittent  slight at time of observation. ,,,12.2,23.4,,,,,,23.0,11.7,7.0,6,,,,
26.01.2020 02:00,15.0,752.9,761.0,,97,Wind blowing from the east-northeast,4,,12,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.9,23.4,,,2500 or more  or no clouds.,,,12.0,14.6,6.0,12,,,,
25.01.2020 23:00,16.0,753.9,762.0,,97,Wind blowing from the north-northeast,2,,12,,Rain  not freezing  intermittent  slight at time of observation. ,,,16.0,23.4,,,,,,8.0,15.5,1.0,6,,,,
25.01.2020 20:00,17.3,752.6,760.7,,96,Wind blowing from the east-northeast,5,,11,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,23.4,,,300-600,,,4.8,16.6,1.0,12,,,,
25.01.2020 17:00,21.0,751.9,759.9,,85,Wind blowing from the east-northeast,5,,11,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.1,23.9,,,300-600,,,10.0,18.3,0.3,6,,,,
