Local time in Yichun (weather station),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 02:00,8.8,754.1,766.2,,64,Wind blowing from the east-northeast,3,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,13.4,,,2500 or more  or no clouds.,,,11.0,2.2,No precipitation,12,,,,
08.01.2020 20:00,10.0,754.7,766.9,0.2,55,Wind blowing from the east,2,,11,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,13.4,,,2500 or more  or no clouds.,,,11.0,1.4,No precipitation,12,,,,
08.01.2020 17:00,12.3,754.5,766.6,,47,Wind blowing from the east-northeast,3,,,no clouds, ,,,,,,,,,,12.0,1.3,,,,,,
08.01.2020 14:00,12.5,755.5,767.8,,44,Wind blowing from the east-northeast,4,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,12.6,,,,,,11.0,0.6,No precipitation,12,,,,
08.01.2020 11:00,9.7,758.9,771.2,,57,Wind blowing from the east,5,,,no clouds, ,,,,,,,,,,9.0,1.4,,,,,,
08.01.2020 08:00,7.4,759.0,771.3,0.2,75,Wind blowing from the east,3,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,11.2,,,2500 or more  or no clouds.,,,7.0,3.3,No precipitation,12,,,,
08.01.2020 05:00,6.0,758.8,771.1,,88,Wind blowing from the east,2,,8,,Mist. ,,,4.5,11.2,,,,,,7.0,4.2,No precipitation,6,,,,
08.01.2020 02:00,4.9,758.9,771.2,,93,Wind blowing from the east,1,,12,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,12.1,,,2500 or more  or no clouds.,,,3.8,3.9,No precipitation,12,,,,
07.01.2020 20:00,7.2,757.3,769.5,1.7,80,Wind blowing from the west,2,,18,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,,,,,,,12.0,4.0,No precipitation,12,,,,
07.01.2020 17:00,10.4,755.6,767.8,,66,Wind blowing from the west-northwest,5,,18,20–30%., ,,,6.7,,,,2500 or more  or no clouds.,,,25.0,4.3,No precipitation,6,,,,
07.01.2020 14:00,10.6,755.2,767.3,,66,Wind blowing from the west,6,,18,40%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,,,,600-1000,,,23.0,4.5,0.5,12,,,,
07.01.2020 11:00,8.5,755.2,767.3,,78,Wind blowing from the west,7,,18,, ,,,6.7,,,,,,,14.0,4.9,0.5,6,,,,
07.01.2020 08:00,9.0,752.2,764.1,0.9,92,Wind blowing from the west-northwest,7,,,90  or more  but not 100%,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,25.3,,,200-300,,,8.0,7.8,0.5,12,,,,
07.01.2020 05:00,9.1,751.3,763.1,,91,Wind blowing from the west,6,,14,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.6,25.3,,,,,,4.0,7.7,No precipitation,6,,,,
07.01.2020 02:00,12.1,747.8,759.5,,85,Wind blowing from the west,5,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,25.3,,,2500 or more  or no clouds.,,,3.6,9.7,No precipitation,12,,,,
06.01.2020 20:00,20.1,748.6,760.5,0.7,69,Wind blowing from the west-southwest,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,25.3,,,2500 or more  or no clouds.,,,12.0,14.2,No precipitation,12,,,,
06.01.2020 17:00,23.6,747.9,759.7,,55,Wind blowing from the north-northeast,1,,,no clouds, ,,,,,,,,,,7.0,14.0,,,,,,
06.01.2020 14:00,22.8,749.8,761.6,-3.4,53,Wind blowing from the north,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,22.8,,,,,,6.0,12.7,No precipitation,12,,,,
06.01.2020 11:00,15.4,753.2,765.1,,74,Wind blowing from the east-southeast,2,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,16.5,,,,,,3.4,10.8,No precipitation,6,,,,
06.01.2020 08:00,9.0,753.2,765.3,0.9,97,Wind blowing from the south-southwest,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,16.5,,,1500-2000,,,1.3,8.5,No precipitation,12,,,,
06.01.2020 05:00,9.4,752.3,764.3,,95,Wind blowing from the south-east,1,,6,,Mist. ,,,9.3,16.5,,,,,,1.7,8.6,No precipitation,6,,,,
06.01.2020 02:00,9.8,753.1,765.1,,95,Wind blowing from the south-southwest,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,16.5,,,2500 or more  or no clouds.,,,1.9,9.0,No precipitation,12,,,,
05.01.2020 20:00,13.1,752.6,764.7,1.0,82,Wind blowing from the north-east,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,16.5,,,2500 or more  or no clouds.,,,4.3,10.1,No precipitation,12,,,,
05.01.2020 17:00,15.5,751.6,763.6,,72,Wind blowing from the north-east,2,,7,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,16.5,,,2500 or more  or no clouds.,,,5.0,10.5,No precipitation,6,,,,
05.01.2020 14:00,14.3,752.3,764.3,-2.5,73,Wind blowing from the north-east,2,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.6,14.3,,,2500 or more  or no clouds.,,,4.0,9.5,No precipitation,12,,,,
05.01.2020 11:00,11.9,754.8,766.9,,82,Wind blowing from the north-east,3,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,12.0,,,2500 or more  or no clouds.,,,2.7,8.9,No precipitation,6,,,,
05.01.2020 08:00,9.7,754.5,766.6,0.2,90,Wind blowing from the north-east,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1500-2000,,,2.5,8.1,No precipitation,12,,,,
05.01.2020 05:00,9.6,754.3,766.5,,89,Wind blowing from the east,3,,6,,Mist. ,,,,10.9,,,,,,3.2,7.9,No precipitation,6,,,,
05.01.2020 02:00,9.9,755.0,767.2,,87,Wind blowing from the east-northeast,3,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,10.9,,,2500 or more  or no clouds.,,,3.2,7.8,No precipitation,12,,,,
04.01.2020 20:00,9.7,756.4,768.7,0.8,93,Wind blowing from the east-northeast,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,10.9,,,2500 or more  or no clouds.,,,1.3,8.6,No precipitation,12,,,,
04.01.2020 17:00,10.7,755.6,767.8,,79,Wind blowing from the east-northeast,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,10.9,,,1500-2000,,,4.1,7.2,No precipitation,6,,,,
04.01.2020 14:00,10.5,756.3,768.5,-2.5,74,Wind blowing from the north-west,2,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,11.5,,,1500-2000,,,5.0,6.1,No precipitation,12,,,,
04.01.2020 11:00,7.9,758.8,771.1,,83,Wind blowing from the west,2,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,,,,1500-2000,,,4.3,5.2,No precipitation,6,,,,
04.01.2020 08:00,6.8,757.9,770.2,0.6,90,Wind blowing from the west,2,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,,,,1500-2000,,,3.4,5.3,Trace of precipitation,12,,,,
04.01.2020 05:00,6.7,757.3,769.5,,91,Wind blowing from the west,4,,7,,Rain (not freezing) not falling as shower(s). ,,,6.7,11.5,,,,,,2.9,5.3,No precipitation,6,,,,
04.01.2020 02:00,7.2,757.9,770.1,,89,Wind blowing from the west,3,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,11.5,,,2500 or more  or no clouds.,,,2.7,5.5,No precipitation,12,,,,
03.01.2020 20:00,8.4,757.8,770.0,,84,Wind blowing from the west,4,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,12.2,,,1500-2000,,,3.4,5.9,No precipitation,12,,,,
03.01.2020 17:00,10.0,757.2,769.4,,79,Wind blowing from the west,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,13.3,,,1500-2000,,,4.4,6.5,No precipitation,6,,,,
03.01.2020 14:00,11.0,756.7,768.8,-2.2,76,Wind blowing from the west,3,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,13.6,,,2500 or more  or no clouds.,,,4.9,6.9,No precipitation,12,,,,
03.01.2020 11:00,9.5,758.9,771.1,,81,Wind blowing from the west,3,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,13.6,,,2500 or more  or no clouds.,,,4.2,6.4,No precipitation,6,,,,
03.01.2020 08:00,8.2,758.7,770.9,0.7,86,Wind blowing from the west,3,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,13.6,,,1000-1500,,,3.6,6.0,No precipitation,12,,,,
03.01.2020 05:00,8.8,758.0,770.2,,84,Wind blowing from the west-northwest,4,,8,,Mist. ,,,8.8,13.6,,,,,,3.5,6.2,No precipitation,6,,,,
03.01.2020 02:00,11.0,757.7,769.8,,77,Wind blowing from the north-northwest,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,13.6,,,2500 or more  or no clouds.,,,4.9,7.1,No precipitation,12,,,,
02.01.2020 20:00,12.2,758.0,770.2,0.7,69,Wind blowing from the north-east,2,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,13.6,,,1500-2000,,,6.0,6.7,No precipitation,12,,,,
02.01.2020 17:00,13.3,757.3,769.5,,62,Wind blowing from the north,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,13.6,,,,,,6.0,6.2,No precipitation,6,,,,
02.01.2020 14:00,12.3,757.6,769.7,-2.0,63,Wind blowing from the west-northwest,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,12.8,,,1500-2000,,,6.0,5.5,No precipitation,12,,,,
02.01.2020 11:00,10.8,759.6,771.8,,67,Wind blowing from the north-northeast,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,12.4,,,1500-2000,,,6.0,4.9,No precipitation,6,,,,
02.01.2020 08:00,9.6,758.9,771.1,1.3,68,Wind blowing from the north-east,1,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1500-2000,,,6.0,4.0,No precipitation,12,,,,
02.01.2020 05:00,9.4,757.6,769.8,,68,Wind blowing from the east,1,,7,,Haze. ,,,6.2,12.4,,,,,,7.0,3.8,No precipitation,6,,,,
02.01.2020 02:00,9.4,757.8,769.9,,67,Wind blowing from the east,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,12.4,,,2500 or more  or no clouds.,,,7.0,3.6,No precipitation,12,,,,
01.01.2020 20:00,10.2,757.6,769.9,,65,Wind blowing from the east-northeast,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,12.4,,,2500 or more  or no clouds.,,,7.0,3.9,No precipitation,12,,,,
01.01.2020 17:00,11.7,756.7,769.0,,60,Wind blowing from the north-east,3,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,7.0,4.2,,,,,,
01.01.2020 14:00,12.1,757.4,769.6,-2.8,57,Wind blowing from the east-northeast,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,12.3,,,2500 or more  or no clouds.,,,7.0,3.8,No precipitation,12,,,,
01.01.2020 11:00,9.5,760.2,772.5,,62,Wind blowing from the east,3,,7,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,10.2,,,2500 or more  or no clouds.,,,6.0,2.4,No precipitation,6,,,,
01.01.2020 08:00,6.4,760.6,772.9,0.1,72,Wind blowing from the east,4,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,10.2,,,1500-2000,,,5.0,1.7,No precipitation,12,,,,
01.01.2020 05:00,6.2,760.5,772.8,,70,Wind blowing from the east,3,,7,,Mist. ,,,6.2,10.2,,,,,,5.0,1.1,No precipitation,6,,,,
01.01.2020 02:00,7.0,761.6,773.9,,67,Wind blowing from the east-northeast,3,,7,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,10.2,,,2500 or more  or no clouds.,,,6.0,1.3,No precipitation,12,,,,
31.12.2019 20:00,8.7,762.4,774.7,0.5,67,Wind blowing from the east,3,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,11.7,,,1500-2000,,,4.6,2.9,No precipitation,12,,,,
31.12.2019 17:00,9.2,761.9,774.2,,65,Wind blowing from the east,3,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.2,,,,1500-2000,,,4.8,3.0,No precipitation,6,,,,
31.12.2019 14:00,10.0,762.1,774.3,-2.8,63,Wind blowing from the east-southeast,3,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.2,,,,1500-2000,,,4.7,3.3,No precipitation,12,,,,
31.12.2019 11:00,9.6,764.9,777.2,,69,Wind blowing from the east,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.2,,,,1500-2000,,,3.2,4.2,No precipitation,6,,,,
31.12.2019 08:00,9.3,764.3,776.6,1.4,77,Wind blowing from the east-northeast,2,,,100%.,Mist. ,Rain.,Drizzle.,9.2,12.7,,,1500-2000,,,3.1,5.5,0.3,12,,,,
31.12.2019 05:00,9.5,762.9,775.1,,87,Wind blowing from the north-east,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.3,12.7,,,,,,3.6,7.4,0.2,6,,,,
31.12.2019 02:00,9.8,762.2,774.4,,88,Wind blowing from the north-northwest,1,,5,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,12.7,,,2500 or more  or no clouds.,,,2.5,7.9,0.3,12,,,,
