Local time in Fuding,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
05.02.2020 14:00,12.2,766.5,769.9,-1.3,55,Wind blowing from the north-northeast,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,12.2,,,600-1000,,,30.0,3.4,No precipitation,12,,,,
05.02.2020 11:00,12.0,767.8,771.2,,63,Wind blowing from the north-east,3,,8,100%., ,,,9.5,12.0,,,600-1000,,,28.0,5.0,No precipitation,6,,,,
05.02.2020 08:00,10.3,767.4,770.8,1.4,80,Wind blowing from the west,0,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,10.9,,,600-1000,,,11.0,7.0,No precipitation,12,,,,
05.02.2020 05:00,10.1,766.0,769.5,,88,Wind blowing from the north-northwest,1,,3,, ,,,,10.9,,,,,,13.0,8.2,No precipitation,6,,,,
05.02.2020 02:00,9.9,766.0,769.5,-0.5,95,Wind blowing from the south-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,10.9,,,2500 or more  or no clouds.,,,14.0,9.1,No precipitation,12,,,,
04.02.2020 23:00,10.1,766.5,769.9,,93,Wind blowing from the north-west,1,,,, ,,,8.3,10.9,,,,,,17.0,9.0,No precipitation,6,,,,
04.02.2020 20:00,10.3,765.5,769.0,1.3,89,Wind blowing from the north,0,,3,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,10.9,,,600-1000,,,21.0,8.6,0.5,12,,,,
04.02.2020 17:00,10.6,764.2,767.6,,87,Wind blowing from the north-northeast,2,,3,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,10.9,,,600-1000,,,23.0,8.5,0.3,6,,,,
04.02.2020 14:00,10.5,764.4,767.8,-1.9,90,Wind blowing from the north-west,1,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,11.9,,,600-1000,,,30.0,8.9,2.0,12,,,,
04.02.2020 11:00,9.5,766.3,769.7,,94,Wind blowing from the north-northwest,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,,,,600-1000,,,10.0,8.6,2.0,6,,,,
04.02.2020 08:00,8.4,766.3,769.7,0.9,98,Wind blowing from the north-east,0,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,,,,600-1000,,,5.0,8.1,2.0,12,,,,
04.02.2020 05:00,8.8,765.4,768.8,,88,Wind blowing from the north,2,,4,,Mist. ,,,8.7,,,,,,,6.0,6.9,No precipitation,6,,,,
04.02.2020 02:00,9.0,766.2,769.6,-0.7,82,Wind blowing from the north,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,12.2,,,2500 or more  or no clouds.,,,18.0,6.1,0.3,12,,,,
03.02.2020 23:00,8.8,766.9,770.3,,86,Wind blowing from the north-northwest,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.7,12.2,,,,,,18.0,6.6,0.1,6,,,,
03.02.2020 20:00,8.9,767.2,770.7,0.9,81,Wind blowing from the north,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,12.2,,,600-1000,,,14.0,5.8,0.5,12,,,,
03.02.2020 17:00,10.1,766.3,769.7,,84,Wind blowing from the north-northwest,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,13.0,,,600-1000,,,13.0,7.5,0.5,6,,,,
03.02.2020 14:00,11.9,765.8,769.3,-1.4,76,Wind blowing from the north-northeast,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,14.9,,,600-1000,,,13.0,7.8,0.3,12,,,,
03.02.2020 11:00,11.8,767.2,770.7,,68,Wind blowing from the north,1,,3,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,,,,600-1000,,,18.0,6.1,No precipitation,6,,,,
03.02.2020 08:00,10.4,766.3,769.8,1.4,87,Wind blowing from the south-southwest,1,,3,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,600-1000,,,12.0,8.3,0.2,12,,,,
03.02.2020 05:00,10.0,764.9,768.3,,92,Wind blowing from the north-northwest,1,,3,, ,,,5.2,14.9,,,,,,16.0,8.8,No precipitation,6,,,,
03.02.2020 02:00,10.1,765.1,768.4,-0.5,91,Wind blowing from the north-west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,14.9,,,2500 or more  or no clouds.,,,19.0,8.7,0.2,12,,,,
02.02.2020 23:00,10.4,765.6,769.0,,90,Wind blowing from the north,1,,,, ,,,5.2,14.9,,,,,,19.0,8.8,0.2,6,,,,
02.02.2020 20:00,11.3,765.4,768.9,0.9,76,Wind blowing from the north-west,1,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,14.9,,,600-1000,,,20.0,7.2,Trace of precipitation,12,,,,
02.02.2020 17:00,13.0,764.5,767.9,,58,Wind blowing from the south-east,2,,5,90  or more  but not 100%, ,,,5.2,14.9,,,1000-1500,,,28.0,4.9,No precipitation,6,,,,
02.02.2020 14:00,14.4,764.7,768.1,-2.5,45,Wind blowing from the south-east,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,14.9,,,1000-1500,,,30.0,2.6,No precipitation,12,,,,
02.02.2020 11:00,11.4,767.2,770.7,,48,Wind blowing from the south-east,1,,4,90  or more  but not 100%, ,,,5.2,14.9,,,600-1000,,,19.0,0.8,No precipitation,6,,,,
02.02.2020 08:00,6.7,768.4,771.8,1.5,74,Wind blowing from the north,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,,,,600-1000,,,11.0,2.4,No precipitation,12,,,,
02.02.2020 05:00,5.9,766.9,770.3,,78,Wind blowing from the south-west,1,,7,, ,,,2.4,14.9,,,,,,9.0,2.4,No precipitation,6,,,,
02.02.2020 02:00,6.0,767.5,770.9,-0.2,80,Wind blowing from the north-west,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,14.9,,,2500 or more  or no clouds.,,,8.0,2.8,No precipitation,12,,,,
01.02.2020 23:00,6.2,767.7,771.1,,82,Wind blowing from the north-northwest,1,,,, ,,,2.4,14.9,,,,,,7.0,3.4,No precipitation,6,,,,
01.02.2020 20:00,8.3,767.2,770.7,1.2,73,Wind blowing from the north-northwest,1,,8,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,14.9,,,600-1000,,,7.0,3.6,No precipitation,12,,,,
01.02.2020 17:00,11.1,766.0,769.5,,59,Wind blowing from the south,4,,8,60%., ,,,2.4,14.9,,,600-1000,,,10.0,3.4,No precipitation,6,,,,
01.02.2020 14:00,14.6,765.1,768.5,-2.5,34,Wind blowing from the south-southeast,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,14.9,,,,,,25.0,-1.1,No precipitation,12,,,,
01.02.2020 11:00,10.6,767.6,771.1,,58,Wind blowing from the south-southeast,2,,3,no clouds, ,,,2.4,15.8,,,,,,8.0,2.7,No precipitation,6,,,,
01.02.2020 08:00,3.2,768.4,771.9,1.5,88,Wind blowing from the north-west,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,,,,,,,6.0,1.4,No precipitation,12,,,,
01.02.2020 05:00,2.9,766.9,770.4,,91,Wind blowing from the north-northwest,1,,6,,Mist. ,,,1.6,15.8,,,,,,5.0,1.6,No precipitation,6,,,,
01.02.2020 02:00,3.7,767.3,770.8,0.1,88,Wind blowing from the north-northwest,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,15.8,,,2500 or more  or no clouds.,,,6.0,1.9,No precipitation,12,,,,
31.01.2020 23:00,5.2,767.2,770.7,,84,Wind blowing from the north-northwest,1,,,,Mist. ,,,1.6,15.8,,,,,,7.0,2.6,No precipitation,6,,,,
31.01.2020 20:00,7.7,766.6,770.1,2.1,69,Wind blowing from the north,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,15.8,,,,,,7.0,2.4,No precipitation,12,,,,
31.01.2020 17:00,11.1,764.5,767.9,,50,Wind blowing from the south-east,4,,8,no clouds, ,,,1.6,15.8,,,,,,13.0,1.1,No precipitation,6,,,,
31.01.2020 14:00,14.5,763.9,767.3,-2.4,33,Wind blowing from the south-east,5,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,16.1,,,,,,29.0,-1.6,No precipitation,12,,,,
31.01.2020 11:00,11.7,766.3,769.7,,41,Wind blowing from the south-southeast,3,,4,no clouds, ,,,1.6,16.1,,,,,,14.0,-1.1,No precipitation,6,,,,
31.01.2020 08:00,3.1,766.9,770.5,1.3,78,Wind blowing from the north,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,16.1,,,,,,10.0,-0.4,No precipitation,12,,,,
31.01.2020 05:00,2.3,765.6,769.0,,84,Wind blowing from the west-northwest,1,,5,, ,,,2.2,16.1,,,,,,10.0,-0.1,No precipitation,6,,,,
31.01.2020 02:00,3.3,765.1,768.6,-0.2,82,Wind blowing from the north,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,16.1,,,2500 or more  or no clouds.,,,10.0,0.5,No precipitation,12,,,,
30.01.2020 23:00,5.2,765.3,768.7,,75,Calm  no wind,0,,,, ,,,2.2,16.1,,,,,,12.0,1.0,No precipitation,6,,,,
30.01.2020 20:00,7.8,764.5,768.0,1.8,64,Wind blowing from the north-west,1,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,16.1,,,,,,12.0,1.4,No precipitation,12,,,,
30.01.2020 17:00,12.0,762.7,766.1,,43,Wind blowing from the south-east,3,,9,no clouds, ,,,2.2,16.1,,,,,,19.0,-0.2,No precipitation,6,,,,
30.01.2020 14:00,15.5,761.8,765.2,-2.4,24,Wind blowing from the west,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,16.3,,,,,,26.0,-5.0,No precipitation,12,,,,
30.01.2020 11:00,11.8,764.2,767.6,,39,Wind blowing from the south-west,2,,4,10%  or less  but not 0, ,,,2.2,16.3,,,600-1000,,,17.0,-1.7,No precipitation,6,,,,
30.01.2020 08:00,3.4,765.0,768.4,1.1,82,Wind blowing from the north,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,16.3,,,,,,16.0,0.5,No precipitation,12,,,,
30.01.2020 05:00,2.9,763.9,767.4,,85,Wind blowing from the north-northwest,1,,6,, ,,,2.9,16.3,,,,,,21.0,0.6,No precipitation,6,,,,
30.01.2020 02:00,4.2,764.6,768.1,0.0,86,Wind blowing from the north-northwest,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,16.3,,,2500 or more  or no clouds.,,,26.0,2.1,No precipitation,12,,,,
29.01.2020 23:00,6.1,764.6,768.1,,83,Wind blowing from the north-northwest,1,,,, ,,,6.1,16.3,,,,,,28.0,3.4,No precipitation,6,,,,
29.01.2020 20:00,8.3,764.2,767.6,1.9,71,Wind blowing from the north,1,,8,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,16.3,,,600-1000,,,30.0,3.2,No precipitation,12,,,,
29.01.2020 17:00,12.0,762.3,765.7,,53,Wind blowing from the south-southeast,3,,,10%  or less  but not 0, ,,,8.4,16.3,,,600-1000,,,29.0,2.5,No precipitation,6,,,,
29.01.2020 14:00,14.9,761.8,765.1,-2.6,31,Wind blowing from the north-northeast,3,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,14.9,,,600-1000,,,30.0,-2.1,No precipitation,12,,,,
29.01.2020 11:00,11.1,764.4,767.8,,43,Wind blowing from the north-northeast,2,,8,90  or more  but not 100%, ,,,8.4,13.6,,,600-1000,,,30.0,-1.0,No precipitation,6,,,,
29.01.2020 08:00,8.9,764.7,768.1,1.2,50,Wind blowing from the north,3,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,,,,600-1000,,,30.0,-1.0,No precipitation,12,,,,
29.01.2020 05:00,8.8,763.5,766.9,,58,Wind blowing from the north-west,1,,6,, ,,,8.7,13.6,,,,,,30.0,1.0,No precipitation,6,,,,
29.01.2020 02:00,9.4,763.9,767.2,-0.3,59,Wind blowing from the north-west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,13.6,,,2500 or more  or no clouds.,,,30.0,1.6,No precipitation,12,,,,
28.01.2020 23:00,9.9,764.2,767.6,,56,Calm  no wind,0,,,, ,,,8.7,13.6,,,,,,30.0,1.5,No precipitation,6,,,,
28.01.2020 20:00,10.5,763.9,767.3,2.0,64,Wind blowing from the north-northeast,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,13.6,,,2500 or more  or no clouds.,,,30.0,4.0,No precipitation,12,,,,
28.01.2020 17:00,11.4,761.9,765.3,,63,Wind blowing from the south-east,4,,6,100%., ,,,8.7,13.6,,,600-1000,,,30.0,4.6,No precipitation,6,,,,
28.01.2020 14:00,13.2,760.9,764.2,-1.8,52,Wind blowing from the north-northeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,16.1,,,600-1000,,,30.0,3.6,No precipitation,12,,,,
28.01.2020 11:00,11.5,762.7,766.1,,56,Wind blowing from the south-southwest,2,,4,100%., ,,,8.7,,,,600-1000,,,30.0,3.0,No precipitation,6,,,,
28.01.2020 08:00,9.0,762.9,766.3,1.0,69,Wind blowing from the north-northwest,1,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,,,,600-1000,,,30.0,3.6,No precipitation,12,,,,
28.01.2020 05:00,9.1,761.9,765.3,,66,Wind blowing from the north-northeast,1,,7,, ,,,7.2,17.0,,,,,,30.0,3.1,No precipitation,6,,,,
28.01.2020 02:00,9.7,761.9,765.3,-0.2,62,Wind blowing from the north-northeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,17.0,,,2500 or more  or no clouds.,,,30.0,2.6,No precipitation,12,,,,
27.01.2020 23:00,10.4,762.1,765.4,,60,Wind blowing from the north,2,,,, ,,,7.2,17.0,,,,,,30.0,3.0,No precipitation,6,,,,
27.01.2020 20:00,11.1,761.2,764.6,1.8,59,Wind blowing from the north,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,17.0,,,600-1000,,,30.0,3.2,No precipitation,12,,,,
27.01.2020 17:00,13.4,759.4,762.7,,53,Wind blowing from the north-northeast,4,,7,90  or more  but not 100%, ,,,7.2,17.0,,,600-1000,,,30.0,3.8,No precipitation,6,,,,
27.01.2020 14:00,16.1,758.6,762.0,-1.5,46,Wind blowing from the north-northwest,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,17.0,,,600-1000,,,30.0,4.5,No precipitation,12,,,,
27.01.2020 11:00,14.9,760.1,763.5,,49,Wind blowing from the north-east,4,,7,20–30%., ,,,7.2,15.0,,,600-1000,,,30.0,4.3,No precipitation,6,,,,
27.01.2020 08:00,9.1,760.0,763.4,1.7,85,Wind blowing from the west,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,14.7,,,600-1000,,,30.0,6.7,Trace of precipitation,12,,,,
27.01.2020 05:00,7.6,758.3,761.7,,94,Wind blowing from the north-northeast,1,,6,, ,,,7.6,14.7,,,,,,30.0,6.7,No precipitation,6,,,,
27.01.2020 02:00,9.5,758.6,762.0,0.6,87,Wind blowing from the south-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,14.7,,,2500 or more  or no clouds.,,,30.0,7.4,6.0,12,,,,
