Local time in Yichun,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
05.02.2020 20:00,-20.9,749.3,777.1,1.5,61,Wind blowing from the west-southwest,5,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-15.4,,,,,,19.0,-26.4,Trace of precipitation,12,,,,
05.02.2020 17:00,-18.0,747.8,775.5,,54,Wind blowing from the west-southwest,4,,9,20–30%., ,,,-29.4,-15.4,,,2500 or more  or no clouds.,,,24.0,-25.0,No precipitation,6,,,,
05.02.2020 14:00,-15.6,746.8,774.1,-0.6,52,Wind blowing from the west,5,,8,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-15.6,,,2500 or more  or no clouds.,,,30.0,-23.2,Trace of precipitation,12,,,,
05.02.2020 11:00,-20.1,747.4,774.7,,66,Wind blowing from the west-northwest,3,,,60%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-16.1,,,2500 or more  or no clouds.,,,5.0,-24.8,No precipitation,6,,,,
05.02.2020 08:00,-27.3,747.3,775.0,1.1,75,Wind blowing from the west,1,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.2,-16.1,,,1000-1500,,,2.7,-30.4,Trace of precipitation,12,,,,
05.02.2020 05:00,-29.1,746.2,774.0,,75,Wind blowing from the west,1,,4,, ,,,-31.6,-16.1,,,,,,17.0,-32.1,No precipitation,6,,,,
05.02.2020 02:00,-27.9,745.9,773.3,0.7,77,Wind blowing from the west-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.6,-16.1,,,2500 or more  or no clouds.,,,24.0,-30.7,No precipitation,12,,,,
04.02.2020 23:00,-22.5,745.2,772.6,,73,Wind blowing from the west,2,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-31.6,-16.1,,,,,,11.0,-26.0,No precipitation,6,,,,
04.02.2020 20:00,-21.6,744.4,772.3,1.5,76,Wind blowing from the west-southwest,2,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.6,-16.1,,,2500 or more  or no clouds.,,,13.0,-24.7,Trace of precipitation,12,,,,
04.02.2020 17:00,-20.5,742.9,770.5,,69,Wind blowing from the north-northwest,1,,5,20–30%., ,,,-31.6,-16.1,,,2500 or more  or no clouds.,,,30.0,-24.7,No precipitation,6,,,,
04.02.2020 14:00,-16.7,741.6,768.8,-0.4,45,Wind blowing from the west,1,,3,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.6,-14.3,,,,,,29.0,-25.9,Trace of precipitation,12,,,,
04.02.2020 11:00,-23.4,742.0,769.5,,67,Wind blowing from the west-southwest,1,,,50%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.6,-14.3,,,2500 or more  or no clouds.,,,12.0,-27.8,No precipitation,6,,,,
04.02.2020 08:00,-30.3,742.1,769.7,0.7,74,Wind blowing from the east,0,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.6,-14.3,,,,,,3.6,-33.4,No precipitation,12,,,,
04.02.2020 05:00,-29.5,741.4,768.7,,74,Wind blowing from the east,0,,8,, ,,,-29.5,-14.3,,,,,,7.0,-32.7,No precipitation,6,,,,
04.02.2020 02:00,-26.6,741.7,768.8,-0.1,78,Wind blowing from the south-west,0,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.7,-14.3,,,2500 or more  or no clouds.,,,14.0,-29.3,No precipitation,12,,,,
03.02.2020 23:00,-24.1,741.8,768.8,,75,Wind blowing from the west-northwest,1,,,, ,,,-25.2,-14.3,,,,,,16.0,-27.3,No precipitation,6,,,,
03.02.2020 20:00,-19.9,741.7,769.0,1.4,62,Wind blowing from the west-southwest,4,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-14.3,,,,,,16.0,-25.3,No precipitation,12,,,,
03.02.2020 17:00,-16.8,740.3,767.3,,43,Wind blowing from the west-southwest,5,,10,no clouds, ,,,-25.2,-14.3,,,,,,30.0,-26.4,No precipitation,6,,,,
03.02.2020 14:00,-14.5,738.7,765.4,-0.6,38,Wind blowing from the west,5,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-11.7,,,,,,28.0,-25.7,No precipitation,12,,,,
03.02.2020 11:00,-15.5,739.3,765.9,,44,Wind blowing from the west-southwest,5,,9,no clouds, ,,,-25.2,-11.5,,,,,,25.0,-25.0,No precipitation,6,,,,
03.02.2020 08:00,-24.8,739.9,767.0,0.8,77,Wind blowing from the east-southeast,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-11.5,,,,,,6.0,-27.7,No precipitation,12,,,,
03.02.2020 05:00,-24.0,739.1,766.0,,80,Wind blowing from the south-east,1,,8,, ,,,-24.1,-11.5,,,,,,16.0,-26.5,No precipitation,6,,,,
03.02.2020 02:00,-21.0,740.5,767.1,-1.2,74,Wind blowing from the east-southeast,1,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,-11.5,,,2500 or more  or no clouds.,,,16.0,-24.4,No precipitation,12,,,,
02.02.2020 23:00,-19.1,741.7,768.3,,65,Wind blowing from the west,2,,,, ,,,-21.7,-11.5,,,,,,18.0,-24.0,No precipitation,6,,,,
02.02.2020 20:00,-18.5,742.0,768.8,0.5,69,Wind blowing from the west,2,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,-11.5,,,,,,17.0,-22.8,No precipitation,12,,,,
02.02.2020 17:00,-15.0,741.5,768.3,,54,Wind blowing from the west-southwest,4,,10,20–30%., ,,,-21.7,-11.5,,,2500 or more  or no clouds.,,,27.0,-22.2,No precipitation,6,,,,
02.02.2020 14:00,-12.0,740.3,766.7,-0.7,50,Wind blowing from the west,6,,10,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,-10.2,,,2500 or more  or no clouds.,,,30.0,-20.3,No precipitation,12,,,,
02.02.2020 11:00,-13.0,741.0,767.4,,52,Wind blowing from the west-southwest,4,,10,20–30%., ,,,-21.7,-10.1,,,2500 or more  or no clouds.,,,23.0,-20.8,No precipitation,6,,,,
02.02.2020 08:00,-18.5,741.0,767.6,0.9,81,Wind blowing from the west,3,,7,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.3,-10.1,,,2500 or more  or no clouds.,,,3.7,-21.0,No precipitation,12,,,,
02.02.2020 05:00,-20.2,740.1,766.7,,83,Wind blowing from the west,1,,8,,Mist. ,,,-28.7,-10.1,,,,,,3.2,-22.3,No precipitation,6,,,,
02.02.2020 02:00,-17.3,739.8,766.1,-0.7,80,Wind blowing from the west,2,,10,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-10.1,,,2500 or more  or no clouds.,,,3.6,-19.9,No precipitation,12,,,,
01.02.2020 23:00,-15.3,740.5,767.1,,74,Wind blowing from the west,2,,,,Snow not falling as shower(s). ,,,-28.7,-10.1,,,,,,3.2,-18.9,No precipitation,6,,,,
01.02.2020 20:00,-14.9,740.8,767.8,0.5,68,Wind blowing from the west-southwest,3,,10,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-10.1,,,1000-1500,,,3.7,-19.5,No precipitation,12,,,,
01.02.2020 17:00,-13.5,740.3,767.4,,65,Wind blowing from the west,4,,10,90  or more  but not 100%, ,,,-28.7,-10.1,,,1000-1500,,,6.0,-18.7,No precipitation,6,,,,
01.02.2020 14:00,-10.2,738.6,765.2,-1.3,52,Wind blowing from the west,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-8.4,,,2500 or more  or no clouds.,,,19.0,-18.2,No precipitation,12,,,,
01.02.2020 11:00,-18.0,739.9,766.9,,67,Wind blowing from the east,1,,3,90  or more  but not 100%, ,,,-28.7,,,,,,,8.0,-22.6,No precipitation,6,,,,
01.02.2020 08:00,-25.2,741.0,768.2,0.1,75,Wind blowing from the west,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.6,,,,2500 or more  or no clouds.,,,14.0,-28.3,No precipitation,12,,,,
01.02.2020 05:00,-28.6,740.9,768.1,,74,Wind blowing from the north-west,1,,2,, ,,,-30.7,-8.4,,,,,,23.0,-31.8,No precipitation,6,,,,
01.02.2020 02:00,-24.9,741.1,767.8,-0.3,79,Wind blowing from the south,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.7,-8.4,,,2500 or more  or no clouds.,,,12.0,-27.5,No precipitation,12,,,,
31.01.2020 23:00,-22.3,741.4,768.5,,82,Wind blowing from the south-east,1,,,, ,,,-30.7,-8.4,,,,,,16.0,-24.5,No precipitation,6,,,,
31.01.2020 20:00,-19.0,741.1,768.6,0.4,77,Wind blowing from the east-southeast,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.7,-8.4,,,,,,17.0,-22.0,No precipitation,12,,,,
31.01.2020 17:00,-14.4,740.7,767.8,,57,Wind blowing from the west-northwest,0,,2,no clouds, ,,,-30.7,-8.4,,,,,,30.0,-21.1,No precipitation,6,,,,
31.01.2020 14:00,-9.4,740.9,767.6,-1.7,44,Wind blowing from the west,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.7,-8.6,,,,,,30.0,-19.4,No precipitation,12,,,,
31.01.2020 11:00,-18.9,742.6,769.6,,65,Wind blowing from the west-northwest,1,,2,no clouds, ,,,-30.7,,,,,,,22.0,-23.8,No precipitation,6,,,,
31.01.2020 08:00,-29.6,743.0,770.5,0.2,74,Wind blowing from the west,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.7,,,,,,,22.0,-32.8,No precipitation,12,,,,
31.01.2020 05:00,-28.3,742.8,769.9,,75,Calm  no wind,0,,,, ,,,-28.3,-8.6,,,,,,11.0,-31.4,No precipitation,6,,,,
31.01.2020 02:00,-25.4,742.9,769.7,-0.1,79,Wind blowing from the north,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-8.6,,,2500 or more  or no clouds.,,,23.0,-28.0,No precipitation,12,,,,
30.01.2020 23:00,-21.5,743.0,770.0,,84,Wind blowing from the south-east,1,,,, ,,,-28.0,-8.6,,,,,,16.0,-23.5,No precipitation,6,,,,
30.01.2020 20:00,-19.1,743.1,770.5,0.2,83,Wind blowing from the west-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-8.6,,,,,,25.0,-21.3,No precipitation,12,,,,
30.01.2020 17:00,-13.8,742.9,770.0,,65,Wind blowing from the north-west,0,,2,no clouds, ,,,-28.0,-8.6,,,,,,30.0,-19.1,No precipitation,6,,,,
30.01.2020 14:00,-8.8,743.5,770.1,-1.5,43,Wind blowing from the north,0,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-7.4,,,,,,30.0,-19.1,No precipitation,12,,,,
30.01.2020 11:00,-17.3,745.0,772.0,,68,Wind blowing from the west,2,,2,no clouds, ,,,-28.0,,,,,,,22.0,-21.8,No precipitation,6,,,,
30.01.2020 08:00,-27.2,746.0,773.3,0.2,76,Wind blowing from the west-northwest,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-7.4,,,,,,22.0,-30.1,No precipitation,12,,,,
30.01.2020 05:00,-25.8,745.8,772.7,,79,Calm  no wind,0,,,, ,,,-26.0,-7.4,,,,,,20.0,-28.4,No precipitation,6,,,,
30.01.2020 02:00,-22.2,746.3,772.9,-0.4,82,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-7.4,,,2500 or more  or no clouds.,,,26.0,-24.4,No precipitation,12,,,,
29.01.2020 23:00,-20.0,746.7,773.6,,80,Wind blowing from the south-southeast,1,,,, ,,,-25.2,-7.4,,,,,,30.0,-22.6,No precipitation,6,,,,
29.01.2020 20:00,-14.3,747.0,774.1,0.5,63,Wind blowing from the west-southwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-7.4,,,,,,30.0,-19.8,No precipitation,12,,,,
29.01.2020 17:00,-9.6,746.5,773.2,,45,Wind blowing from the west,2,,4,no clouds, ,,,-25.2,-7.4,,,,,,30.0,-19.3,No precipitation,6,,,,
29.01.2020 14:00,-7.4,746.2,772.6,-1.6,38,Wind blowing from the west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-4.9,,,,,,30.0,-19.3,No precipitation,12,,,,
29.01.2020 11:00,-14.8,747.8,774.6,,57,Wind blowing from the west-northwest,2,,3,no clouds, ,,,-25.2,-4.9,,,,,,17.0,-21.4,No precipitation,6,,,,
29.01.2020 08:00,-24.6,748.6,775.8,0.5,78,Wind blowing from the west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-4.9,,,,,,8.0,-27.3,No precipitation,12,,,,
29.01.2020 05:00,-21.9,748.1,775.0,,82,Wind blowing from the north,1,,4,, ,,,-23.5,-4.9,,,,,,7.0,-24.1,No precipitation,6,,,,
29.01.2020 02:00,-18.1,748.4,774.8,0.5,76,Wind blowing from the south-west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.5,-4.9,,,2500 or more  or no clouds.,,,8.0,-21.3,No precipitation,12,,,,
28.01.2020 23:00,-15.8,747.9,774.6,,69,Wind blowing from the west-southwest,2,,,, ,,,-23.5,-4.9,,,,,,8.0,-20.2,No precipitation,6,,,,
28.01.2020 20:00,-12.6,747.1,774.0,1.1,59,Wind blowing from the west-southwest,3,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.5,-4.9,,,,,,10.0,-19.0,No precipitation,12,,,,
28.01.2020 17:00,-9.9,746.0,772.7,,63,Calm  no wind,0,,,no clouds, ,,,-23.5,-4.9,,,,,,12.0,-15.6,No precipitation,6,,,,
28.01.2020 14:00,-4.9,745.8,772.1,-0.8,43,Wind blowing from the north,0,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.5,-4.6,,,,,,11.0,-15.6,No precipitation,12,,,,
28.01.2020 11:00,-13.6,746.6,773.4,,69,Wind blowing from the west,2,,2,no clouds, ,,,-23.5,-4.6,,,,,,11.0,-18.1,No precipitation,6,,,,
28.01.2020 08:00,-20.7,746.5,773.3,0.4,84,Wind blowing from the east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.5,-4.6,,,,,,13.0,-22.7,No precipitation,12,,,,
28.01.2020 05:00,-21.6,746.1,772.7,,80,Wind blowing from the east,1,,2,, ,,,-22.5,-4.6,,,,,,10.0,-24.1,No precipitation,6,,,,
28.01.2020 02:00,-18.9,746.4,772.7,1.3,85,Wind blowing from the south-east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-4.6,,,2500 or more  or no clouds.,,,7.0,-20.8,No precipitation,12,,,,
27.01.2020 23:00,-17.8,745.1,771.7,,83,Wind blowing from the west,1,,,, ,,,-22.5,-4.6,,,,,,8.0,-20.0,No precipitation,6,,,,
27.01.2020 20:00,-10.6,745.0,771.7,0.0,68,Wind blowing from the east-southeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-4.6,,,,,,11.0,-15.5,No precipitation,12,,,,
27.01.2020 17:00,-8.0,745.0,771.6,,54,Calm  no wind,0,,,no clouds, ,,,-22.5,-4.6,,,,,,17.0,-15.7,No precipitation,6,,,,
27.01.2020 14:00,-5.1,744.7,771.0,-1.7,41,Wind blowing from the east-southeast,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-5.1,,,,,,10.0,-16.3,No precipitation,12,,,,
