Local time in Guiping,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
08.01.2020 08:00,18.1,753.4,765.0,1.5,75,Wind blowing from the north-east,5,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,,,,,,,20.0,13.6,No precipitation,12,,,,
08.01.2020 05:00,20.1,751.9,763.3,,73,Wind blowing from the north-east,5,,9,, ,,,18.4,28.4,,,,,,20.0,15.1,No precipitation,6,,,,
08.01.2020 02:00,19.7,751.5,763.0,,76,Wind blowing from the north,6,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.3,28.4,,,2500 or more  or no clouds.,,,24.0,15.4,No precipitation,12,,,,
07.01.2020 20:00,20.8,750.8,762.4,1.0,72,Wind blowing from the north,6,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.5,28.4,,,,,,26.0,15.6,No precipitation,12,,,,
07.01.2020 17:00,27.5,749.8,761.2,,46,Wind blowing from the south-west,4,,9,no clouds, ,,,20.5,28.4,,,,,,30.0,14.9,No precipitation,6,,,,
07.01.2020 14:00,27.2,750.6,762.0,-2.5,52,Wind blowing from the south-west,4,,9,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.5,27.7,,,1000-1500,,,25.0,16.5,No precipitation,12,,,,
07.01.2020 11:00,23.1,753.1,764.6,,72,Wind blowing from the west-southwest,3,,9,70 – 80%., ,,,20.5,,,,1000-1500,,,17.0,17.8,No precipitation,6,,,,
07.01.2020 08:00,20.9,751.9,763.4,1.1,82,Wind blowing from the west,3,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.1,27.7,,,600-1000,,,15.0,17.7,No precipitation,12,,,,
07.01.2020 05:00,20.7,750.8,762.3,,82,Wind blowing from the west,5,,9,, ,,,17.5,27.7,,,,,,17.0,17.5,No precipitation,6,,,,
07.01.2020 02:00,21.1,750.7,762.1,,78,Wind blowing from the west,5,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,27.7,,,2500 or more  or no clouds.,,,17.0,17.1,No precipitation,12,,,,
06.01.2020 20:00,24.6,750.2,761.7,1.0,59,Wind blowing from the south-west,4,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,27.7,,,1000-1500,,,21.0,16.1,No precipitation,12,,,,
06.01.2020 17:00,26.5,749.2,760.6,,48,Wind blowing from the south-southwest,8,,11,70 – 80%., ,,,17.5,27.7,,,2500 or more  or no clouds.,,,29.0,14.6,No precipitation,6,,,,
06.01.2020 14:00,25.7,751.0,762.4,-3.3,59,Wind blowing from the south-southeast,2,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,27.4,,,1500-2000,,,16.0,17.1,No precipitation,12,,,,
06.01.2020 11:00,23.0,754.3,765.8,,64,Wind blowing from the east,4,,8,90  or more  but not 100%, ,,,17.5,27.4,,,1500-2000,,,13.0,15.8,No precipitation,6,,,,
06.01.2020 08:00,20.3,752.8,764.3,0.6,75,Wind blowing from the north-northeast,5,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.3,27.4,,,600-1000,,,18.0,15.7,No precipitation,12,,,,
06.01.2020 05:00,17.9,752.2,763.8,,86,Wind blowing from the north-east,1,,9,, ,,,16.1,27.4,,,,,,11.0,15.5,No precipitation,6,,,,
06.01.2020 02:00,18.2,752.8,764.3,,85,Wind blowing from the north-northwest,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,27.4,,,2500 or more  or no clouds.,,,13.0,15.6,No precipitation,12,,,,
05.01.2020 20:00,22.2,752.2,763.8,1.5,61,Wind blowing from the west,3,,9,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,27.4,,,2500 or more  or no clouds.,,,17.0,14.3,No precipitation,12,,,,
05.01.2020 17:00,26.0,750.7,762.2,,47,Wind blowing from the south-southwest,7,,9,10%  or less  but not 0, ,,,16.1,27.4,,,2500 or more  or no clouds.,,,24.0,13.8,No precipitation,6,,,,
05.01.2020 14:00,26.5,751.6,763.1,-3.0,44,Wind blowing from the south-southwest,4,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,26.6,,,1500-2000,,,20.0,13.3,No precipitation,12,,,,
05.01.2020 11:00,22.8,754.6,766.1,,64,Wind blowing from the south-southeast,2,,7,10%  or less  but not 0, ,,,16.1,24.5,,,1000-1500,,,9.0,15.6,No precipitation,6,,,,
05.01.2020 08:00,16.3,752.9,764.5,0.9,89,Wind blowing from the north-northwest,4,,7,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,24.5,,,2500 or more  or no clouds.,,,10.0,14.5,No precipitation,12,,,,
05.01.2020 05:00,16.8,752.0,763.6,,85,Wind blowing from the north-northwest,4,,7,, ,,,16.7,24.5,,,,,,17.0,14.3,No precipitation,6,,,,
05.01.2020 02:00,19.4,752.9,764.5,,74,Wind blowing from the west-northwest,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.4,24.5,,,2500 or more  or no clouds.,,,11.0,14.7,No precipitation,12,,,,
04.01.2020 20:00,21.8,752.3,763.9,1.1,66,Wind blowing from the north,5,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,24.5,,,600-1000,,,18.0,15.2,No precipitation,12,,,,
04.01.2020 17:00,22.9,751.2,762.7,,62,Wind blowing from the north-northeast,3,,8,100%., ,,,19.0,24.5,,,1000-1500,,,14.0,15.2,No precipitation,6,,,,
04.01.2020 14:00,24.5,752.1,763.6,-2.8,55,Wind blowing from the east-northeast,2,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,24.5,,,1000-1500,,,15.0,14.9,No precipitation,12,,,,
04.01.2020 11:00,21.2,754.9,766.5,,66,Wind blowing from the north-east,5,,8,90  or more  but not 100%, ,,,19.0,22.9,,,1000-1500,,,12.0,14.6,No precipitation,6,,,,
04.01.2020 08:00,19.1,754.6,766.3,1.2,78,Wind blowing from the north-east,2,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.4,,,,600-1000,,,10.0,15.2,No precipitation,12,,,,
04.01.2020 05:00,19.7,753.4,764.9,,75,Wind blowing from the north,3,,8,, ,,,17.6,22.9,,,,,,14.0,15.1,No precipitation,6,,,,
04.01.2020 02:00,19.4,754.0,765.6,,77,Wind blowing from the north,4,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,22.9,,,2500 or more  or no clouds.,,,14.0,15.3,No precipitation,12,,,,
03.01.2020 20:00,19.7,754.4,766.1,1.0,75,Wind blowing from the north,6,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,22.9,,,1500-2000,,,12.0,15.1,No precipitation,12,,,,
03.01.2020 17:00,22.4,753.4,765.0,,64,Wind blowing from the north-northeast,3,,9,90  or more  but not 100%, ,,,17.6,22.9,,,1500-2000,,,9.0,15.3,No precipitation,6,,,,
03.01.2020 14:00,21.7,754.3,766.0,-2.4,67,Wind blowing from the north-east,4,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,21.9,,,1500-2000,,,8.0,15.3,No precipitation,12,,,,
03.01.2020 11:00,19.6,756.7,768.4,,76,Wind blowing from the east-northeast,5,,9,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.6,20.0,,,1500-2000,,,5.0,15.3,No precipitation,6,,,,
03.01.2020 08:00,18.4,755.8,767.5,1.0,78,Wind blowing from the north-east,4,,11,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,20.0,,,1000-1500,,,7.0,14.5,No precipitation,12,,,,
03.01.2020 05:00,18.4,754.8,766.5,,79,Wind blowing from the north-northeast,2,,11,, ,,,17.3,20.0,,,,,,8.0,14.7,No precipitation,6,,,,
03.01.2020 02:00,19.2,755.2,766.9,,76,Wind blowing from the north-northeast,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,20.0,,,2500 or more  or no clouds.,,,8.0,14.9,No precipitation,12,,,,
02.01.2020 20:00,19.6,755.4,767.1,0.5,73,Wind blowing from the north-east,5,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.7,20.2,,,1000-1500,,,6.0,14.6,No precipitation,12,,,,
02.01.2020 17:00,19.5,754.9,766.6,,74,Wind blowing from the north-northeast,4,,8,100%., ,,,16.7,21.2,,,1000-1500,,,8.0,14.7,No precipitation,6,,,,
02.01.2020 14:00,18.4,755.7,767.4,-2.5,81,Wind blowing from the east-northeast,3,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.7,,,,1500-2000,,,3.3,15.1,No precipitation,12,,,,
02.01.2020 11:00,17.7,758.2,770.0,,82,Wind blowing from the east-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.7,,,,1000-1500,,,3.7,14.6,No precipitation,6,,,,
02.01.2020 08:00,17.4,757.4,769.2,1.7,80,Wind blowing from the south-west,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,21.8,,,1000-1500,,,5.0,13.9,No precipitation,12,,,,
02.01.2020 05:00,17.6,755.7,767.4,,79,Wind blowing from the north-northeast,1,,8,, ,,,15.2,21.8,,,,,,10.0,13.9,No precipitation,6,,,,
02.01.2020 02:00,19.0,755.8,767.5,,76,Wind blowing from the south,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,21.8,,,2500 or more  or no clouds.,,,8.0,14.7,No precipitation,12,,,,
01.01.2020 20:00,19.6,756.2,768.0,1.0,66,Wind blowing from the north,4,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,21.8,,,1500-2000,,,11.0,13.1,No precipitation,12,,,,
01.01.2020 17:00,21.2,755.2,766.9,,57,Wind blowing from the north,5,,12,20–30%., ,,,15.2,21.8,,,2500 or more  or no clouds.,,,13.0,12.4,No precipitation,6,,,,
01.01.2020 14:00,20.1,756.3,768.1,-2.6,57,Wind blowing from the east-northeast,5,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,20.6,,,,,,11.0,11.3,No precipitation,12,,,,
01.01.2020 11:00,17.4,758.9,770.8,,61,Wind blowing from the north-east,6,,12,20–30%., ,,,15.2,20.6,,,1500-2000,,,13.0,9.8,No precipitation,6,,,,
01.01.2020 08:00,15.3,758.4,770.2,1.3,71,Wind blowing from the north-east,3,,12,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,20.6,,,600-1000,,,9.0,10.1,No precipitation,12,,,,
01.01.2020 05:00,16.9,757.1,768.9,,60,Wind blowing from the north-northeast,3,,12,, ,,,15.8,20.6,,,,,,21.0,9.1,No precipitation,6,,,,
01.01.2020 02:00,16.2,757.2,769.0,,64,Wind blowing from the north-northeast,6,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.8,20.6,,,2500 or more  or no clouds.,,,18.0,9.4,No precipitation,12,,,,
31.12.2019 20:00,18.2,757.5,769.3,1.1,60,Wind blowing from the north-northeast,4,,11,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.8,20.6,,,1000-1500,,,23.0,10.3,No precipitation,12,,,,
31.12.2019 17:00,19.7,756.4,768.2,,56,Wind blowing from the north-east,4,,11,20–30%., ,,,15.8,21.4,,,1500-2000,,,24.0,10.7,No precipitation,6,,,,
31.12.2019 14:00,20.3,757.1,768.8,-2.6,54,Wind blowing from the east-northeast,5,,10,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.8,22.5,,,1500-2000,,,21.0,10.7,No precipitation,12,,,,
31.12.2019 11:00,18.6,759.7,771.5,,61,Wind blowing from the east-northeast,4,,9,90  or more  but not 100%, ,,,15.8,22.5,,,1500-2000,,,17.0,10.9,No precipitation,6,,,,
31.12.2019 08:00,16.1,758.7,770.5,1.7,77,Wind blowing from the east,2,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,22.5,,,1500-2000,,,5.0,12.1,No precipitation,12,,,,
31.12.2019 05:00,16.7,757.0,768.7,,77,Wind blowing from the south-southeast,1,,,,Mist. ,,,14.8,22.5,,,,,,5.0,12.7,No precipitation,6,,,,
31.12.2019 02:00,17.6,756.4,768.1,,73,Wind blowing from the north-east,4,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,22.5,,,2500 or more  or no clouds.,,,7.0,12.7,No precipitation,12,,,,
