Local time in Nenjiang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
06.02.2020 08:00,-22.8,749.1,774.4,-0.4,55,Wind blowing from the west-southwest,2,,6,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,3.1,-29.4,No precipitation,12,,,,
06.02.2020 05:00,-23.7,749.5,774.6,,54,Wind blowing from the west-southwest,3,,6,, ,,,,-17.0,,,,,,21.0,-30.4,No precipitation,6,,,,
06.02.2020 02:00,-23.8,750.6,775.6,-0.2,65,Wind blowing from the west-southwest,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-17.0,,,2500 or more  or no clouds.,,,30.0,-28.5,No precipitation,12,,,,
05.02.2020 23:00,-24.3,750.8,776.0,,62,Wind blowing from the west-southwest,2,,,, ,,,-33.5,-17.0,,,,,,21.0,-29.5,No precipitation,6,,,,
05.02.2020 20:00,-23.9,751.2,777.0,0.1,68,Wind blowing from the south-west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-17.0,,,,,,16.0,-28.1,No precipitation,12,,,,
05.02.2020 17:00,-20.5,751.1,776.8,,53,Wind blowing from the south-west,2,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-17.0,,,,,,4.6,-27.6,No precipitation,6,,,,
05.02.2020 14:00,-17.6,751.0,776.4,,48,Wind blowing from the west-southwest,4,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-17.3,,,,,,30.0,-26.0,No precipitation,12,,,,
05.02.2020 11:00,-20.1,751.6,777.1,,53,Wind blowing from the west,2,,3,no clouds, ,,,-33.5,-19.6,,,,,,22.0,-27.2,No precipitation,6,,,,
05.02.2020 08:00,-31.8,751.3,777.4,0.9,72,Wind blowing from the south-east,1,,2,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,,,,2500 or more  or no clouds.,,,4.4,-35.2,No precipitation,12,,,,
05.02.2020 05:00,-32.3,750.4,776.0,,74,Wind blowing from the east-southeast,1,,4,, ,,,-34.4,-19.6,,,,,,30.0,-35.4,No precipitation,6,,,,
05.02.2020 02:00,-29.5,750.1,775.6,,73,Wind blowing from the south-southwest,0,,8,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-34.4,-19.6,,,2500 or more  or no clouds.,,,23.0,-32.8,No precipitation,12,,,,
04.02.2020 23:00,-29.5,749.3,774.8,,75,Wind blowing from the west,1,,,, ,,,-34.4,-19.6,,,,,,13.0,-32.5,No precipitation,6,,,,
04.02.2020 20:00,-29.3,748.6,774.7,1.0,75,Wind blowing from the south-southeast,1,,,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-34.4,-19.6,,,2500 or more  or no clouds.,,,5.0,-32.3,No precipitation,12,,,,
04.02.2020 17:00,-20.3,747.6,773.1,,57,Wind blowing from the north-west,3,,8,20–30%., ,,,-34.4,-19.6,,,2500 or more  or no clouds.,,,16.0,-26.6,No precipitation,6,,,,
04.02.2020 14:00,-20.1,746.5,771.9,,55,Wind blowing from the north-northwest,5,,8,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-34.4,-17.9,,,2500 or more  or no clouds.,,,30.0,-26.8,No precipitation,12,,,,
04.02.2020 11:00,-22.0,746.0,771.3,,62,Wind blowing from the north-northwest,5,,8,no clouds, ,,,-34.4,-17.9,,,,,,22.0,-27.3,No precipitation,6,,,,
04.02.2020 08:00,-32.7,745.6,771.4,1.2,73,Wind blowing from the east,1,,3,no clouds,Haze. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-34.4,-17.9,,,,,,3.7,-35.9,Trace of precipitation,12,,,,
04.02.2020 05:00,-31.6,744.4,770.0,,76,Calm  no wind,0,,,, ,,,-32.4,-17.9,,,,,,24.0,-34.4,No precipitation,6,,,,
04.02.2020 02:00,-30.9,744.1,769.3,,75,Wind blowing from the north,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.5,-17.9,,,2500 or more  or no clouds.,,,21.0,-33.9,No precipitation,12,,,,
03.02.2020 23:00,-26.8,743.6,768.7,,72,Wind blowing from the west,1,,,, ,,,-29.4,-17.9,,,,,,15.0,-30.3,No precipitation,6,,,,
03.02.2020 20:00,-26.1,743.4,768.7,1.0,68,Wind blowing from the east-southeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-17.9,,,,,,13.0,-30.3,No precipitation,12,,,,
03.02.2020 17:00,-24.5,742.4,767.7,,61,Wind blowing from the east,2,,,no clouds, ,,,-29.4,-17.0,,,,,,24.0,-29.9,No precipitation,6,,,,
03.02.2020 14:00,-18.7,741.1,766.0,-0.6,50,Wind blowing from the south-southwest,4,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-12.7,,,,,,30.0,-26.6,No precipitation,12,,,,
03.02.2020 11:00,-20.4,741.7,766.4,,54,Wind blowing from the west-southwest,3,,4,no clouds, ,,,-29.4,-12.7,,,,,,24.0,-27.3,No precipitation,6,,,,
03.02.2020 08:00,-23.9,741.9,766.8,0.6,60,Wind blowing from the west,2,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.4,-12.7,,,,,,5.0,-29.5,No precipitation,12,,,,
03.02.2020 05:00,-27.0,741.3,766.2,,64,Wind blowing from the south-west,1,,5,, ,,,-29.4,-12.7,,,,,,30.0,-31.8,No precipitation,6,,,,
03.02.2020 02:00,-23.9,742.0,766.6,-0.6,52,Wind blowing from the south-west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.8,-12.7,,,2500 or more  or no clouds.,,,30.0,-31.0,No precipitation,12,,,,
02.02.2020 23:00,-20.8,742.6,767.1,,49,Wind blowing from the west-southwest,3,,,, ,,,-23.1,-12.7,,,,,,30.0,-28.7,No precipitation,6,,,,
02.02.2020 20:00,-20.9,742.3,767.1,0.3,57,Wind blowing from the west-southwest,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.1,-12.7,,,,,,12.0,-27.2,No precipitation,12,,,,
02.02.2020 17:00,-17.1,742.0,766.6,,53,Wind blowing from the west-southwest,3,,8,no clouds, ,,,-21.5,-12.7,,,,,,7.0,-24.4,No precipitation,6,,,,
02.02.2020 14:00,-13.0,741.9,766.1,-0.8,48,Wind blowing from the west-southwest,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-12.1,,,,,,30.0,-21.7,No precipitation,12,,,,
02.02.2020 11:00,-14.8,742.7,767.1,,55,Wind blowing from the west-southwest,3,,7,no clouds, ,,,-21.5,-12.1,,,,,,28.0,-22.0,No precipitation,6,,,,
02.02.2020 08:00,-20.4,742.6,767.2,0.6,67,Wind blowing from the west-southwest,2,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-12.1,,,,,,1.8,-24.9,No precipitation,12,,,,
02.02.2020 05:00,-19.9,742.0,766.6,,66,Wind blowing from the west-southwest,3,,7,, ,,,-21.5,-12.1,,,,,,27.0,-24.6,No precipitation,6,,,,
02.02.2020 02:00,-17.7,742.0,766.2,0.3,60,Wind blowing from the west-southwest,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-12.1,,,2500 or more  or no clouds.,,,30.0,-23.6,No precipitation,12,,,,
01.02.2020 23:00,-17.9,741.7,766.0,,64,Wind blowing from the west-southwest,3,,,, ,,,-21.5,-12.1,,,,,,26.0,-23.1,No precipitation,6,,,,
01.02.2020 20:00,-16.2,741.4,765.8,,66,Wind blowing from the west-southwest,2,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-12.1,,,2500 or more  or no clouds.,,,14.0,-21.1,No precipitation,12,,,,
01.02.2020 17:00,-18.2,740.8,765.2,,70,Wind blowing from the south-east,2,,5,70 – 80%., ,,,-20.9,-12.1,,,2500 or more  or no clouds.,,,11.0,-22.3,No precipitation,6,,,,
01.02.2020 14:00,-12.1,740.4,764.5,-0.7,57,Wind blowing from the south-southwest,3,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,-12.1,,,2500 or more  or no clouds.,,,25.0,-18.9,0.5,12,,,,
01.02.2020 11:00,-14.9,741.1,765.4,,67,Wind blowing from the south-west,2,,4,90  or more  but not 100%, ,,,-22.7,-14.9,,,,,,11.0,-19.8,0.1,6,,,,
01.02.2020 08:00,-18.8,741.3,765.9,,82,Wind blowing from the west-southwest,3,,4,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-15.3,,,2500 or more  or no clouds.,,,1.8,-21.2,1.0,12,,,,
01.02.2020 05:00,-16.4,741.1,765.5,,81,Wind blowing from the south-west,2,,4,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-15.3,,,,,,4.0,-18.9,0.9,6,,,,
01.02.2020 02:00,-15.6,741.8,766.1,-0.7,83,Wind blowing from the south,2,,2,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-15.6,,,2500 or more  or no clouds.,,,6.0,-17.8,0.5,12,,,,
31.01.2020 23:00,-19.2,742.5,767.3,,74,Wind blowing from the south-east,1,,,,Haze. ,,,,-16.4,,,,,,4.8,-22.7,No precipitation,6,,,,
31.01.2020 20:00,-19.2,742.9,768.1,,72,Wind blowing from the west-southwest,1,,2,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.2,-16.4,,,2500 or more  or no clouds.,,,3.6,-23.0,No precipitation,12,,,,
31.01.2020 17:00,-18.2,742.9,767.9,,65,Wind blowing from the east-northeast,1,,2,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.2,-16.4,,,2500 or more  or no clouds.,,,5.0,-23.2,No precipitation,6,,,,
31.01.2020 14:00,-17.1,743.2,768.2,-0.9,60,Wind blowing from the south-southwest,1,,2,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.2,-14.8,,,2500 or more  or no clouds.,,,7.0,-23.0,No precipitation,12,,,,
31.01.2020 11:00,-22.5,744.1,769.3,,73,Wind blowing from the west-southwest,2,,2,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.2,-14.8,,,2500 or more  or no clouds.,,,3.7,-26.0,No precipitation,6,,,,
31.01.2020 08:00,-29.7,744.4,769.8,0.0,74,Wind blowing from the east,1,,2,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.2,-14.8,,,2500 or more  or no clouds.,,,4.8,-32.9,No precipitation,12,,,,
31.01.2020 05:00,-28.0,744.4,769.5,,75,Wind blowing from the west,1,,2,, ,,,-29.8,-14.8,,,,,,7.0,-31.1,No precipitation,6,,,,
31.01.2020 02:00,-27.6,745.0,769.9,-0.4,76,Wind blowing from the east-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.0,-14.8,,,2500 or more  or no clouds.,,,9.0,-30.5,No precipitation,12,,,,
30.01.2020 23:00,-25.7,745.4,770.5,,78,Wind blowing from the west,1,,,, ,,,-28.9,-14.8,,,,,,7.0,-28.4,No precipitation,6,,,,
30.01.2020 20:00,-23.7,746.0,771.4,-0.3,80,Wind blowing from the west,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-14.8,,,,,,2.6,-26.2,No precipitation,12,,,,
30.01.2020 17:00,-19.2,746.3,771.4,,72,Wind blowing from the east,1,,3,no clouds, ,,,-28.9,-12.3,,,,,,8.0,-23.0,No precipitation,6,,,,
30.01.2020 14:00,-15.0,747.1,772.0,-1.5,62,Wind blowing from the east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-9.1,,,,,,20.0,-20.7,No precipitation,12,,,,
30.01.2020 11:00,-18.9,748.6,773.6,,72,Wind blowing from the east-northeast,1,,2,no clouds, ,,,-28.9,,,,,,,14.0,-22.7,No precipitation,6,,,,
30.01.2020 08:00,-26.1,748.8,773.8,-0.4,77,Wind blowing from the north-east,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-9.1,,,,,,2.7,-28.9,No precipitation,12,,,,
30.01.2020 05:00,-26.7,749.2,774.1,,78,Wind blowing from the south-east,1,,4,, ,,,-28.2,-9.1,,,,,,8.0,-29.4,No precipitation,6,,,,
30.01.2020 02:00,-25.7,749.8,774.5,-0.8,78,Wind blowing from the east,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.7,-9.1,,,2500 or more  or no clouds.,,,16.0,-28.4,No precipitation,12,,,,
29.01.2020 23:00,-24.5,750.6,775.3,,76,Wind blowing from the east,1,,,, ,,,-24.7,-9.1,,,,,,9.0,-27.5,No precipitation,6,,,,
29.01.2020 20:00,-17.2,751.3,776.2,0.1,74,Wind blowing from the north-east,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.6,-9.1,,,,,,12.0,-20.7,No precipitation,12,,,,
29.01.2020 17:00,-12.2,751.2,775.9,,57,Wind blowing from the north-northeast,3,,8,no clouds, ,,,-22.6,-9.1,,,,,,13.0,-19.0,No precipitation,6,,,,
29.01.2020 14:00,-9.4,751.6,776.1,,50,Wind blowing from the north,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.6,-9.4,,,,,,30.0,-17.9,No precipitation,12,,,,
29.01.2020 11:00,-11.7,752.6,777.2,,56,Wind blowing from the north,4,,8,no clouds, ,,,-22.6,-10.9,,,,,,30.0,-18.7,No precipitation,6,,,,
29.01.2020 08:00,-20.5,753.0,777.9,0.3,83,Wind blowing from the east-northeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.9,-10.9,,,,,,9.0,-22.6,No precipitation,12,,,,
29.01.2020 05:00,-21.0,752.7,777.4,,78,Wind blowing from the east-northeast,2,,6,, ,,,-25.6,-10.9,,,,,,23.0,-23.8,No precipitation,6,,,,
29.01.2020 02:00,-20.2,752.8,777.5,,71,Wind blowing from the east-northeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-10.9,,,2500 or more  or no clouds.,,,25.0,-24.1,No precipitation,12,,,,
28.01.2020 23:00,-19.9,752.4,777.3,,68,Wind blowing from the east-northeast,2,,,, ,,,-25.6,-10.9,,,,,,16.0,-24.3,No precipitation,6,,,,
28.01.2020 20:00,-16.2,751.8,776.8,1.1,61,Wind blowing from the north-east,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-10.9,,,,,,18.0,-22.0,No precipitation,12,,,,
28.01.2020 17:00,-13.7,750.7,775.5,,60,Wind blowing from the north-northeast,3,,7,no clouds, ,,,-25.6,-10.9,,,,,,9.0,-19.8,No precipitation,6,,,,
28.01.2020 14:00,-12.1,750.4,775.0,,54,Wind blowing from the north-northeast,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-12.1,,,,,,19.0,-19.5,No precipitation,12,,,,
28.01.2020 11:00,-16.8,751.0,776.1,,70,Wind blowing from the north-northeast,2,,4,no clouds, ,,,-25.6,-12.7,,,,,,9.0,-21.0,No precipitation,6,,,,
28.01.2020 08:00,-22.9,750.9,776.2,0.6,80,Wind blowing from the north-northeast,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,,,,,,,3.9,-25.4,No precipitation,12,,,,
28.01.2020 05:00,-23.0,750.3,775.3,,80,Wind blowing from the west-northwest,1,,3,,Haze. ,,,-25.6,-12.7,,,,,,3.8,-25.5,No precipitation,6,,,,
28.01.2020 02:00,-22.3,749.7,774.4,1.0,79,Wind blowing from the north,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-12.7,,,2500 or more  or no clouds.,,,4.3,-24.9,No precipitation,12,,,,
