Local time in Karamay,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.02.2020 08:00,-20.1,729.4,774.5,0.0,78,Wind blowing from the north,0,,3,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-11.4,,,2500 or more  or no clouds.,,,16.0,-22.9,No precipitation,12,,,,
03.02.2020 05:00,-18.3,729.4,774.2,,80,Wind blowing from the east-northeast,1,,,, ,,,-18.8,-11.4,,,,,,14.0,-20.9,No precipitation,6,,,,
03.02.2020 02:00,-18.6,729.7,774.7,0.3,82,Wind blowing from the north-northwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.6,-11.4,,,2500 or more  or no clouds.,,,13.0,-20.9,No precipitation,12,,,,
02.02.2020 23:00,-16.8,729.4,774.4,,79,Wind blowing from the west,1,,,, ,,,-17.9,-11.4,,,,,,16.0,-19.6,No precipitation,6,,,,
02.02.2020 20:00,-15.3,730.0,774.9,0.2,75,Wind blowing from the south-southwest,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-11.4,,,2500 or more  or no clouds.,,,16.0,-18.7,No precipitation,12,,,,
02.02.2020 17:00,-12.5,729.8,774.5,,65,Wind blowing from the south-west,3,,,20–30%., ,,,-17.9,-10.5,,,2500 or more  or no clouds.,,,18.0,-17.7,No precipitation,6,,,,
02.02.2020 14:00,-14.8,730.9,775.9,-0.4,70,Wind blowing from the south-west,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-10.5,,,2500 or more  or no clouds.,,,14.0,-19.1,No precipitation,12,,,,
02.02.2020 11:00,-17.4,731.3,776.5,,77,Wind blowing from the south-west,1,,,60%., ,,,-17.9,,,,2500 or more  or no clouds.,,,21.0,-20.5,No precipitation,6,,,,
02.02.2020 08:00,-16.3,731.2,776.2,-0.6,77,Wind blowing from the north-west,2,,3,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,,,,2500 or more  or no clouds.,,,25.0,-19.5,No precipitation,12,,,,
02.02.2020 05:00,-17.6,731.8,776.5,,76,Wind blowing from the north-northwest,1,,,, ,,,-19.7,-10.5,,,,,,23.0,-20.8,No precipitation,6,,,,
02.02.2020 02:00,-17.4,732.4,777.3,-1.0,76,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-10.5,,,2500 or more  or no clouds.,,,22.0,-20.6,No precipitation,12,,,,
01.02.2020 23:00,-17.2,733.4,778.6,,76,Calm  no wind,0,,,, ,,,-19.7,-10.5,,,,,,20.0,-20.4,No precipitation,6,,,,
01.02.2020 20:00,-15.1,733.7,779.0,0.1,75,Wind blowing from the west-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-10.5,,,,,,19.0,-18.5,No precipitation,12,,,,
01.02.2020 17:00,-10.9,733.6,778.6,,62,Wind blowing from the south-east,1,,,no clouds, ,,,-19.7,-10.7,,,,,,23.0,-16.8,No precipitation,6,,,,
01.02.2020 14:00,-12.7,734.4,779.5,-0.5,64,Wind blowing from the south-east,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-10.9,,,,,,22.0,-18.1,No precipitation,12,,,,
01.02.2020 11:00,-16.1,734.9,780.1,,82,Wind blowing from the east,1,,,no clouds, ,,,-19.7,-10.9,,,,,,19.0,-18.5,No precipitation,6,,,,
01.02.2020 08:00,-18.7,734.3,779.5,0.1,78,Wind blowing from the north-east,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-10.9,,,,,,21.0,-21.6,No precipitation,12,,,,
01.02.2020 05:00,-18.9,734.2,779.2,,78,Wind blowing from the north-northwest,2,,,, ,,,-19.1,-10.9,,,,,,17.0,-21.8,No precipitation,6,,,,
01.02.2020 02:00,-18.7,734.4,779.5,0.0,78,Wind blowing from the north,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-10.9,,,2500 or more  or no clouds.,,,14.0,-21.6,No precipitation,12,,,,
31.01.2020 23:00,-15.9,734.4,779.5,,82,Wind blowing from the east-northeast,1,,,, ,,,-17.1,-10.9,,,,,,16.0,-18.3,No precipitation,6,,,,
31.01.2020 20:00,-13.0,733.9,778.7,0.6,70,Wind blowing from the north,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-10.6,,,2500 or more  or no clouds.,,,26.0,-17.3,No precipitation,12,,,,
31.01.2020 17:00,-11.2,733.3,777.7,,65,Wind blowing from the south-southwest,1,,,20–30%., ,,,-17.1,-9.1,,,2500 or more  or no clouds.,,,17.0,-16.5,No precipitation,6,,,,
31.01.2020 14:00,-13.3,733.9,778.6,-0.2,75,Wind blowing from the west-southwest,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,,,,2500 or more  or no clouds.,,,15.0,-16.8,No precipitation,12,,,,
31.01.2020 11:00,-15.0,734.1,779.0,,84,Wind blowing from the north-northwest,0,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,,,,2500 or more  or no clouds.,,,5.0,-17.1,No precipitation,6,,,,
31.01.2020 08:00,-15.9,733.1,777.7,-0.1,83,Wind blowing from the east,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.9,-7.3,,,2500 or more  or no clouds.,,,10.0,-18.1,No precipitation,12,,,,
31.01.2020 05:00,-13.6,733.2,777.5,,82,Calm  no wind,0,,,, ,,,-15.2,-7.3,,,,,,12.0,-16.0,No precipitation,6,,,,
31.01.2020 02:00,-14.6,733.6,777.9,-0.7,80,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-7.3,,,2500 or more  or no clouds.,,,13.0,-17.3,No precipitation,12,,,,
30.01.2020 23:00,-14.8,734.3,778.9,,81,Wind blowing from the north-west,1,,,, ,,,-16.3,-7.3,,,,,,12.0,-17.3,No precipitation,6,,,,
30.01.2020 20:00,-10.5,734.3,778.7,-0.2,78,Wind blowing from the east,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-7.3,,,2000-2500,,,13.0,-13.7,Trace of precipitation,12,,,,
30.01.2020 17:00,-9.4,734.5,778.9,,77,Wind blowing from the east-northeast,2,,,90  or more  but not 100%, ,,,-16.3,-7.3,,,2000-2500,,,8.0,-12.7,No precipitation,6,,,,
30.01.2020 14:00,-7.4,735.3,779.8,-0.4,66,Wind blowing from the east-northeast,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-7.4,,,2000-2500,,,18.0,-12.7,Trace of precipitation,12,,,,
30.01.2020 11:00,-11.0,735.7,780.3,,87,Calm  no wind,0,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-9.9,,,2000-2500,,,4.9,-12.7,No precipitation,6,,,,
30.01.2020 08:00,-12.5,735.1,779.8,-0.2,86,Wind blowing from the south,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-9.9,,,2000-2500,,,5.0,-14.4,No precipitation,12,,,,
30.01.2020 05:00,-14.0,735.3,779.9,,85,Wind blowing from the north-west,1,,,,Mist. ,,,-16.3,-9.9,,,,,,2.7,-16.0,No precipitation,6,,,,
30.01.2020 02:00,-16.2,735.4,780.3,-0.2,81,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-9.9,,,2500 or more  or no clouds.,,,5.0,-18.8,No precipitation,12,,,,
29.01.2020 23:00,-12.9,735.6,780.4,,84,Calm  no wind,0,,,,Mist. ,,,-16.3,-9.9,,,,,,4.9,-15.0,No precipitation,6,,,,
29.01.2020 20:00,-13.0,734.8,779.6,0.8,83,Wind blowing from the north-east,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-9.9,,,,,,5.0,-15.3,No precipitation,12,,,,
29.01.2020 17:00,-10.9,734.0,778.7,,78,Wind blowing from the east-northeast,2,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-9.9,,,2500 or more  or no clouds.,,,5.0,-14.1,No precipitation,6,,,,
29.01.2020 14:00,-11.4,733.4,778.1,0.3,86,Wind blowing from the west-southwest,1,,3,90  or more  but not 100%,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-10.7,,,2000-2500,,,5.0,-13.3,No precipitation,12,,,,
29.01.2020 11:00,-14.1,733.1,777.9,,85,Wind blowing from the north-west,2,,,90  or more  but not 100%,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-10.7,,,2000-2500,,,2.5,-16.1,No precipitation,6,,,,
29.01.2020 08:00,-13.9,732.3,776.9,0.2,85,Wind blowing from the west,1,,4,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-10.7,,,2500 or more  or no clouds.,,,0.3,-15.9,No precipitation,12,,,,
29.01.2020 05:00,-15.7,732.1,776.6,,82,Wind blowing from the west-southwest,1,,,,Mist. ,,,-16.3,-10.7,,,,,,5.0,-18.1,No precipitation,6,,,,
29.01.2020 02:00,-15.7,731.8,776.5,-0.2,81,Wind blowing from the north-west,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-10.7,,,2500 or more  or no clouds.,,,6.0,-18.2,No precipitation,12,,,,
28.01.2020 23:00,-14.1,732.0,776.7,,83,Wind blowing from the north-west,2,,,,Mist. ,,,-16.4,-10.7,,,,,,5.0,-16.4,No precipitation,6,,,,
28.01.2020 20:00,-13.4,731.7,776.2,0.2,82,Wind blowing from the east,1,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-10.7,,,2000-2500,,,4.4,-15.8,No precipitation,12,,,,
28.01.2020 17:00,-10.9,731.5,775.9,,74,Wind blowing from the north-east,2,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-10.5,,,2000-2500,,,5.0,-14.6,No precipitation,6,,,,
28.01.2020 14:00,-12.7,731.6,776.4,0.7,79,Wind blowing from the east-northeast,2,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-9.8,,,2000-2500,,,5.0,-15.6,No precipitation,12,,,,
28.01.2020 11:00,-14.1,730.9,775.7,,82,Wind blowing from the east-northeast,2,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-9.8,,,2000-2500,,,5.0,-16.6,No precipitation,6,,,,
28.01.2020 08:00,-13.2,729.1,773.5,0.6,80,Wind blowing from the north-east,1,,2,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-9.8,,,2500 or more  or no clouds.,,,6.0,-15.9,No precipitation,12,,,,
28.01.2020 05:00,-15.4,728.5,772.8,,80,Calm  no wind,0,,,, ,,,-16.4,-9.8,,,,,,9.0,-18.1,No precipitation,6,,,,
28.01.2020 02:00,-16.3,728.0,772.4,-0.4,79,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-9.8,,,2500 or more  or no clouds.,,,6.0,-19.1,No precipitation,12,,,,
27.01.2020 23:00,-15.6,728.4,773.1,,79,Calm  no wind,0,,,,Mist. ,,,-16.4,-9.8,,,,,,6.0,-18.4,No precipitation,6,,,,
27.01.2020 20:00,-13.1,728.2,772.7,0.0,78,Wind blowing from the west,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-9.8,,,,,,6.0,-16.1,No precipitation,12,,,,
27.01.2020 17:00,-10.4,728.2,772.4,,68,Wind blowing from the south-west,3,,,no clouds, ,,,-16.4,-8.6,,,,,,8.0,-15.2,No precipitation,6,,,,
27.01.2020 14:00,-11.7,729.1,773.4,-0.7,71,Wind blowing from the west-southwest,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-7.8,,,,,,8.0,-15.9,No precipitation,12,,,,
27.01.2020 11:00,-15.2,729.8,774.3,,80,Wind blowing from the west-northwest,1,,,20–30%., ,,,-16.4,-7.8,,,2500 or more  or no clouds.,,,8.0,-17.9,No precipitation,6,,,,
27.01.2020 08:00,-15.6,729.1,773.6,-0.6,80,Wind blowing from the north,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-7.8,,,2500 or more  or no clouds.,,,8.0,-18.3,No precipitation,12,,,,
27.01.2020 05:00,-14.2,729.7,773.8,,82,Wind blowing from the east-northeast,1,,,,Mist. ,,,-16.6,-7.8,,,,,,7.0,-16.6,No precipitation,6,,,,
27.01.2020 02:00,-13.1,729.7,773.8,0.0,80,Wind blowing from the east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-7.8,,,2500 or more  or no clouds.,,,7.0,-15.8,No precipitation,12,,,,
26.01.2020 23:00,-12.1,729.7,774.1,,77,Wind blowing from the north-northwest,1,,,, ,,,-16.9,-7.8,,,,,,9.0,-15.3,No precipitation,6,,,,
26.01.2020 20:00,-12.0,729.7,774.2,0.9,78,Wind blowing from the south-west,2,,3,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-7.8,,,2500 or more  or no clouds.,,,9.0,-15.1,No precipitation,12,,,,
26.01.2020 17:00,-8.9,728.8,773.1,,66,Wind blowing from the west-southwest,1,,,40%., ,,,-16.9,-7.8,,,2500 or more  or no clouds.,,,14.0,-14.1,No precipitation,6,,,,
26.01.2020 14:00,-10.3,729.3,773.6,-0.2,68,Wind blowing from the west-southwest,2,,3,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-10.3,,,2500 or more  or no clouds.,,,12.0,-15.1,No precipitation,12,,,,
26.01.2020 11:00,-15.1,729.5,774.2,,82,Wind blowing from the west-southwest,1,,,90  or more  but not 100%, ,,,-16.9,-13.6,,,2000-2500,,,8.0,-17.5,No precipitation,6,,,,
26.01.2020 08:00,-15.4,728.7,773.4,-0.3,81,Wind blowing from the west-southwest,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,-13.6,,,2000-2500,,,12.0,-17.9,No precipitation,12,,,,
26.01.2020 05:00,-16.3,729.0,773.7,,82,Wind blowing from the north-west,0,,,,Mist. ,,,-18.1,-13.6,,,,,,5.0,-18.7,No precipitation,6,,,,
26.01.2020 02:00,-15.5,729.1,773.7,,79,Wind blowing from the west,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-13.6,,,2500 or more  or no clouds.,,,5.0,-18.3,No precipitation,12,,,,
25.01.2020 23:00,-14.9,729.4,774.1,,77,Wind blowing from the north-northwest,2,,,,Mist. ,,,,-13.6,,,,,,6.0,-18.0,No precipitation,6,,,,
25.01.2020 20:00,-15.3,729.5,774.4,,80,Wind blowing from the east,2,,4,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-13.6,,,2500 or more  or no clouds.,,,5.0,-18.0,No precipitation,12,,,,
25.01.2020 17:00,-14.1,728.9,773.5,,78,Wind blowing from the east,2,,,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-9.8,,,2500 or more  or no clouds.,,,4.8,-17.1,No precipitation,6,,,,
25.01.2020 14:00,-14.3,729.1,773.7,0.5,84,Wind blowing from the north-east,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-9.7,,,2500 or more  or no clouds.,,,5.0,-16.4,No precipitation,12,,,,
25.01.2020 11:00,-15.1,728.6,773.2,,84,Wind blowing from the east,1,,,90  or more  but not 100%, ,,,-18.1,,,,2500 or more  or no clouds.,,,9.0,-17.2,No precipitation,6,,,,
25.01.2020 08:00,-17.0,726.8,771.4,0.9,83,Wind blowing from the north,1,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-9.7,,,2500 or more  or no clouds.,,,9.0,-19.2,No precipitation,12,,,,
