Local time in East Ujimqin,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
08.02.2020 14:00,-8.5,694.9,775.6,-2.0,62,Wind blowing from the south-west,4,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.4,-7.7,,,,,,30.0,-14.5,No precipitation,12,,,,
08.02.2020 11:00,-13.1,696.9,777.9,,66,Wind blowing from the west-southwest,2,,5,no clouds, ,,,-21.4,-7.7,,,,,,28.0,-18.1,No precipitation,6,,,,
08.02.2020 08:00,-19.7,697.0,779.2,,79,Wind blowing from the west-southwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.9,-7.7,,,,,,25.0,-22.4,No precipitation,12,,,,
08.02.2020 05:00,-19.7,697.1,778.2,,79,Calm  no wind,0,,,, ,,,-25.4,-7.7,,,,,,27.0,-22.4,No precipitation,6,,,,
08.02.2020 02:00,-20.0,696.8,778.0,0.4,77,Wind blowing from the north-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-7.7,,,2500 or more  or no clouds.,,,12.0,-23.0,No precipitation,12,,,,
07.02.2020 23:00,-15.4,696.4,777.7,,77,Wind blowing from the west-northwest,2,,7,, ,,,-25.4,-7.7,,,,,,11.0,-18.5,No precipitation,6,,,,
07.02.2020 20:00,-15.6,695.5,778.3,,73,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-7.7,,,,,,8.0,-19.3,No precipitation,12,,,,
07.02.2020 17:00,-8.8,693.8,775.3,,57,Wind blowing from the north-west,1,,7,no clouds, ,,,-25.4,-7.7,,,,,,30.0,-15.8,No precipitation,6,,,,
07.02.2020 14:00,-9.8,693.6,775.1,-1.2,60,Wind blowing from the north-west,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-9.8,,,,,,30.0,-16.1,No precipitation,12,,,,
07.02.2020 11:00,-15.2,694.8,777.0,,60,Wind blowing from the west-southwest,2,,4,no clouds, ,,,-25.4,-13.1,,,,,,20.0,-21.2,No precipitation,6,,,,
07.02.2020 08:00,-24.8,694.9,778.7,0.0,72,Calm  no wind,0,,,10%  or less  but not 0,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.7,,,,2500 or more  or no clouds.,,,4.9,-28.4,No precipitation,12,,,,
07.02.2020 05:00,-24.9,694.9,777.7,,70,Calm  no wind,0,,,, ,,,-29.8,-13.1,,,,,,12.0,-28.8,No precipitation,6,,,,
07.02.2020 02:00,-24.0,695.2,777.8,0.3,69,Wind blowing from the east,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.8,-13.1,,,2500 or more  or no clouds.,,,9.0,-28.1,No precipitation,12,,,,
06.02.2020 23:00,-22.0,694.9,778.5,,68,Wind blowing from the north,0,,4,,Haze. ,,,-29.8,-13.1,,,,,,4.0,-26.3,No precipitation,6,,,,
06.02.2020 20:00,-21.3,694.8,779.4,,63,Wind blowing from the north-northeast,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.8,-13.1,,,,,,10.0,-26.5,No precipitation,12,,,,
06.02.2020 17:00,-14.9,693.7,776.8,,49,Wind blowing from the west-northwest,2,,4,no clouds, ,,,-29.8,-13.1,,,,,,30.0,-23.2,No precipitation,6,,,,
06.02.2020 14:00,-15.1,693.3,776.3,-1.4,46,Wind blowing from the west-northwest,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.8,-15.0,,,2500 or more  or no clouds.,,,30.0,-24.1,No precipitation,12,,,,
06.02.2020 11:00,-22.8,694.7,779.0,,62,Wind blowing from the north-northeast,1,,,50%., ,,,-29.8,-18.3,,,2500 or more  or no clouds.,,,14.0,-28.1,No precipitation,6,,,,
06.02.2020 08:00,-29.7,695.2,780.1,,70,Wind blowing from the east-northeast,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.1,-18.3,,,,,,5.0,-33.4,No precipitation,12,,,,
06.02.2020 05:00,-28.8,695.4,779.6,,71,Wind blowing from the south,1,,6,, ,,,-33.5,-18.3,,,,,,23.0,-32.4,No precipitation,6,,,,
06.02.2020 02:00,-27.9,696.7,780.8,-0.7,70,Wind blowing from the south,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-18.3,,,2500 or more  or no clouds.,,,24.0,-31.7,No precipitation,12,,,,
05.02.2020 23:00,-26.2,697.4,782.2,,67,Wind blowing from the west-southwest,0,,6,, ,,,-33.5,-18.3,,,,,,17.0,-30.5,No precipitation,6,,,,
05.02.2020 20:00,-22.6,698.2,784.1,0.2,61,Wind blowing from the south-east,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-18.3,,,,,,30.0,-28.1,No precipitation,12,,,,
05.02.2020 17:00,-19.5,698.0,782.8,,54,Wind blowing from the east-southeast,2,,4,no clouds, ,,,-33.5,-18.3,,,,,,30.0,-26.5,No precipitation,6,,,,
05.02.2020 14:00,-19.2,698.7,783.4,-1.3,49,Wind blowing from the south-southeast,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-18.7,,,,,,30.0,-27.2,No precipitation,12,,,,
05.02.2020 11:00,-24.0,700.0,785.4,,56,Wind blowing from the south-southwest,2,,3,no clouds, ,,,-33.5,-19.5,,,,,,17.0,-30.3,No precipitation,6,,,,
05.02.2020 08:00,-33.2,699.8,786.4,0.3,67,Wind blowing from the north,0,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-19.5,,,,,,12.0,-37.2,No precipitation,12,,,,
05.02.2020 05:00,-30.1,699.5,784.8,,66,Wind blowing from the north-northeast,1,,7,, ,,,-30.4,-19.5,,,,,,16.0,-34.4,No precipitation,6,,,,
05.02.2020 02:00,-29.4,700.0,785.0,,66,Wind blowing from the north,0,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.0,-19.5,,,2500 or more  or no clouds.,,,14.0,-33.7,No precipitation,12,,,,
04.02.2020 23:00,-27.5,699.6,784.9,,63,Calm  no wind,0,,,, ,,,-30.0,-19.5,,,,,,10.0,-32.4,No precipitation,6,,,,
04.02.2020 20:00,-24.8,699.1,784.4,1.2,58,Wind blowing from the west,1,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.0,-19.5,,,,,,30.0,-30.7,No precipitation,12,,,,
04.02.2020 17:00,-21.1,697.9,782.8,,51,Wind blowing from the west-northwest,3,,11,no clouds, ,,,-30.0,-17.8,,,,,,30.0,-28.6,No precipitation,6,,,,
04.02.2020 14:00,-20.3,697.0,781.6,,49,Wind blowing from the west-northwest,6,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.0,-15.8,,,,,,30.0,-28.3,No precipitation,12,,,,
04.02.2020 11:00,-23.6,697.2,781.7,,58,Wind blowing from the west,5,,7,no clouds, ,,,-30.0,-15.8,,,,,,30.0,-29.6,No precipitation,6,,,,
04.02.2020 08:00,-27.2,696.3,780.6,1.5,74,Wind blowing from the west-northwest,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.0,-15.8,,,,,,23.0,-30.4,No precipitation,12,,,,
04.02.2020 05:00,-29.4,694.8,778.7,,71,Calm  no wind,0,,,, ,,,-29.7,-15.8,,,,,,21.0,-33.0,No precipitation,6,,,,
04.02.2020 02:00,-29.2,694.6,778.3,,70,Wind blowing from the north-east,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.2,-15.8,,,2500 or more  or no clouds.,,,17.0,-32.9,No precipitation,12,,,,
03.02.2020 23:00,-25.3,694.0,777.4,,70,Wind blowing from the north,1,,9,, ,,,-28.0,-15.8,,,,,,22.0,-29.2,No precipitation,6,,,,
03.02.2020 20:00,-21.1,692.6,776.6,1.0,61,Wind blowing from the west-northwest,4,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-15.8,,,,,,19.0,-26.6,No precipitation,12,,,,
03.02.2020 17:00,-17.8,691.6,774.5,,51,Wind blowing from the north-west,2,,9,no clouds, ,,,-28.0,-15.8,,,,,,30.0,-25.5,No precipitation,6,,,,
03.02.2020 14:00,-16.8,690.6,772.9,,53,Wind blowing from the west-northwest,6,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-14.4,,,,,,30.0,-24.1,No precipitation,12,,,,
03.02.2020 11:00,-19.6,690.7,773.7,,57,Wind blowing from the west-southwest,2,,8,no clouds, ,,,-28.0,-14.4,,,,,,19.0,-26.0,No precipitation,6,,,,
03.02.2020 08:00,-27.9,690.7,774.4,-0.6,72,Wind blowing from the north-northeast,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.6,-14.4,,,,,,9.0,-31.4,No precipitation,12,,,,
03.02.2020 05:00,-25.3,691.3,774.1,,71,Wind blowing from the west-southwest,1,,8,, ,,,-30.1,-14.4,,,,,,29.0,-29.0,No precipitation,6,,,,
03.02.2020 02:00,-23.8,692.8,775.1,,70,Wind blowing from the south-west,4,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.1,-14.4,,,2500 or more  or no clouds.,,,24.0,-27.7,No precipitation,12,,,,
02.02.2020 23:00,-24.4,693.7,776.8,,68,Wind blowing from the north-east,0,,7,, ,,,-30.1,-14.4,,,,,,11.0,-28.6,No precipitation,6,,,,
02.02.2020 20:00,-20.8,694.2,778.6,0.4,62,Wind blowing from the north-west,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.1,-14.4,,,,,,30.0,-26.2,No precipitation,12,,,,
02.02.2020 17:00,-17.0,693.8,777.2,,55,Wind blowing from the north-west,3,,7,no clouds, ,,,-30.1,-14.2,,,,,,30.0,-23.9,No precipitation,6,,,,
02.02.2020 14:00,-15.0,693.3,775.6,-1.3,46,Wind blowing from the north-west,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.1,-12.7,,,,,,30.0,-24.0,No precipitation,12,,,,
02.02.2020 11:00,-18.8,694.6,777.9,,54,Wind blowing from the west-southwest,1,,3,60%., ,,,-30.1,-12.7,,,2500 or more  or no clouds.,,,11.0,-25.8,No precipitation,6,,,,
02.02.2020 08:00,-29.7,695.0,779.5,0.2,68,Wind blowing from the north-northeast,2,,3,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.1,-12.7,,,2500 or more  or no clouds.,,,20.0,-33.7,No precipitation,12,,,,
02.02.2020 05:00,-27.6,694.8,777.8,,68,Wind blowing from the north-northeast,1,,5,, ,,,-27.6,-12.7,,,,,,28.0,-31.7,No precipitation,6,,,,
02.02.2020 02:00,-24.0,695.8,778.2,-0.4,66,Wind blowing from the north,0,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.1,-12.7,,,2500 or more  or no clouds.,,,23.0,-28.6,No precipitation,12,,,,
01.02.2020 23:00,-25.1,696.2,779.2,,65,Calm  no wind,0,,,, ,,,-25.1,-12.7,,,,,,23.0,-29.8,No precipitation,6,,,,
01.02.2020 20:00,-20.1,696.5,779.7,,57,Wind blowing from the north-northeast,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,-12.7,,,,,,26.0,-26.4,No precipitation,12,,,,
01.02.2020 17:00,-14.1,695.5,777.4,,52,Wind blowing from the north-west,1,,7,no clouds, ,,,-21.7,-12.2,,,,,,30.0,-22.0,No precipitation,6,,,,
01.02.2020 14:00,-13.7,695.3,776.9,,55,Wind blowing from the west,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,-10.6,,,,,,30.0,-20.8,No precipitation,12,,,,
01.02.2020 11:00,-15.8,696.1,777.8,,60,Wind blowing from the west-southwest,3,,5,no clouds, ,,,-21.7,-10.6,,,,,,26.0,-21.8,No precipitation,6,,,,
01.02.2020 08:00,-21.5,695.8,777.7,,75,Wind blowing from the west-southwest,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,-10.6,,,,,,24.0,-24.7,No precipitation,12,,,,
01.02.2020 05:00,-20.8,695.0,776.5,,77,Calm  no wind,0,,,, ,,,-20.8,-10.6,,,,,,18.0,-23.8,No precipitation,6,,,,
01.02.2020 02:00,-19.5,694.8,775.9,0.3,79,Wind blowing from the south-southwest,1,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-10.6,,,2500 or more  or no clouds.,,,30.0,-22.2,No precipitation,12,,,,
31.01.2020 23:00,-17.0,694.5,775.6,,76,Calm  no wind,0,,,, ,,,-23.7,-10.6,,,,,,30.0,-20.2,No precipitation,6,,,,
31.01.2020 20:00,-13.3,694.0,775.6,,75,Wind blowing from the west,3,,11,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-10.6,,,2500 or more  or no clouds.,,,30.0,-16.8,Trace of precipitation,12,,,,
31.01.2020 17:00,-12.2,692.8,774.1,,74,Wind blowing from the west,3,,11,40%., ,,,-23.7,-10.6,,,2500 or more  or no clouds.,,,30.0,-15.9,No precipitation,6,,,,
31.01.2020 14:00,-11.2,691.3,772.6,0.4,66,Wind blowing from the west-northwest,5,,11,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-10.8,,,2500 or more  or no clouds.,,,28.0,-16.3,Trace of precipitation,12,,,,
31.01.2020 11:00,-13.4,690.9,772.3,,69,Wind blowing from the west-northwest,5,,10,40%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-12.2,,,2500 or more  or no clouds.,,,19.0,-18.0,No precipitation,6,,,,
31.01.2020 08:00,-20.6,689.5,771.5,,79,Wind blowing from the north,0,,3,20–30%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.2,-12.2,,,2500 or more  or no clouds.,,,9.0,-23.3,No precipitation,12,,,,
31.01.2020 05:00,-20.7,688.5,769.6,,76,Calm  no wind,0,,,, ,,,-24.7,-12.2,,,,,,11.0,-23.8,No precipitation,6,,,,
31.01.2020 02:00,-23.1,688.9,770.4,-0.6,77,Wind blowing from the north-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.7,-12.2,,,2500 or more  or no clouds.,,,9.0,-26.0,No precipitation,12,,,,
30.01.2020 23:00,-21.7,689.5,771.7,,73,Wind blowing from the north-east,1,,,, ,,,-24.7,-12.2,,,,,,9.0,-25.2,No precipitation,6,,,,
30.01.2020 20:00,-18.7,690.4,773.0,,77,Wind blowing from the south-east,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.7,-12.2,,,,,,12.0,-21.7,No precipitation,12,,,,
30.01.2020 17:00,-14.0,690.7,772.3,,70,Wind blowing from the south-southeast,2,,3,no clouds, ,,,-24.7,-12.2,,,,,,17.0,-18.3,No precipitation,6,,,,
30.01.2020 14:00,-13.6,691.1,772.6,-2.0,66,Wind blowing from the south-east,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.7,-11.6,,,2500 or more  or no clouds.,,,16.0,-18.6,No precipitation,12,,,,
