Local time in Wenzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
05.02.2020 05:00,9.8,766.1,769.7,,87,Wind blowing from the north-east,1,,4,,Mist. ,,,,10.2,,,,,,6.0,7.7,No precipitation,6,,,,
05.02.2020 02:00,9.9,766.0,769.6,-0.6,86,Wind blowing from the north,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,10.2,,,2500 or more  or no clouds.,,,6.0,7.7,0.1,12,,,,
04.02.2020 23:00,10.0,766.6,770.2,,87,Wind blowing from the north,2,,,,Mist. ,,,8.0,10.2,,,,,,7.0,7.9,No precipitation,6,,,,
04.02.2020 20:00,9.9,765.7,769.3,1.3,87,Wind blowing from the north,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,10.2,,,2500 or more  or no clouds.,,,7.0,7.8,0.7,12,,,,
04.02.2020 17:00,10.0,764.4,768.0,,87,Wind blowing from the north-northeast,1,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,10.2,,,1500-2000,,,6.0,7.9,0.4,6,,,,
04.02.2020 14:00,10.0,764.5,768.1,-1.8,93,Wind blowing from the west,1,,5,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,10.8,,,1500-2000,,,5.0,8.9,5.0,12,,,,
04.02.2020 11:00,9.0,766.3,769.9,,96,Wind blowing from the west,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,,,,300-600,,,2.5,8.4,4.0,6,,,,
04.02.2020 08:00,8.2,766.2,769.8,1.1,97,Wind blowing from the west,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,8.0,,,,600-1000,,,2.7,7.8,4.0,12,,,,
04.02.2020 05:00,8.2,765.1,768.7,,93,Wind blowing from the north,2,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.2,,,,,,,2.8,7.1,0.1,6,,,,
04.02.2020 02:00,8.5,766.3,769.9,-0.6,89,Wind blowing from the north,2,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.2,12.0,,,2500 or more  or no clouds.,,,5.0,6.8,1.0,12,,,,
03.02.2020 23:00,8.3,766.9,770.5,,93,Wind blowing from the west-northwest,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.3,12.0,,,,,,5.0,7.2,0.7,6,,,,
03.02.2020 20:00,8.5,767.2,770.8,0.8,87,Wind blowing from the west-northwest,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,8.4,12.0,,,600-1000,,,9.0,6.5,1.0,12,,,,
03.02.2020 17:00,9.2,766.4,770.0,,80,Wind blowing from the east-northeast,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,9.2,12.1,,,600-1000,,,10.0,5.8,0.8,6,,,,
03.02.2020 14:00,10.8,765.8,769.4,-1.4,77,Wind blowing from the east-northeast,1,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,,,,600-1000,,,8.0,6.9,0.2,12,,,,
03.02.2020 11:00,11.6,767.2,770.8,,79,Wind blowing from the south-southwest,0,,4,100%., ,,,9.8,,,,1000-1500,,,10.0,8.1,No precipitation,6,,,,
03.02.2020 08:00,10.1,766.5,770.1,1.6,88,Wind blowing from the north,0,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1000-1500,,,10.0,8.2,0.2,12,,,,
03.02.2020 05:00,10.1,764.9,768.4,,80,Wind blowing from the north,1,,4,, ,,,,,,,,,,12.0,6.8,0.1,6,,,,
03.02.2020 02:00,9.8,765.3,768.8,-0.5,90,Wind blowing from the west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,15.8,,,2500 or more  or no clouds.,,,9.0,8.2,0.2,12,,,,
02.02.2020 23:00,10.1,765.8,769.3,,86,Wind blowing from the west,2,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.5,15.8,,,,,,12.0,7.9,0.1,6,,,,
02.02.2020 20:00,11.1,765.4,769.0,0.8,75,Wind blowing from the east-southeast,1,,7,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,15.8,,,1000-1500,,,15.0,6.8,Trace of precipitation,12,,,,
02.02.2020 17:00,12.1,764.6,768.2,,64,Wind blowing from the east,1,,7,100%., ,,,5.5,15.8,,,1000-1500,,,18.0,5.5,No precipitation,6,,,,
02.02.2020 14:00,14.3,764.8,768.4,-2.5,51,Wind blowing from the south,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,15.8,,,2500 or more  or no clouds.,,,19.0,4.3,No precipitation,12,,,,
02.02.2020 11:00,14.1,767.3,770.9,,44,Wind blowing from the west-southwest,2,,7,90  or more  but not 100%, ,,,5.5,14.1,,,1500-2000,,,19.0,2.0,No precipitation,6,,,,
02.02.2020 08:00,6.6,768.0,771.6,1.3,73,Wind blowing from the west-southwest,3,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,,,,2500 or more  or no clouds.,,,10.0,2.1,No precipitation,12,,,,
02.02.2020 05:00,5.8,766.7,770.3,,75,Wind blowing from the west,2,,7,, ,,,3.8,14.1,,,,,,9.0,1.7,No precipitation,6,,,,
02.02.2020 02:00,6.0,767.4,771.0,-0.2,78,Wind blowing from the west-southwest,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,14.1,,,2500 or more  or no clouds.,,,7.0,2.5,No precipitation,12,,,,
01.02.2020 23:00,6.4,767.6,771.2,,69,Wind blowing from the west,2,,,, ,,,3.8,14.1,,,,,,13.0,1.1,No precipitation,6,,,,
01.02.2020 20:00,7.9,767.5,771.1,1.1,57,Wind blowing from the north-northeast,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,14.1,,,,,,15.0,-0.1,No precipitation,12,,,,
01.02.2020 17:00,10.0,766.4,770.0,,52,Wind blowing from the east,4,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,14.1,,,,,,6.0,0.6,No precipitation,6,,,,
01.02.2020 14:00,12.5,765.7,769.3,-2.1,48,Wind blowing from the east,3,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,14.1,,,,,,6.0,1.8,No precipitation,12,,,,
01.02.2020 11:00,11.4,767.8,771.4,,54,Wind blowing from the west-southwest,2,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,14.2,,,,,,5.0,2.4,No precipitation,6,,,,
01.02.2020 08:00,4.4,768.1,771.8,1.3,86,Wind blowing from the west,2,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,,,,,,,3.3,2.3,No precipitation,12,,,,
01.02.2020 05:00,4.1,766.8,770.4,,87,Wind blowing from the west,2,,6,,Mist. ,,,3.5,14.2,,,,,,3.1,2.1,No precipitation,6,,,,
01.02.2020 02:00,5.0,767.0,770.6,-0.1,81,Wind blowing from the west,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,14.2,,,2500 or more  or no clouds.,,,3.7,2.0,No precipitation,12,,,,
31.01.2020 23:00,6.0,767.1,770.7,,76,Wind blowing from the west,2,,,,Mist. ,,,3.5,14.2,,,,,,3.9,2.1,No precipitation,6,,,,
31.01.2020 20:00,7.5,766.6,770.2,1.6,67,Wind blowing from the north-east,1,,7,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,14.2,,,,,,4.4,1.8,No precipitation,12,,,,
31.01.2020 17:00,9.4,765.0,768.6,,57,Wind blowing from the east,3,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,14.2,,,,,,5.0,1.3,No precipitation,6,,,,
31.01.2020 14:00,12.5,764.5,768.1,-1.8,45,Wind blowing from the east,3,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,14.3,,,,,,6.0,0.9,No precipitation,12,,,,
31.01.2020 11:00,12.3,766.3,769.9,,42,Wind blowing from the south-west,2,,5,no clouds, ,,,3.5,14.3,,,,,,7.0,-0.2,No precipitation,6,,,,
31.01.2020 08:00,5.2,766.6,770.2,1.7,68,Wind blowing from the west,2,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,14.3,,,,,,6.0,-0.2,No precipitation,12,,,,
31.01.2020 05:00,4.7,764.9,768.5,,73,Wind blowing from the west,3,,7,,Mist. ,,,4.3,14.3,,,,,,6.0,0.3,No precipitation,6,,,,
31.01.2020 02:00,5.5,764.8,768.4,-0.3,73,Wind blowing from the west,1,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,14.3,,,2500 or more  or no clouds.,,,6.0,0.9,No precipitation,12,,,,
30.01.2020 23:00,6.7,765.1,768.7,,60,Wind blowing from the west,1,,,, ,,,4.3,14.3,,,,,,8.0,-0.5,No precipitation,6,,,,
30.01.2020 20:00,10.4,764.3,767.9,1.5,38,Wind blowing from the north,3,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,14.3,,,,,,9.0,-3.3,No precipitation,12,,,,
30.01.2020 17:00,12.8,762.8,766.4,,32,Wind blowing from the north-northwest,2,,11,no clouds, ,,,4.3,14.3,,,,,,11.0,-3.5,No precipitation,6,,,,
30.01.2020 14:00,13.8,762.2,765.8,-1.7,30,Wind blowing from the west-northwest,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,14.2,,,2500 or more  or no clouds.,,,10.0,-3.5,No precipitation,12,,,,
30.01.2020 11:00,11.4,763.9,767.5,,39,Wind blowing from the west,3,,7,no clouds, ,,,4.3,13.1,,,,,,7.0,-2.1,No precipitation,6,,,,
30.01.2020 08:00,5.6,764.5,768.1,1.0,65,Wind blowing from the west-southwest,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,13.1,,,,,,11.0,-0.5,No precipitation,12,,,,
30.01.2020 05:00,5.0,763.5,767.1,,66,Wind blowing from the west,3,,10,, ,,,4.8,13.1,,,,,,15.0,-1.0,No precipitation,6,,,,
30.01.2020 02:00,5.4,764.1,767.7,-0.3,67,Wind blowing from the west-northwest,2,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,13.1,,,2500 or more  or no clouds.,,,16.0,-0.4,No precipitation,12,,,,
29.01.2020 23:00,6.8,764.4,768.0,,50,Wind blowing from the north-west,2,,,, ,,,6.4,13.1,,,,,,16.0,-2.9,No precipitation,6,,,,
29.01.2020 20:00,9.0,764.1,767.7,1.4,42,Wind blowing from the north,5,,11,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,13.1,,,600-1000,,,19.0,-3.5,No precipitation,12,,,,
29.01.2020 17:00,11.2,762.7,766.3,,37,Wind blowing from the north,4,,11,no clouds, ,,,6.4,13.1,,,,,,20.0,-2.9,No precipitation,6,,,,
29.01.2020 14:00,12.6,762.7,766.3,-2.0,38,Wind blowing from the north,3,,9,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,13.5,,,600-1000,,,18.0,-1.3,No precipitation,12,,,,
29.01.2020 11:00,9.8,764.7,768.3,,46,Wind blowing from the north-west,2,,7,90  or more  but not 100%, ,,,6.4,13.5,,,1500-2000,,,20.0,-1.3,No precipitation,6,,,,
29.01.2020 08:00,8.1,765.1,768.7,1.4,55,Wind blowing from the north-northwest,4,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,13.5,,,1500-2000,,,20.0,-0.6,No precipitation,12,,,,
29.01.2020 05:00,6.7,763.7,767.3,,73,Wind blowing from the west,1,,6,, ,,,6.4,13.5,,,,,,20.0,2.2,No precipitation,6,,,,
29.01.2020 02:00,8.0,764.0,767.6,-0.4,60,Wind blowing from the west-northwest,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,13.5,,,2500 or more  or no clouds.,,,20.0,0.7,No precipitation,12,,,,
28.01.2020 23:00,8.8,764.4,768.0,,61,Wind blowing from the north-northeast,1,,,, ,,,7.8,13.5,,,,,,20.0,1.5,No precipitation,6,,,,
28.01.2020 20:00,9.7,764.1,767.7,2.1,58,Wind blowing from the north-northeast,2,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,13.5,,,1500-2000,,,20.0,1.8,No precipitation,12,,,,
28.01.2020 17:00,11.3,762.0,765.5,,52,Wind blowing from the north,2,,8,70 – 80%., ,,,7.8,13.5,,,2000-2500,,,20.0,1.8,No precipitation,6,,,,
28.01.2020 14:00,11.8,761.8,765.3,-0.7,57,Wind blowing from the east-northeast,2,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,15.2,,,600-1000,,,20.0,3.6,No precipitation,12,,,,
28.01.2020 11:00,11.4,762.5,766.0,,56,Wind blowing from the north-northeast,1,,6,70 – 80%., ,,,7.8,15.2,,,600-1000,,,18.0,2.9,No precipitation,6,,,,
28.01.2020 08:00,8.3,763.0,766.6,1.0,70,Wind blowing from the north,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,,,,1000-1500,,,20.0,3.0,No precipitation,12,,,,
28.01.2020 05:00,8.1,762.0,765.5,,70,Wind blowing from the north-east,2,,7,, ,,,7.8,15.2,,,,,,20.0,2.8,No precipitation,6,,,,
28.01.2020 02:00,8.2,761.7,765.2,-0.7,64,Wind blowing from the west-northwest,1,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.2,15.2,,,2500 or more  or no clouds.,,,20.0,1.8,No precipitation,12,,,,
27.01.2020 23:00,9.1,762.4,766.0,,61,Wind blowing from the north-west,3,,,, ,,,9.1,15.2,,,,,,20.0,2.0,No precipitation,6,,,,
27.01.2020 20:00,9.7,761.7,765.2,1.7,63,Wind blowing from the north-northwest,2,,12,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,15.2,,,600-1000,,,20.0,3.0,No precipitation,12,,,,
27.01.2020 17:00,11.8,760.0,763.5,,56,Wind blowing from the north-northwest,4,,12,20–30%., ,,,9.3,15.2,,,600-1000,,,20.0,3.1,No precipitation,6,,,,
27.01.2020 14:00,14.5,759.2,762.7,-1.2,48,Wind blowing from the north,3,,12,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,14.8,,,600-1000,,,20.0,3.6,No precipitation,12,,,,
27.01.2020 11:00,13.1,760.4,763.9,,53,Wind blowing from the north-west,5,,14,no clouds, ,,,9.3,13.1,,,,,,19.0,3.7,No precipitation,6,,,,
27.01.2020 08:00,10.1,760.0,763.5,1.4,65,Wind blowing from the north-northwest,3,,14,10%  or less  but not 0,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,12.5,,,600-1000,,,20.0,3.8,Trace of precipitation,12,,,,
27.01.2020 05:00,10.3,758.6,762.1,,66,Wind blowing from the north-west,3,,14,, ,,,9.7,12.5,,,,,,20.0,4.2,No precipitation,6,,,,
27.01.2020 02:00,10.5,758.4,761.9,0.2,69,Wind blowing from the west-northwest,3,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,12.5,,,2500 or more  or no clouds.,,,20.0,4.9,6.0,12,,,,
26.01.2020 23:00,11.3,758.2,761.7,,69,Wind blowing from the west-northwest,3,,,,Rain (not freezing) not falling as shower(s). ,,,10.1,12.5,,,,,,20.0,5.8,0.7,6,,,,
26.01.2020 20:00,10.2,757.4,760.9,-1.4,91,Wind blowing from the north-west,2,,11,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,12.5,,,1000-1500,,,20.0,8.8,10.0,12,,,,
26.01.2020 17:00,11.6,758.8,762.3,,97,Wind blowing from the west,4,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,10.5,12.5,,,300-600,,,6.0,11.1,6.0,6,,,,
26.01.2020 14:00,12.4,756.8,760.3,-2.9,88,Wind blowing from the west,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,12.6,,,1000-1500,,,20.0,10.5,8.0,12,,,,
26.01.2020 11:00,11.0,759.7,763.3,,94,Wind blowing from the north-northwest,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,10.5,12.6,,,300-600,,,13.0,10.1,8.0,6,,,,
26.01.2020 08:00,10.5,761.1,764.6,0.8,95,Wind blowing from the north-northwest,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,12.6,,,300-600,,,7.0,9.7,4.0,12,,,,
