Local time in Wanyuan,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.02.2020 05:00,5.8,708.2,768.5,,78,Wind blowing from the west,0,,,, ,,,,,,,,,,21.0,2.3,,,,,,
04.02.2020 02:00,6.5,709.0,769.1,,73,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,11.9,,,2500 or more  or no clouds.,,,20.0,2.0,No precipitation,12,,,,
03.02.2020 20:00,8.4,709.0,769.8,0.9,58,Wind blowing from the south-southeast,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,11.9,,,2500 or more  or no clouds.,,,21.0,0.6,No precipitation,12,,,,
03.02.2020 17:00,9.0,708.1,768.7,,56,Wind blowing from the south-west,2,,,100%., ,,,,,,,2000-2500,,,24.0,0.5,,,,,,
03.02.2020 14:00,10.2,708.8,769.3,-2.6,44,Wind blowing from the south-southwest,3,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,12.4,,,1500-2000,,,27.0,-1.5,No precipitation,12,,,,
03.02.2020 11:00,7.2,711.4,772.1,,59,Wind blowing from the east-northeast,1,,2,90  or more  but not 100%, ,,,2.9,12.4,,,,,,15.0,-0.3,No precipitation,6,,,,
03.02.2020 08:00,3.5,711.2,772.0,1.0,70,Wind blowing from the north-northwest,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,12.4,,,2500 or more  or no clouds.,,,19.0,-1.6,No precipitation,12,,,,
03.02.2020 05:00,3.4,710.2,770.8,,69,Wind blowing from the west,0,,5,, ,,,2.9,12.4,,,,,,20.0,-1.9,No precipitation,6,,,,
03.02.2020 02:00,3.7,710.2,770.6,,66,Wind blowing from the west-northwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,12.4,,,2500 or more  or no clouds.,,,18.0,-2.1,No precipitation,12,,,,
02.02.2020 20:00,9.2,709.9,769.9,1.8,43,Wind blowing from the north-west,2,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.8,12.4,,,2500 or more  or no clouds.,,,21.0,-3.0,No precipitation,12,,,,
02.02.2020 17:00,11.4,708.1,767.8,,34,Wind blowing from the north-northeast,3,,,100%., ,,,,,,,2500 or more  or no clouds.,,,27.0,-3.9,,,,,,
02.02.2020 14:00,12.1,708.2,768.1,-1.7,36,Wind blowing from the north,4,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.8,12.3,,,2500 or more  or no clouds.,,,25.0,-2.5,No precipitation,12,,,,
02.02.2020 11:00,11.1,709.9,769.9,,39,Wind blowing from the north,3,,8,100%., ,,,6.8,11.8,,,2500 or more  or no clouds.,,,22.0,-2.3,No precipitation,6,,,,
02.02.2020 08:00,9.2,708.7,768.7,1.7,50,Wind blowing from the north-northwest,5,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,11.8,,,2500 or more  or no clouds.,,,21.0,-0.7,No precipitation,12,,,,
02.02.2020 05:00,9.0,707.0,766.6,,52,Wind blowing from the north-northwest,6,,,, ,,,,,,,,,,17.0,-0.3,,,,,,
02.02.2020 02:00,7.1,708.0,768.0,,71,Wind blowing from the south,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,11.8,,,2500 or more  or no clouds.,,,21.0,2.2,No precipitation,12,,,,
01.02.2020 20:00,9.4,706.6,766.8,1.6,59,Wind blowing from the south-southeast,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,11.8,,,2500 or more  or no clouds.,,,19.0,1.8,No precipitation,12,,,,
01.02.2020 17:00,11.2,705.0,764.8,,47,Wind blowing from the south-southeast,1,,,90  or more  but not 100%, ,,,,,,,,,,27.0,0.3,,,,,,
01.02.2020 14:00,10.1,705.7,765.6,-1.9,52,Wind blowing from the south-southwest,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,12.8,,,2500 or more  or no clouds.,,,24.0,0.7,No precipitation,12,,,,
01.02.2020 11:00,7.3,707.6,767.9,,69,Wind blowing from the north,1,,2,100%., ,,,5.7,,,,2500 or more  or no clouds.,,,14.0,2.0,No precipitation,6,,,,
01.02.2020 08:00,5.7,707.0,767.2,0.9,77,Wind blowing from the west-northwest,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.4,14.1,,,2500 or more  or no clouds.,,,17.0,2.0,No precipitation,12,,,,
01.02.2020 05:00,6.0,706.1,766.0,,75,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,20.0,1.9,,,,,,
01.02.2020 02:00,6.4,706.9,766.7,,71,Wind blowing from the west-northwest,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,14.1,,,2500 or more  or no clouds.,,,18.0,1.5,No precipitation,12,,,,
31.01.2020 20:00,8.9,706.6,767.1,1.2,58,Wind blowing from the west,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,14.1,,,2500 or more  or no clouds.,,,16.0,1.1,No precipitation,12,,,,
31.01.2020 17:00,11.6,705.4,765.4,,42,Wind blowing from the south,2,,,100%., ,,,,,,,2500 or more  or no clouds.,,,29.0,-0.9,,,,,,
31.01.2020 14:00,12.5,705.6,765.5,-2.5,35,Wind blowing from the south-southwest,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,15.6,,,2500 or more  or no clouds.,,,30.0,-2.5,No precipitation,12,,,,
31.01.2020 11:00,8.7,708.1,768.5,,56,Wind blowing from the east-northeast,1,,2,90  or more  but not 100%, ,,,3.3,15.6,,,,,,18.0,0.2,No precipitation,6,,,,
31.01.2020 08:00,3.4,707.7,768.4,0.9,82,Wind blowing from the north-west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,,,,2500 or more  or no clouds.,,,14.0,0.5,No precipitation,12,,,,
31.01.2020 05:00,4.0,706.8,766.6,,75,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,20.0,0.0,,,,,,
31.01.2020 02:00,4.2,707.5,767.3,,73,Wind blowing from the north-west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,15.6,,,2500 or more  or no clouds.,,,20.0,-0.2,No precipitation,12,,,,
30.01.2020 20:00,7.1,707.2,768.4,1.5,58,Wind blowing from the north,0,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,15.6,,,2500 or more  or no clouds.,,,11.0,-0.6,No precipitation,12,,,,
30.01.2020 17:00,14.2,705.7,765.9,,31,Wind blowing from the south-west,2,,,10%  or less  but not 0, ,,,,,,,1000-1500,,,30.0,-2.7,,,,,,
30.01.2020 14:00,14.4,707.2,767.3,-3.3,34,Wind blowing from the south-east,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,14.4,,,,,,30.0,-1.2,No precipitation,12,,,,
30.01.2020 11:00,6.4,710.5,771.7,,64,Wind blowing from the east-southeast,1,,2,20–30%., ,,,-0.8,14.1,,,1000-1500,,,16.0,0.1,No precipitation,6,,,,
30.01.2020 08:00,-0.8,710.5,772.1,0.4,94,Wind blowing from the north,0,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,14.1,,,2500 or more  or no clouds.,,,14.0,-1.6,No precipitation,12,,,,
30.01.2020 05:00,0.2,710.1,770.8,,92,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,17.0,-0.9,,,,,,
30.01.2020 02:00,1.2,710.9,771.6,,88,Wind blowing from the north-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,14.1,,,2500 or more  or no clouds.,,,18.0,-0.6,No precipitation,12,,,,
29.01.2020 20:00,5.3,709.4,771.1,1.9,66,Wind blowing from the north-west,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,14.1,,,2500 or more  or no clouds.,,,8.0,-0.7,No precipitation,12,,,,
29.01.2020 17:00,12.4,707.5,768.1,,38,Wind blowing from the north-west,1,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,22.0,-1.5,,,,,,
29.01.2020 14:00,12.8,708.5,769.0,-2.9,35,Wind blowing from the south-east,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,13.3,,,2500 or more  or no clouds.,,,30.0,-2.3,No precipitation,12,,,,
29.01.2020 11:00,5.8,711.4,772.8,,59,Wind blowing from the east-southeast,1,,2,50%., ,,,-1.5,12.2,,,2500 or more  or no clouds.,,,22.0,-1.6,No precipitation,6,,,,
29.01.2020 08:00,-1.5,711.1,773.0,0.3,89,Wind blowing from the north-west,1,,2,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,12.2,,,2500 or more  or no clouds.,,,19.0,-3.1,No precipitation,12,,,,
29.01.2020 05:00,-0.8,710.8,771.9,,86,Wind blowing from the north-west,1,,,, ,,,,,,,,,,26.0,-2.8,,,,,,
29.01.2020 02:00,0.2,710.9,772.0,,82,Wind blowing from the north-west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,12.2,,,2500 or more  or no clouds.,,,27.0,-2.5,No precipitation,12,,,,
28.01.2020 20:00,5.1,708.8,770.2,1.9,57,Wind blowing from the west,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,12.2,,,2500 or more  or no clouds.,,,18.0,-2.7,No precipitation,12,,,,
28.01.2020 17:00,10.1,706.9,767.7,,37,Wind blowing from the north,1,,4,90  or more  but not 100%, ,,,-0.4,12.2,,,,,,30.0,-3.9,No precipitation,6,,,,
28.01.2020 14:00,10.2,706.8,767.3,-1.9,37,Wind blowing from the east,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,10.4,,,2500 or more  or no clouds.,,,30.0,-3.8,No precipitation,12,,,,
28.01.2020 11:00,5.0,708.7,770.0,,60,Wind blowing from the east-southeast,1,,2,20–30%., ,,,-0.4,8.7,,,2500 or more  or no clouds.,,,20.0,-2.1,No precipitation,6,,,,
28.01.2020 08:00,0.2,708.1,769.6,0.6,85,Wind blowing from the north-west,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,8.7,,,2000-2500,,,22.0,-2.0,No precipitation,12,,,,
28.01.2020 05:00,-0.4,707.5,768.5,,87,Wind blowing from the north-west,1,,,, ,,,,,,,,,,27.0,-2.3,,,,,,
28.01.2020 02:00,1.5,708.0,769.3,,77,Wind blowing from the north-west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.9,8.7,,,2500 or more  or no clouds.,,,26.0,-2.1,No precipitation,12,,,,
27.01.2020 20:00,4.3,706.9,767.8,1.4,60,Wind blowing from the north-west,1,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.0,8.7,,,1500-2000,,,25.0,-2.8,0.3,12,,,,
27.01.2020 17:00,8.1,705.5,766.0,,44,Wind blowing from the north-northwest,3,,,20–30%., ,,,,,,,1000-1500,,,30.0,-3.4,,,,,,
27.01.2020 14:00,5.0,706.5,767.3,-1.7,75,Wind blowing from the south-east,1,,4,50%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.0,,,,1000-1500,,,30.0,0.8,0.3,12,,,,
27.01.2020 11:00,3.7,708.2,769.3,,74,Wind blowing from the north-east,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,,,,2500 or more  or no clouds.,,,27.0,-0.5,No precipitation,6,,,,
27.01.2020 08:00,3.6,707.3,768.3,0.3,65,Wind blowing from the north,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,,,,2500 or more  or no clouds.,,,30.0,-2.4,No precipitation,12,,,,
27.01.2020 05:00,3.6,707.0,767.8,,66,Wind blowing from the north,2,,,, ,,,,,,,,,,30.0,-2.2,,,,,,
27.01.2020 02:00,3.9,707.8,768.3,,66,Wind blowing from the north,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,8.6,,,2500 or more  or no clouds.,,,30.0,-1.9,No precipitation,12,,,,
26.01.2020 20:00,4.6,707.7,768.7,1.0,65,Wind blowing from the north-northwest,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,8.6,,,2500 or more  or no clouds.,,,30.0,-1.4,No precipitation,12,,,,
26.01.2020 17:00,5.9,706.7,767.5,,62,Wind blowing from the north,4,,,90  or more  but not 100%, ,,,,,,,,,,30.0,-1.0,,,,,,
26.01.2020 14:00,8.5,707.0,767.5,-2.3,52,Wind blowing from the north,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,8.5,,,2500 or more  or no clouds.,,,30.0,-0.8,No precipitation,12,,,,
26.01.2020 11:00,7.5,709.3,770.1,,54,Wind blowing from the north-northeast,2,,4,60%., ,,,4.0,7.9,,,1500-2000,,,30.0,-1.2,No precipitation,6,,,,
26.01.2020 08:00,4.0,708.7,769.8,-0.2,66,Wind blowing from the north,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,,,,2500 or more  or no clouds.,,,30.0,-1.8,No precipitation,12,,,,
26.01.2020 05:00,4.1,708.9,769.8,,65,Wind blowing from the north,2,,,, ,,,,,,,,,,30.0,-1.9,,,,,,
26.01.2020 02:00,4.3,710.2,771.1,,64,Wind blowing from the north-northwest,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,7.9,,,2500 or more  or no clouds.,,,30.0,-1.9,No precipitation,12,,,,
25.01.2020 20:00,5.0,709.8,770.9,,60,Wind blowing from the north-northwest,4,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,7.9,,,2500 or more  or no clouds.,,,30.0,-2.3,No precipitation,12,,,,
25.01.2020 17:00,6.1,708.9,769.7,,54,Wind blowing from the north-northwest,3,,,100%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-2.5,,,,,,
25.01.2020 14:00,7.1,709.6,770.4,-1.6,52,Wind blowing from the north-northwest,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,7.9,,,2000-2500,,,30.0,-2.3,No precipitation,12,,,,
