Local time in Yichang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.02.2020 23:00,8.2,746.1,769.7,,55,Wind blowing from the east-northeast,1,,6,,Haze. ,,,4.3,14.7,,,,,,6.0,-0.5,No precipitation,6,,,,
03.02.2020 20:00,9.3,745.5,769.2,0.5,49,Wind blowing from the south-east,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,14.7,,,,,,7.0,-0.9,No precipitation,12,,,,
03.02.2020 17:00,12.5,745.0,768.5,,36,Wind blowing from the east-southeast,2,,,no clouds, ,,,,,,,,,,10.0,-2.2,,,,,,
03.02.2020 14:00,13.5,746.2,769.8,-2.8,35,Wind blowing from the west-southwest,2,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,13.6,,,1000-1500,,,10.0,-1.7,No precipitation,12,,,,
03.02.2020 11:00,9.4,749.0,772.8,,73,Wind blowing from the west-northwest,1,,5,60%., ,,,4.3,10.9,,,2500 or more  or no clouds.,,,8.0,4.8,No precipitation,6,,,,
03.02.2020 08:00,5.0,748.5,772.4,1.3,99,Wind blowing from the north-west,2,,5,90  or more  but not 100%,Mist. ,Rain.,Fog or ice fog or thick haze.,4.3,10.9,,,2500 or more  or no clouds.,,,4.1,4.9,Trace of precipitation,12,,,,
03.02.2020 05:00,4.9,747.2,771.0,,99,Wind blowing from the north-west,1,,4,,Mist. ,,,4.9,10.9,,,,,,2.7,4.8,No precipitation,6,,,,
03.02.2020 02:00,6.0,747.2,770.9,-0.5,99,Wind blowing from the west-northwest,2,,5,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,10.9,,,2500 or more  or no clouds.,,,0.4,5.9,No precipitation,12,,,,
02.02.2020 23:00,7.0,747.7,771.4,,99,Wind blowing from the north-west,2,,5,,Mist. ,,,6.3,10.9,,,,,,0.9,6.9,No precipitation,6,,,,
02.02.2020 20:00,7.5,747.2,771.0,1.7,99,Wind blowing from the north-west,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,10.9,,,2500 or more  or no clouds.,,,4.1,7.4,Trace of precipitation,12,,,,
02.02.2020 17:00,9.4,745.5,769.1,,71,Wind blowing from the south,2,,5,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,10.9,,,2500 or more  or no clouds.,,,9.0,4.4,No precipitation,6,,,,
02.02.2020 14:00,10.5,745.3,768.9,-2.0,61,Wind blowing from the south-southeast,2,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,10.6,,,2500 or more  or no clouds.,,,13.0,3.3,Trace of precipitation,12,,,,
02.02.2020 11:00,8.7,747.3,771.0,,86,Wind blowing from the south-southwest,1,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,8.7,,,2500 or more  or no clouds.,,,6.0,6.5,No precipitation,6,,,,
02.02.2020 08:00,6.8,746.3,770.1,1.3,99,Wind blowing from the west-northwest,1,,2,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,8.5,,,2500 or more  or no clouds.,,,4.4,6.7,Trace of precipitation,12,,,,
02.02.2020 05:00,6.4,745.0,768.7,,97,Wind blowing from the north-northwest,1,,2,,Mist. ,,,6.3,8.5,,,,,,6.0,6.0,No precipitation,6,,,,
02.02.2020 02:00,6.7,745.1,768.8,-0.1,99,Wind blowing from the west-northwest,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,8.5,,,2500 or more  or no clouds.,,,2.2,6.6,No precipitation,12,,,,
01.02.2020 23:00,7.1,745.2,768.9,,95,Wind blowing from the north-west,1,,3,,Rain (not freezing) not falling as shower(s). ,,,6.8,9.0,,,,,,3.7,6.4,No precipitation,6,,,,
01.02.2020 20:00,7.5,744.8,768.5,1.3,84,Wind blowing from the north-northwest,1,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.8,9.5,,,2500 or more  or no clouds.,,,3.9,5.0,0.2,12,,,,
01.02.2020 17:00,7.8,743.5,767.1,,79,Wind blowing from the north,1,,3,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.8,,,,2500 or more  or no clouds.,,,4.7,4.4,0.2,6,,,,
01.02.2020 14:00,7.8,743.6,767.2,-1.8,78,Wind blowing from the south-west,1,,3,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.8,,,,2500 or more  or no clouds.,,,4.6,4.2,0.2,12,,,,
01.02.2020 11:00,8.2,745.4,769.0,,82,Wind blowing from the north-northwest,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.8,,,,2500 or more  or no clouds.,,,4.7,5.3,No precipitation,6,,,,
01.02.2020 08:00,6.8,744.8,768.4,1.3,66,Wind blowing from the north,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,,,,2500 or more  or no clouds.,,,8.0,0.9,No precipitation,12,,,,
01.02.2020 05:00,7.7,743.5,766.9,,59,Wind blowing from the north-east,1,,,, ,,,,,,,,,,8.0,0.2,,,,,,
01.02.2020 02:00,7.3,744.1,767.5,-0.7,61,Wind blowing from the north-east,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,14.3,,,2500 or more  or no clouds.,,,8.0,0.1,No precipitation,12,,,,
31.01.2020 23:00,9.0,744.8,768.3,,54,Wind blowing from the north-northeast,3,,7,, ,,,3.8,14.3,,,,,,9.0,0.2,No precipitation,6,,,,
31.01.2020 20:00,9.5,744.3,768.0,1.1,51,Wind blowing from the east-northeast,4,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,14.3,,,2500 or more  or no clouds.,,,8.0,-0.1,No precipitation,12,,,,
31.01.2020 17:00,12.8,743.2,766.7,,40,Wind blowing from the east-southeast,5,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,10.0,-0.5,,,,,,
31.01.2020 14:00,13.4,743.7,767.2,-2.2,41,Wind blowing from the south-southeast,3,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,14.1,,,2500 or more  or no clouds.,,,10.0,0.4,No precipitation,12,,,,
31.01.2020 11:00,9.9,745.9,769.4,,53,Wind blowing from the east,1,,4,20–30%., ,,,3.8,14.2,,,2500 or more  or no clouds.,,,8.0,0.8,No precipitation,6,,,,
31.01.2020 08:00,4.2,745.6,769.3,1.2,70,Wind blowing from the north,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,14.2,,,,,,9.0,-0.8,No precipitation,12,,,,
31.01.2020 05:00,4.7,744.4,768.0,,71,Wind blowing from the north-west,2,,,, ,,,,,,,,,,9.0,-0.1,,,,,,
31.01.2020 02:00,5.4,745.3,768.9,-0.6,61,Wind blowing from the north-northwest,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,14.2,,,2500 or more  or no clouds.,,,9.0,-1.5,No precipitation,12,,,,
30.01.2020 23:00,8.1,745.9,769.5,,49,Wind blowing from the east-northeast,1,,8,, ,,,2.0,14.2,,,,,,9.0,-2.2,No precipitation,6,,,,
30.01.2020 20:00,9.4,745.4,769.2,1.4,41,Wind blowing from the east,2,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,14.2,,,2500 or more  or no clouds.,,,8.0,-3.2,No precipitation,12,,,,
30.01.2020 17:00,12.3,744.0,767.6,,38,Wind blowing from the east-southeast,5,,,no clouds, ,,,,,,,,,,16.0,-1.6,,,,,,
30.01.2020 14:00,13.7,745.3,768.8,-2.4,34,Wind blowing from the east,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,14.7,,,,,,16.0,-1.9,No precipitation,12,,,,
30.01.2020 11:00,9.8,747.7,771.4,,52,Wind blowing from the west-northwest,1,,5,no clouds, ,,,2.0,14.7,,,,,,16.0,0.4,No precipitation,6,,,,
30.01.2020 08:00,2.8,746.7,770.5,1.0,96,Wind blowing from the north-west,1,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.7,14.7,,,2500 or more  or no clouds.,,,7.0,2.2,No precipitation,12,,,,
30.01.2020 05:00,3.7,745.7,769.3,,77,Wind blowing from the north,2,,,, ,,,,,,,,,,9.0,0.0,,,,,,
30.01.2020 02:00,4.4,746.2,769.7,-0.5,73,Wind blowing from the north-west,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,14.7,,,2500 or more  or no clouds.,,,10.0,0.0,No precipitation,12,,,,
29.01.2020 23:00,7.2,746.7,770.4,,61,Wind blowing from the north,1,,8,, ,,,1.6,14.7,,,,,,12.0,0.0,No precipitation,6,,,,
29.01.2020 20:00,8.6,745.9,769.8,2.0,56,Wind blowing from the east-northeast,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,14.7,,,,,,11.0,0.3,No precipitation,12,,,,
29.01.2020 17:00,12.9,743.9,767.5,,39,Wind blowing from the south-east,4,,,no clouds, ,,,,,,,,,,23.0,-0.7,,,,,,
29.01.2020 14:00,14.0,745.0,768.6,-2.4,37,Wind blowing from the south-southeast,2,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,14.6,,,1000-1500,,,20.0,-0.4,No precipitation,12,,,,
29.01.2020 11:00,8.9,747.4,771.3,,58,Wind blowing from the north-west,1,,4,no clouds, ,,,1.6,9.8,,,,,,11.0,1.1,No precipitation,6,,,,
29.01.2020 08:00,1.7,746.9,771.0,0.4,87,Wind blowing from the north-west,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,9.8,,,2500 or more  or no clouds.,,,6.0,-0.2,No precipitation,12,,,,
29.01.2020 05:00,2.0,746.5,770.4,,84,Wind blowing from the north-west,1,,4,,Mist. ,,,-1.0,9.8,,,,,,5.0,-0.4,No precipitation,6,,,,
29.01.2020 02:00,2.7,747.1,770.9,-0.2,81,Wind blowing from the north-west,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,9.8,,,2500 or more  or no clouds.,,,6.0,-0.2,No precipitation,12,,,,
28.01.2020 23:00,4.6,747.3,771.2,,67,Wind blowing from the north-west,1,,6,, ,,,-1.0,9.8,,,,,,7.0,-1.0,No precipitation,6,,,,
28.01.2020 20:00,5.8,746.5,770.6,1.8,62,Wind blowing from the east-southeast,3,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,9.8,,,2500 or more  or no clouds.,,,7.0,-0.9,No precipitation,12,,,,
28.01.2020 17:00,8.6,744.7,768.7,,52,Wind blowing from the east-southeast,3,,,60%., ,,,-1.0,9.8,,,2500 or more  or no clouds.,,,10.0,-0.7,No precipitation,6,,,,
28.01.2020 14:00,9.2,744.6,768.4,-1.6,51,Wind blowing from the east,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,9.2,,,2500 or more  or no clouds.,,,10.0,-0.4,No precipitation,12,,,,
28.01.2020 11:00,6.0,746.2,770.2,,65,Wind blowing from the west,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,6.5,,,,,,6.0,-0.1,No precipitation,6,,,,
28.01.2020 08:00,-0.4,745.5,769.7,0.5,99,Wind blowing from the north-west,1,,3,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,6.5,,,2500 or more  or no clouds.,,,2.6,-0.5,No precipitation,12,,,,
28.01.2020 05:00,0.5,745.0,769.0,,88,Calm  no wind,0,,,,Mist. ,,,0.5,6.5,,,,,,4.8,-1.3,No precipitation,6,,,,
28.01.2020 02:00,1.9,745.7,769.7,-0.2,78,Wind blowing from the south-west,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,6.5,,,2500 or more  or no clouds.,,,5.0,-1.5,No precipitation,12,,,,
27.01.2020 23:00,2.8,745.9,769.9,,73,Wind blowing from the east,2,,,,Haze. ,,,1.0,6.5,,,,,,5.0,-1.6,No precipitation,6,,,,
27.01.2020 20:00,4.0,745.4,769.6,0.9,69,Wind blowing from the south-southeast,2,,5,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,6.5,,,2500 or more  or no clouds.,,,6.0,-1.2,No precipitation,12,,,,
27.01.2020 17:00,5.4,744.5,768.5,,59,Wind blowing from the south-southeast,1,,,100%., ,,,,,,,2500 or more  or no clouds.,,,8.0,-2.0,,,,,,
27.01.2020 14:00,5.4,745.0,769.0,-1.9,59,Wind blowing from the south-east,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,6.5,,,2500 or more  or no clouds.,,,8.0,-2.0,No precipitation,12,,,,
27.01.2020 11:00,5.0,746.9,771.0,,66,Wind blowing from the south,2,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,6.2,,,1500-2000,,,5.0,-0.8,No precipitation,6,,,,
27.01.2020 08:00,1.1,746.7,770.9,0.8,91,Wind blowing from the south-east,3,,6,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.1,6.2,,,2500 or more  or no clouds.,,,3.9,-0.2,No precipitation,12,,,,
27.01.2020 05:00,2.1,745.9,769.9,,78,Wind blowing from the south-southeast,2,,6,,Haze. ,,,2.0,6.2,,,,,,5.0,-1.3,No precipitation,6,,,,
27.01.2020 02:00,2.5,747.0,771.0,-0.4,74,Wind blowing from the south-west,1,,8,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,6.2,,,2500 or more  or no clouds.,,,5.0,-1.7,No precipitation,12,,,,
26.01.2020 23:00,2.9,747.4,771.5,,69,Wind blowing from the east-southeast,2,,10,,Haze. ,,,2.0,6.2,,,,,,7.0,-2.2,No precipitation,6,,,,
26.01.2020 20:00,3.3,747.2,771.4,0.9,68,Wind blowing from the east,4,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,6.2,,,2500 or more  or no clouds.,,,7.0,-2.2,No precipitation,12,,,,
26.01.2020 17:00,4.9,746.3,770.4,,57,Wind blowing from the north-east,3,,,100%., ,,,,,,,2500 or more  or no clouds.,,,8.0,-3.1,,,,,,
26.01.2020 14:00,5.7,746.7,770.7,-1.9,58,Wind blowing from the north-east,3,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,6.2,,,2500 or more  or no clouds.,,,9.0,-2.1,No precipitation,12,,,,
26.01.2020 11:00,4.7,748.6,772.6,,60,Wind blowing from the north-east,3,,7,, ,,,2.0,5.9,,,,,,8.0,-2.4,No precipitation,6,,,,
26.01.2020 08:00,2.1,747.8,772.0,0.7,84,Wind blowing from the east-northeast,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,,,,2500 or more  or no clouds.,,,9.0,-0.3,Trace of precipitation,12,,,,
26.01.2020 05:00,2.2,747.1,771.2,,84,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,8.0,-0.2,,,,,,
26.01.2020 02:00,2.8,748.4,772.5,,89,Wind blowing from the south-west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,5.9,,,2500 or more  or no clouds.,,,8.0,1.2,0.1,12,,,,
25.01.2020 23:00,3.1,748.8,772.9,,82,Wind blowing from the north-northeast,1,,5,, ,,,3.1,5.9,,,,,,11.0,0.3,No precipitation,6,,,,
25.01.2020 20:00,3.3,748.3,772.4,,82,Wind blowing from the east,4,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,5.9,,,300-600,,,9.0,0.5,0.1,12,,,,
25.01.2020 17:00,5.4,747.2,771.1,,87,Wind blowing from the south-west,1,,6,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,5.9,,,300-600,,,6.0,3.4,0.1,6,,,,
25.01.2020 14:00,5.7,748.2,772.2,-1.9,80,Wind blowing from the south-east,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,5.8,,,2500 or more  or no clouds.,,,6.0,2.5,No precipitation,12,,,,
25.01.2020 11:00,5.2,750.1,774.2,,82,Wind blowing from the east,1,,6,100%., ,,,4.3,6.0,,,2500 or more  or no clouds.,,,11.0,2.4,No precipitation,6,,,,
